PK_UID;tp_z_nb;provincie;tp_w_bb;tp_z_bb;tp_w_nb;naamgeving;dwa_z;dwa_w;jaar;waterschap;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
443;50;Gelderland;7;20;16;RG Andelst;684;684;0;Rivierenland;11.4365;5.71824;Waterschap Rivierenland;2564;1611;Overbetuwe;Arnhem/Nijmegen;BU17341006;GM1734;6673;6673BV;BU17341006;GM1734;6673;6673BV;BU17341006;GM1734;6673;6673BV;False;False;False;51.904320155607;5.730360608429852;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
444;21;Gelderland;3;8;7;RG Oosterhout;288;288;0;Rivierenland;4.81536;2.40768;Waterschap Rivierenland;1079;678;Overbetuwe;Arnhem/Nijmegen;BU17340701;GM1734;6678;6678BB;BU17340701;GM1734;6678;6678BB;BU17340701;GM1734;6678;6678BB;False;False;False;51.87995932102446;5.825915388979023;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
445;181;Gelderland;24;72;60;RG Elst;2492;2492;0;Rivierenland;41.6662;20.8331;Waterschap Rivierenland;9340;5869;Overbetuwe;Arnhem/Nijmegen;BU17340601;GM1734;6662;6662BS;BU17340601;GM1734;6662;6662BS;BU17340601;GM1734;6662;6662BS;False;False;False;51.9102702545116;5.855186628659357;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
446;10;Gelderland;1;4;4;RG Randwijk;146;146;0;Rivierenland;2.44112;1.22056;Waterschap Rivierenland;547;344;Overbetuwe;Arnhem/Nijmegen;BU17341401;GM1734;6668;6668AR;BU17341401;GM1734;6668;6668AR;BU17341401;GM1734;6668;6668AR;False;False;False;51.95249109633656;5.703299368817708;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
447;2;Gelderland;0;1;1;RG Slijk-Ewijk;30;30;0;Rivierenland;0.5016;0.2508;Waterschap Rivierenland;113;71;Overbetuwe;Arnhem/Nijmegen;BU17340802;GM1734;6677;6677PJ;BU17340802;GM1734;6677;6677PJ;BU17340802;GM1734;6677;6677PJ;False;False;False;51.88383581723098;5.785215861655078;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
448;48;Gelderland;6;19;16;RG Heteren;668;668;0;Rivierenland;11.169;5.58448;Waterschap Rivierenland;2503;1573;Overbetuwe;Arnhem/Nijmegen;BU17341506;GM1734;6666;6666AH;BU17341506;GM1734;6666;6666AH;BU17341506;GM1734;6666;6666AH;False;False;False;51.96063978390084;5.762962184421132;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
449;38;Gelderland;5;15;13;RG Driel;524;524;0;Rivierenland;8.76128;4.38064;Waterschap Rivierenland;1964;1234;Overbetuwe;Arnhem/Nijmegen;BU17341807;GM1734;6665;6665DB;BU17341807;GM1734;6665;6665DB;BU17341807;GM1734;6665;6665DB;False;False;False;51.958329967514274;5.8106559129235675;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
450;56;Gelderland;4;22;11;RG Zetten;923;923;0;Rivierenland;15.4326;3.85814;Waterschap Rivierenland;2373;1087;Overbetuwe;Arnhem/Nijmegen;BU17341102;GM1734;6671;6671DM;BU17341102;GM1734;6671;6671DM;BU17341102;GM1734;6671;6671DM;False;False;False;51.93515889749673;5.711175957909744;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
451;0;Gelderland;0;0;0;RG RWZI Valburg;0;0;0;Rivierenland;0.0;0.0;Waterschap Rivierenland;0;0;Overbetuwe;Arnhem/Nijmegen;BU17341701;GM1734;6675;6675AC;BU17341701;GM1734;6675;6675AC;BU17341701;GM1734;6675;6675AC;False;False;False;51.90905830939981;5.781142808684423;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
452;10;Gelderland;1;4;4;RG Heerewaarden;141;141;0;Rivierenland;2.35752;1.17876;Waterschap Rivierenland;528;332;Maasdriel;Rivierenland (Fruitdelta);BU02630300;GM0263;6624;6624KN;BU02630300;GM0263;6624;6624KN;BU02630300;GM0263;6624;6624KN;False;False;False;51.8159455503417;5.393960241876949;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
453;5;Gelderland;1;2;2;RG Well;73;73;0;Rivierenland;1.22056;0.61028;Waterschap Rivierenland;274;172;Maasdriel;Rivierenland (Fruitdelta);BU02630101;GM0263;5325;5325XL;BU02630101;GM0263;5325;5325XL;BU02630101;GM0263;5325;5325XL;False;False;False;51.74385902753331;5.2046821906658565;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
454;62;Gelderland;8;25;21;RG Hedel;857;857;0;Rivierenland;14.329;7.16452;Waterschap Rivierenland;3212;2018;Maasdriel;Rivierenland (Fruitdelta);BU02630200;GM0263;5321;5321GT;BU02630200;GM0263;5321;5321GT;BU02630200;GM0263;5321;5321GT;False;False;False;51.739741775936835;5.25653110721672;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
455;117;Gelderland;16;47;39;RG Kerkdriel;1610;1610;0;Rivierenland;26.9192;13.4596;Waterschap Rivierenland;6034;3792;Maasdriel;Rivierenland (Fruitdelta);BU02630000;GM0263;5331;5331TM;BU02630000;GM0263;5331;5331TM;BU02630000;GM0263;5331;5331TM;False;False;False;51.7666827114398;5.339642048128247;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
456;43;Gelderland;6;17;14;RG Rossum;589;589;0;Rivierenland;9.84808;4.92404;Waterschap Rivierenland;2207;1387;Maasdriel;Rivierenland (Fruitdelta);BU02630400;GM0263;5328;5328CR;BU02630400;GM0263;5328;5328CR;BU02630400;GM0263;5328;5328CR;False;False;False;51.80585372088129;5.326766941034375;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
457;54;Gelderland;7;22;18;RG Velddriel;744;744;0;Rivierenland;12.4397;6.21984;Waterschap Rivierenland;2788;1752;Maasdriel;Rivierenland (Fruitdelta);BU02630007;GM0263;5334;5334JA;BU02630007;GM0263;5334;5334JA;BU02630007;GM0263;5334;5334JA;False;False;False;51.77037957273348;5.318568179986248;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
458;5;Gelderland;1;2;2;RG Alem;67;67;0;Rivierenland;1.12024;0.56012;Waterschap Rivierenland;251;158;Maasdriel;Rivierenland (Fruitdelta);BU02630003;GM0263;5335;5335LD;BU02630003;GM0263;5335;5335LD;BU02630003;GM0263;5335;5335LD;False;False;False;51.78707387690193;5.3467414776985365;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
459;59;Gelderland;8;24;20;RG Ammerzoden;813;813;0;Rivierenland;13.5934;6.79668;Waterschap Rivierenland;3047;1915;Maasdriel;Rivierenland (Fruitdelta);BU02630100;GM0263;5324;5324CP;BU02630100;GM0263;5324;5324CP;BU02630100;GM0263;5324;5324CP;False;False;False;51.74628175917347;5.217837869549529;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
460;17;Gelderland;2;7;6;RG Alphen;231;231;0;Rivierenland;3.86232;1.93116;Waterschap Rivierenland;866;544;West Maas en Waal;Rivierenland (Fruitdelta);BU06680100;GM0668;6626;6626AN;BU06680100;GM0668;6626;6626AN;BU06680100;GM0668;6626;6626AN;False;False;False;51.824385025067656;5.47486445778886;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
461;30;Gelderland;4;12;10;RG Dreumel;408;408;0;Rivierenland;6.82176;3.41088;Waterschap Rivierenland;1529;961;West Maas en Waal;Rivierenland (Fruitdelta);BU06680600;GM0668;6621;6621KV;BU06680600;GM0668;6621;6621KV;BU06680600;GM0668;6621;6621KV;False;False;False;51.84637277391479;5.43347914730548;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
462;5;Gelderland;1;2;2;RG Altforst;68;68;0;Rivierenland;1.13696;0.56848;Waterschap Rivierenland;255;160;West Maas en Waal;Rivierenland (Fruitdelta);BU06680200;GM0668;6628;6628AN;BU06680200;GM0668;6628;6628AN;BU06680200;GM0668;6628;6628AN;False;False;False;51.847171948482966;5.562655864011617;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
463;8;Gelderland;1;3;2;RG Appeltern;104;104;0;Rivierenland;1.73888;0.86944;Waterschap Rivierenland;390;245;West Maas en Waal;Rivierenland (Fruitdelta);BU06680300;GM0668;6629;6629AL;BU06680300;GM0668;6629;6629AL;BU06680300;GM0668;6629;6629AL;False;False;False;51.831717969994074;5.586928780823126;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
464;10;Gelderland;1;4;3;RG Maasbommel Lukepad;136;136;0;Rivierenland;2.27392;1.13696;Waterschap Rivierenland;509;320;West Maas en Waal;Rivierenland (Fruitdelta);BU06680700;GM0668;6627;6627AH;BU06680700;GM0668;6627;6627AH;BU06680700;GM0668;6627;6627AH;False;False;False;51.82067738374139;5.536006117215746;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
465;18;Gelderland;2;7;6;RG Maasbommel Blauwe Sluis;250;250;0;Rivierenland;4.18;2.09;Waterschap Rivierenland;937;589;West Maas en Waal;Rivierenland (Fruitdelta);BU06680701;GM0668;6627;6627KR;BU06680701;GM0668;6627;6627KR;BU06680701;GM0668;6627;6627KR;False;False;False;51.84129338407547;5.548181266921516;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
466;83;Gelderland;11;33;28;RG Beneden-Leeuwen;1148;1148;0;Rivierenland;19.1946;9.59728;Waterschap Rivierenland;4303;2704;West Maas en Waal;Rivierenland (Fruitdelta);BU06680400;GM0668;6658;6658CK;BU06680400;GM0668;6658;6658CK;BU06680400;GM0668;6658;6658CK;False;False;False;51.88641546881886;5.505329386816446;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
467;23;Gelderland;3;9;8;RG Wamel;314;314;0;Rivierenland;5.25008;2.62504;Waterschap Rivierenland;1176;739;West Maas en Waal;Rivierenland (Fruitdelta);BU06680800;GM0668;6659;6659BE;BU06680800;GM0668;6659;6659BE;BU06680800;GM0668;6659;6659BE;False;False;False;51.87910794565237;5.470914456843546;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
468;2;Gelderland;0;1;0;RG Boven-Leeuwen Expeditieweg;20;20;0;Rivierenland;0.3344;0.1672;Waterschap Rivierenland;75;47;West Maas en Waal;Rivierenland (Fruitdelta);BU06680501;GM0668;6657;6657KL;BU06680501;GM0668;6657;6657KL;BU06680501;GM0668;6657;6657KL;False;False;False;51.877504786838614;5.535031986860986;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
469;31;Gelderland;4;12;10;RG Weurt;427;427;0;Rivierenland;7.13944;3.56972;Waterschap Rivierenland;1601;1006;Beuningen;Arnhem/Nijmegen;BU02090305;GM0209;6551;6551ZA;BU02090305;GM0209;6551;6551ZA;BU02090305;GM0209;6551;6551ZA;False;False;False;51.85974570442019;5.809739599386854;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
470;224;Gelderland;30;89;74;RG Beuningen Gld;3080;3080;0;Rivierenland;51.4976;25.7488;Waterschap Rivierenland;11543;7253;Beuningen;Arnhem/Nijmegen;BU02090111;GM0209;6641;6641CW;BU02090111;GM0209;6641;6641CW;BU02090111;GM0209;6641;6641CW;False;False;False;51.86057923384084;5.769853086103673;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
471;18;Gelderland;2;7;6;RG Winssen;242;242;0;Rivierenland;4.04624;2.02312;Waterschap Rivierenland;907;570;Beuningen;Arnhem/Nijmegen;BU02090407;GM0209;6645;6645CA;BU02090407;GM0209;6645;6645CA;BU02090407;GM0209;6645;6645CA;False;False;False;51.88324003877601;5.6989670059404665;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
472;58;Gelderland;8;23;19;RG Ewijk;795;795;0;Rivierenland;13.2924;6.6462;Waterschap Rivierenland;2979;1872;Beuningen;Arnhem/Nijmegen;BU02090272;GM0209;6644;6644AK;BU02090272;GM0209;6644;6644AK;BU02090272;GM0209;6644;6644AK;False;False;False;51.87294923352841;5.740002924716581;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
473;70;Gelderland;9;28;23;RG Kesteren;958;958;0;Rivierenland;16.0178;8.00888;Waterschap Rivierenland;3590;2256;Neder-Betuwe;Rivierenland (Fruitdelta);BU17400000;GM1740;4041;4041GW;BU17400000;GM1740;4041;4041GW;BU17400000;GM1740;4041;4041GW;False;False;False;51.93775617641162;5.569982121778104;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
474;7;Gelderland;1;3;2;RG Echteld;95;95;0;Rivierenland;1.5884;0.7942;Waterschap Rivierenland;356;224;Neder-Betuwe;Rivierenland (Fruitdelta);BU17400101;GM1740;4054;4054MX;BU17400101;GM1740;4054;4054MX;BU17400101;GM1740;4054;4054MX;False;False;False;51.91158132488015;5.496313980762787;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
475;8;Gelderland;1;3;2;RG IJzendoorn;105;105;0;Rivierenland;1.7556;0.8778;Waterschap Rivierenland;393;247;Neder-Betuwe;Rivierenland (Fruitdelta);BU17400102;GM1740;4053;4053HP;BU17400102;GM1740;4053;4053HP;BU17400102;GM1740;4053;4053HP;False;False;False;51.907501575359454;5.532537393115738;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
476;64;Gelderland;8;26;21;RG Ochten Houtkoperlaan;883;883;0;Rivierenland;14.7638;7.38188;Waterschap Rivierenland;3309;2079;Neder-Betuwe;Rivierenland (Fruitdelta);BU17400100;GM1740;4051;4051EX;BU17400100;GM1740;4051;4051EX;BU17400100;GM1740;4051;4051EX;False;False;False;51.91067299472056;5.568616716889618;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
477;7;Gelderland;1;3;2;RG Ochten De Heuning;99;99;0;Rivierenland;1.65528;0.82764;Waterschap Rivierenland;371;233;Neder-Betuwe;Rivierenland (Fruitdelta);BU17400109;GM1740;4051;4051BW;BU17400109;GM1740;4051;4051BW;BU17400109;GM1740;4051;4051BW;False;False;False;51.9086178779141;5.549828585470158;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
478;47;Gelderland;6;19;16;RG Dodewaard;643;643;0;Rivierenland;10.751;5.37548;Waterschap Rivierenland;2410;1514;Neder-Betuwe;Rivierenland (Fruitdelta);BU17400200;GM1740;6669;6669BS;BU17400200;GM1740;6669;6669BS;BU17400200;GM1740;6669;6669BS;False;False;False;51.90929543259726;5.653578624624877;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
479;40;Gelderland;3;16;8;RG Opheusden;671;671;0;Rivierenland;11.2191;2.80478;Waterschap Rivierenland;1725;790;Neder-Betuwe;Rivierenland (Fruitdelta);BU17400001;GM1740;4043;4043MZ;BU17400001;GM1740;4043;4043MZ;BU17400001;GM1740;4043;4043MZ;False;False;False;51.92685860263868;5.6358895503729975;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
480;12;Gelderland;2;5;4;RG Ommeren;158;158;0;Rivierenland;2.64176;1.32088;Waterschap Rivierenland;592;372;Buren;Rivierenland (Fruitdelta);BU02140301;GM0214;4032;4032PA;BU02140301;GM0214;4032;4032PA;BU02140301;GM0214;4032;4032PA;False;False;False;51.94524814339004;5.498666373720768;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
481;9;Gelderland;1;4;3;RG Erichem;127;127;0;Rivierenland;2.12344;1.06172;Waterschap Rivierenland;476;299;Buren;Rivierenland (Fruitdelta);BU02140004;GM0214;4117;4117GJ;BU02140004;GM0214;4117;4117GJ;BU02140004;GM0214;4117;4117GJ;False;False;False;51.90146323851289;5.346624492526926;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
482;4;Gelderland;1;2;2;RG Rijswijk (GLD);57;57;0;Rivierenland;0.95304;0.47652;Waterschap Rivierenland;213;134;Buren;Rivierenland (Fruitdelta);BU02140501;GM0214;4023;4023AR;BU02140501;GM0214;4023;4023AR;BU02140501;GM0214;4023;4023AR;False;False;False;51.95747553155535;5.356883230447672;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
483;13;Gelderland;2;5;4;RG Buren Erichem;180;180;0;Rivierenland;3.0096;1.5048;Waterschap Rivierenland;675;424;Buren;Rivierenland (Fruitdelta);BU02140002;GM0214;4116;4116EK;BU02140002;GM0214;4116;4116EK;BU02140002;GM0214;4116;4116EK;False;False;False;51.9080759901488;5.33514026937153;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
484;42;Gelderland;6;17;14;RG Buren Geldermalsen;579;579;0;Rivierenland;9.68088;4.84044;Waterschap Rivierenland;2170;1364;Buren;Rivierenland (Fruitdelta);BU02140002;GM0214;4116;4116GE;BU02140002;GM0214;4116;4116GE;BU02140002;GM0214;4116;4116GE;False;False;False;51.90902981696432;5.33291129266842;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
485;65;Gelderland;9;26;22;RG Lienden;895;895;0;Rivierenland;14.9644;7.4822;Waterschap Rivierenland;3355;2108;Buren;Rivierenland (Fruitdelta);BU02140300;GM0214;4033;4033GN;BU02140300;GM0214;4033;4033GN;BU02140300;GM0214;4033;4033GN;False;False;False;51.94878337712875;5.517649589546354;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
486;4;Gelderland;0;2;1;RG Zoelmond;55;55;0;Rivierenland;0.9196;0.4598;Waterschap Rivierenland;207;130;Buren;Rivierenland (Fruitdelta);BU02140101;GM0214;4111;4111LD;BU02140101;GM0214;4111;4111LD;BU02140101;GM0214;4111;4111LD;False;False;False;51.940971744623575;5.309458863735306;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
487;44;Gelderland;6;18;15;RG Beusichem;610;610;0;Rivierenland;10.1992;5.0996;Waterschap Rivierenland;2287;1437;Buren;Rivierenland (Fruitdelta);BU02140100;GM0214;4112;4112NS;BU02140100;GM0214;4112;4112NS;BU02140100;GM0214;4112;4112NS;False;False;False;51.94836192372287;5.29413387935658;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
488;14;Gelderland;2;6;5;RG Kerk-Avezaath;194;194;0;Rivierenland;3.24368;1.62184;Waterschap Rivierenland;727;457;Buren;Rivierenland (Fruitdelta);BU02140201;GM0214;4012;4012BT;BU02140201;GM0214;4012;4012BT;BU02140201;GM0214;4012;4012BT;False;False;False;51.89969968125719;5.383553200330469;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
489;4;Gelderland;0;2;1;RG Ravenswaaij;55;55;0;Rivierenland;0.9196;0.4598;Waterschap Rivierenland;207;130;Buren;Rivierenland (Fruitdelta);BU02140600;GM0214;4119;4119LT;BU02140600;GM0214;4119;4119LT;BU02140600;GM0214;4119;4119LT;False;False;False;51.951379791837994;5.327692730881428;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
490;4;Gelderland;0;2;1;RG Asch;53;53;0;Rivierenland;0.88616;0.44308;Waterschap Rivierenland;199;125;Buren;Rivierenland (Fruitdelta);BU02140003;GM0214;4115;4115RT;BU02140003;GM0214;4115;4115RT;BU02140003;GM0214;4115;4115RT;False;False;False;51.931146713033904;5.310043416835794;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
491;27;Gelderland;4;11;9;RG Ingen;373;373;0;Rivierenland;6.23656;3.11828;Waterschap Rivierenland;1398;878;Buren;Rivierenland (Fruitdelta);BU02140408;GM0214;4031;4031KK;BU02140408;GM0214;4031;4031KK;BU02140408;GM0214;4031;4031KK;False;False;False;51.9719978105602;5.490465739093912;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
492;47;Gelderland;6;19;16;RG Maurik;651;651;0;Rivierenland;10.8847;5.44236;Waterschap Rivierenland;2440;1533;Buren;Rivierenland (Fruitdelta);BU02140500;GM0214;4021;4021EH;BU02140500;GM0214;4021;4021EH;BU02140500;GM0214;4021;4021EH;False;False;False;51.96323595592964;5.422705143786449;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
493;26;Gelderland;4;10;9;RG Zoelen Achterstraat;359;359;0;Rivierenland;6.00248;3.00124;Waterschap Rivierenland;1345;845;Buren;Rivierenland (Fruitdelta);BU02140200;GM0214;4011;4011EP;BU02140200;GM0214;4011;4011EP;BU02140200;GM0214;4011;4011EP;False;False;False;51.90715302422441;5.404524360346896;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
494;0;Gelderland;0;0;0;RG Eck en Wiel;0;0;0;Rivierenland;0.0;0.0;Waterschap Rivierenland;0;0;Buren;Rivierenland (Fruitdelta);BU02140509;GM0214;4024;4024BV;BU02140509;GM0214;4024;4024BV;BU02140509;GM0214;4024;4024BV;False;False;False;51.973569168807344;5.4535526047022325;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
495;0;Gelderland;0;0;0;RG Zoelen Compostdepot;0;0;0;Rivierenland;0.0;0.0;Waterschap Rivierenland;0;0;Buren;Rivierenland (Fruitdelta);BU02140207;GM0214;4011;4011JM;BU02140207;GM0214;4011;4011JM;BU02140207;GM0214;4011;4011JM;False;False;False;51.91880145989461;5.432292998230665;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
496;42;Gelderland;6;17;14;RG Groesbeek Den Drul;573;573;0;Rivierenland;9.58056;4.79028;Waterschap Rivierenland;2147;1349;Berg en Dal;Arnhem/Nijmegen;BU19450503;GM1945;6562;6562WE;BU19450503;GM1945;6562;6562WE;BU19450503;GM1945;6562;6562WE;False;False;False;51.771117903683525;5.94301465937584;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
497;9;Gelderland;1;4;3;RG Ubbergen;126;126;0;Rivierenland;2.10672;1.05336;Waterschap Rivierenland;472;297;Berg en Dal;Arnhem/Nijmegen;BU19451200;GM1945;6574;6574AJ;BU19451200;GM1945;6574;6574AJ;BU19451200;GM1945;6574;6574AJ;False;False;False;51.83469641954588;5.910287914162859;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
498;13;Gelderland;2;5;4;RG Groesbeek De Horst;184;184;0;Rivierenland;3.07648;1.53824;Waterschap Rivierenland;689;433;Berg en Dal;Arnhem/Nijmegen;BU19450300;GM1945;6562;6562LK;BU19450300;GM1945;6562;6562LK;BU19450300;GM1945;6562;6562LK;False;False;False;51.77655646327827;5.971516877321729;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
499;85;Gelderland;11;34;28;RG Groesbeek Heikantweg;1170;1170;0;Rivierenland;19.5624;9.7812;Waterschap Rivierenland;4385;2755;Berg en Dal;Arnhem/Nijmegen;BU19450507;GM1945;6561;6561AT;BU19450507;GM1945;6561;6561AT;BU19450507;GM1945;6561;6561AT;False;False;False;51.779857684079346;5.947427722271614;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
500;24;Gelderland;3;10;8;RG Ooij;336;336;0;Rivierenland;5.61792;2.80896;Waterschap Rivierenland;1259;791;Berg en Dal;Arnhem/Nijmegen;BU19451000;GM1945;6576;6576BC;BU19451000;GM1945;6576;6576BC;BU19451000;GM1945;6576;6576BC;False;False;False;51.85486132794242;5.941203190749716;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
