transformer_id;type;naam;operator;jaar;voltage_kv;latitude;longitude;primary_parent_id;aanwezige_transportcapaciteit_invoeding;aanwezige_transportcapaciteit_afname;benodigde_transportcapaciteit_invoeding;benodigde_transportcapaciteit_afname;unieke_verzoeken_invoeding;unieke_verzoeken_afname;wachtrij_invoeding;wachtrij_afname;voorspelde_capaciteit_invoeding;voorspelde_capaciteit_afname;jaartal_opgelost_invoeding;jaartal_opgelost_afname;congestiegebied_afname;congestiegebied_opwek;afname_kleurcode;opwek_kleurcode;provincie;info
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2028;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;4400.0;526.0;5125.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2029;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;4900.0;559.0;5472.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2030;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;4900.0;564.0;5946.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2031;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;5400.0;617.0;6300.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2032;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;5400.0;669.0;6453.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2033;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;5400.0;682.0;6618.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2034;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;6900.0;692.0;6745.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2035;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;8400.0;705.0;6840.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Anna Paulowna 150;TenneT;Station Anna Paulowna 150;TenneT;2036;150.0;52.9555356616798;4.848245543291167;n.a.;830.0;8400.0;713.0;6992.0;n.a.;35.0;700.0;4222.0;n.a.;n.a.;2027.0;2036.0;Noord-Holland;Noord-Holland Noord;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2026;150.0;52.16534115996695;5.926918946818831;n.a.;2613.0;3000.0;3327.0;3420.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2027;150.0;52.16534115996695;5.926918946818831;n.a.;2613.0;3000.0;3576.0;3608.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2028;150.0;52.16534115996695;5.926918946818831;n.a.;2613.0;3000.0;3844.0;3743.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2029;150.0;52.16534115996695;5.926918946818831;n.a.;2613.0;3000.0;4062.0;3877.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2030;150.0;52.16534115996695;5.926918946818831;n.a.;2735.0;3120.0;4257.0;4008.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2031;150.0;52.16534115996695;5.926918946818831;n.a.;2976.0;3180.0;4404.0;4179.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2032;150.0;52.16534115996695;5.926918946818831;n.a.;2976.0;3180.0;4539.0;4362.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2033;150.0;52.16534115996695;5.926918946818831;n.a.;2976.0;3180.0;4654.0;4549.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2034;150.0;52.16534115996695;5.926918946818831;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2035;150.0;52.16534115996695;5.926918946818831;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Apeldoorn 150;TenneT;Station Apeldoorn 150;TenneT;2036;150.0;52.16534115996695;5.926918946818831;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2026;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2027;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2028;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2029;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2030;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2031;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2032;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2033;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2034;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2035;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arkel 150;TenneT;Station Arkel 150;TenneT;2036;150.0;51.911052457768974;5.009731029250895;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Crayestein;Crayestein;0;0;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2026;150.0;51.973121186617774;5.911426232727945;n.a.;2613.0;3000.0;3327.0;3420.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2027;150.0;51.973121186617774;5.911426232727945;n.a.;2613.0;3000.0;3576.0;3608.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2028;150.0;51.973121186617774;5.911426232727945;n.a.;2613.0;3000.0;3844.0;3743.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2029;150.0;51.973121186617774;5.911426232727945;n.a.;2613.0;3000.0;4062.0;3877.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2030;150.0;51.973121186617774;5.911426232727945;n.a.;2735.0;3120.0;4257.0;4008.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2031;150.0;51.973121186617774;5.911426232727945;n.a.;2976.0;3180.0;4404.0;4179.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2032;150.0;51.973121186617774;5.911426232727945;n.a.;2976.0;3180.0;4539.0;4362.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2033;150.0;51.973121186617774;5.911426232727945;n.a.;2976.0;3180.0;4654.0;4549.0;9.0;9.0;1538.0;1339.0;n.a.;n.a.;2035.0;2035.0;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2034;150.0;51.973121186617774;5.911426232727945;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2035;150.0;51.973121186617774;5.911426232727945;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Arnhem 150;TenneT;Station Arnhem 150;TenneT;2036;150.0;51.973121186617774;5.911426232727945;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Flevopolder, Utrecht en Gelderland;Flevopolder, Utrecht en Gelderland;3;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2026;110.0;52.77481925679993;6.840822144739267;n.a.;509.0;n.a.;778.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2027;110.0;52.77481925679993;6.840822144739267;n.a.;361.0;n.a.;782.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2028;110.0;52.77481925679993;6.840822144739267;n.a.;361.0;n.a.;687.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2029;110.0;52.77481925679993;6.840822144739267;n.a.;361.0;n.a.;693.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2030;110.0;52.77481925679993;6.840822144739267;n.a.;1025.0;n.a.;712.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2031;110.0;52.77481925679993;6.840822144739267;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2032;110.0;52.77481925679993;6.840822144739267;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2033;110.0;52.77481925679993;6.840822144739267;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2034;110.0;52.77481925679993;6.840822144739267;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2035;110.0;52.77481925679993;6.840822144739267;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Bargermeer 110 kV;TenneT;Station Bargermeer 110 kV;TenneT;2036;110.0;52.77481925679993;6.840822144739267;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2026;150.0;50.92534954733508;5.795073415006641;n.a.;1260.0;1200.0;1112.0;1689.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2027;150.0;50.92534954733508;5.795073415006641;n.a.;1260.0;1200.0;1196.0;1731.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2028;150.0;50.92534954733508;5.795073415006641;n.a.;1260.0;1200.0;1253.0;1860.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2029;150.0;50.92534954733508;5.795073415006641;n.a.;1260.0;1800.0;1312.0;1882.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2030;150.0;50.92534954733508;5.795073415006641;n.a.;1260.0;1800.0;1368.0;1914.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2031;150.0;50.92534954733508;5.795073415006641;n.a.;n.a.;3000.0;n.a.;1970.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2032;150.0;50.92534954733508;5.795073415006641;n.a.;n.a.;4500.0;n.a.;2057.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2033;150.0;50.92534954733508;5.795073415006641;n.a.;n.a.;4500.0;n.a.;2107.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2034;150.0;50.92534954733508;5.795073415006641;n.a.;n.a.;4500.0;n.a.;2157.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2035;150.0;50.92534954733508;5.795073415006641;n.a.;n.a.;4500.0;n.a.;2208.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beek 150 kV;TenneT;Station Beek 150 kV;TenneT;2036;150.0;50.92534954733508;5.795073415006641;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2026;150.0;n.a.;n.a.;n.a.;1260.0;1200.0;1112.0;1689.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2027;150.0;n.a.;n.a.;n.a.;1260.0;1200.0;1196.0;1731.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2028;150.0;n.a.;n.a.;n.a.;1260.0;1200.0;1253.0;1860.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2029;150.0;n.a.;n.a.;n.a.;1260.0;1800.0;1312.0;1882.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2030;150.0;n.a.;n.a.;n.a.;1260.0;1800.0;1368.0;1914.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2031;150.0;n.a.;n.a.;n.a.;n.a.;3000.0;n.a.;1970.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2032;150.0;n.a.;n.a.;n.a.;n.a.;4500.0;n.a.;2057.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2033;150.0;n.a.;n.a.;n.a.;n.a.;4500.0;n.a.;2107.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2034;150.0;n.a.;n.a.;n.a.;n.a.;4500.0;n.a.;2157.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2035;150.0;n.a.;n.a.;n.a.;n.a.;4500.0;n.a.;2208.0;n.a.;10.0;n.a.;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Beersdal 150 kV;TenneT;Station Beersdal 150 kV;TenneT;2036;150.0;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Limburg;Limburg;3;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2026;110.0;52.8580848486214;6.481425095224792;n.a.;509.0;n.a.;778.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2027;110.0;52.8580848486214;6.481425095224792;n.a.;361.0;n.a.;782.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2028;110.0;52.8580848486214;6.481425095224792;n.a.;361.0;n.a.;687.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2029;110.0;52.8580848486214;6.481425095224792;n.a.;361.0;n.a.;693.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2030;110.0;52.8580848486214;6.481425095224792;n.a.;1025.0;n.a.;712.0;n.a.;7.0;n.a.;1304.0;n.a.;n.a.;n.a.;2034.0;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2031;110.0;52.8580848486214;6.481425095224792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2032;110.0;52.8580848486214;6.481425095224792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2033;110.0;52.8580848486214;6.481425095224792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2034;110.0;52.8580848486214;6.481425095224792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2035;110.0;52.8580848486214;6.481425095224792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Beilen 110 kV;TenneT;Station Beilen 110 kV;TenneT;2036;110.0;52.8580848486214;6.481425095224792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;Drenthe;Drenthe;1;3;n.a.;n.a.
Station Belfeld 150 kV;TenneT;Station Belfeld 150 kV;TenneT;2026;150.0;51.323214888677754;6.085764413940735;n.a.;1260.0;1200.0;1112.0;1689.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Belfeld 150 kV;TenneT;Station Belfeld 150 kV;TenneT;2027;150.0;51.323214888677754;6.085764413940735;n.a.;1260.0;1200.0;1196.0;1731.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Belfeld 150 kV;TenneT;Station Belfeld 150 kV;TenneT;2028;150.0;51.323214888677754;6.085764413940735;n.a.;1260.0;1200.0;1253.0;1860.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
Station Belfeld 150 kV;TenneT;Station Belfeld 150 kV;TenneT;2029;150.0;51.323214888677754;6.085764413940735;n.a.;1260.0;1800.0;1312.0;1882.0;9.0;10.0;1913.0;1793.0;n.a.;n.a.;2034.0;2034.0;Limburg;Limburg;3;3;n.a.;n.a.
