waterschap;res_gebied;min_uur;min_gj_ex;type;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Waterschap Hollandse Delta;Rotterdam-Den Haag;0.0;0;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.91024624661706;4.12044738407311;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;2.12333333333;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3234.0;;;GM1992;;;;GM1992;;;False;False;False;51.88638550211274;4.143182120403456;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;53.7979166666;1520;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3223.0;;;GM1992;3223.0;;;GM1992;3223.0;;False;False;False;51.848310889679325;4.175550722057813;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;5.145;145;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1924;3243.0;;;GM1924;;;;GM1924;;;False;False;False;51.72677600638518;4.253723250466521;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;9.63666666667;545;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75276899927407;4.572121761749936;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8220833333;781;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3284.0;;;GM1963;;;;GM1963;;;False;False;False;51.739058953747964;4.389067422123312;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;36.8725;1042;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.7262712539472;4.429774968347655;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;19.845;1122;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.82120236633409;4.194037048250791;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.28708333333;93;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.83908863830758;4.177393140441577;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.47083333333;196;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.85904612494326;4.238454343365169;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;12.4745833333;705;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3264.0;;;GM1963;;;;GM1963;;;False;False;False;51.80801318938811;4.3474359066845585;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;53.8591666668;1522;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.8234899848834;4.426496626874245;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.92083333332;335;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86210803520999;4.2396484807782135;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.65541666668;320;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3238.0;;;GM1992;;;;GM1992;;;False;False;False;51.876999835600515;4.221504392746651;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;28.7466666667;1625;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82430355187167;4.443735762214524;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;1.36791666667;77;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3209.0;;;GM1930;3209.0;;;GM1930;3209.0;;False;False;False;51.8280569173814;4.303982310756199;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;36.2395833333;1024;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.920110746566195;4.110061889431386;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;0.0;0;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.908439916507355;4.119260113868633;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;2.12333333333;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3234.0;;;GM1992;;;;GM1992;;;False;False;False;51.88638052390294;4.143159543483312;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;53.7979166666;1520;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3223.0;;;GM1992;3223.0;;;GM1992;3223.0;;False;False;False;51.849006016964104;4.174974136700911;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;5.145;145;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1924;3243.0;;;GM1924;;;;GM1924;;;False;False;False;51.726807598193375;4.253622575745749;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;9.63666666667;545;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75233192716799;4.572969502113242;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8220833333;781;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3284.0;;;GM1963;;;;GM1963;;;False;False;False;51.7390855501683;4.38894299500121;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;23.0095833333;650;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.72638112044835;4.432839712128512;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8629166667;392;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.726299680536236;4.430543201959209;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;19.845;1122;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.82039890423006;4.196334600771868;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;19.845;1122;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.821415132561896;4.198256727011323;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.28708333333;93;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.838987073254934;4.177304220900404;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.47083333333;196;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.85828658713135;4.24098575022481;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;12.4745833333;705;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3264.0;;;GM1963;;;;GM1963;;;False;False;False;51.808070774603884;4.347489699881204;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;53.8591666668;1522;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82345927197275;4.426480201774561;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.65541666668;320;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3238.0;;;GM1992;;;;GM1992;;;False;False;False;51.87717870475173;4.221533278842168;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;28.7466666667;1625;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82405759932106;4.445939191339932;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;1.36791666667;77;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3212.0;;;GM1930;3212.0;;;GM1930;3212.0;;False;False;False;51.82805384397412;4.303948947787678;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;0.0;0;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.9065459054587;4.118703006406777;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;2.12333333333;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3234.0;;;GM1992;;;;GM1992;;;False;False;False;51.88637630058598;4.143140385600613;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;53.7979166666;1520;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3223.0;;;GM1992;3223.0;;;GM1992;3223.0;;False;False;False;51.84976771735384;4.17434190447235;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;5.145;145;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1924;3243.0;;;GM1924;;;;GM1924;;;False;False;False;51.72687495347668;4.253616238471484;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8220833333;781;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3284.0;;;GM1963;;;;GM1963;;;False;False;False;51.739098336172965;4.388880041980545;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.92083333332;335;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.863003989371265;4.240582465595485;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8629166667;392;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.72633114080612;4.430543382781898;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;9.63666666667;545;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75185072859534;4.573588179901001;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.28708333333;93;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.83882483038463;4.177162180848676;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.47083333333;196;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.858234911535895;4.241572480057532;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;53.8591666668;1522;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82343825966904;4.426468966042462;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.65541666668;320;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3238.0;;;GM1992;;;;GM1992;;;False;False;False;51.877332978485946;4.221558192576707;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;28.7466666667;1625;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.823830480737485;4.44806037080267;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;1.36791666667;77;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3212.0;;;GM1930;3212.0;;;GM1930;3212.0;;False;False;False;51.827627776609425;4.302375747561071;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;0.0;0;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.90504880337589;4.118133178373307;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;2.12333333333;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3234.0;;;GM1992;;;;GM1992;;;False;False;False;51.88626891486044;4.142653303812753;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;53.7979166666;1520;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3223.0;;;GM1992;3223.0;;;GM1992;3223.0;;False;False;False;51.85005243137088;4.1741063407433066;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;5.145;145;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1924;3243.0;;;GM1924;;;;GM1924;;;False;False;False;51.72769211072045;4.252792110167181;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8220833333;781;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3284.0;;;GM1963;;;;GM1963;;;False;False;False;51.73910988104571;4.388824351379271;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.92083333332;335;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.863952825589294;4.241378272129079;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8629166667;392;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.72638964032819;4.430543716423683;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;9.63666666667;545;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75185705486177;4.573611141796932;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;19.845;1122;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.82276620464565;4.2002170057319805;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;19.845;1122;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.82359624661465;4.201378419362619;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.28708333333;93;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.838716384096124;4.177070247598554;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.47083333333;196;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.8581770896511;4.242228968859071;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;53.8591666668;1522;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.823425459626264;4.42646212238814;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.92083333332;335;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.8643438746929;4.241622335292252;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.65541666668;320;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3238.0;;;GM1992;;;;GM1992;;;False;False;False;51.87744070895997;4.22151474043045;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;28.7466666667;1625;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82381293235703;4.4482173887140615;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;1.36791666667;77;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3212.0;;;GM1930;3212.0;;;GM1930;3212.0;;False;False;False;51.82715773139737;4.300819553357573;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;0.0;0;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.90481833270015;4.117847375446776;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;2.12333333333;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3234.0;;;GM1992;;;;GM1992;;;False;False;False;51.88616258155112;4.1421710158272;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;53.7979166666;1520;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3223.0;;;GM1992;3223.0;;;GM1992;3223.0;;False;False;False;51.85021712124598;4.173970078741244;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;9.12625;258;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1924;3244.0;;;GM1924;;;;GM1924;;;False;False;False;51.690077477773166;4.1769311823992314;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;5.145;291;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1924;3243.0;;;GM1924;;;;GM1924;;;False;False;False;51.72820994758195;4.250849626642607;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;9.63666666667;545;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75186530668864;4.573642431602186;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8220833333;781;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3284.0;;;GM1963;;;;GM1963;;;False;False;False;51.73912014076834;4.388775714238723;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;13.8629166667;392;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.72644806252837;4.430544048083906;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;19.845;1122;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.82372632538046;4.201520992464822;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.28708333333;93;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.83864988789407;4.177141086704643;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;3.47083333333;196;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.85816334667418;4.242385001400418;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;53.8591666668;1522;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.8233913312539;4.4264438706198534;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.92083333332;335;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86445677648064;4.241712611418751;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;5.65541666668;320;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3238.0;;;GM1992;;;;GM1992;;;False;False;False;51.87754317224103;4.22141687933173;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Hoeksewaard;28.7466666667;1625;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82379458648588;4.4483815462043035;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;1.36791666667;77;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1930;3212.0;;;GM1930;3212.0;;;GM1930;3212.0;;False;False;False;51.82714710846591;4.300784338641279;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;0.0;0;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.90456124775358;4.117487814492353;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;2.12333333333;120;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3234.0;;;GM1992;;;;GM1992;;;False;False;False;51.88615956402674;4.142157333231913;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;53.7979166666;1520;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1992;3223.0;;;GM1992;3223.0;;;GM1992;3223.0;;False;False;False;51.8503377309121;4.173870287948985;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
