OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1456;18681;sportpark madestein;1974.0;75051.0;451577.0;madesteinweg 13;2553ec;'s-gravenhage;'s-gravenhage;zuid-holland;10;0;10;2;8;0;0;0;0;0;voetbal;BU05181697;GM0518;2553;2553EC;BU05181697;GM0518;2553.0;2553EC;BU05181697;GM0518;2553.0;2553EC;False;False;False;52.046736618315315;4.221737804287722;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1457;18682;sportpark nijkerklaan;1983.0;79238.0;453433.0;nijkerklaan 7a;2573ba;'s-gravenhage;'s-gravenhage;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU05183135;GM0518;2573;2573BA;BU05183135;GM0518;2573.0;2573BA;BU05183135;GM0518;2573.0;2573BA;False;False;False;52.06400408953782;4.2823514845564885;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1458;18683;sportpark zonneveld;2002.0;80054.0;448098.0;guido de moorstraat 35;2548zs;'s-gravenhage;'s-gravenhage;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU05184005;GM0518;2548;2548ZS;BU05184005;GM0518;2548.0;2548ZS;BU05184005;GM0518;2548.0;2548ZS;False;False;False;52.0161706696523;4.295418822876786;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1459;18684;vlamenburg;1957.0;84585.0;456423.0;vlamenburg 38;2591as;'s-gravenhage;'s-gravenhage;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU05182569;GM0518;2591;2591AS;BU05182569;GM0518;2591.0;2591AS;BU05182569;GM0518;2591.0;2591AS;False;False;False;52.09158025367065;4.35969833431157;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1460;18685;vrederustlaan;1973.0;78053.0;450798.0;vrederustlaan 117;2543sl;'s-gravenhage;'s-gravenhage;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;BU05183396;GM0518;2543;2543SL;BU05183396;GM0518;2543.0;2543SL;BU05183396;GM0518;2543.0;2543SL;False;False;False;52.0401608675457;4.265666977416612;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1461;18686;wijndaelerweg;1975.0;75112.597;452889.289;wijndaelerweg 9;2554bz;'s-gravenhage;'s-gravenhage;zuid-holland;8;0;8;2;6;0;0;0;0;0;voetbal;BU05181590;GM0518;2554;2554BZ;BU05181590;GM0518;2554.0;2554BZ;BU05181590;GM0518;2554.0;2554BZ;False;False;False;52.05853847649161;4.222328718392343;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1462;18687;zuiderpark i;1972.0;79909.0;452693.0;mr. p. droogleever fortuynweg 16;2533sr;'s-gravenhage;'s-gravenhage;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU05183536;GM0518;2533;2533SR;BU05183536;GM0518;2533.0;2533SR;BU05183536;GM0518;2533.0;2533SR;False;False;False;52.057445262531694;4.29229779782828;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1463;18688;zuiderpark ii;n.a.;79772.0;452344.0;mr. p. droogleever fortuynweg 28;2533sr;'s-gravenhage;'s-gravenhage;zuid-holland;5;0;5;2;3;0;0;0;0;0;voetbal;BU05183536;GM0518;2533;2533SR;BU05183536;GM0518;2533.0;2533SR;BU05183536;GM0518;2533.0;2533SR;False;False;False;52.054290308899134;4.290377401793978;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1464;18690;sportcomplex corridor;2001.0;108548.0;423552.0;visserstuin 5;3319ll;dordrecht;dordrecht;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU05051002;GM0505;3319;3319LL;BU05051002;GM0505;3319.0;3319LL;BU05051002;GM0505;3319.0;3319LL;False;False;False;51.79867492412794;4.713784723086406;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1465;18691;sportcomplex schenkeldijk;1973.0;106984.0;421515.0;sportcomplex schenkeldijk 8a;3328le;dordrecht;dordrecht;zuid-holland;10;0;10;1;9;0;0;0;0;0;voetbal;BU05051013;GM0505;3328;3328LE;BU05051013;GM0505;3328.0;3328LE;BU05051013;GM0505;3328.0;3328LE;False;False;False;51.78023433686106;4.6913953085768005;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1466;18692;sportpark wittenstein;1999.0;105020.0;420907.0;smitsweg 6;3328lb;dordrecht;dordrecht;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU05050909;GM0505;3328;3328LB;BU05050909;GM0505;3328.0;3328LB;BU05050909;GM0505;3328.0;3328LB;False;False;False;51.774597464368874;4.663024515868651;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1467;18693;sportpark groenhoven;n.a.;106805.0;448749.0;groenhovenpark 3;2803ph;gouda;gouda;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;BU05130304;GM0513;2803;2803PH;BU05130304;GM0513;2803.0;2803PH;BU05130304;GM0513;2803.0;2803PH;False;False;False;52.024990569864414;4.684989580001275;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1468;18694;sportpark olympia;2014.0;109057.0;448760.0;bodegraafsestraatweg 52;2805gr;gouda;gouda;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU05130500;GM0513;2805;2805GR;BU05130500;GM0513;2805.0;2805GR;BU05130500;GM0513;2805.0;2805GR;False;False;False;52.0252805391217;4.717798125013464;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1469;18695;sportpark ona;1950.0;107832.0;446704.0;gerard leeustraat 2;2802rz;gouda;gouda;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU05130200;GM0513;2802;2802RZ;BU05130200;GM0513;2802.0;2802RZ;BU05130200;GM0513;2802.0;2802RZ;False;False;False;52.00669920742925;4.700233965570233;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1470;18696;sportpark oosterwei;2008.0;110116.0;447052.0;sportlaan 8;2806hc;gouda;gouda;zuid-holland;7;0;7;3;4;0;0;0;0;0;voetbal;BU05130600;GM0513;2806;2806HC;BU05130600;GM0513;2806.0;2806HC;BU05130600;GM0513;2806.0;2806HC;False;False;False;52.01001633891318;4.73345109991532;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1471;18697;sportpark zwartewaal;2001.0;74377.0;433556.0;Sluisweg 2;3238le;zwartewaal;voorne aan zee;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19923209;GM1992;3238;3238LE;BU19923209;GM1992;3238.0;3238LE;BU19923209;GM1992;3238.0;3238LE;False;False;False;51.884690335230005;4.21614806451212;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1472;18698;sportpark vierpolders;1970.0;71764.0;432674.0;coosenhoekstraat 26a;3237ae;vierpolders;voorne aan zee;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19923100;GM1992;3237;3237AE;BU19923100;GM1992;3237.0;3237AE;BU19923100;GM1992;3237.0;3237AE;False;False;False;51.87637965962553;4.17841499071322;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1473;18699;nieuwelantpark;2009.0;84645.0;437444.0;trimpad 12;3135ga;vlaardingen;vlaardingen;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU06220505;GM0622;3135;3135GA;BU06220505;GM0622;3135.0;3135GA;BU06220505;GM0622;3135.0;3135GA;False;False;False;51.921024135737476;4.364472633416254;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1474;18700;sportpark broekpolder deltasport;1980.0;81831.0;437393.0;kooikersweg 2;3138he;vlaardingen;vlaardingen;zuid-holland;8;0;8;2;6;0;0;0;0;0;voetbal;BU06220801;GM0622;3138;3138HE;BU06220801;GM0622;3138.0;3138HE;BU06220801;GM0622;3138.0;3138HE;False;False;False;51.92020279915928;4.3235837899696685;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1475;18701;sportpark marathonweg dvo '32;1968.0;81738.0;435652.0;marathonweg 75;3132la;vlaardingen;vlaardingen;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU06220305;GM0622;3132;3132LA;BU06220305;GM0622;3132.0;3132LA;BU06220305;GM0622;3132.0;3132LA;False;False;False;51.904544192081545;4.322602765064767;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1476;18702;sportpark vfc;2011.0;84064.0;437649.0;sportlaan 130;3135gx;vlaardingen;vlaardingen;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU06220501;GM0622;3135;3135GX;BU06220501;GM0622;3135.0;3135GX;BU06220501;GM0622;3135.0;3135GX;False;False;False;51.922792702581546;4.355985829991145;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1477;18703;sportpark zwaluwen;1970.0;84406.0;438616.0;zwaluwenlaan 500;3136vh;vlaardingen;vlaardingen;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU06220605;GM0622;3136;3136VH;BU06220605;GM0622;3136.0;3136VH;BU06220605;GM0622;3136.0;3136VH;False;False;False;51.93152670748787;4.360758298952451;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1478;18704;sportpark brasserskade ii;1978.0;85386.0;449675.0;brasserskade 238;2616la;delft;delft;zuid-holland;6;0;6;3;3;0;0;0;0;0;voetbal;BU05031600;GM0503;2616;2616LA;BU05031600;GM0503;2616.0;2616LA;BU05031600;GM0503;2616.0;2616LA;False;False;False;52.03103782932388;4.372760406461684;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1479;18705;sportpark brasserskade;1958.0;84918.0;449272.0;sportring 2;2616lk;delft;delft;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU05031600;GM0503;2616;2616LK;BU05031600;GM0503;2616.0;2616LK;BU05031600;GM0503;2616.0;2616LK;False;False;False;52.02735713984799;4.366024122805671;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1480;18706;sportpark kerkpolder i;1982.0;82236.0;444952.0;Kerkpolderweg 5;2625eb;delft;delft;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU05032510;GM0503;2625;2625EB;BU05032510;GM0503;2625.0;2625EB;BU05032510;GM0503;2625.0;2625EB;False;False;False;51.988188372800025;4.327868355669957;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1481;18707;sportpark kerkpolder ii;1985.0;82142.0;444975.0;kerkpolderweg 12;2625eb;delft;delft;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU05032510;GM0503;2625;2625EB;BU05032510;GM0503;2625.0;2625EB;BU05032510;GM0503;2625.0;2625EB;False;False;False;51.98838274477527;4.326495192295443;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1482;18708;sportpark mozartlaan;1970.0;82734.0;445445.0;mozartlaan 664;2625cz;delft;delft;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU05032501;GM0503;2625;2625CZ;BU05032501;GM0503;2625.0;2625CZ;BU05032501;GM0503;2625.0;2625CZ;False;False;False;51.99268397175995;4.335013371293735;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1483;18709;sportpark tanthof zuid;1992.0;85018.0;443850.0;henk van riessenlaan 2;2626ab;delft;delft;zuid-holland;6;0;6;3;3;0;0;0;0;0;voetbal;BU05032600;GM0503;2626;2626AB;BU05032600;GM0503;2626.0;2626AB;BU05032600;GM0503;2626.0;2626AB;False;False;False;51.97864230394161;4.368588779166158;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1484;18710;sportcomplex groene zoom;1990.0;109487.0;451856.0;buitenomweg 2;2811bm;reeuwijk;bodegraven-reeuwijk;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU19010502;GM1901;2811;2811BM;BU19010502;GM1901;2811.0;2811BM;BU19010502;GM1901;2811.0;2811BM;False;False;False;52.05314162045067;4.723650855579622;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1485;18711;sportveld kaagjesland;1982.0;107008.0;452099.0;kaagplein 15;2811le;reeuwijk;bodegraven-reeuwijk;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU19010404;GM1901;2811;2811LE;BU19010404;GM1901;2811.0;2811LE;BU19010404;GM1901;2811.0;2811LE;False;False;False;52.055116467423886;4.6874768962302165;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1486;18712;b.j. suringacomplex;1964.0;110851.0;454329.0;groene zoom 2;2411sl;bodegraven;bodegraven-reeuwijk;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU19010210;GM1901;2411;2411SL;BU19010210;GM1901;2411.0;2411SL;BU19010210;GM1901;2411.0;2411SL;False;False;False;52.07547829045101;4.7432162120621415;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1487;18713;buitensportcomplex kievitsheuvel;1976.0;111106.0;454149.0;kievitsheuvel 1;2411ll;bodegraven;bodegraven-reeuwijk;zuid-holland;5;0;5;2;3;0;0;0;0;0;voetbal;BU19010213;GM1901;2411;2411LL;BU19010213;GM1901;2411.0;2411LL;BU19010213;GM1901;2411.0;2411LL;False;False;False;52.07388079172084;4.7469587404746525;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1488;18714;buitensportcomplex burg. doormanstraat;n.a.;114588.0;451039.0;pauw boerefijnpad 2;3465kw;driebruggen;bodegraven-reeuwijk;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU19010602;GM1901;3465;3465KV;BU19010602;GM1901;3465.0;3465KV;BU19010602;GM1901;3465.0;3465KV;False;False;False;52.04619409541914;4.79811299694722;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1489;18715;sportpark weijpoort;1924.0;114637.0;455264.0;weijpoort 28;2415bw;nieuwerbrug aan den rijn;bodegraven-reeuwijk;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19010301;GM1901;2415;2415BW;BU19010301;GM1901;2415.0;2415BW;BU19010301;GM1901;2415.0;2415BW;False;False;False;52.084170590795566;4.798327831677914;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1490;18716;sportpark de hoge bomen i;2015.0;74153.0;444472.0;de hoge bomen 1;2671nz;naaldwijk;westland;zuid-holland;11;0;11;7;4;0;0;0;0;0;voetbal;BU17830157;GM1783;2671;2671NZ;BU17830157;GM1783;2671.0;2671NZ;BU17830157;GM1783;2671.0;2671NZ;False;False;False;51.98275665542617;4.210327746005883;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1491;18717;sportpark polanen;2006.0;72435.0;449995.0;duyvenvoordestraat 56;2681hn;monster;westland;zuid-holland;6;0;6;2;4;0;0;0;0;0;voetbal;BU17830507;GM1783;2681;2681HN;BU17830507;GM1783;2681.0;2681HN;BU17830507;GM1783;2681.0;2681HN;False;False;False;52.032136491847524;4.183992740795372;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1492;18718;sportpark suyderveld;2003.0;78337.0;448451.0;heulweg 32a;2291bz;wateringen;westland;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;BU17830608;GM1783;2291;2291BZ;BU17830608;GM1783;2291.0;2291BZ;BU17830608;GM1783;2291.0;2291BZ;False;False;False;52.019108375992204;4.270331659861482;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1493;18719;sportpark lange kruisweg;1972.0;73943.0;441856.0;lange kruisweg 44d;2676bm;maasdijk;westland;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;BU17830301;GM1783;2676;2676BM;BU17830301;GM1783;2676.0;2676BM;BU17830301;GM1783;2676.0;2676BM;False;False;False;51.95921698924163;4.207889473304056;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1494;18720;sportpark de zweth;2011.0;76111.0;444310.0;veilingweg 26;2678ln;de lier;westland;zuid-holland;7;0;7;2;5;0;0;0;0;0;voetbal;BU17830711;GM1783;2678;2678LN;BU17830711;GM1783;2678.0;2678LN;BU17830711;GM1783;2678.0;2678LN;False;False;False;51.98158242442617;4.2388617302117755;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1495;18721;sportpark drechtstreek;1990.0;108347.0;427403.0;parkweg 7;3356lm;papendrecht;papendrecht;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;BU05900701;GM0590;3356;3356LM;BU05900701;GM0590;3356.0;3356LM;BU05900701;GM0590;3356.0;3356LM;False;False;False;51.833270416046496;4.710351540407066;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1496;18722;sportpark papendrecht;n.a.;106102.0;426448.0;industrieweg 3;3351lb;papendrecht;papendrecht;zuid-holland;6;0;6;0;6;0;0;0;0;0;voetbal;BU05900903;GM0590;3351;3351LB;BU05900903;GM0590;3351.0;3351NL;BU05900903;GM0590;3351.0;3351NL;False;False;False;51.8244947688928;4.677918081932148;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1497;18723;sportpark het hofland ii;1980.0;118186.0;440332.0;nieuwe singel 41;2871ax;schoonhoven;krimpenerwaard;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU19311200;GM1931;2871;2871AX;BU19311200;GM1931;2871.0;2871AX;BU19311200;GM1931;2871.0;2871AX;False;False;False;51.95021200422064;4.85170945523557;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1498;18724;sportpark tiendweg;1980.0;106165.0;434941.0;berlagestraat 76;2941gc;lekkerkerk;krimpenerwaard;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU19310003;GM1931;2941;2941GC;BU19310003;GM1931;2941.0;2941GC;BU19310003;GM1931;2941.0;2941GC;False;False;False;51.900833324354366;4.677629756520225;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1499;18725;complex vv dilettant;2009.0;103406.0;434734.0;tiendweg 10;2931lc;krimpen aan de lek;krimpenerwaard;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU19310103;GM1931;2931;2931LC;BU19310103;GM1931;2931.0;2931LC;BU19310103;GM1931;2931.0;2931LC;False;False;False;51.89872399866072;4.637575672818035;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1500;18726;sportcomplex spirit;n.a.;103888.0;438191.0;sportlaan 2;2935xx;ouderkerk aan den ijssel;krimpenerwaard;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU19310200;GM1931;2935;2935XX;BU19310200;GM1931;2935.0;2935XX;BU19310200;GM1931;2935.0;2935XX;False;False;False;51.92983874757593;4.644064772437708;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1501;18727;buitensportcomplex sportlaantje;n.a.;113498.0;437576.0;sportlaantje 1;2861ef;bergambacht;krimpenerwaard;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU19310500;GM1931;2861;2861GJ;BU19310500;GM1931;2861.0;2861GJ;BU19310500;GM1931;2861.0;2861GJ;False;False;False;51.925111331919275;4.783854389520144;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1502;18728;sportcomplex gouderak;1980.0;104610.0;443170.0;kattendijk 164;2831ae;gouderak;krimpenerwaard;zuid-holland;1;0;1;0;1;0;0;0;0;0;voetbal;BU19310300;GM1931;2831;2831AE;BU19310300;GM1931;2831.0;2831AE;BU19310300;GM1931;2831.0;2831AE;False;False;False;51.97465395562239;4.653830874804112;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1503;18729;sportcomplex stolwijk;n.a.;112874.0;442629.0;sportlaan 38;2821xc;stolwijk;krimpenerwaard;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU19311000;GM1931;2821;2821XC;BU19311000;GM1931;2821.0;2821XC;BU19311000;GM1931;2821.0;2821XC;False;False;False;51.97047977532637;4.7741636626123976;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1504;18730;sportpark de snackert;1978.0;115158.0;438080.0;sportlaan 5;2865ah;ammerstol;krimpenerwaard;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU19310600;GM1931;2865;2865AH;BU19310600;GM1931;2865.0;2865AH;BU19310600;GM1931;2865.0;2865AH;False;False;False;51.92976258516107;4.807927565048278;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1505;18731;sportpark molenburg;2007.0;124331.0;427935.0;kleine schelluinsekade 5c;4204tz;gorinchem;gorinchem;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU05121000;GM0512;4204;4204TZ;BU05121000;GM0512;4204.0;4204TZ;BU05121000;GM0512;4204.0;4204TZ;False;False;False;51.839160011813696;4.942194888306166;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1506;18732;vv herkingen '55;1965.0;65427.0;414464.0;stoofweg 2;3249bd;herkingen;goeree-overflakkee;zuid-holland;1;0;1;0;1;0;0;0;0;0;voetbal;BU19240901;GM1924;3249;3249BD;BU19240901;GM1924;3249.0;3249BD;BU19240901;GM1924;3249.0;3249BD;False;False;False;51.711752139716516;4.091119500034795;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1507;18733;Sportpark van Pallandt;n.a.;72232.0;420439.0;Oostplaatseweg 1;3241lv;middelharnis;goeree-overflakkee;zuid-holland;10;0;10;0;10;0;0;0;0;0;voetbal;BU19240307;GM1924;3241;3241LV;BU19240307;GM1924;3241.0;3241LV;BU19240307;GM1924;3241.0;3241LV;False;False;False;51.76649635751109;4.188139104808078;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1508;18734;sportpark vv melissant;1977.0;64249.0;420543.0;binnenweg 74;3248ag;melissant;goeree-overflakkee;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19240802;GM1924;3248;3248AG;BU19240802;GM1924;3248.0;3248AG;BU19240802;GM1924;3248.0;3248AG;False;False;False;51.76619149174599;4.0724896348955015;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1509;18735;sportcomplex wfb;1998.0;55800.0;426297.0;hofdijksweg 46;3253kb;ouddorp;goeree-overflakkee;zuid-holland;4;0;4;0;4;0;0;0;0;0;voetbal;BU19240109;GM1924;3253;3253KB;BU19240109;GM1924;3253.0;3253KB;BU19240109;GM1924;3253.0;3253KB;False;False;False;51.816461488979286;3.948475489941837;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1510;18736;sportcomplex sns;2000.0;75792.0;417553.0;vrouwtjesweg 28;3243aw;stad aan 't haringvliet;goeree-overflakkee;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU19241201;GM1924;3243;3243AW;BU19241201;GM1924;3243.0;3243AW;BU19241201;GM1924;3243.0;3243AW;False;False;False;51.741075931996484;4.240361778467152;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1511;18737;buitensportcomplex achthuizen;1983.0;78592.0;411311.0;Kloosterstraat 10;3256ah;achthuizen;goeree-overflakkee;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19241302;GM1924;3256;3256AH;BU19241302;GM1924;3256.0;3256AH;BU19241302;GM1924;3256.0;3256AH;False;False;False;51.685367959754565;4.282267102484062;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1512;18738;buitensportcomplex den bommel;1983.0;79265.0;414135.0;hogeweg 1a;3258lh;den bommel;goeree-overflakkee;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19240502;GM1924;3258;3258LH;BU19240502;GM1924;3258.0;3258LH;BU19240502;GM1924;3258.0;3258LH;False;False;False;51.710839090361205;4.291382913903395;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
