Referentie;Aanvrager;SDE_ronde;Categorie;Cat_Soort;Cat_SubSrt;Cat_narrat;Status;Realisatie;Instal_Jr;Ingebruikn;E_drager_s;E_bron;Glas;V_MW;E_MWhpa;Eenh_verm;Vollast;Budget;Looptijd;Plaats;Gemeente;Provincie;RES_regio;Zon_PV;SBI_2dig;Klim_tafel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
SDE2020697;USG Operations V.O.F.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;01-03-2021;warmte;elektriciteit;;21.186;42372.0;MWh;2000;30507840.0;15;GELEEN;SITTARD-GELEEN;LIMBURG;ZUID-LIMBURG;Nvt;35;ELEK;BU18830501;GM1883;6161.0;6161RB;BU18830501;GM1883;6161.0;6161RB;BU18830501;GM1883;6161.0;6161RB;False;False;False;50.961152089187074;5.806423431009049;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2029233;Plukon Goor B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;01-03-2021;warmte;industriële warmte;;0.65;3900.0;MWh;6000;664560.0;12;GOOR;HOF VAN TWENTE;OVERIJSSEL;TWENTE;Nvt;10;IND;BU17350007;GM1735;7471.0;7471ST;BU17350007;GM1735;7471.0;7471ST;BU17350007;GM1735;7471.0;7471ST;False;False;False;52.24761530389706;6.588503577930773;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2112077;Polderwarmte R&S B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;5.79;34740.0;MWh;6000;12819060.0;15;SCHIPHOL-RIJK;HAARLEMMERMEER;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;35;ELEK;BU03940674;GM0394;1119.0;1119PA;BU03940674;GM0394;1119.0;1119PA;BU03940674;GM0394;1119.0;1119PA;False;False;False;52.281043997960694;4.754756080117076;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2029711;Warmtenet Noordwest B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;01-03-2021;warmte;restwarmte;;12.47;71108.0;MWh;5702;23358978.0;15;GRONINGEN;GRONINGEN;GRONINGEN;GRONINGEN;Nvt;35;ELEK;BU00141003;GM0014;9747.0;9747AA;BU00141003;GM0014;9747.0;9747AA;BU00141003;GM0014;9747.0;9747AA;False;False;False;53.24656342331258;6.531018561206826;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2114412;N.V. HVC;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Aquathermie;Nog te realiseren;Nee;n.a.;;warmte;drink- of afvalwater;;3.0;18000.0;MWh;6000;14661000.0;15;GORINCHEM;GORINCHEM;ZUID-HOLLAND;ALBLASSERWAARD;Nvt;38;IND;BU05120700;GM0512;4203.0;4203NB;BU05120700;GM0512;4203.0;4203NB;BU05120700;GM0512;4203.0;4203NB;False;False;False;51.831699225672786;4.962995416902357;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2110240;Vopak Terminal Vlaardingen B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;10.0;30000.0;MWh;3000;16065000.0;15;VLAARDINGEN;VLAARDINGEN;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;52;GO;BU06220403;GM0622;3134.0;3134KH;BU06220403;GM0622;3134.0;3134KH;BU06220403;GM0622;3134.0;3134KH;False;False;False;51.90284795236589;4.358751035162314;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2111637;Grubbenvorst Biomassa B.V.;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;5.5;22000.0;TON;4000;9240726.0;15;GRUBBENVORST;HORST AAN DE MAAS;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;38;IND;BU15070809;GM1507;5971.0;5971NJ;BU15070809;GM1507;5971.0;5971NJ;BU15070809;GM1507;5971.0;5971NJ;False;False;False;51.42483307596912;6.093680345315589;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2113064;Prezero Energy Roosendaal B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;58.6;351600.0;MWh;6000;80164800.0;15;ROOSENDAAL;ROOSENDAAL;NOORD-BRABANT;WEST-BRABANT;Nvt;38;IND;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;False;False;False;51.5488536590225;4.441579222849639;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2113507;Ausnutria Operations B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;7.0;49000.0;MWh;7000;9819600.0;12;HEERENVEEN;HEERENVEEN;FRIESLAND;FRIESLAND;Nvt;64;GO;BU00740108;GM0074;8448.0;8448CW;BU00740108;GM0074;8448.0;8448CW;BU00740108;GM0074;8448.0;8448CW;False;False;False;52.97967327833343;5.940330673248034;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2114896;Groenleven;2021;Waterstof;CO2armEnergieGebruik;waterstof;Waterstof;Nog te realiseren;Nee;n.a.;;elektriciteit;elektriciteit;;0.955;2865.0;MWh;3000;1147433.0;15;OOSTERWOLDE FR;OOSTSTELLINGWERF;FRIESLAND;FRIESLAND;Nvt;46;GO;BU00851118;GM0085;8431.0;8431LL;BU00851118;GM0085;8431.0;8431LL;BU00851118;GM0085;8431.0;8431LL;False;False;False;53.00308328909155;6.306769547766249;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2110331;Twence B.V.;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;12.5;50000.0;TON;4000;49072725.0;15;HENGELO OV;HENGELO;OVERIJSSEL;REGIO TWENTE;Nvt;38;IND;BU01640600;GM0164;7554.0;7554TA;BU01640600;GM0164;7554.0;7554TA;BU01640600;GM0164;7554.0;7554TA;False;False;False;52.23759361392649;6.786973899216731;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2021114;DSM Engineering Plastics (Emmen) B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Gerealiseerd;Ja;2022.0;01-06-2022;warmte;industriële warmte;;0.7006;5604.8;MWh;8000;1479668.0;12;EMMEN;EMMEN;DRENTHE;DRENTHE;Nvt;20;IND;BU01144000;GM0114;7811.0;7811EA;BU01144000;GM0114;7811.0;7811EA;BU01144000;GM0114;7811.0;7811EA;False;False;False;52.78370460075939;6.896267427617749;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2114534;ESCOM.Nu B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;elektriciteit;zon;;3.75;12500.0;MWh;3333;3131250.0;15;AMSTERDAM;AMSTERDAM;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;62;GO;BU0363AF03;GM0363;1011.0;1011BP;BU0363AF03;GM0363;1011.0;1011BP;BU0363AF03;GM0363;1011.0;1011BP;False;False;False;52.372558386725764;4.905704202210106;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2114963;Prezero Energy Roosendaal B.V.;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;21.3;85200.0;TON;4000;205155679.0;15;ROOSENDAAL;ROOSENDAAL;NOORD-BRABANT;WEST-BRABANT;Nvt;38;IND;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;False;False;False;51.5488536590225;4.441579222849639;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2110894;Zuivelcoöperatie Deltamilk BA;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;3.384;16920.0;MWh;5000;3390768.0;12;BLESKENSGRAAF CA;MOLENLANDEN;ZUID-HOLLAND;ALBLASSERWAARD;Nvt;94;GO;BU19780204;GM1978;2971.0;2971AD;BU19780204;GM1978;2971.0;2971VK;BU19780204;GM1978;2971.0;2971VK;False;False;False;51.8697523393456;4.7776964903618175;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2029475;Grozette B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Gerealiseerd;Ja;2021.0;01-12-2021;warmte;industriële warmte;;1.035;5175.0;MWh;5000;881820.0;12;WOERDEN;WOERDEN;UTRECHT;U16;Nvt;10;IND;BU06320103;GM0632;3442.0;3442AA;BU06320103;GM0632;3442.0;3442AA;BU06320103;GM0632;3442.0;3442AA;False;False;False;52.07825835935499;4.880238524988932;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2111342;Vastgoed Wâlterswâld B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;4.9752;39801.6;MWh;8000;7976241.0;12;WALTERSWALD;DANTUMADIEL;FRIESLAND;FRIESLAND;Nvt;70;GO;BU18910109;GM1891;9113.0;9113AV;BU18910109;GM1891;9113.0;9113AV;BU18910109;GM1891;9113.0;9113AV;False;False;False;53.2814069511521;6.0308147530973715;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2112802;B.V. Landgoed De Princepeel;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;2.0;8000.0;TON;4000;11097972.0;15;WILBERTOORD;LAND VAN CUIJK;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;1;LAND;BU19821603;GM1982;5455.0;5455RK;BU19821603;GM1982;5455.0;5455RK;BU19821603;GM1982;5455.0;5455RK;False;False;False;51.662508877550266;5.745883269955198;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2112366;Frieslandcampina Nederland B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.989;7008.0;MWh;7086;1892160.0;12;BEDUM;HET HOGELAND;GRONINGEN;GRONINGEN;Nvt;77;GO;BU19660809;GM1966;9781.0;9781EL;BU19660809;GM1966;9781.0;9781EL;BU19660809;GM1966;9781.0;9781EL;False;False;False;53.31133627265257;6.598772919239219;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2110043;Pergen V.O.F.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;56.77;170310.0;MWh;3000;69997410.0;15;VONDELINGENPLAAT RT;ROTTERDAM;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;35;ELEK;BU05992295;GM0599;3196.0;3196KK;BU05992295;GM0599;3196.0;3196KK;BU05992295;GM0599;3196.0;3196KK;False;False;False;51.88461078225806;4.331361236140584;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2111976;AVR-Afvalverwerking (Locatie Duiven);2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;15.0;60000.0;TON;4000;98514270.0;15;DUIVEN;DUIVEN;GELDERLAND;ARNHEM/NIJMEGEN;Nvt;38;IND;BU02260101;GM0226;6921.0;6921RG;BU02260101;GM0226;6921.0;6921RG;BU02260101;GM0226;6921.0;6921RG;False;False;False;51.97172474871746;6.000023610398218;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2214267;Geothermie Plukmade B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;Nee;16.703;100218.0;MWh;6000;130333509.0;15;DRIMMELEN;DRIMMELEN;NOORD-BRABANT;WEST-BRABANT;Nvt;71;GO;BU17190101;GM1719;4924.0;4924AA;BU17190101;GM1719;4924.0;4924AA;BU17190101;GM1719;4924.0;4924AA;False;False;False;51.72983612478341;4.791536573611292;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2020264;ECW Geomanagement B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;01-03-2021;warmte;elektriciteit;;19.96;39920.0;MWh;2000;28742400.0;15;MIDDENMEER;HOLLANDS KROON;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Nvt;71;GO;BU19111090;GM1911;1775.0;1775PP;BU19111090;GM1911;1775.0;1775PP;BU19111090;GM1911;1775.0;1775PP;False;False;False;52.7892499816335;4.994332734475387;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2215015;Eerste Traais Warmtebedrijf B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Aquathermie;Nog te realiseren;Nee;n.a.;;warmte;oppervlaktewater;;2.6;11300.0;MWh;4346;6051150.0;15;TERHEIJDEN;DRIMMELEN;NOORD-BRABANT;WEST-BRABANT;Nvt;35;ELEK;BU17190309;GM1719;4844.0;4844AR;BU17190309;GM1719;4844.0;4844AR;BU17190309;GM1719;4844.0;4844AR;False;False;False;51.644489028114705;4.748022132800335;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2215897;Hogeslag-Olst Holding B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.518;1554.0;MWh;3000;1184148.0;12;OLST;OLST-WIJHE;OVERIJSSEL;WEST-OVERIJSSEL;Nvt;10;IND;BU17730113;GM1773;8121.0;8121BZ;BU17730113;GM1773;8121.0;8121BZ;BU17730113;GM1773;8121.0;8121BZ;False;False;False;52.33519230402122;6.115585091063785;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2210207;Rixona B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;29.7;127710.0;MWh;4300;77200695.0;15;OOSTRUM LB;VENRAY;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;10;IND;BU09840601;GM0984;5807.0;5807EJ;BU09840601;GM0984;5807.0;5807EJ;BU09840601;GM0984;5807.0;5807EJ;False;False;False;51.522956519068835;6.0253425177463775;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2213339;Ekro B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.56;1678.0;MWh;2996;1278636.0;12;APELDOORN;APELDOORN;GELDERLAND;CLEANTECH;Nvt;10;IND;BU02000406;GM0200;7333.0;7333NR;BU02000406;GM0200;7333.0;7333NR;BU02000406;GM0200;7333.0;7333NR;False;False;False;52.17890046500267;5.965882207596967;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2118829;Gicom Ketelhaven B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.733;5864.0;MWh;8000;1618464.0;12;DRONTEN;DRONTEN;FLEVOLAND;FLEVOLAND;Nvt;64;GO;BU03030550;GM0303;8251.0;8251PK;BU03030550;GM0303;8251.0;8251PK;BU03030550;GM0303;8251.0;8251PK;False;False;False;52.56414552380142;5.745118962907585;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2119705;Frieslandcampina Nederland B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;9.89;29658.0;MWh;2999;14547249.0;15;LEEUWARDEN;LEEUWARDEN;FRIESLAND;FRIESLAND;Nvt;77;GO;BU00801104;GM0080;8937.0;8937AC;BU00801104;GM0080;8937.0;8937AC;BU00801104;GM0080;8937.0;8937AC;False;False;False;53.198856619539775;5.818540995514406;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2210247;Aardwarmte Amersfoort B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;Nee;8.184;49101.43;MWh;6000;63782757.0;15;AMERSFOORT;AMERSFOORT;UTRECHT;AMERSFOORT;Nvt;35;ELEK;BU03070100;GM0307;3811.0;3811CD;BU03070100;GM0307;3811.0;3811CD;BU03070100;GM0307;3811.0;3811CD;False;False;False;52.15659210697071;5.388066980963519;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2214349;AVR-Afvalverwerking B.V.;2022;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;55.0;220000.0;TON;4000;422491740.0;15;BOTLEK ROTTERDAM;ROTTERDAM;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;38;IND;BU05992306;GM0599;3197.0;3197KK;BU05992306;GM0599;3197.0;3197KK;BU05992306;GM0599;3197.0;3197KK;False;False;False;51.896489368181236;4.288448475573656;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2211865;Bio-Energie Almere B.V.;2022;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;4.8;19200.0;TON;4000;31031712.0;15;ALMERE;ALMERE;FLEVOLAND;FLEVOLAND;Nvt;35;ELEK;BU00345702;GM0034;1332.0;1332AM;BU00345702;GM0034;1332.0;1332AM;BU00345702;GM0034;1332.0;1332AM;False;False;False;52.40606822500306;5.249851797622479;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2214412;Ennatuurlijk B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Aquathermie;Nog te realiseren;Nee;n.a.;;warmte;oppervlaktewater;;12.0;72000.0;MWh;6000;65016000.0;15;HELMOND;HELMOND;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;35;ELEK;BU07942901;GM0794;5705.0;5705CL;BU07942901;GM0794;5705.0;5705CL;BU07942901;GM0794;5705.0;5705CL;False;False;False;51.46357637498178;5.6857602671326735;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2020901;Westfort Slachterij B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;01-03-2021;warmte;industriële warmte;;1.374;6870.0;MWh;5000;1170648.0;12;IJSSELSTEIN UT;IJSSELSTEIN;UTRECHT;U16;Nvt;10;IND;BU03530014;GM0353;3401.0;3401MZ;BU03530014;GM0353;3401.0;3401MZ;BU03530014;GM0353;3401.0;3401MZ;False;False;False;52.01265879887366;5.0643722612022355;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2117042;Ausnutria Operations B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.833;12833.8;MWh;7002;2849104.0;12;HEERENVEEN;HEERENVEEN;FRIESLAND;FRIESLAND;Nvt;64;GO;BU00740108;GM0074;8448.0;8448CW;BU00740108;GM0074;8448.0;8448CW;BU00740108;GM0074;8448.0;8448CW;False;False;False;52.97967327833343;5.940330673248034;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2211971;Facilitair B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;2.074;6222.0;MWh;3000;4741164.0;12;WASPIK;WAALWIJK;NOORD-BRABANT;HARTVANBRABANT;Nvt;52;GO;BU08670202;GM0867;5165.0;5165NH;BU08670202;GM0867;5165.0;5165NH;BU08670202;GM0867;5165.0;5165NH;False;False;False;51.70188619619101;4.944013699303876;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2118479;Smartdc B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Gerealiseerd;Ja;2024.0;01-01-2024;warmte;restwarmte;;2.8;7000.0;MWh;2500;2688000.0;15;ROTTERDAM;ROTTERDAM;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;64;GO;BU05991853;GM0599;3044.0;3044BC;BU05991853;GM0599;3044.0;3044BC;BU05991853;GM0599;3044.0;3044BC;False;False;False;51.92465653482237;4.4333320510038225;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2119357;Bio LNG ECL B.V.;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;1.75;7000.0;TON;4000;9039167.0;15;LEEUWARDEN;LEEUWARDEN;FRIESLAND;FRIESLAND;Nvt;35;ELEK;BU00801001;GM0080;8911.0;8911HJ;BU00801001;GM0080;8911.0;8911HJ;BU00801001;GM0080;8911.0;8911HJ;False;False;False;53.202300910830196;5.795949431914521;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2216432;Duurzaam Opwekken Amersfoort B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Aquathermie;Nog te realiseren;Nee;n.a.;;warmte;drink- of afvalwater;;15.03;69444.44;MWh;4620;64479167.0;15;AMERSFOORT;AMERSFOORT;UTRECHT;AMERSFOORT;Nvt;35;ELEK;BU03070505;GM0307;3812.0;3812RH;BU03070505;GM0307;3812.0;3812RH;BU03070505;GM0307;3812.0;3812RH;False;False;False;52.17409712418871;5.35150830004322;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2210516;Orgaworld Nederland B.V.;2022;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;1.365;5460.0;TON;4000;6844736.0;15;AMSTERDAM;AMSTERDAM;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;38;IND;BU0363AF03;GM0363;1011.0;1011BP;BU0363AF03;GM0363;1011.0;1011BP;BU0363AF03;GM0363;1011.0;1011BP;False;False;False;52.372558386725764;4.905704202210106;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2212850;Compaxo Vlees Zevenaar B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.846;5279.04;MWh;6240;1507694.0;12;ZEVENAAR;ZEVENAAR;GELDERLAND;ARNHEM/NIJMEGEN;Nvt;10;IND;BU02990012;GM0299;6902.0;6902PK;BU02990012;GM0299;6902.0;6902PK;BU02990012;GM0299;6902.0;6902PK;False;False;False;51.934811900270304;6.097714044203155;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2212878;Do Spierynck Meer B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;4.96;27280.0;MWh;5500;15917880.0;15;OUDE MEER;HAARLEMMERMEER;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;35;ELEK;BU03940675;GM0394;1438.0;1438AD;BU03940675;GM0394;1438.0;1438AG;BU03940675;GM0394;1438.0;1438AG;False;False;False;52.291562782952575;4.784484306044532;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
