Referentie;Aanvrager;SDE_ronde;Categorie;Cat_Soort;Cat_SubSrt;Cat_narrat;Status;Realisatie;Instal_Jr;Ingebruikn;E_drager_s;E_bron;Glas;V_MW;E_MWhpa;Eenh_verm;Vollast;Budget;Looptijd;Plaats;Gemeente;Provincie;RES_regio;Zon_PV;SBI_2dig;Klim_tafel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
SDE1616153;Tesselaar Freesia C.V.;2016 I;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2019;01-03-2019;warmte;zon;;6.37;4459.0;MWh;700;4785329.0;15;HEERHUGOWAARD;DIJK EN WAARD;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Dakopstelling;1.0;LAND;BU19802701;GM1980;1704.0;1704CC;BU19802701;GM1980;1704.0;1704CC;BU19802701;GM1980;1704.0;1704CC;False;False;False;52.70444097820696;4.844341888300652;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1623232;Waterbedrijf Groningen Duurzaam B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2016;01-09-2016;warmte;vaste en vl biom niet verw.& b-hout;;1.0;2833.25;MWh;2833;917973.0;12;HOOGEZAND;MIDDEN-GRONINGEN;GRONINGEN;GRONINGEN;Nvt;35.0;ELEK;BU19520305;GM1952;9603.0;9603BM;BU19520305;GM1952;9603.0;9603BM;BU19520305;GM1952;9603.0;9603BM;False;False;False;53.155830623368715;6.765878493838521;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1616442;Wouters Onroerend Goed B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-10-2017;warmte;vaste en vl biom niet verw.& b-hout;;4.99;19960.0;MWh;4000;6467040.0;12;ENS;NOORDOOSTPOLDER;FLEVOLAND;FLEVOLAND;Nvt;64.0;GO;BU01710633;GM0171;8307.0;8307PK;BU01710633;GM0171;8307.0;8307PK;BU01710633;GM0171;8307.0;8307PK;False;False;False;52.62389440966984;5.844211908132749;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1616507;Welgreen B.V.;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-01-2019;elektriciteit + warmte;co-vergisting van dierlijke mest;;2.934;17178.57;MWh;5855;14636142.0;12;LIEROP;SOMEREN;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;46.0;GO;BU08470909;GM0847;5715.0;5715PA;BU08470505;GM0847;5715.0;5715PA;BU08470505;GM0847;5715.0;5715PA;True;False;False;51.45148512138589;5.668901513678031;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1620244;Familie Boersma B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-09-2017;warmte;vaste en vl biom niet verw.& b-hout;;0.84;2185.0;MWh;2601;707940.0;12;WEIDUM;LEEUWARDEN;FRIESLAND;FRIESLAND;Nvt;70.0;GO;BU00808106;GM0080;9024.0;9024BD;BU00808106;GM0080;9024.0;9024BD;BU00808106;GM0080;9024.0;9024BD;False;False;False;53.15269001045392;5.741678452307961;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1610345;TopEnergy Investments B.V.;2016 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-12-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;4.98;37350.0;MWh;7500;25547400.0;12;OVERLOON;LAND VAN CUIJK;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;68.0;GO;BU19823003;GM1982;5825.0;5825HD;BU19823003;GM1982;5825.0;5825HD;BU19823003;GM1982;5825.0;5825HD;False;False;False;51.561474929795146;5.908009701736841;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1606693;Van Doorn Vleeskuikens B.V.;2016 II;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-10-2017;warmte;vaste en vl biom niet verw.& b-hout;;0.8;765.0;MWh;956;247860.0;12;MAREN-KESSEL;OSS;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;1.0;LAND;BU08282109;GM0828;5398.0;5398KA;BU08282109;GM0828;5398.0;5398KA;BU08282109;GM0828;5398.0;5398KA;False;False;False;51.769031513632754;5.371273551315057;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1614710;Maatschap Vermue-Poelma;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2016;01-11-2016;elektriciteit + warmte;co-vergisting van dierlijke mest;;0.743;4350.27;MWh;5855;3706426.0;12;WINSUM GN;HET HOGELAND;GRONINGEN;GRONINGEN;Nvt;1.0;LAND;BU19660601;GM1966;9951.0;9951TK;BU19660601;GM1966;9951.0;9951TK;BU19660601;GM1966;9951.0;9951TK;False;False;False;53.31459547787752;6.5214750464029505;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1612030;Drentse Duurzame Energie B.V.;2016 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2018;01-04-2018;elektriciteit + warmte;allesvergisting;;1.36;7962.8;MWh;5855;5351002.0;12;COEVORDEN;COEVORDEN;DRENTHE;DRENTHE;Nvt;35.0;ELEK;BU01091009;GM0109;7742.0;7742PD;BU01091009;GM0109;7742.0;7742PD;BU01091009;GM0109;7742.0;7742PD;False;False;False;52.65140317426699;6.763870723821392;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1607246;Aardwarmte Vogelaer B.V.;2016 I;Geothermie warmte;ProductieDuurzameEnergie;aardWarmte;Geothermische energie;Gerealiseerd;Ja;2017;01-05-2017;warmte;aardwarmte;Ja;23.1;127050.0;MWh;5500;79820158.01;15;POELDIJK;WESTLAND;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;35.0;ELEK;BU17830906;GM1783;2685.0;2685SW;BU17830906;GM1783;2685.0;2685SW;BU17830906;GM1783;2685.0;2685SW;False;False;False;52.02344371598694;4.243585766406482;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1612163;Mol Freesia B.V.;2016 I;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2019;01-06-2019;warmte;zon;;10.5;7350.0;MWh;700;8048074.98;15;NIBBIXWOUD;MEDEMBLIK;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Dakopstelling;1.0;LAND;BU04201002;GM0420;1688.0;1688JH;BU04201002;GM0420;1688.0;1688JH;BU04201002;GM0420;1688.0;1688JH;False;False;False;52.6907291774118;5.038156489207029;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1612174;PKF Pallets B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-11-2017;warmte;vaste en vl biom niet verw.& b-hout;;1.5;6000.0;MWh;4000;1944000.0;12;OUD GASTEL;HALDERBERGE;NOORD-BRABANT;WEST-BRABANT;Nvt;46.0;GO;BU16550307;GM1655;4751.0;4751XH;BU16550307;GM1655;4751.0;4751XH;BU16550307;GM1655;4751.0;4751XH;False;False;False;51.56441963070643;4.484895814868289;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1605050;Ter Laak Beheer B.V.;2016 I;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2018;01-09-2018;warmte;zon;;15.7;10990.0;MWh;700;10715250.0;15;WATERINGEN;WESTLAND;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Dakopstelling;64.0;GO;BU17830609;GM1783;2291.0;2291HM;BU17830609;GM1783;2291.0;2291HM;BU17830609;GM1783;2291.0;2291HM;False;False;False;52.010047842168554;4.280455631375475;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1612545;Pieterjan Pronk;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-01-2017;elektriciteit + warmte;co-vergisting van dierlijke mest;;2.296;13443.08;MWh;5855;11292188.0;12;WARMENHUIZEN;SCHAGEN;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Nvt;1.0;LAND;BU04410590;GM0441;1749.0;1749DA;BU04410590;GM0441;1749.0;1749DA;BU04410590;GM0441;1749.0;1749DA;False;False;False;52.724815086315786;4.71582261452724;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1609336;Oxe Geeft Gas B.V.;2016 II;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2021;01-01-2019;warmte;min. 95% dierlijke mest;;0.2263;1146.9;MWh;5068;891885.0;12;DEVENTER;DEVENTER;OVERIJSSEL;WEST-OVERIJSSEL;Nvt;35.0;ELEK;BU01501505;GM0150;7428.0;7428MC;BU01501505;GM0150;7428.0;7428MC;BU01501505;GM0150;7428.0;7428MC;False;False;False;52.23875446722303;6.255922101507855;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1639129;V.O.F. Van Gennip Vredepeel;2016 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2018;01-01-2018;elektriciteit + warmte;co-vergisting van dierlijke mest;;1.498;8770.79;MWh;5855;7472714.0;12;VREDEPEEL;VENRAY;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;1.0;LAND;BU09840401;GM0984;5816.0;5816AB;BU09840401;GM0984;5816.0;5816AB;BU09840401;GM0984;5816.0;5816AB;False;False;False;51.54485775540402;5.887992485624979;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1644435;Kwekerij Arno Kuipers;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-02-2017;warmte;vaste en vl biom niet verw.& b-hout;;0.8;1256.22;MWh;1570;407015.0;12;HENGELO OV;HENGELO;OVERIJSSEL;REGIO TWENTE;Nvt;1.0;LAND;BU01640204;GM0164;7558.0;7558PW;BU01640204;GM0164;7558.0;7558PW;BU01640204;GM0164;7558.0;7558PW;False;False;False;52.27440279970495;6.824349242408154;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1644750;N.V. Empatec;2016 II;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-01-2019;warmte;vaste en vl biom niet verw.& b-hout;;1.0;4000.0;MWh;4000;1296000.0;12;WIER;WAADHOEKE;FRIESLAND;FRIESLAND;Nvt;78.0;GO;BU19495200;GM1949;9043.0;9043VX;BU19495200;GM1949;9043.0;9043VX;BU19495200;GM1949;9043.0;9043VX;False;False;False;53.2454829836524;5.630854887373137;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1642299;G.J. van Beek en N.J. van Beek-Kalsbeek;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-01-2019;elektriciteit + warmte;co-vergisting van dierlijke mest;;2.803;16411.56;MWh;5855;13982654.0;12;ZEEWOLDE;ZEEWOLDE;FLEVOLAND;FLEVOLAND;Nvt;1.0;LAND;BU00500007;GM0050;3897.0;3897LB;BU00500007;GM0050;3897.0;3897LB;BU00500007;GM0050;3897.0;3897LB;False;False;False;52.39677822545887;5.490571902341817;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1637390;Aardwarmte Combinatie Luttelgeest (ACL) B.V.;2016 I;Geothermie warmte;ProductieDuurzameEnergie;aardWarmte;Geothermische energie;Gerealiseerd;Ja;2021;01-08-2021;warmte;aardwarmte;Ja;20.24;111320.0;MWh;5500;68732298.0;15;LUTTELGEEST;NOORDOOSTPOLDER;FLEVOLAND;FLEVOLAND;Nvt;35.0;ELEK;BU01710323;GM0171;8315.0;8315PV;BU01710323;GM0171;8315.0;8315PV;BU01710323;GM0171;8315.0;8315PV;False;False;False;52.76356155880014;5.830913717699255;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1643080;Leuvenumseveld Beheer B.V.;2016 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2017;01-11-2017;warmte;zon;;0.28;196.0;MWh;700;229320.0;15;HARSKAMP;EDE;GELDERLAND;FOODVALLEY;Dakopstelling;10.0;IND;BU02287031;GM0228;6732.0;6732BS;BU02287031;GM0228;6732.0;6732BS;BU02287031;GM0228;6732.0;6732BS;False;False;False;52.11939587118495;5.761577773786091;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1638149;Maatschap BIO Putten;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2018;01-02-2018;elektriciteit + warmte;co-vergisting van dierlijke mest;;1.488;8712.24;MWh;5855;7422829.0;12;PUTTEN;PUTTEN;GELDERLAND;NOORD-VELUWE;Nvt;35.0;ELEK;BU02730005;GM0273;3882.0;3882LK;BU02730005;GM0273;3882.0;3882LK;BU02730005;GM0273;3882.0;3882LK;False;False;False;52.22434461734438;5.557965923431525;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1643319;Hasman Landbouwbedrijf B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-07-2019;warmte;min. 95% dierlijke mest;;0.310321;2172.25;MWh;7000;2012683.0;12;BEUNINGEN OV;LOSSER;OVERIJSSEL;TWENTE;Nvt;1.0;LAND;BU01680409;GM0168;7588.0;7588PG;BU01680409;GM0168;7588.0;7588PG;BU01680409;GM0168;7588.0;7588PG;False;False;False;52.362561058896574;7.054789663416352;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1638361;Van de Weijer B.V.;2016 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-04-2019;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;7.5;56250.0;MWh;7500;38475000.0;12;PANNINGEN;PEEL EN MAAS;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;17.0;IND;BU18940101;GM1894;5981.0;5981NC;BU18940107;GM1894;5981.0;5981NC;BU18940107;GM1894;5981.0;5981NC;True;False;False;51.33736830214673;5.995435409707243;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1643726;Voeten Dairy V.O.F.;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-12-2017;elektriciteit + warmte;co-vergisting van dierlijke mest;;3.125;18296.88;MWh;5855;15588938.0;12;MARKNESSE;NOORDOOSTPOLDER;FLEVOLAND;FLEVOLAND;Nvt;1.0;LAND;BU01710426;GM0171;8316.0;8316PA;BU01710426;GM0171;8316.0;8316PA;BU01710426;GM0171;8316.0;8316PA;False;False;False;52.71483080834486;5.8339749181693055;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1638900;Primco BMC Duiven B.V.;2016 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-05-2020;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;12.9;96750.0;MWh;7500;65182812.0;12;DUIVEN;DUIVEN;GELDERLAND;ARNHEM/NIJMEGEN;Nvt;35.0;ELEK;BU02260101;GM0226;6921.0;6921RG;BU02260101;GM0226;6921.0;6921RG;BU02260101;GM0226;6921.0;6921RG;False;False;False;51.971818787722675;6.010570021765912;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1632578;Besterdhoeve Biogas B.V.;2016 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2018;01-07-2018;elektriciteit + warmte;co-vergisting van dierlijke mest;;1.912;10910.0;MWh;5706;10604520.0;12;BAKEL;GEMERT-BAKEL;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;35.0;ELEK;BU16520609;GM1652;5761.0;5761PP;BU16520609;GM1652;5761.0;5761PP;BU16520609;GM1652;5761.0;5761PP;False;False;False;51.49597008985877;5.725949319556598;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1631672;Broekhuis Koegas B.V.;2016 I;Groen gas;ProductieDuurzameEnergie;bioGas;Biomassa gas;Gerealiseerd;Ja;2017;01-12-2017;gasvormige energiedragers;min. 95% dierlijke mest;;0.2;1600.0;MWh;8000;941750.88;12;DEURNINGEN;DINKELLAND;OVERIJSSEL;TWENTE;Nvt;35.0;ELEK;BU17741999;GM1774;7561.0;7561PL;BU17741999;GM1774;7561.0;7561PL;BU17741999;GM1774;7561.0;7561PL;False;False;False;52.31297735367085;6.855909985293369;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1635292;Groen Gas Almere B.V.;2016 II;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2022;01-12-2019;elektriciteit + warmte;co-vergisting van dierlijke mest;;0.721;4132.0;MWh;5731;3768384.0;12;ALMERE;ALMERE;FLEVOLAND;FLEVOLAND;Nvt;35.0;ELEK;BU00345701;GM0034;1332.0;1332CA;BU00345701;GM0034;1332.0;1332CB;BU00345701;GM0034;1332.0;1332CB;False;False;False;52.42106614524003;5.251937681314585;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1635298;Mensman B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-07-2019;warmte;min. 95% dierlijke mest;;0.141607;991.25;MWh;7000;814477.0;12;BEUNINGEN OV;LOSSER;OVERIJSSEL;TWENTE;Nvt;35.0;ELEK;BU01680409;GM0168;7588.0;7588PE;BU01680409;GM0168;7588.0;7588PE;BU01680409;GM0168;7588.0;7588PE;False;False;False;52.35810997128226;7.05397809876054;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1628090;Boei;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2020;01-06-2020;warmte;vaste en vl biom niet verw.& b-hout;;0.55;2200.0;MWh;4000;712800.0;12;VELP NB;LAND VAN CUIJK;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;91.0;GO;BU19820105;GM1982;5363.0;5363ST;BU19820105;GM1982;5363.0;5363ST;BU19820105;GM1982;5363.0;5363ST;False;False;False;51.74869351310748;5.734186628911461;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1633331;Ennatuurlijk B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2016;01-07-2016;warmte;vloeibare biomassa;;80.0;28333.0;MWh;354;15639816.0;12;BREDA;BREDA;NOORD-BRABANT;WEST-BRABANT;Nvt;35.0;ELEK;BU07580105;GM0758;4825.0;4825AZ;BU07580105;GM0758;4825.0;4825AZ;BU07580105;GM0758;4825.0;4825AZ;False;False;False;51.61667384237962;4.764141888637533;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1628417;Kalvermesterij De Bult Oudeschans B.V.;2016 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Gerealiseerd;Ja;2017;01-12-2017;warmte;zon;;0.14301;100.11;MWh;700;97605.0;15;OUDESCHANS;WESTERWOLDE;GRONINGEN;GRONINGEN;Dakopstelling;1.0;LAND;BU19500009;GM1950;9696.0;9696XR;BU19500009;GM1950;9696.0;9696XR;BU19500009;GM1950;9696.0;9696XR;False;False;False;53.14858123109518;7.129838959136395;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1628528;"Emballage Industrie en Houthandel ""Dongen"" B.V.";2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-05-2019;elektriciteit + warmte;vaste en vl biom niet verw.& b-hout;;4.8;36000.0;MWh;7500;24624000.0;12;DONGEN;DONGEN;NOORD-BRABANT;HARTVANBRABANT;Nvt;16.0;IND;BU07660114;GM0766;5107.0;5107NJ;BU07660114;GM0766;5107.0;5107NJ;BU07660114;GM0766;5107.0;5107NJ;False;False;False;51.621658721762365;4.921395851669875;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1634284;Groot Zevert Vergisting B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-04-2017;warmte;co-vergisting van dierlijke mest;;0.56;3920.0;MWh;7000;2493120.0;12;BELTRUM;BERKELLAND;GELDERLAND;ACHTERHOEK;Nvt;35.0;ELEK;BU18590207;GM1859;7156.0;7156NW;BU18590207;GM1859;7156.0;7156NW;BU18590207;GM1859;7156.0;7156NW;False;False;False;52.08234526448019;6.592641977424131;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1665300;VP Energie B.V.;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2018;01-03-2018;warmte;vaste en vl biom niet verw.& b-hout;;1.2;4800.0;MWh;4000;1555200.0;12;GOIRLE;GOIRLE;NOORD-BRABANT;HARTVANBRABANT;Nvt;71.0;GO;BU07850608;GM0785;5051.0;5051HC;BU07850608;GM0785;5051.0;5051HC;BU07850608;GM0785;5051.0;5051HC;False;False;False;51.51750129506103;5.066687434838712;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1665315;Mts. H.H. Kuiper-Herrema;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2018;01-11-2018;elektriciteit + warmte;co-vergisting van dierlijke mest;;1.536;8993.28;MWh;5855;7662275.0;12;EASTEREIN;SÚDWEST-FRYSLÂN;FRIESLAND;FRIESLAND;Nvt;1.0;LAND;BU19002010;GM1900;8734.0;8734GH;BU19002010;GM1900;8734.0;8734GH;BU19002010;GM1900;8734.0;8734GH;False;False;False;53.09308546999881;5.6254743233653715;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1665447;Mts. Zanderink - Veldscholten;2016 I;Biomassa warmte;ProductieDuurzameEnergie;bioWarmte;Biomassa warmte en WKK;Gerealiseerd;Ja;2019;01-07-2019;warmte;min. 95% dierlijke mest;;0.092036;644.25;MWh;7000;434332.0;12;DENEKAMP;DINKELLAND;OVERIJSSEL;TWENTE;Nvt;1.0;LAND;BU17741099;GM1774;7591.0;7591NJ;BU17741099;GM1774;7591.0;7591NJ;BU17741099;GM1774;7591.0;7591NJ;False;False;False;52.38742025147396;7.0396872647531445;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1661847;Landgoed Leudal;2016 II;Zon warmte;ProductieDuurzameEnergie;zonneWarmte;Zonthermie;Nog te realiseren;Nee;2019;;warmte;zon;;0.14;98.0;MWh;700;94080.0;15;HAELEN;LEUDAL;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Dakopstelling;55.0;GO;BU16400501;GM1640;6081.0;6081NP;BU16400501;GM1640;6081.0;6081NP;BU16400501;GM1640;6081.0;6081NP;False;False;False;51.243191821172296;5.940811855307947;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
SDE1663136;Energiepark Biddinghuizen B.V.;2016 I;Biomassa;ProductieDuurzameEnergie;bioWKK;Biomassa warmte en WKK;Gerealiseerd;Ja;2017;01-01-2017;elektriciteit + warmte;co-vergisting van dierlijke mest;;1.151;6739.11;MWh;5855;5741718.0;12;BIDDINGHUIZEN;DRONTEN;FLEVOLAND;FLEVOLAND;Nvt;35.0;ELEK;BU03030620;GM0303;8256.0;8256RZ;BU03030620;GM0303;8256.0;8256RZ;BU03030620;GM0303;8256.0;8256RZ;False;False;False;52.40259173443878;5.630696386819258;WarmteAtlas:SDE_warmte;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:35;
