OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
2063;19310;sportveld krabbendijke;;66302.0;383468.0;nieulandestraat 39;4413cn;krabbendijke;reimerswaal;zeeland;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0703;;;;GM0703;;;;GM0703;;;False;False;False;51.43333756020022;4.111629184726628;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2064;19311;sportveld waarde;;63426.0;381992.0;julianastraat 2b;4414at;waarde;reimerswaal;zeeland;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0703;;;;GM0703;;;;GM0703;;;False;False;False;51.41961360286489;4.07066262616111;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2065;19312;oldencate;1972.0;251773.0;600984.0;willem de mérodelaan 2;9909bw;spijk;Eemsdelta;groningen;3;0;3;1;2;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.38639329297002;6.841680440494733;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2088;19336;sportpark de kalkwijck i;1981.0;247065.0;574806.0;laan van de sport 6;9603tg;hoogezand;midden-groningen;groningen;7;0;7;2;5;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.152064054906134;6.763421729263227;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2089;19337;sportpark julianastraat;1980.0;245007.0;575868.0;julianastraat 131;9601lm;hoogezand;midden-groningen;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.16195393623794;6.732962882345184;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2090;19338;sportpark muntendam;1982.0;254354.0;572714.0;zuiderstraat 23a;9649ck;muntendam;midden-groningen;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.13197075703216;6.871701710902472;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2091;19339;sportpark ewensborg;1969.0;253512.0;585276.0;kugelslaan 7;9628tk;siddeburen;midden-groningen;groningen;5;0;5;0;5;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.24497283380857;6.862969280988497;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2092;19340;sportpark onder de juffer;1968.0;250419.0;584067.0;singel 2;9626bm;schildwolde;midden-groningen;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.23467268970905;6.8162893291275255;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2093;19341;sportpark harkstede-scharner;2003.0;242975.0;582171.0;hamweg 49b;9617ar;harkstede;midden-groningen;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.21891522712094;6.704311675431551;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2094;19342;sportcomplex zuidbroek;1950.0;254175.0;577119.0;heiligelaan 71c;9636cl;zuidbroek;midden-groningen;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.171575181524005;6.8703825136995285;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2095;19343;sportpark de bouwte;2006.0;258104.0;573314.0;badweg 25a;9651bs;meeden;midden-groningen;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.136653540955855;6.927904627032006;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2096;19345;sportpark nevelslaan;1972.0;242065.0;577823.0;vonderpad 13;9608pe;westerbroek;midden-groningen;groningen;1;0;1;0;1;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.18000286054468;6.6895144862984495;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2097;19346;sportpark ruitenweg;1975.0;247821.0;579511.0;ruitenweg 54;9619pm;froombosch;midden-groningen;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.194201238528926;6.776075013591281;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2098;19347;sportpark sappemeer;;249035.0;576927.0;rijksweg oost 129;9611ce;sappemeer;midden-groningen;groningen;5;0;5;0;5;0;0;0;0;0;voetbal;;GM1952;;;;GM1952;;;;GM1952;;;False;False;False;53.17077638927728;6.79348008091378;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2099;19348;sportpark oostindie voetbal;2006.0;221114.0;573579.0;de knip 2;9351xz;leek;westerkwartier;groningen;4;0;4;1;3;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.144865714046304;6.3753137928003065;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2100;19349;sportpark de holten;;213416.0;573266.0;hoornweg 40;9363eh;marum;westerkwartier;groningen;6;0;6;1;5;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.14294671609372;6.260220440812261;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2101;19350;de enk;1975.0;216586.0;586122.0;sportlaan 6;9843bv;grijpskerk;westerkwartier;groningen;3;0;3;1;2;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.25809879811019;6.310050912089556;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2102;19351;sportcomplex klinkerstraat;1960.0;266073.0;580482.0;klinkerstraat 57a;9682rc;oostwold;westerkwartier;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.19945106444969;7.049410391858677;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2103;19352;aduard;1965.0;226421.0;586470.0;burg van barneveldweg 23f;9831rd;aduard;westerkwartier;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.26000231171712;6.457479074037767;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2104;19353;sportpark de wieken;1984.0;217883.0;575227.0;iwemalaan 8;9365ps;niebert;westerkwartier;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.16006093601652;6.327352676002852;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2105;19354;sportpark eekebuuren;;218956.0;582196.0;smidshornerweg 51;9822tl;niekerk;westerkwartier;groningen;4;0;4;1;3;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.22254769146515;6.3447775496504475;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2106;19355;Sportpark Olde Wierden;1975.0;209289.0;576955.0;Verbindingsweg 5;9865te;opende;westerkwartier;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.17652568095882;6.199170886627262;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2107;19356;sportpark de wilper boys;1975.0;212808.0;570444.0;plantsoen 9a;9367pg;de wilp;westerkwartier;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.117657004517696;6.250629759033038;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2108;19357;sportpark valgeweg 14;1984.0;226793.0;591683.0;valgeweg 14;9892pd;feerwerd;westerkwartier;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.30678632971113;6.464221241148684;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2109;19358;sportveld oomkegast;1983.0;217833.0;578201.0;De Olde Ee 10;9362rc;boerakker;westerkwartier;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1969;;;;GM1969;;;;GM1969;;;False;False;False;53.186787239476466;6.327185318626507;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2110;19359;sportpark bedum;1972.0;235224.0;591560.0;sportlaan 12;9781cl;bedum;het hogeland;groningen;6;0;6;1;5;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.30448142895514;6.590643729517185;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2111;19360;schilligeham;1979.0;229843.0;594198.0;wierdaweg 2c;9951tm;winsum;het hogeland;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.32896192655604;6.510556726669953;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2112;19361;schouwerzijlsterweg;1952.0;229724.0;594651.0;schouwerzijlsterweg 6a;9951tg;winsum;het hogeland;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.333048256659126;6.508876896298114;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2113;19362;Sportpark Westerklooster;;221450.0;600451.0;Westerklooster 1a;9977ra;kloosterburen;het hogeland;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.38624986575588;6.385904986439522;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2114;19363;de kley;1984.0;218452.0;597598.0;leensterweg 43b;9971eb;ulrum;het hogeland;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.36098387901529;6.340285369591487;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2115;19364;sportcomplex noordwolde;1970.0;234602.0;587672.0;noordwolderweg 41;9784pa;noordwolde;het hogeland;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.2696457274501;6.580348603623377;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2116;19366;complex rood zwart baflo;1978.0;230470.0;597787.0;kievit 1;9953tg;baflo;het hogeland;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.36111618123673;6.520814331850251;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2117;19367;de kooi;1994.0;237755.0;598101.0;bredeweg 30;9995nc;kantens;het hogeland;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.36285607916709;6.6302972009403645;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2118;19368;grote hadderstraat;2010.0;243273.0;603731.0;grote hadderstraat 1;9982ar;uithuizermeeden;het hogeland;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.41254564529057;6.7147242649774395;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2119;19369;sportpark onderdendam;1965.0;234748.0;594845.0;achterweg 8a;9959pd;onderdendam;het hogeland;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.3340639351663;6.5843242940363;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2120;19370;usquert;;236605.0;602610.0;streeksterweg 5;9988ra;usquert;het hogeland;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.40353924165068;6.614181502856026;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2121;19371;zandeweer;1960.0;241139.0;601098.0;veilingweg 14a;9997pc;zandeweer;het hogeland;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.389242700708294;6.681927031470147;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2122;19372;toercamp;1996.0;216261.0;595294.0;beatrixstraat 21a;9974rw;zoutkamp;het hogeland;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1966;;;;GM1966;;;;GM1966;;;False;False;False;53.3405405622438;6.306937454597247;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2123;19374;sportpark tuikwerd;1984.0;256355.0;593453.0;zwet 38;9932ab;delfzijl;Eemsdelta;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.31789392375085;6.908131882085158;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2124;19375;burgemeester van kampen;1975.0;257855.0;586191.0;hoofdweg 140;9945pk;wagenborgen;Eemsdelta;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.252374872041464;6.928300727167707;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2125;19376;katmis;;253672.0;598122.0;hoofdweg 38;9905pd;holwierde;Eemsdelta;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.360336802251055;6.869326841116117;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2126;19377;woldendorp;;264854.0;588783.0;burg. garreltsweg 49;9946pm;woldendorp;Eemsdelta;groningen;5;0;5;0;5;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.27426573730227;7.034015369478722;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2127;19378;meedhuizen;;256589.0;590509.0;meedhuizerweg 28;9937pa;meedhuizen;Eemsdelta;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.29140444544422;6.91070726513793;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2128;19379;Sportpark Bato;1974.0;264215.0;573434.0;St. Vitusholt 217;9674al;winschoten;oldambt;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.136522928871344;7.019227977472886;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2129;19380;sportpark movv;1970.0;264410.0;579024.0;niesoordlaan 68;9681cz;midwolda;oldambt;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.1866965802187;7.024037906945101;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2130;19381;sportpark d'oosterd;1972.0;261196.0;578332.0;oosterstraat 30;9679km;scheemda;oldambt;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.18112690033373;6.975744695582492;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2131;19382;abel vd laan sportpark;1999.0;269111.0;577264.0;hoofdstraat 42a;9686pg;beerta;oldambt;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.16990737035132;7.09371426748628;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2132;19383;lubbert bruins sportpark;2009.0;274769.0;581423.0;oudeweg 2;9688re;drieborg;oldambt;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.206029903693036;7.179836729010114;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2133;19384;de boskamp;;261331.0;585835.0;noorderlaan 16;9944bt;nieuwolda;oldambt;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.2484974488502;6.980245078928268;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2134;19385;sportpark de hardenberg;1974.0;268307.0;579201.0;klinkerweg 135;9684ac;finsterwolde;oldambt;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.18747684113637;7.082377120366788;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2135;19386;sportpark de hoogte;1984.0;263612.0;575847.0;nassaulaan 30;9677pz;heiligerlee;oldambt;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.15832076953473;7.0110330863104435;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2136;19387;sportpark de lange akkers;1985.0;277230.0;579092.0;w. mettingstraat 18;9693bx;bad nieuweschans;oldambt;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.184537311194354;7.215768177365708;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2137;19388;sportpark koeperlaand;;261815.0;574164.0;sportlaan 1;9678rc;westerlee;oldambt;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.143563400719266;6.9836195079169725;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2138;19389;sportpark oldambt voetbal;2008.0;258892.0;582207.0;hamrikkerweg 55a;9943pa;nieuw scheemda;oldambt;groningen;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1895;;;;GM1895;;;;GM1895;;;False;False;False;53.21638707683457;6.942543871604157;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2139;19390;sportpark burg boekhoven;1974.0;260233.0;566880.0;verlengde sportlaan 43;9663ew;nieuwe pekela;pekela;groningen;5;0;5;0;5;0;0;0;0;0;voetbal;;GM0765;;;;GM0765;;;;GM0765;;;False;False;False;53.07844313056723;6.957612884642709;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2140;19391;sportpark rutger oldeboom;1976.0;258552.0;561962.0;noordercolonie 24;9663tv;nieuwe pekela;pekela;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0765;;;;GM0765;;;;GM0765;;;False;False;False;53.03458945377558;6.930964969933985;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2141;19392;sportpark noordster;1992.0;263340.0;570199.0;sportlaan 1;9665ht;oude pekela;pekela;groningen;6;0;6;0;6;0;0;0;0;0;voetbal;;GM0765;;;;GM0765;;;;GM0765;;;False;False;False;53.10764059665933;7.005072839397961;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2142;19393;sportpark de barlage;;270812.0;562490.0;spetsebrugweg 1;9541xv;vlagtwedde;westerwolde;groningen;2;0;2;1;1;0;0;0;0;0;voetbal;;GM1950;;;;GM1950;;;;GM1950;;;False;False;False;53.03683486187738;7.113850224505759;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2143;19394;sportpark blijham;1975.0;268425.401;569926.716;raadhuisstraat 23;9697pn;blijham;westerwolde;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1950;;;;GM1950;;;;GM1950;;;False;False;False;53.10414520403645;7.0808874514492555;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2144;19395;sportpark dennenweg;;272691.0;552510.0;dennenweg 2;9551vj;sellingen;westerwolde;groningen;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1950;;;;GM1950;;;;GM1950;;;False;False;False;52.9467796075012;7.13824091543846;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2145;19396;sportpark bellingwolde;;274389.0;569333.0;sportweg 73a;9695ec;bellingwolde;westerwolde;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1950;;;;GM1950;;;;GM1950;;;False;False;False;53.09752027716627;7.169676828860441;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2146;19398;sportpark jonne hindriks;1975.0;268588.0;566192.0;Oostersingel 50D;9698bc;wedde;westerwolde;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1950;;;;GM1950;;;;GM1950;;;False;False;False;53.07056301194126;7.08200363774945;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2147;19399;sportpark veelerveen;;272197.0;563367.0;veelerveensterweg 28;9566pg;veelerveen;westerwolde;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1950;;;;GM1950;;;;GM1950;;;False;False;False;53.044412919114464;7.134806791403556;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2148;19400;burg welleman sportpark ii;;253139.0;592875.0;burgemeester klauckelaan 12;9902kz;appingedam;Eemsdelta;groningen;5;0;5;2;3;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.31330268597409;6.859711142996428;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2149;19402;bosweg;;246003.0;595447.0;bosweg 27;9919tg;loppersum;Eemsdelta;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.3376711382032;6.753403724976544;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2150;19403;middelstum;2015.0;238585.0;595897.0;coendersweg 27a;9991cc;middelstum;Eemsdelta;groningen;3;0;3;1;2;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.34292727602696;6.642184706806466;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2151;19404;e.j. keijer;;246163.0;596467.0;borgweg 9;9914pc;zeerijp;Eemsdelta;groningen;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.34680655109121;6.756096312386204;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2152;19405;stedum;1950.0;241954.0;593610.0;bedumerweg 6;9921pl;stedum;Eemsdelta;groningen;2;0;2;1;1;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.32184403454438;6.692133184042621;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2153;19702;Theo Lommen sportpark;2004.0;209345.0;381056.0;Schandeloseweg 1;5941cp;velden;venlo;limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0983;;;;GM0983;;;;GM0983;;;False;False;False;51.416011591697064;6.168425655056448;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2154;19752;K.M.A. Terrein;;112515.0;400541.0;Kasteelplein 10;4811xc;breda;breda;noord-brabant;1;0;1;1;0;0;0;0;0;0;voetbal;;GM0758;;;;GM0758;;;;GM0758;;;False;False;False;51.5921664837959;4.774100544713696;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2155;19840;Sportpark Gagelman;1981.0;228066.0;487589.0;Koersendijk 3;7443pp;nijverdal;hellendoorn;overijssel;11;0;11;3;8;0;0;0;0;0;voetbal;;GM0163;;;;GM0163;;;;GM0163;;;False;False;False;52.37130790304443;6.46011456932168;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
