PK_UID;tp_z_nb;provincie;tp_w_bb;tp_z_bb;tp_w_nb;naamgeving;dwa_z;dwa_w;jaar;waterschap;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
915;46;Zuid-Holland;6;18;16;AWTG Woubrugge(nieuwbouw);636;636;2015;Rijnland;10.6339;5.31696;Hoogheemraadschap van Rijnland;2384;1498;Kaag en Braassem;Holland Rijnland;;GM1884;2481.0;;;GM1884;2481.0;;;GM1884;2481.0;;False;False;False;52.16908005550818;4.630979814305487;WarmteAtlas:AquathermieRioolGemalen;;;
916;30;Zuid-Holland;4;12;10;AWTG Rijpwetering;420;420;1990;Rijnland;7.0224;3.5112;Hoogheemraadschap van Rijnland;1574;989;Kaag en Braassem;Holland Rijnland;;GM1884;2375.0;;;GM1884;2375.0;;;GM1884;2375.0;;False;False;False;52.194277478516334;4.578303633528991;WarmteAtlas:AquathermieRioolGemalen;;;
917;14;Zuid-Holland;2;6;5;AWTG Nieuwe Wetering Achterweg;192;192;1990;Rijnland;3.21024;1.60512;Hoogheemraadschap van Rijnland;719;452;Kaag en Braassem;Holland Rijnland;;GM1884;2376.0;;;GM1884;2376.0;;;GM1884;2376.0;;False;False;False;52.201697600729794;4.612950452058195;WarmteAtlas:AquathermieRioolGemalen;;;
918;19;Zuid-Holland;3;8;6;AWTG Hoogmade;264;264;2014;Rijnland;4.41408;2.20704;Hoogheemraadschap van Rijnland;990;622;Kaag en Braassem;Holland Rijnland;;GM1884;2355.0;;;GM1884;2355.0;;;GM1884;2355.0;;False;False;False;52.17194995030325;4.576893910472104;WarmteAtlas:AquathermieRioolGemalen;;;
919;20;Zuid-Holland;3;8;7;AWTG Veenderveld;276;276;2004;Rijnland;4.61472;2.30736;Hoogheemraadschap van Rijnland;1034;650;Kaag en Braassem;Holland Rijnland;;GM1884;2371.0;;;GM1884;2371.0;;;GM1884;2371.0;;False;False;False;52.19793747825416;4.614429066521386;WarmteAtlas:AquathermieRioolGemalen;;;
920;0;Zuid-Holland;0;0;0;AWTG Oude Wetering;0;0;1986;Rijnland;0.0;0.0;Hoogheemraadschap van Rijnland;0;0;Kaag en Braassem;Holland Rijnland;;GM1884;2377.0;;;GM1884;2377.0;;;GM1884;2377.0;;False;False;False;52.2180475742138;4.639641435727591;WarmteAtlas:AquathermieRioolGemalen;;;
921;0;Zuid-Holland;0;0;0;AWTG Roelofarendsveen;0;0;1986;Rijnland;0.0;0.0;Hoogheemraadschap van Rijnland;0;0;Kaag en Braassem;Holland Rijnland;;GM1884;2371.0;;;GM1884;2371.0;;;GM1884;2371.0;;False;False;False;52.206636347122405;4.634830267835235;WarmteAtlas:AquathermieRioolGemalen;;;
922;45;Zuid-Holland;4;18;9;AWTG Leimuiden;744;744;1992;Rijnland;12.4397;3.10992;Hoogheemraadschap van Rijnland;1912;876;Kaag en Braassem;Holland Rijnland;;GM1884;2451.0;;;GM1884;2451.0;;;GM1884;2451.0;;False;False;False;52.22049065512316;4.6606122175354665;WarmteAtlas:AquathermieRioolGemalen;;;
925;23;Zuid-Holland;3;9;8;AWTG Stompwijk;312;312;2013;Rijnland;5.21664;2.60832;Hoogheemraadschap van Rijnland;1170;735;Leidschendam-Voorburg;Rotterdam-Den Haag;;GM1916;2266.0;;;GM1916;2266.0;;;GM1916;2266.0;;False;False;False;52.09241896294524;4.472666785287619;WarmteAtlas:AquathermieRioolGemalen;;;
929;120;Noord-Holland;16;48;40;Zwarteweg Bussum;1657;1657;0;HH Amstel, Gooi en Vecht;27.705;13.8525;HH Amstel, Gooi en Vecht;6210;3902;Gooise Meren;Noord-Holland Zuid;;GM1942;1405.0;;;GM1942;1405.0;;;GM1942;1405.0;;False;False;False;52.28060377531816;5.150676941420003;WarmteAtlas:AquathermieRioolGemalen;;;
930;401;Noord-Holland;53;160;134;Hooftlaan Bussum;5522;5522;0;HH Amstel, Gooi en Vecht;92.3278;46.1639;HH Amstel, Gooi en Vecht;20695;13004;Gooise Meren;Noord-Holland Zuid;;GM1942;1401.0;;;GM1942;1401.0;;;GM1942;1401.0;;False;False;False;52.28379337605226;5.164010586731429;WarmteAtlas:AquathermieRioolGemalen;;;
931;521;Noord-Holland;70;208;174;Verlengde Fortlaan Naarden;7180;7180;0;HH Amstel, Gooi en Vecht;120.05;60.0248;HH Amstel, Gooi en Vecht;26909;16909;Gooise Meren;Noord-Holland Zuid;;GM1942;1412.0;;;GM1942;1412.0;;;GM1942;1412.0;;False;False;False;52.28591926972793;5.143657962915909;WarmteAtlas:AquathermieRioolGemalen;;;
932;22;Noord-Holland;3;9;8;Kocherplantsoen Muiderberg;310;310;0;HH Amstel, Gooi en Vecht;5.1832;2.5916;HH Amstel, Gooi en Vecht;1162;730;Gooise Meren;Noord-Holland Zuid;;GM1942;1399.0;;;GM1942;1399.0;;;GM1942;1399.0;;False;False;False;52.322698164943894;5.115294361902522;WarmteAtlas:AquathermieRioolGemalen;;;
933;22;Noord-Holland;3;9;8;RG Buitendijke;310;310;0;HH Amstel, Gooi en Vecht;5.1832;2.5916;HH Amstel, Gooi en Vecht;1162;730;Gooise Meren;Noord-Holland Zuid;;GM1942;1399.0;;;GM1942;1399.0;;;GM1942;1399.0;;False;False;False;52.32464028842186;5.123584782435034;WarmteAtlas:AquathermieRioolGemalen;;;
934;56;Noord-Holland;8;23;19;Korte Muiderweg Weesp;778;778;0;HH Amstel, Gooi en Vecht;13.0082;6.50408;HH Amstel, Gooi en Vecht;2916;1832;Gooise Meren;Noord-Holland Zuid;;GM1942;1398.0;;;GM1942;1398.0;;;GM1942;1398.0;;False;False;False;52.326206737877754;5.063095545727081;WarmteAtlas:AquathermieRioolGemalen;;;
935;15;Noord-Holland;2;6;5;RG Mariahoeve;211;211;0;HH Amstel, Gooi en Vecht;3.52792;1.76396;HH Amstel, Gooi en Vecht;791;497;Gooise Meren;Noord-Holland Zuid;;GM1942;1398.0;;;GM1942;1398.0;;;GM1942;1398.0;;False;False;False;52.32660395612853;5.0752208814356745;WarmteAtlas:AquathermieRioolGemalen;;;
936;6;Noord-Holland;1;2;2;RG Zuid-West;80;80;0;HH Amstel, Gooi en Vecht;1.3376;0.6688;HH Amstel, Gooi en Vecht;299;188;Gooise Meren;Noord-Holland Zuid;;GM1942;1398.0;;;GM1942;1398.0;;;GM1942;1398.0;;False;False;False;52.329164764403814;5.062830443181199;WarmteAtlas:AquathermieRioolGemalen;;;
937;15;Noord-Holland;2;6;5;RG Vesting Oost;211;211;0;HH Amstel, Gooi en Vecht;3.52792;1.76396;HH Amstel, Gooi en Vecht;791;497;Gooise Meren;Noord-Holland Zuid;;GM1942;1398.0;;;GM1942;1398.0;;;GM1942;1398.0;;False;False;False;52.32933292623034;5.069457105582045;WarmteAtlas:AquathermieRioolGemalen;;;
938;6;Noord-Holland;1;2;2;RG Vesting West;80;80;0;HH Amstel, Gooi en Vecht;1.3376;0.6688;HH Amstel, Gooi en Vecht;299;188;Gooise Meren;Noord-Holland Zuid;;GM1942;1398.0;;;GM1942;1398.0;;;GM1942;1398.0;;False;False;False;52.33089129181705;5.066885519577427;WarmteAtlas:AquathermieRioolGemalen;;;
939;6;Noord-Holland;1;2;2;RG Noord-West;77;77;0;HH Amstel, Gooi en Vecht;1.28744;0.64372;HH Amstel, Gooi en Vecht;288;181;Gooise Meren;Noord-Holland Zuid;;GM1942;1398.0;;;GM1942;1398.0;;;GM1942;1398.0;;False;False;False;52.33441251985807;5.067394613065177;WarmteAtlas:AquathermieRioolGemalen;;;
941;51;Noord-Holland;7;20;17;Ellermansstraat;699;699;1954;HH Amstel, Gooi en Vecht;11.6873;5.84364;HH Amstel, Gooi en Vecht;2620;1646;Ouder-Amstel;Noord-Holland Zuid;;GM0437;1114.0;;;GM0437;1114.0;;;GM0437;1114.0;;False;False;False;52.32831102505644;4.9302726697047845;WarmteAtlas:AquathermieRioolGemalen;;;
942;194;Noord-Holland;26;77;64;van Marwijk Kooystraat;2666;2666;1972;HH Amstel, Gooi en Vecht;44.5755;22.2878;HH Amstel, Gooi en Vecht;9991;6278;Ouder-Amstel;Noord-Holland Zuid;;GM0437;1114.0;;;GM0437;1114.0;;;GM0437;1114.0;;False;False;False;52.332857368601616;4.9254958872102215;WarmteAtlas:AquathermieRioolGemalen;;;
943;1139;Noord-Holland;152;456;380;Boostergemaal Zuid Marwijk Kooystraat Amsterdam;15700;15700;2004;HH Amstel, Gooi en Vecht;262.504;131.252;HH Amstel, Gooi en Vecht;58841;36974;Ouder-Amstel;Noord-Holland Zuid;;GM0437;1114.0;;;GM0437;1114.0;;;GM0437;1114.0;;False;False;False;52.33326021204113;4.923682718900608;WarmteAtlas:AquathermieRioolGemalen;;;
944;132;Noord-Holland;18;53;44;Rading Loosdrecht;1820;1820;0;HH Amstel, Gooi en Vecht;30.4304;15.2152;HH Amstel, Gooi en Vecht;6821;4286;Wijdemeren;Noord-Holland Zuid;;GM1696;1231.0;;;GM1696;1231.0;;;GM1696;1231.0;;False;False;False;52.20871255631981;5.138681255237961;WarmteAtlas:AquathermieRioolGemalen;;;
945;94;Noord-Holland;12;37;31;De Kwakel Kortenhoef;1290;1290;0;HH Amstel, Gooi en Vecht;21.5688;10.7844;HH Amstel, Gooi en Vecht;4835;3038;Wijdemeren;Noord-Holland Zuid;;GM1696;1241.0;;;GM1696;1241.0;;;GM1696;1241.0;;False;False;False;52.241998811763224;5.108349448781136;WarmteAtlas:AquathermieRioolGemalen;;;
946;46;Noord-Holland;6;18;15;Meerlaan Nederhorst den Berg;630;630;0;HH Amstel, Gooi en Vecht;10.5336;5.2668;HH Amstel, Gooi en Vecht;2361;1484;Wijdemeren;Noord-Holland Zuid;;GM1696;1394.0;;;GM1696;1394.0;;;GM1696;1394.0;;False;False;False;52.251951544562495;5.0508662676863265;WarmteAtlas:AquathermieRioolGemalen;;;
947;8;Noord-Holland;1;3;2;Buhrmanlaan Ankeveen;105;105;0;HH Amstel, Gooi en Vecht;1.7556;0.8778;HH Amstel, Gooi en Vecht;393;247;Wijdemeren;Noord-Holland Zuid;;GM1696;1244.0;;;GM1696;1244.0;;;GM1696;1244.0;;False;False;False;52.263227054944096;5.100423660322868;WarmteAtlas:AquathermieRioolGemalen;;;
958;20;Noord-Holland;3;8;7;Snodenhoekpark;275;275;1983;HH Amstel, Gooi en Vecht;4.598;2.299;HH Amstel, Gooi en Vecht;1031;648;Amsterdam;Noord-Holland Zuid;;GM0363;1107.0;;;GM0363;1107.0;;;GM0363;1107.0;;False;False;False;52.29102158755361;4.975045859349301;WarmteAtlas:AquathermieRioolGemalen;;;
959;28;Noord-Holland;4;11;9;Wethouder Abrahamspad;386;386;1983;HH Amstel, Gooi en Vecht;6.45392;3.22696;HH Amstel, Gooi en Vecht;1447;909;Amsterdam;Noord-Holland Zuid;;GM0363;1107.0;;;GM0363;1107.0;;;GM0363;1107.0;;False;False;False;52.29166923558453;4.990442053845692;WarmteAtlas:AquathermieRioolGemalen;;;
960;5;Noord-Holland;1;2;2;Tafelbergweg;71;71;2006;HH Amstel, Gooi en Vecht;1.18712;0.59356;HH Amstel, Gooi en Vecht;266;167;Amsterdam;Noord-Holland Zuid;;GM0363;1105.0;;;GM0363;1105.0;;;GM0363;1105.0;;False;False;False;52.29241383490408;4.947022086347054;WarmteAtlas:AquathermieRioolGemalen;;;
961;21;Noord-Holland;3;8;7;Tienraaikade;286;286;1983;HH Amstel, Gooi en Vecht;4.78192;2.39096;HH Amstel, Gooi en Vecht;1072;674;Amsterdam;Noord-Holland Zuid;;GM0363;1107.0;;;GM0363;1107.0;;;GM0363;1107.0;;False;False;False;52.293255899954794;4.970158651578528;WarmteAtlas:AquathermieRioolGemalen;;;
962;77;Noord-Holland;10;31;26;Schalkwijkpad;1058;1058;1981;HH Amstel, Gooi en Vecht;17.6898;8.84488;HH Amstel, Gooi en Vecht;3966;2492;Amsterdam;Noord-Holland Zuid;;GM0363;1107.0;;;GM0363;1107.0;;;GM0363;1107.0;;False;False;False;52.294405916295965;4.981143205614423;WarmteAtlas:AquathermieRioolGemalen;;;
963;101;Noord-Holland;14;40;34;Millingenhof;1392;1392;1976;HH Amstel, Gooi en Vecht;23.2742;11.6371;HH Amstel, Gooi en Vecht;5217;3278;Amsterdam;Noord-Holland Zuid;;GM0363;1106.0;;;GM0363;1106.0;;;GM0363;1106.0;;False;False;False;52.29669220514342;4.967692980831514;WarmteAtlas:AquathermieRioolGemalen;;;
964;70;Noord-Holland;9;28;23;Puiflijkpad;958;958;1981;HH Amstel, Gooi en Vecht;16.0178;8.00888;HH Amstel, Gooi en Vecht;3590;2256;Amsterdam;Noord-Holland Zuid;;GM0363;1106.0;;;GM0363;1106.0;;;GM0363;1106.0;;False;False;False;52.298479099971495;4.981380141734116;WarmteAtlas:AquathermieRioolGemalen;;;
965;24;Noord-Holland;3;10;8;Anne Kooistrahof;329;329;1986;HH Amstel, Gooi en Vecht;5.50088;2.75044;HH Amstel, Gooi en Vecht;1233;775;Amsterdam;Noord-Holland Zuid;;GM0363;1106.0;;;GM0363;1106.0;;;GM0363;1106.0;;False;False;False;52.299703346780085;4.990955296355023;WarmteAtlas:AquathermieRioolGemalen;;;
966;28;Noord-Holland;4;11;9;Nieuwlandhof;379;379;1977;HH Amstel, Gooi en Vecht;6.33688;3.16844;HH Amstel, Gooi en Vecht;1421;893;Amsterdam;Noord-Holland Zuid;;GM0363;1106.0;;;GM0363;1106.0;;;GM0363;1106.0;;False;False;False;52.301287928781555;4.9612281894057135;WarmteAtlas:AquathermieRioolGemalen;;;
967;18;Noord-Holland;2;7;6;Mijehof;250;250;1980;HH Amstel, Gooi en Vecht;4.18;2.09;HH Amstel, Gooi en Vecht;937;589;Amsterdam;Noord-Holland Zuid;;GM0363;1106.0;;;GM0363;1106.0;;;GM0363;1106.0;;False;False;False;52.302008162196195;4.96886993983663;WarmteAtlas:AquathermieRioolGemalen;;;
968;404;Noord-Holland;54;161;134;Laarderhoogtweg Amsterdam;5560;5560;2003;HH Amstel, Gooi en Vecht;92.9632;46.4816;HH Amstel, Gooi en Vecht;20838;13094;Amsterdam;Noord-Holland Zuid;;GM0363;1101.0;;;GM0363;1101.0;;;GM0363;1101.0;;False;False;False;52.30219336165661;4.944439751047285;WarmteAtlas:AquathermieRioolGemalen;;;
969;9;Noord-Holland;1;4;3;Burg.Mulstraat (Driemond);122;122;1940;HH Amstel, Gooi en Vecht;2.03984;1.01992;HH Amstel, Gooi en Vecht;457;287;Amsterdam;Noord-Holland Zuid;;GM0363;1109.0;;;GM0363;1109.0;;;GM0363;1109.0;;False;False;False;52.30316497962316;5.020058040753832;WarmteAtlas:AquathermieRioolGemalen;;;
970;43;Noord-Holland;6;17;14;Lentestraat (Driemond);594;594;1940;HH Amstel, Gooi en Vecht;9.93168;4.96584;HH Amstel, Gooi en Vecht;2226;1399;Amsterdam;Noord-Holland Zuid;;GM0363;1109.0;;;GM0363;1109.0;;;GM0363;1109.0;;False;False;False;52.307044088950505;5.019187296484118;WarmteAtlas:AquathermieRioolGemalen;;;
971;28;Noord-Holland;4;11;9;Leusdenhof;385;385;1977;HH Amstel, Gooi en Vecht;6.4372;3.2186;HH Amstel, Gooi en Vecht;1443;907;Amsterdam;Noord-Holland Zuid;;GM0363;1108.0;;;GM0363;1108.0;;;GM0363;1108.0;;False;False;False;52.30778790376627;4.9803787146693175;WarmteAtlas:AquathermieRioolGemalen;;;
972;392;Noord-Holland;52;157;130;Flierbosdreef riool;5400;5400;1969;HH Amstel, Gooi en Vecht;90.288;45.144;HH Amstel, Gooi en Vecht;20238;12717;Amsterdam;Noord-Holland Zuid;;GM0363;1102.0;;;GM0363;1102.0;;;GM0363;1102.0;;False;False;False;52.312665340621365;4.960043047228718;WarmteAtlas:AquathermieRioolGemalen;;;
973;154;Noord-Holland;21;62;52;De Loper (Arena);2130;2130;2004;HH Amstel, Gooi en Vecht;35.6136;17.8068;HH Amstel, Gooi en Vecht;7983;5016;Amsterdam;Noord-Holland Zuid;;GM0363;1114.0;;;GM0363;1114.0;;;GM0363;1114.0;;False;False;False;52.31485121246396;4.9382344307981265;WarmteAtlas:AquathermieRioolGemalen;;;
974;34;Noord-Holland;4;13;11;Berthold Brechtstraat;462;462;1983;HH Amstel, Gooi en Vecht;7.72464;3.86232;HH Amstel, Gooi en Vecht;1731;1088;Amsterdam;Noord-Holland Zuid;;GM0363;1102.0;;;GM0363;1102.0;;;GM0363;1102.0;;False;False;False;52.318270706197445;4.946288544869874;WarmteAtlas:AquathermieRioolGemalen;;;
975;53;Noord-Holland;7;21;18;Dostojevskisingel;733;733;1982;HH Amstel, Gooi en Vecht;12.2558;6.12788;HH Amstel, Gooi en Vecht;2747;1726;Amsterdam;Noord-Holland Zuid;;GM0363;1102.0;;;GM0363;1102.0;;;GM0363;1102.0;;False;False;False;52.323192050369535;4.946505631131206;WarmteAtlas:AquathermieRioolGemalen;;;
1928;6;Gelderland;1;2;2;Gemaal Achter Drempt;76;76;0;Rijn en Ijssel;1.27072;0.63536;Waterschap Rijn en IJssel;285;179;Bronckhorst;Achterhoek;;GM1876;;;;GM1876;;;;GM1876;;;False;False;False;52.022017023098655;6.178786155124878;WarmteAtlas:AquathermieRioolGemalen;;;
1930;9;Gelderland;1;4;3;Gemaal Drempt;125;125;0;Rijn en Ijssel;2.09;1.045;Waterschap Rijn en IJssel;468;294;Bronckhorst;Achterhoek;;GM1876;;;;GM1876;;;;GM1876;;;False;False;False;52.00769960353077;6.173373641149483;WarmteAtlas:AquathermieRioolGemalen;;;
1932;7;Gelderland;1;3;2;Gemaal Hoog-Keppel;96;96;0;Rijn en Ijssel;1.60512;0.80256;Waterschap Rijn en IJssel;360;226;Bronckhorst;Achterhoek;;GM1876;;;;GM1876;;;;GM1876;;;False;False;False;52.00284892419053;6.205551183292753;WarmteAtlas:AquathermieRioolGemalen;;;
1933;15;Gelderland;2;6;5;Gemaal Hummelo;202;202;0;Rijn en Ijssel;3.37744;1.68872;Waterschap Rijn en IJssel;757;476;Bronckhorst;Achterhoek;;GM1876;;;;GM1876;;;;GM1876;;;False;False;False;52.001552239879786;6.234836594409459;WarmteAtlas:AquathermieRioolGemalen;;;
1935;26;Gelderland;4;11;9;Gemaal Keppel;366;366;0;Rijn en Ijssel;6.11952;3.05976;Waterschap Rijn en IJssel;1372;862;Bronckhorst;Achterhoek;;GM1876;;;;GM1876;;;;GM1876;;;False;False;False;51.998468374433195;6.210526341961261;WarmteAtlas:AquathermieRioolGemalen;;;
1936;5;Gelderland;1;2;2;Gemaal Laag-Keppel;71;71;0;Rijn en Ijssel;1.18712;0.59356;Waterschap Rijn en IJssel;266;167;Bronckhorst;Achterhoek;;GM1876;;;;GM1876;;;;GM1876;;;False;False;False;51.9979897415026;6.217784370695897;WarmteAtlas:AquathermieRioolGemalen;;;
1954;14;Gelderland;2;6;5;Gemaal Loil;193;193;0;Rijn en Ijssel;3.22696;1.61348;Waterschap Rijn en IJssel;724;455;Montferland;Achterhoek;;GM1955;;;;GM1955;;;;GM1955;;;False;False;False;51.95194340639106;6.141185875886002;WarmteAtlas:AquathermieRioolGemalen;;;
1955;8;Gelderland;1;3;2;Gemaal Nieuw-Dijk;103;103;0;Rijn en Ijssel;1.72216;0.86108;Waterschap Rijn en IJssel;386;243;Montferland;Achterhoek;;GM1955;;;;GM1955;;;;GM1955;;;False;False;False;51.93407286254685;6.152308515347741;WarmteAtlas:AquathermieRioolGemalen;;;
1956;140;Gelderland;19;56;46;Gemaal Didam;1924;1924;0;Rijn en Ijssel;32.1693;16.0846;Waterschap Rijn en IJssel;7211;4531;Montferland;Achterhoek;;GM1955;;;;GM1955;;;;GM1955;;;False;False;False;51.9436251406041;6.11725989865872;WarmteAtlas:AquathermieRioolGemalen;;;
1959;20;Gelderland;3;8;6;Gemaal Kilder;271;271;0;Rijn en Ijssel;4.53112;2.26556;Waterschap Rijn en IJssel;1015;638;Montferland;Achterhoek;;GM1955;;;;GM1955;;;;GM1955;;;False;False;False;51.93575668629643;6.2325987806002905;WarmteAtlas:AquathermieRioolGemalen;;;
1961;29;Gelderland;4;12;10;Gemaal Loerbeek;395;395;0;Rijn en Ijssel;6.6044;3.3022;Waterschap Rijn en IJssel;1480;930;Montferland;Achterhoek;;GM1955;;;;GM1955;;;;GM1955;;;False;False;False;51.920332085717696;6.199243282563789;WarmteAtlas:AquathermieRioolGemalen;;;
2389;160;Zuid-Holland;13;64;32;Oud-Beijerland Pr. Irenestraat;2638;2638;0;Hollandse_Delta;44.1074;11.0268;Waterschap Hollandse Delta;6780;3106;Oud-Beijerland;Hoeksewaard;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.822604823009605;4.419566880723459;WarmteAtlas:AquathermieRioolGemalen;;;
2390;0;Zuid-Holland;0;0;0;Oud-Beijerland De Bosschen;0;0;0;Hollandse_Delta;0.0;0.0;Waterschap Hollandse Delta;0;0;Oud-Beijerland;Hoeksewaard;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82672568038544;4.428953888778084;WarmteAtlas:AquathermieRioolGemalen;;;
2391;93;Zuid-Holland;7;37;18;Oud-Beijerland  Oosterse Gorzen;1538;1538;0;Hollandse_Delta;25.7154;6.42884;Waterschap Hollandse Delta;3953;1811;Oud-Beijerland;Hoeksewaard;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82699379920294;4.426571883888083;WarmteAtlas:AquathermieRioolGemalen;;;
2392;0;Zuid-Holland;0;0;0;Rockanje;0;0;0;Hollandse_Delta;0.0;0.0;Waterschap Hollandse Delta;0;0;Westvoorne;Rotterdam-Den Haag;;GM1992;3235.0;;;GM1992;;;;GM1992;;;False;False;False;51.875448130856064;4.0662192173449885;WarmteAtlas:AquathermieRioolGemalen;;;
2393;8;Zuid-Holland;1;3;2;Tinte;104;104;0;Hollandse_Delta;1.73888;0.86944;Waterschap Hollandse Delta;390;245;Westvoorne;Rotterdam-Den Haag;;GM1992;3234.0;;;GM1992;;;;GM1992;;;False;False;False;51.88768677168717;4.137825890865885;WarmteAtlas:AquathermieRioolGemalen;;;
2394;3;Zuid-Holland;0;1;1;Oostvoorne Katteweg;40;40;0;Hollandse_Delta;0.6688;0.3344;Waterschap Hollandse Delta;150;94;Westvoorne;Rotterdam-Den Haag;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.923139073518925;4.137369975360326;WarmteAtlas:AquathermieRioolGemalen;;;
2395;107;Zuid-Holland;9;43;22;Oostvoorne;1775;1775;0;Hollandse_Delta;29.678;7.4195;Waterschap Hollandse Delta;4562;2090;Westvoorne;Rotterdam-Den Haag;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.92003247591367;4.110091351165926;WarmteAtlas:AquathermieRioolGemalen;;;
2396;45;Zuid-Holland;6;18;15;Zuid Beijerland;618;618;0;Hollandse_Delta;10.333;5.16648;Waterschap Hollandse Delta;2316;1455;Korendijk;Hoeksewaard;;GM1963;3284.0;;;GM1963;;;;GM1963;;;False;False;False;51.74810020286811;4.365517487201237;WarmteAtlas:AquathermieRioolGemalen;;;
2397;18;Zuid-Holland;2;7;6;Goudswaard;255;255;0;Hollandse_Delta;4.2636;2.1318;Waterschap Hollandse Delta;956;601;Korendijk;Hoeksewaard;;GM1963;3267.0;;;GM1963;;;;GM1963;;;False;False;False;51.79355132745332;4.274076310764051;WarmteAtlas:AquathermieRioolGemalen;;;
2398;44;Zuid-Holland;6;18;15;Nieuw Beijerland;611;611;0;Hollandse_Delta;10.2159;5.10796;Waterschap Hollandse Delta;2290;1439;Korendijk;Hoeksewaard;;GM1963;3264.0;;;GM1963;;;;GM1963;;;False;False;False;51.80810855567165;4.347533266429242;WarmteAtlas:AquathermieRioolGemalen;;;
2399;4;Zuid-Holland;1;2;2;Nieuwendijk;59;59;0;Hollandse_Delta;0.98648;0.49324;Waterschap Hollandse Delta;221;139;Korendijk;Hoeksewaard;;GM1963;3284.0;;;GM1963;;;;GM1963;;;False;False;False;51.75614909591662;4.320538766081167;WarmteAtlas:AquathermieRioolGemalen;;;
2400;16;Zuid-Holland;2;6;5;Piershil;222;222;0;Hollandse_Delta;3.71184;1.85592;Waterschap Hollandse Delta;832;523;Korendijk;Hoeksewaard;;GM1963;3265.0;;;GM1963;;;;GM1963;;;False;False;False;51.79453577825065;4.318180618402201;WarmteAtlas:AquathermieRioolGemalen;;;
2401;12;Zuid-Holland;2;5;4;Oudenhoorn;161;161;0;Hollandse_Delta;2.69192;1.34596;Waterschap Hollandse Delta;603;379;Hellevoetsluis;Rotterdam-Den Haag;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.82632810751996;4.1866211716910735;WarmteAtlas:AquathermieRioolGemalen;;;
2402;0;Zuid-Holland;0;0;0;Hellevoetsluis Influentgemaal;0;0;0;Hollandse_Delta;0.0;0.0;Waterschap Hollandse Delta;0;0;Hellevoetsluis;Rotterdam-Den Haag;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.842871958463626;4.175836854717816;WarmteAtlas:AquathermieRioolGemalen;;;
2403;21;Zuid-Holland;3;8;7;Geervliet;290;290;0;Hollandse_Delta;4.8488;2.4244;Waterschap Hollandse Delta;1087;683;Nissewaard;Rotterdam-Den Haag;;GM1930;3211.0;;;GM1930;3211.0;;;GM1930;3211.0;;False;False;False;51.861597930610095;4.26272565542392;WarmteAtlas:AquathermieRioolGemalen;;;
2404;52;Zuid-Holland;7;21;17;Zuidland;717;717;0;Hollandse_Delta;11.9882;5.99412;Waterschap Hollandse Delta;2688;1689;Nissewaard;Rotterdam-Den Haag;;GM1930;3214.0;;;GM1930;3214.0;;;GM1930;3214.0;;False;False;False;51.8213634079291;4.255671559955998;WarmteAtlas:AquathermieRioolGemalen;;;
2405;840;Zuid-Holland;112;336;280;Spijkenisse Brabant;11580;11580;0;Hollandse_Delta;193.618;96.8088;Waterschap Hollandse Delta;43399;27271;Nissewaard;Rotterdam-Den Haag;;GM1930;3203.0;;;GM1930;3203.0;;;GM1930;3203.0;;False;False;False;51.84223609693762;4.345081968201011;WarmteAtlas:AquathermieRioolGemalen;;;
2406;0;Zuid-Holland;0;0;0;Boostergemaal Zuidland;0;0;0;Hollandse_Delta;0.0;0.0;Waterschap Hollandse Delta;0;0;Nissewaard;Rotterdam-Den Haag;;GM1930;3214.0;;;GM1930;3214.0;;;GM1930;3214.0;;False;False;False;51.807877857149215;4.26637331440886;WarmteAtlas:AquathermieRioolGemalen;;;
2407;55;Zuid-Holland;7;22;18;Heenvliet;761;761;0;Hollandse_Delta;12.7239;6.36196;Waterschap Hollandse Delta;2852;1792;Nissewaard;Rotterdam-Den Haag;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86576017880927;4.2466357227303595;WarmteAtlas:AquathermieRioolGemalen;;;
2408;12;Zuid-Holland;2;5;4;Abbenbroek;170;170;0;Hollandse_Delta;2.8424;1.4212;Waterschap Hollandse Delta;637;400;Nissewaard;Rotterdam-Den Haag;;GM1930;3216.0;;;GM1930;3216.0;;;GM1930;3216.0;;False;False;False;51.84833047986059;4.245116116111447;WarmteAtlas:AquathermieRioolGemalen;;;
