actualitei;typefungeb;terr_naam;terr_opp_m;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_out_kuns;n_out_natu;sport;search_dis;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
2021-07-01;sportterrein, sportcomplex;0;72997;19299;sportpark de alblas;1965;30652.0;388142.0;spoorstraat 84;4388bs;oost-souburg;vlissingen;zeeland;1;4;voetbal;0;BU07180502;GM0718;4388;4388BS;BU07180502;GM0718;4388;4388BS;BU07180502;GM0718;4388;4388BS;False;False;False;51.46945397526074;3.5987340130780083;MULTIPOLYGON (((3.60134 51.472235, 3.601018 51.471628, 3.600142 51.471803, 3.599955 51.471418, 3.599566 51.471494, 3.599469 51.471321, 3.599139 51.471396, 3.599147 51.471412, 3.598991 51.471445, 3.598926 51.471315, 3.598942 51.471299, 3.599229 51.471249, 3.599199 51.471182, 3.599675 51.471076, 3.599778 51.471053, 3.599912 51.471022, 3.60008 51.470303, 3.599863 51.470054, 3.599851 51.470025, 3.599827 51.469968, 3.599371 51.468952, 3.599062 51.468309, 3.599073 51.468298, 3.599159 51.468276, 3.598563 51.466767, 3.597771 51.466919, 3.597761 51.46692, 3.597751 51.466897, 3.597402 51.466973, 3.596566 51.467149, 3.596571 51.467159, 3.597492 51.468904, 3.598835 51.471428, 3.599233 51.472191, 3.599611 51.472103, 3.599838 51.472543, 3.60134 51.472235, 3.60134 51.472235)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2019-01-01;sportterrein, sportcomplex;0;73945;22404;Jong Ambon;0;30535.0;391323.0;De Aanloop 3;4335AS;middelburg;middelburg;zeeland;0;2;voetbal;0;BU06872084;GM0687;4335;4335AS;BU06872084;GM0687;4335;4335AS;BU06872084;GM0687;4335;4335AS;False;False;False;51.497779567547596;3.5930765854656666;MULTIPOLYGON (((3.590774 51.498959, 3.590862 51.498981, 3.591009 51.499068, 3.593419 51.499083, 3.593417 51.499153, 3.593519 51.499152, 3.59352 51.499072, 3.593623 51.499073, 3.593624 51.49904, 3.593888 51.499047, 3.593884 51.499205, 3.593933 51.499205, 3.594299 51.499205, 3.594294 51.499023, 3.594393 51.499021, 3.594436 51.499012, 3.594462 51.499002, 3.594494 51.498982, 3.594513 51.498986, 3.594583 51.498998, 3.594616 51.498947, 3.594553 51.498929, 3.594537 51.498925, 3.594542 51.498699, 3.59454 51.498328, 3.594544 51.498006, 3.59454 51.49795, 3.594548 51.497915, 3.594559 51.497888, 3.594775 51.497681, 3.594795 51.497653, 3.594805 51.497626, 3.594809 51.497586, 3.594811 51.497548, 3.594839 51.497445, 3.594865 51.497368, 3.594915 51.497266, 3.595057 51.496972, 3.595184 51.496704, 3.595413 51.496241, 3.595348 51.49623, 3.59528 51.496216, 3.595323 51.496122, 3.594817 51.496029, 3.594764 51.496143, 3.594655 51.496124, 3.594639 51.496126, 3.594624 51.496129, 3.594613 51.496136, 3.594599 51.496168, 3.594594 51.496173, 3.594564 51.496174, 3.594509 51.496173, 3.594499 51.496168, 3.594494 51.496159, 3.594491 51.49614, 3.594402 51.496139, 3.594401 51.496199, 3.594398 51.496207, 3.59439 51.49621, 3.593919 51.496209, 3.593905 51.496212, 3.593893 51.496217, 3.593885 51.496227, 3.593858 51.496274, 3.59385 51.496279, 3.593658 51.496277, 3.593586 51.496278, 3.593585 51.496261, 3.593239 51.496261, 3.593232 51.496579, 3.593257 51.49658, 3.593255 51.496614, 3.592682 51.496615, 3.592634 51.496667, 3.59254 51.496749, 3.59244 51.496817, 3.592132 51.497003, 3.591248 51.497517, 3.590947 51.497719, 3.590801 51.497817, 3.59074 51.497892, 3.590704 51.49797, 3.590704 51.498027, 3.590706 51.498805, 3.590707 51.498821, 3.590712 51.49893, 3.590774 51.498959)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;25048;19250;sportpark de molenkreek;1985;26928.0;375637.0;tragel 28;4507je;schoondijke;sluis;zeeland;0;2;voetbal;0;BU17141300;GM1714;4507;4507JE;BU17141300;GM1714;4507;4507JE;BU17141300;GM1714;4507;4507JE;False;False;False;51.3553367596725;3.548580918654162;MULTIPOLYGON (((3.550264 51.355853, 3.548604 51.355175, 3.548815 51.354991, 3.549042 51.354783, 3.549315 51.354543, 3.549307 51.35454, 3.549115 51.354454, 3.548879 51.354349, 3.548308 51.354108, 3.547981 51.354398, 3.547429 51.354894, 3.547314 51.354997, 3.5474 51.355031, 3.547113 51.355312, 3.547164 51.355335, 3.547008 51.3555, 3.547462 51.355672, 3.547499 51.355634, 3.547613 51.355676, 3.547755 51.355733, 3.547832 51.355763, 3.547838 51.355766, 3.547872 51.355732, 3.54812 51.355483, 3.548409 51.355595, 3.548452 51.355613, 3.548527 51.355628, 3.548542 51.355634, 3.548222 51.355942, 3.548212 51.35595, 3.549546 51.35648, 3.549579 51.356494, 3.549782 51.356307, 3.550234 51.355883, 3.550264 51.355853)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;32572;19265;sportpark oude rijksweg;1998;35263.0;389937.0;oude rijksweg 102b;4339be;nieuw- en sint joosland;middelburg;zeeland;0;2;voetbal;0;BU06874953;GM0687;4339;4339BE;BU06874953;GM0687;4339;4339BE;BU06874953;GM0687;4339;4339BE;False;False;False;51.484819962910535;3.6631713000188304;MULTIPOLYGON (((3.662973 51.483621, 3.66145 51.484526, 3.662234 51.485077, 3.662647 51.485337, 3.662275 51.485565, 3.663047 51.48607, 3.664971 51.484938, 3.662973 51.483621)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2019-01-01;sportterrein, sportcomplex;0;71409;19260;sportpark de kruitmolen i;1984;33139.0;390757.0;kruitmolenlaan 123;4337kp;middelburg;middelburg;zeeland;0;3;voetbal;0;BU06873143;GM0687;4337;4337KP;BU06873143;GM0687;4337;4337KP;BU06873143;GM0687;4337;4337KP;False;False;False;51.49309842477703;3.6338472163039515;MULTIPOLYGON (((3.633594 51.491749, 3.633921 51.491982, 3.633991 51.492032, 3.633877 51.492098, 3.634451 51.492529, 3.63441 51.492548, 3.634344 51.492499, 3.63411 51.49262, 3.634095 51.492609, 3.633834 51.492742, 3.633578 51.492552, 3.633471 51.492608, 3.63336 51.492523, 3.633403 51.492498, 3.633315 51.492436, 3.632867 51.492661, 3.632771 51.492549, 3.632698 51.492568, 3.632554 51.49264, 3.632523 51.49262, 3.632506 51.492624, 3.632326 51.492485, 3.632121 51.492584, 3.632296 51.492726, 3.631018 51.493447, 3.63117 51.493586, 3.631391 51.493739, 3.632109 51.494257, 3.63317 51.494898, 3.633257 51.494842, 3.633423 51.494817, 3.633805 51.494585, 3.634277 51.494312, 3.634584 51.494093, 3.63507 51.493704, 3.635338 51.49348, 3.635705 51.493051, 3.635824 51.492903, 3.635897 51.492798, 3.63592 51.492715, 3.63593 51.492406, 3.635951 51.492177, 3.635961 51.492097, 3.635982 51.492018, 3.636016 51.491959, 3.636241 51.49183, 3.635439 51.49126, 3.634964 51.491529, 3.634536 51.491242, 3.633594 51.491749)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;28895;1606;sportveld nieuwdorp;1987;40447.0;387898.0;prinses margrietstraat 54;4455ax;nieuwdorp;borsele;zeeland;0;3;voetbal;0;BU06540901;GM0654;4455;4455AX;BU06540901;GM0654;4455;4455AX;BU06540901;GM0654;4455;4455AX;False;False;False;51.468697157660635;3.7369592854265887;MULTIPOLYGON (((3.737922 51.469398, 3.737944 51.469348, 3.738263 51.469355, 3.738336 51.46888, 3.738337 51.468849, 3.738586 51.468854, 3.738596 51.468733, 3.738631 51.468389, 3.738585 51.468387, 3.738591 51.468305, 3.737309 51.468276, 3.737307 51.4682, 3.737325 51.467846, 3.737328 51.467789, 3.736262 51.467767, 3.736207 51.467779, 3.736182 51.467803, 3.73615 51.468226, 3.736149 51.468235, 3.736074 51.46824, 3.736011 51.468267, 3.735995 51.468311, 3.735989 51.468362, 3.735986 51.468397, 3.735947 51.468404, 3.735846 51.468406, 3.735519 51.468396, 3.735518 51.468407, 3.735509 51.468496, 3.735436 51.469329, 3.73785 51.469395, 3.737922 51.469398)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;27657;19289;sportpark patrijzen;0;42866.0;386326.0;pastoor fronhoffstraat 3;4453bc;'s-heerenhoek;borsele;zeeland;0;3;voetbal;0;BU06541501;GM0654;4453;4453BC;BU06541501;GM0654;4453;4453BC;BU06541501;GM0654;4453;4453BC;False;False;False;51.45509799829675;3.7723155470360332;MULTIPOLYGON (((3.772234 51.454802, 3.770594 51.454603, 3.770574 51.454653, 3.770367 51.45546, 3.772238 51.455684, 3.773419 51.455741, 3.773461 51.455722, 3.773521 51.455389, 3.774047 51.455417, 3.774053 51.455384, 3.774121 51.454986, 3.774092 51.454984, 3.774074 51.454983, 3.774113 51.454688, 3.773094 51.454634, 3.773133 51.454362, 3.773138 51.454331, 3.773094 51.454328, 3.772387 51.454289, 3.772372 51.454311, 3.772313 51.454782, 3.772234 51.454802)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2021-01-01;sportterrein, sportcomplex;0;81490;19264;sportpark arnemuiden;2004;36345.0;392236.0;pereboomweie 2;4341lv;arnemuiden;middelburg;zeeland;1;4;voetbal;0;BU06875966;GM0687;4341;4341RC;BU06875966;GM0687;4341;4341RC;BU06875966;GM0687;4341;4341RC;False;False;False;51.50662848412494;3.6794886629315027;MULTIPOLYGON (((3.681185 51.506845, 3.680366 51.506299, 3.680264 51.506231, 3.680145 51.506146, 3.680019 51.505997, 3.679849 51.505784, 3.679652 51.505539, 3.678762 51.50441, 3.677637 51.504762, 3.677439 51.505046, 3.677022 51.505592, 3.67673 51.505985, 3.677509 51.506208, 3.677574 51.506227, 3.67766 51.506253, 3.677596 51.506339, 3.677514 51.506313, 3.677418 51.506448, 3.677341 51.506555, 3.677492 51.506785, 3.677719 51.507142, 3.678558 51.506929, 3.679314 51.508166, 3.680266 51.50821, 3.680527 51.508217, 3.681033 51.508229, 3.683122 51.508323, 3.683043 51.508251, 3.682879 51.508109, 3.682719 51.50798, 3.682651 51.50791, 3.682618 51.507876, 3.682573 51.507833, 3.682558 51.507777, 3.681848 51.507285, 3.681185 51.506845)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;32306;19288;sportpark korenweg;1980;40993.0;389532.0;korenweg 5b;4456rt;lewedorp;borsele;zeeland;0;3;voetbal;0;BU06540802;GM0654;4456;4456RT;BU06540802;GM0654;4456;4456RT;BU06540802;GM0654;4456;4456RT;False;False;False;51.483081299907546;3.745443269545307;MULTIPOLYGON (((3.744745 51.483042, 3.744342 51.482933, 3.744038 51.483426, 3.743864 51.483862, 3.745606 51.484185, 3.745862 51.483692, 3.746295 51.483793, 3.746473 51.483481, 3.746604 51.483485, 3.746855 51.482363, 3.744862 51.481857, 3.744745 51.483042)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2019-01-01;sportterrein, sportcomplex;0;20350;19291;sportveld volharding;2010;46543.0;383118.0;nieuwstraat 31;4441ah;ovezande;borsele;zeeland;0;2;voetbal;0;BU06541201;GM0654;4441;4441AH;BU06541201;GM0654;4441;4441AH;BU06541201;GM0654;4441;4441AH;False;False;False;51.42730965221678;3.8281858909028843;MULTIPOLYGON (((3.827566 51.42663, 3.827574 51.427001, 3.827121 51.427006, 3.827136 51.427987, 3.829121 51.427983, 3.829115 51.427518, 3.829112 51.426931, 3.829112 51.426903, 3.829106 51.426536, 3.828466 51.42654, 3.827945 51.426543, 3.827947 51.426634, 3.827566 51.42663)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2020-01-01;sportterrein, sportcomplex;0;16635;19285;gem. sportterrein;1954;49909.0;383678.0;sportweg 3;4434ae;kwadendamme;borsele;zeeland;0;2;voetbal;0;BU06540701;GM0654;4434;4434AE;BU06540701;GM0654;4434;4434AE;BU06540701;GM0654;4434;4434AE;False;False;False;51.43176341090353;3.876295726124562;MULTIPOLYGON (((3.876059 51.432526, 3.876312 51.432258, 3.876679 51.432461, 3.876817 51.432345, 3.877335 51.431911, 3.87742 51.431841, 3.877178 51.431725, 3.87694 51.431596, 3.877291 51.431351, 3.876981 51.431178, 3.876447 51.430894, 3.876398 51.430915, 3.876139 51.431096, 3.875556 51.431508, 3.87539 51.431628, 3.875383 51.431636, 3.875166 51.431876, 3.875218 51.431902, 3.875418 51.432007, 3.875202 51.432187, 3.875203 51.432187, 3.875968 51.432492, 3.876059 51.432526)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;16277;19286;sportpark de kouter;1982;51853.0;383024.0;molenstraat 48b;4433ad;hoedekenskerke;borsele;zeeland;0;1;voetbal;0;BU06540601;GM0654;4433;4433AD;BU06540601;GM0654;4433;4433AD;BU06540601;GM0654;4433;4433AD;False;False;False;51.42728486150072;3.9046480863232613;MULTIPOLYGON (((3.904295 51.426618, 3.904335 51.426806, 3.904236 51.426815, 3.904231 51.426795, 3.90391 51.426837, 3.903976 51.427044, 3.903618 51.427076, 3.90371 51.42731, 3.903745 51.427463, 3.903745 51.42762, 3.903743 51.427709, 3.903747 51.427755, 3.903757 51.427919, 3.904376 51.427904, 3.90473 51.427888, 3.905586 51.427827, 3.905482 51.427289, 3.905353 51.426538, 3.905184 51.426549, 3.904913 51.426566, 3.904754 51.426571, 3.904567 51.42659, 3.904375 51.426611, 3.904295 51.426618)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;71890;19283;sportpark dorpsstraat i;2007;46010.0;387752.0;dorpsstraat 102b;4451ac;heinkenszand;borsele;zeeland;0;5;voetbal;0;BU06540501;GM0654;4451;4451AC;BU06540501;GM0654;4451;4451AC;BU06540501;GM0654;4451;4451AC;False;False;False;51.46801567114647;3.817073043681948;MULTIPOLYGON (((3.815182 51.467775, 3.815664 51.467868, 3.815097 51.468914, 3.816321 51.469181, 3.816505 51.469223, 3.817336 51.469403, 3.818089 51.469565, 3.818701 51.469705, 3.818714 51.469708, 3.818752 51.469716, 3.818721 51.469611, 3.818722 51.469578, 3.81877 51.469495, 3.818922 51.469255, 3.819107 51.468916, 3.819193 51.468744, 3.819207 51.468711, 3.819199 51.468683, 3.819192 51.468664, 3.819175 51.468649, 3.81916 51.468633, 3.818944 51.468584, 3.818647 51.468517, 3.818572 51.4685, 3.818615 51.468406, 3.818624 51.468388, 3.818665 51.468303, 3.818681 51.468271, 3.818747 51.468287, 3.818759 51.468287, 3.818749 51.46813, 3.818715 51.46812, 3.818709 51.467915, 3.818694 51.467915, 3.818442 51.467915, 3.818443 51.467896, 3.818451 51.467769, 3.818454 51.467732, 3.818361 51.467731, 3.818366 51.467641, 3.818466 51.467643, 3.81848 51.467508, 3.818506 51.467237, 3.818561 51.46673, 3.818285 51.466708, 3.817745 51.46667, 3.817116 51.466624, 3.816824 51.466607, 3.816837 51.466531, 3.815427 51.466423, 3.815194 51.467697, 3.81518 51.467764, 3.815182 51.467775)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2020-01-01;sportterrein, sportcomplex;0;27778;1592;Yellow Dot;1982;16078.0;378270.0;Noorddijk 3;4506je;cadzand;sluis;zeeland;0;1;voetbal;0;BU17140701;GM1714;4506;4506GB;BU17140701;GM1714;4506;4506GB;BU17140701;GM1714;4506;4506GB;False;False;False;51.37696698209645;3.3931040565438138;MULTIPOLYGON (((3.393742 51.377713, 3.393831 51.377751, 3.393813 51.377774, 3.394777 51.378179, 3.395325 51.377691, 3.395258 51.377643, 3.394588 51.377216, 3.394547 51.377214, 3.394449 51.377169, 3.394314 51.377077, 3.39423 51.377066, 3.394089 51.377019, 3.393961 51.376952, 3.393829 51.376912, 3.39366 51.376818, 3.393613 51.376813, 3.393182 51.376621, 3.393267 51.376546, 3.393065 51.376456, 3.392921 51.376554, 3.392713 51.376443, 3.392625 51.376501, 3.392448 51.376409, 3.392471 51.376395, 3.392529 51.376353, 3.392807 51.376138, 3.392412 51.375926, 3.392444 51.375904, 3.392301 51.375831, 3.392244 51.375871, 3.391923 51.375705, 3.391532 51.375983, 3.3915 51.375983, 3.391157 51.376229, 3.391345 51.376336, 3.391219 51.376429, 3.391232 51.376436, 3.391263 51.376453, 3.391248 51.376465, 3.391287 51.376485, 3.39122 51.37654, 3.391616 51.376753, 3.391549 51.376824, 3.391807 51.376934, 3.392004 51.377017, 3.392033 51.377014, 3.392083 51.376995, 3.39216 51.377032, 3.392142 51.377052, 3.392138 51.377066, 3.392319 51.377146, 3.393657 51.377702, 3.393722 51.377729, 3.393742 51.377713)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;27310;19284;sportpark de zuudoek;2006;51935.0;386539.0;egelantierstraat 13;4431ep;'s-gravenpolder;borsele;zeeland;1;3;voetbal;0;BU06541301;GM0654;4431;4431EP;BU06541301;GM0654;4431;4431EP;BU06541301;GM0654;4431;4431EP;False;False;False;51.45824578564653;3.9053608446217494;MULTIPOLYGON (((3.904989 51.457336, 3.904878 51.457308, 3.904317 51.458218, 3.904211 51.458195, 3.904204 51.458206, 3.903678 51.458988, 3.904808 51.459321, 3.905453 51.45845, 3.906549 51.45873, 3.906558 51.458716, 3.906837 51.458298, 3.907175 51.457764, 3.906131 51.45751, 3.906058 51.457603, 3.904989 51.457336)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2024-01-01;sportterrein, sportcomplex;0;26860;19309;sportpark hansweert;1984;58248.0;385637.0;zijpe 17;4417cn;hansweert;reimerswaal;zeeland;0;3;voetbal;0;BU07030501;GM0703;4417;4417CN;BU07030501;GM0703;4417;4417CN;BU07030501;GM0703;4417;4417CN;False;False;False;51.451697481877325;3.9957214918786454;MULTIPOLYGON (((3.994007 51.45195, 3.994068 51.452006, 3.994279 51.452192, 3.994869 51.452741, 3.996289 51.452125, 3.996966 51.451832, 3.997471 51.451618, 3.996641 51.450875, 3.996285 51.450607, 3.994007 51.45195)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;65765;13628;Sportpark Het Groene Woud;2009;56367.0;388942.0;Vroonlandseweg 53;4421bw;kapelle;kapelle;zeeland;1;2;voetbal;0;BU06780000;GM0678;4421;4421BW;BU06780000;GM0678;4421;4421BW;BU06780000;GM0678;4421;4421BW;False;False;False;51.48119984942416;3.967364179497823;MULTIPOLYGON (((3.965721 51.481082, 3.965707 51.481036, 3.965557 51.481059, 3.965516 51.481093, 3.965508 51.48113, 3.965514 51.481151, 3.965532 51.481209, 3.96562 51.4815, 3.965661 51.481769, 3.965696 51.481988, 3.965728 51.482076, 3.965838 51.482485, 3.965851 51.482534, 3.965854 51.482534, 3.966087 51.482508, 3.966161 51.482701, 3.966687 51.482624, 3.966691 51.482576, 3.967132 51.482511, 3.967073 51.482332, 3.967174 51.482316, 3.967164 51.482277, 3.967423 51.482238, 3.96747 51.482348, 3.968961 51.482124, 3.968934 51.482054, 3.968776 51.481637, 3.968775 51.481631, 3.968767 51.481596, 3.968918 51.481572, 3.969056 51.481851, 3.969096 51.481883, 3.969456 51.482153, 3.96946 51.482097, 3.969474 51.481728, 3.969529 51.481725, 3.969521 51.481671, 3.969555 51.48167, 3.969553 51.481611, 3.969585 51.48161, 3.969582 51.48156, 3.970069 51.481546, 3.970052 51.481522, 3.969741 51.480721, 3.968691 51.480883, 3.968664 51.480852, 3.968615 51.480754, 3.968551 51.480659, 3.968489 51.48058, 3.968439 51.48052, 3.968407 51.48048, 3.9684 51.480443, 3.968352 51.480309, 3.968297 51.480134, 3.968225 51.479922, 3.967875 51.479976, 3.967794 51.479976, 3.967136 51.479952, 3.966678 51.479928, 3.966262 51.479901, 3.965928 51.479882, 3.965857 51.479833, 3.965775 51.479828, 3.965713 51.479853, 3.9653 51.479836, 3.965312 51.479898, 3.965214 51.479909, 3.965413 51.480747, 3.96542 51.480762, 3.96543 51.48076, 3.965669 51.480727, 3.96569 51.480785, 3.966498 51.480658, 3.966521 51.480705, 3.966695 51.480674, 3.966788 51.48092, 3.966647 51.480942, 3.966597 51.48095, 3.965721 51.481082)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2021-01-01;sportterrein, sportcomplex;0;36720;19253;sportpark 't steen;1930;61405.0;364148.0;badhuisweg 9;4564ah;sint jansteen;hulst;zeeland;0;3;voetbal;0;BU06770203;GM0677;4564;4564AH;BU06770203;GM0677;4564;4564AH;BU06770203;GM0677;4564;4564AH;False;False;False;51.25908752527316;4.044716553529906;MULTIPOLYGON (((4.044052 51.259973, 4.044107 51.25995, 4.045355 51.259471, 4.04548 51.259601, 4.045615 51.259549, 4.045918 51.259795, 4.046131 51.259832, 4.047005 51.259406, 4.047017 51.259398, 4.046691 51.259129, 4.04669 51.25911, 4.046667 51.259089, 4.046642 51.25907, 4.046467 51.258938, 4.046338 51.258834, 4.046313 51.258846, 4.046291 51.258857, 4.046256 51.25883, 4.04606 51.258669, 4.045811 51.258487, 4.045766 51.258507, 4.045545 51.258609, 4.045519 51.258583, 4.045157 51.258295, 4.045102 51.258322, 4.044775 51.258048, 4.044222 51.25832, 4.044156 51.258353, 4.04408 51.258288, 4.042636 51.258848, 4.042923 51.259179, 4.043277 51.25961, 4.043452 51.259861, 4.044052 51.259973)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;83448;1898;Gemeentelijk Sportpark Willem Alexanderstraat;1970;62097.0;367431.0;Willem Alexanderstraat 6;4561JX;hulst;hulst;zeeland;2;3;voetbal;0;BU06770106;GM0677;4561;4561JX;BU06770106;GM0677;4561;4561JX;BU06770106;GM0677;4561;4561JX;False;False;False;51.28814603377538;4.0536855696996605;MULTIPOLYGON (((4.052266 51.287417, 4.052265 51.28743, 4.052218 51.287516, 4.051926 51.287867, 4.051787 51.288011, 4.051629 51.28814, 4.051239 51.288616, 4.051039 51.288846, 4.052993 51.289618, 4.052915 51.289691, 4.053349 51.289847, 4.053408 51.289782, 4.053577 51.289849, 4.053841 51.28994, 4.053918 51.289877, 4.054018 51.289924, 4.054626 51.289375, 4.054763 51.289416, 4.055166 51.289036, 4.055333 51.28887, 4.055394 51.288798, 4.055325 51.288772, 4.055549 51.288543, 4.055594 51.288487, 4.055777 51.288303, 4.055873 51.288222, 4.056213 51.287975, 4.055513 51.287275, 4.055413 51.287187, 4.055294 51.287106, 4.055082 51.286978, 4.055008 51.286934, 4.054546 51.286672, 4.054542 51.28667, 4.054344 51.286558, 4.054178 51.286464, 4.05377 51.286233, 4.053757 51.286226, 4.053738 51.286239, 4.053605 51.286316, 4.053488 51.286248, 4.053246 51.286397, 4.053147 51.286348, 4.053108 51.286384, 4.052622 51.286834, 4.052574 51.286907, 4.052659 51.286961, 4.052879 51.287103, 4.052621 51.287266, 4.052393 51.287206, 4.052266 51.287417)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
