OBJECTID;Potentieel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
910;3.38;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.85504359052634;5.047418394093121;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
911;2.33;;GM0214;;;;GM0214;;;;GM0214;;;False;False;False;51.94494801740342;5.56049601490983;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
912;4.28;;GM0268;;;;GM0268;;;;GM0268;;;False;False;False;51.846837370855155;5.876737891871248;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
913;2.59;;GM0281;;;;GM0281;;;;GM0281;;;False;False;False;51.876296822000334;5.402189106514959;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
914;3.47;;GM0281;;;;GM0281;;;;GM0281;;;False;False;False;51.89967480926436;5.454735557190695;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
915;2.59;;GM0281;;;;GM0281;;;;GM0281;;;False;False;False;51.8743203258542;5.390353595247365;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
916;3.47;;GM0281;;;;GM0281;;;;GM0281;;;False;False;False;51.89477293559658;5.460176137067182;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
917;1.55;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;51.940966085015255;4.4341291291032086;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
918;2.77;;GM0502;;;;GM0502;;;;GM0502;;;False;False;False;51.922299390176576;4.586415594543885;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
919;3.43;;GM0502;;;;GM0502;;;;GM0502;;;False;False;False;51.933591752696145;4.617573269916816;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
920;3.43;;GM1892;;;;GM1892;;;;GM1892;;;False;False;False;51.93590311310681;4.619589046214961;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
921;3.0;;GM1892;;;;GM1892;;;;GM1892;;;False;False;False;51.95395939430541;4.641777974096716;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
922;2.49;;GM0502;;;;GM0502;;;;GM0502;;;False;False;False;51.90882841144491;4.547814333629427;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
923;1.76;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;51.908303990843486;4.228575520537933;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
924;2.49;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;51.89555178303579;4.539611072482621;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
925;3.0;;GM0642;;;;GM0642;;;;GM0642;;;False;False;False;51.84375102396253;4.571494002879;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
926;2.79;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;51.93960499666504;4.5284773550528135;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
927;2.29;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.899406454335605;4.929713753052913;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
928;3.0;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.905526921441215;4.839206784804885;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
929;2.67;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.88980756929897;4.861159056888412;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
930;4.33;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;51.87316450379707;4.401300436243485;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
931;3.17;;GM1931;;;;GM1931;;;;GM1931;;;False;False;False;51.907285507108874;4.743180420213619;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
932;1.0;;GM1931;;;;GM1931;;;;GM1931;;;False;False;False;51.929651969028434;4.7173945822008685;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
933;3.0;;GM1930;;;;GM1930;;;;GM1930;;;False;False;False;51.856507551681666;4.201992140102141;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
934;3.0;;GM1992;;;;GM1992;;;;GM1992;;;False;False;False;51.85044565547566;4.184967753536871;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
935;2.77;;GM0502;;;;GM0502;;;;GM0502;;;False;False;False;51.92945795583588;4.565588783880801;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
936;3.26;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.8626298399734;4.998175397340879;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
937;3.25;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.87890913523375;4.897564934283426;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
938;3.25;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.86428473532742;4.880563378034036;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
939;3.39;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.85051371922036;4.8952031031775824;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
940;3.25;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.869970935242044;4.918701780995068;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
941;2.29;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.889595698700724;4.93321269726809;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
