codering;voedingsgebied_id;voedingsgebied_dekking;voedingsgebied_aantal_pc6
BU02090125;OS TEERSDIJK 10-1i;1.0;7
BU02090126;OS TEERSDIJK 10-1i;1.0;5
BU02090131;OS TEERSDIJK 10-2i;1.0;9
BU02090141;OS TEERSDIJK 10-2i;1.0;18
BU02090142;OS TEERSDIJK 10-2i;0.972972972972973;37
BU02090143;OS TEERSDIJK 10-2i;0.95;20
BU02090144;OS TEERSDIJK 10-2i;1.0;25
BU02090145;OS TEERSDIJK 10-2i;1.0;50
BU02090146;OS TEERSDIJK 10-2i;0.6666666666666666;15
BU02090147;OS TEERSDIJK 10-2i;1.0;1
BU02090151;OS TEERSDIJK 10-2i;1.0;10
BU02090152;OS TEERSDIJK 10-2i;1.0;10
BU02090153;OS TEERSDIJK 10-2i;1.0;7
BU02090154;OS TEERSDIJK 10-2i;1.0;9
BU02090161;OS TEERSDIJK 10-2i;0.8666666666666667;45
BU02090202;OS TEERSDIJK 10-2i;0.5714285714285714;7
BU02090203;OS TEERSDIJK 10-2i;0.6666666666666666;6
BU02090204;OS TEERSDIJK 10-1i;1.0;4
BU02090271;OS TEERSDIJK 10-2i;0.9629629629629629;27
BU02090272;OS TEERSDIJK 10-2i;1.0;14
BU02090273;OS TEERSDIJK 10-2i;1.0;20
BU02090274;OS TEERSDIJK 10-2i;1.0;3
BU02090275;OS TEERSDIJK 10-2i;1.0;28
BU02090276;OS TEERSDIJK 10-2i;1.0;9
BU02090305;OS WINSELINGSEWEG 10-3i;1.0;5
BU02090306;OS WINSELINGSEWEG 10-3i;1.0;6
BU02090381;OS WINSELINGSEWEG 10-3i;1.0;17
BU02090382;OS WINSELINGSEWEG 10-3i;1.0;62
BU02090383;OS WINSELINGSEWEG 10-3i;1.0;6
BU02090407;OS TEERSDIJK 10-2i;0.7;10
BU02090408;OS DRUTEN 10-1i;0.8888888888888888;18
BU02090409;OS TEERSDIJK 10-1i;0.5;2
BU02090491;OS TEERSDIJK 10-2i;0.5333333333333333;30
BU02130100;OS EERBEEK 10-1i + 10-2i;0.625;8
BU02130101;OS EERBEEK 10-1i + 10-2i;1.0;14
BU02130102;OS ZUTPHEN 10-1i;1.0;4
BU02130200;OS EERBEEK 10-1i + 10-2i;1.0;12
BU02130300;OS EERBEEK 10-1i + 10-2i;1.0;51
BU02130301;OS EERBEEK 10-1i + 10-2i;1.0;39
BU02130302;OS EERBEEK 10-1i + 10-2i;1.0;51
BU02130303;OS EERBEEK 10-1i + 10-2i;1.0;22
BU02130304;OS EERBEEK 10-1i + 10-2i;1.0;12
BU02130305;OS EERBEEK 10-1i + 10-2i;1.0;4
BU02130306;OS EERBEEK 10-1i + 10-2i;1.0;18
BU02130307;OS ZUTPHEN 10-1i;0.75;4
BU02130308;OS EERBEEK 10-1i + 10-2i;1.0;4
BU02130309;OS EERBEEK 10-1i + 10-2i;1.0;26
BU02130310;OS EERBEEK 10-1i + 10-2i;1.0;3
BU02130311;OS EERBEEK 10-1i + 10-2i;1.0;3
BU02130312;OS EERBEEK 10-1i + 10-2i;1.0;7
BU02130313;OS EERBEEK 10-1i + 10-2i;1.0;1
BU02130314;OS EERBEEK 10-1i + 10-2i;0.8571428571428571;14
BU02130315;OS ZUTPHEN 10-1i;0.8;5
BU02130316;OS EERBEEK 10-1i + 10-2i;1.0;6
BU02130317;OS EERBEEK 10-1i + 10-2i;0.8333333333333334;12
BU02130400;OS EERBEEK 10-1i + 10-2i;1.0;16
BU02130401;OS EERBEEK 10-1i + 10-2i;1.0;10
BU02130402;OS EERBEEK 10-1i + 10-2i;1.0;5
BU02130500;OS EERBEEK 10-1i + 10-2i;1.0;9
BU02130501;OS EERBEEK 10-1i + 10-2i;1.0;21
BU02130502;OS EERBEEK 10-1i + 10-2i;1.0;9
BU02130600;OS EERBEEK 10-1i + 10-2i;1.0;22
BU02130601;OS EERBEEK 10-1i + 10-2i;1.0;28
BU02130602;OS EERBEEK 10-1i + 10-2i;1.0;51
BU02130603;OS EERBEEK 10-1i + 10-2i;1.0;33
BU02130604;OS EERBEEK 10-1i + 10-2i;1.0;5
BU02130605;OS EERBEEK 10-1i + 10-2i;1.0;98
BU02130606;OS EERBEEK 10-1i + 10-2i;1.0;16
BU02130607;OS EERBEEK 10-1i + 10-2i;1.0;5
BU02130608;OS EERBEEK 10-1i + 10-2i;1.0;13
BU02130609;OS EERBEEK 10-1i + 10-2i;1.0;29
BU02130610;OS EERBEEK 10-1i + 10-2i;1.0;9
BU02140000;OS CULEMBORG 10-2i;1.0;19
BU02140001;OS CULEMBORG 10-2i;1.0;31
BU02140002;OS CULEMBORG 10-2i;0.6842105263157895;19
BU02140003;OS CULEMBORG 10-2i;1.0;7
BU02140004;OS TIEL 10-1i;0.6666666666666666;6
BU02140006;OS CULEMBORG 10-2i;0.8;5
BU02140007;OS TIEL 10-1i;0.6;10
BU02140008;OS CULEMBORG 10-2i;1.0;7
BU02140009;OS CULEMBORG 10-2i;0.4642857142857143;28
BU02140100;OS CULEMBORG 10-2i;1.0;66
BU02140101;OS CULEMBORG 10-2i;1.0;16
BU02140109;OS CULEMBORG 10-2i;0.9428571428571428;35
BU02140200;OS TIEL 10-2i;0.8846153846153846;26
BU02140201;OS TIEL 10-1i;0.9393939393939394;33
BU02140202;OS TIEL 10-1i;1.0;2
BU02140206;OS TIEL 20-4i;0.45454545454545453;11
BU02140207;OS TIEL 10-2i;0.7083333333333334;24
BU02140208;OS TIEL 10-1i;1.0;4
BU02140209;OS CULEMBORG 10-1i;0.75;12
BU02140300;OS DODEWAARD 10-1i;0.8604651162790697;86
BU02140301;OS TIEL 10-2i;1.0;9
BU02140305;OS TIEL 10-2i;0.9166666666666666;12
BU02140306;OS TIEL 10-1i;0.6333333333333333;30
BU02140307;OS DODEWAARD 10-1i;1.0;9
BU02140308;OS DODEWAARD 10-1i;0.7;20
BU02140400;OS TIEL 20-4i;0.9047619047619048;21
BU02140402;OS TIEL 20-4i;1.0;7
BU02140408;OS TIEL 20-4i;1.0;18
BU02140409;OS TIEL 10-2i;0.8571428571428571;7
BU02140500;OS TIEL 10-2i;0.9866666666666667;75
BU02140501;OS TIEL 20-4i;1.0;7
BU02140502;OS TIEL 20-4i;0.5238095238095238;21
BU02140503;OS TIEL 20-4i;1.0;4
BU02140507;OS TIEL 20-4i;1.0;12
BU02140508;OS TIEL 10-2i;0.6829268292682927;41
BU02140509;OS TIEL 10-2i;0.7272727272727273;22
BU02140600;OS CULEMBORG 10-2i;1.0;7
BU02140608;OS CULEMBORG 10-2i;1.0;8
BU02140609;OS CULEMBORG 10-2i;0.7777777777777778;9
BU02160000;OS CULEMBORG 10-1i;1.0;73
BU02160001;OS CULEMBORG 10-1i;0.8181818181818182;11
BU02160002;OS CULEMBORG 10-9i;0.5535714285714286;56
BU02160003;OS CULEMBORG 10-2i;0.9117647058823529;34
BU02160004;OS CULEMBORG 10-9i;0.8392857142857143;56
BU02160005;OS CULEMBORG 10-9i;0.9696969696969697;66
BU02160006;OS CULEMBORG 10-2i;1.0;21
BU02160007;OS CULEMBORG 10-2i;0.9583333333333334;48
BU02160008;OS CULEMBORG 10-1i;1.0;37
BU02160009;OS CULEMBORG 10-1i;0.7959183673469388;49
BU02160010;OS CULEMBORG 10-2i;0.5555555555555556;9
BU02160100;OS CULEMBORG 10-9i;0.5;30
BU02160101;OS CULEMBORG 10-9i;0.6885245901639344;61
BU02160102;OS CULEMBORG 10-9i;0.7333333333333333;45
BU02160103;OS CULEMBORG 10-1i;0.8620689655172413;58
BU02160104;OS CULEMBORG 10-1i;1.0;24
BU02160105;OS CULEMBORG 10-1i;1.0;30
BU02160106;OS CULEMBORG 10-9i;0.78125;32
BU02160107;OS CULEMBORG 10-9i;0.5;10
BU02160108;OS CULEMBORG 10-9i;0.8125;16
BU02210100;OS DOETINCHEM 20-6i;1.0;98
BU02210101;OS DOETINCHEM 20-6i;1.0;38
BU02210102;OS DOETINCHEM 20-6i;1.0;33
BU02210103;OS DOETINCHEM 20-6i;1.0;71
BU02210104;OS DOETINCHEM 20-6i;1.0;61
BU02210105;OS DOETINCHEM 20-6i;1.0;23
BU02210106;OS DOETINCHEM 20-6i;1.0;4
BU02210107;OS DOETINCHEM 20-6i;1.0;1
BU02210108;OS DOETINCHEM 20-6i;1.0;10
BU02210109;OS DOETINCHEM 20-6i;1.0;1
BU02210110;OS DOETINCHEM 20-6i;1.0;2
BU02220101;OS DOETINCHEM 10-3i;1.0;41
BU02220102;OS DOETINCHEM 10-3i;0.7777777777777778;9
BU02220103;OS DOETINCHEM 10-3i;1.0;17
BU02220104;OS DOETINCHEM 10-3i;1.0;21
BU02220105;OS DOETINCHEM 10-3i;1.0;18
BU02220106;OS DOETINCHEM 10-3i;1.0;32
BU02220201;OS DOETINCHEM 10-3i;1.0;27
BU02220202;OS DOETINCHEM 10-3i;1.0;40
BU02220203;OS DOETINCHEM 10-5i;0.8571428571428571;7
BU02220204;OS DOETINCHEM 10-3i;1.0;64
BU02220205;OS DOETINCHEM 10-3i;0.9375;48
BU02220206;OS DOETINCHEM 10-3i;1.0;9
BU02220208;OS DOETINCHEM 10-5i;0.8;5
BU02220301;OS DOETINCHEM 10-3i;1.0;8
BU02220302;OS DOETINCHEM 10-3i;1.0;31
BU02220303;OS DOETINCHEM 10-3i;1.0;37
BU02220401;OS DOETINCHEM 10-3i;0.5;78
BU02220402;OS DOETINCHEM 10-3i;0.5714285714285714;7
BU02220403;OS DOETINCHEM 10-3i;0.5;4
BU02220404;OS DOETINCHEM 10-3i;1.0;10
BU02220405;OS DOETINCHEM 10-3i;1.0;9
BU02220406;OS DOETINCHEM 10-5i;1.0;3
BU02220407;OS DOETINCHEM 10-5i;0.9;10
BU02220408;OS DOETINCHEM 20-6i;0.8571428571428571;14
BU02220501;OS DOETINCHEM 10-3i;1.0;5
BU02220502;OS DOETINCHEM 10-3i;0.5;6
BU02220503;OS DOETINCHEM 10-3i;0.5333333333333333;15
BU02220504;OS DOETINCHEM 10-3i;0.6666666666666666;3
BU02220505;OS DOETINCHEM 10-3i;1.0;11
BU02220601;OS DOETINCHEM 10-3i;1.0;27
BU02220602;OS DOETINCHEM 10-3i;0.7924528301886793;53
BU02220603;OS DOETINCHEM 20-6i;0.55;40
BU02220604;OS DOETINCHEM 10-3i;1.0;23
BU02220605;OS DOETINCHEM 20-6i;0.7804878048780488;41
BU02220606;OS DOETINCHEM 20-6i;1.0;38
BU02220607;OS DOETINCHEM 10-5i;0.6666666666666666;3
BU02220608;OS DOETINCHEM 10-3i;0.5384615384615384;13
BU02220609;OS DOETINCHEM 10-5i;1.0;1
BU02220702;OS DOETINCHEM 10-5i;1.0;12
BU02220703;OS DOETINCHEM 10-5i;1.0;16
BU02220704;OS DOETINCHEM 10-5i;1.0;17
BU02220705;OS DOETINCHEM 10-5i;1.0;21
BU02220706;OS DOETINCHEM 10-5i;1.0;24
BU02220707;OS DOETINCHEM 10-5i;1.0;18
BU02220708;OS DOETINCHEM 10-5i;1.0;6
BU02220709;OS DOETINCHEM 10-5i;1.0;9
BU02220710;OS DOETINCHEM 10-5i;1.0;13
BU02220711;OS DOETINCHEM 10-5i;1.0;4
BU02220712;OS DOETINCHEM 10-5i;0.8;5
BU02220713;OS DOETINCHEM 10-3i;0.896551724137931;29
BU02220801;OS DOETINCHEM 10-5i;0.8095238095238095;21
BU02220802;OS DOETINCHEM 10-3i;0.5714285714285714;14
BU02220803;OS DOETINCHEM 10-5i;1.0;3
BU02220804;OS DOETINCHEM 10-5i;1.0;4
BU02220901;OS DOETINCHEM 10-3i;1.0;11
BU02220902;OS DOETINCHEM 10-3i;1.0;10
BU02220903;OS DOETINCHEM 10-3i;1.0;7
BU02220904;OS DOETINCHEM 10-3i;1.0;38
BU02220905;OS DOETINCHEM 10-3i;1.0;68
BU02220906;OS DOETINCHEM 10-3i;1.0;45
BU02220907;OS DOETINCHEM 10-5i;0.5;6
BU02220908;OS DOETINCHEM 10-5i;1.0;9
BU02220909;OS DOETINCHEM 10-5i;1.0;2
BU02220911;OS DOETINCHEM 10-5i;1.0;4
BU02221101;OS ULFT 10-1i;1.0;34
BU02221102;OS ULFT 10-1i;1.0;36
BU02221103;OS ULFT 10-1i;1.0;11
BU02221104;OS ULFT 10-1i;0.9655172413793104;58
BU02221105;OS ULFT 10-1i;1.0;3
BU02221106;OS DOETINCHEM 10-5i;0.75;12
BU02221107;OS DOETINCHEM 10-5i;0.75;4
BU02223101;OS DOETINCHEM 10-5i;0.9642857142857143;56
BU02223102;OS DOETINCHEM 10-5i;0.625;8
BU02223103;OS DOETINCHEM 10-5i;0.625;8
BU02223104;OS DOETINCHEM 10-5i;1.0;10
BU02223105;OS DOETINCHEM 10-5i;0.8;5
BU02223106;OS DOETINCHEM 10-5i;1.0;4
BU02223107;OS DOETINCHEM 10-5i;1.0;5
BU02223108;OS ZEVENAAR 10-3i;0.75;8
BU02223109;OS DOETINCHEM 10-5i;1.0;9
BU02223110;OS ZEVENAAR 10-3i;1.0;7
BU02223111;OS DOETINCHEM 20-6i;1.0;4
BU02223112;OS DOETINCHEM 10-5i;0.9682539682539683;63
BU02223113;OS DOETINCHEM 20-6i;1.0;14
BU02250001;OS DRUTEN 10-1i;1.0;6
BU02250101;OS DRUTEN 10-1i;1.0;16
BU02250102;OS DRUTEN 10-1i;1.0;30
BU02250103;OS DRUTEN 10-1i;1.0;20
BU02250104;OS DRUTEN 10-1i;1.0;22
BU02250105;OS DRUTEN 10-1i;1.0;26
BU02250106;OS DRUTEN 10-1i;1.0;24
BU02250107;OS DRUTEN 10-1i;1.0;15
BU02250108;OS DRUTEN 10-1i;1.0;11
BU02250109;OS DRUTEN 10-1i;1.0;11
BU02250110;OS DRUTEN 10-1i;1.0;1
BU02250201;OS DRUTEN 10-1i;1.0;19
BU02250202;OS DRUTEN 10-1i;1.0;47
BU02250203;OS DRUTEN 10-1i;1.0;22
BU02250204;OS DRUTEN 10-1i;1.0;29
BU02250205;OS DRUTEN 10-1i;1.0;2
BU02250301;OS DRUTEN 10-1i;1.0;10
BU02250302;OS DRUTEN 10-1i;1.0;40
BU02250303;OS DRUTEN 10-1i;1.0;5
BU02250401;OS DRUTEN 10-1i;1.0;19
BU02250402;OS DRUTEN 10-1i;1.0;30
BU02250501;OS DRUTEN 10-1i;1.0;11
BU02250502;OS DRUTEN 10-1i;1.0;21
BU02250601;OS DRUTEN 10-1i;1.0;24
BU02250602;OS DRUTEN 10-1i;1.0;32
BU02250603;OS DRUTEN 10-1i;1.0;3
BU02260101;OS ZEVENAAR 10-3i;1.0;25
BU02260201;OS ZEVENAAR 10-1i;0.5333333333333333;15
BU02260301;OS ZEVENAAR 10-3i;1.0;72
BU02260302;OS ZEVENAAR 10-3i;1.0;76
BU02260303;OS ZEVENAAR 10-3i;1.0;31
BU02260304;OS ZEVENAAR 10-3i;1.0;57
BU02260305;OS ZEVENAAR 10-3i;1.0;20
BU02260306;OS ZEVENAAR 10-3i;1.0;13
BU02260307;OS ZEVENAAR 10-3i;1.0;28
BU02260308;OS ZEVENAAR 10-3i;1.0;26
BU02260401;OS ZEVENAAR 10-3i;1.0;72
BU02260402;OS ZEVENAAR 10-3i;1.0;97
BU02260501;OS ZEVENAAR 10-1i;0.9583333333333334;72
BU02260601;OS ZEVENAAR 10-3i;0.972972972972973;37
BU02280101;OS EDE 10-1i;0.9891304347826086;92
BU02280102;OS EDE 10-1i;0.9166666666666666;12
BU02280103;OS EDE 10-1i;0.9833333333333333;60
BU02280104;OS EDE 10-1i;1.0;63
BU02280105;OS EDE 10-1i;1.0;44
BU02280201;OS EDE 10-1i;1.0;70
BU02280202;OS EDE 10-1i;1.0;62
BU02280203;OS EDE 10-1i;1.0;68
BU02280204;OS EDE 10-1i;1.0;81
BU02280205;OS EDE 10-1i;1.0;63
BU02280206;OS EDE 10-1i;1.0;55
BU02280301;OS EDE 10-1i;1.0;48
BU02280302;OS EDE 10-1i;1.0;46
BU02280303;OS EDE 10-1i;1.0;72
BU02280305;OS EDE 10-1i;0.9814814814814815;54
BU02280306;OS EDE 10-1i;0.9814814814814815;54
BU02280307;OS EDE 10-1i;1.0;55
BU02280401;OS EDE 10-2i;0.9285714285714286;14
BU02280402;OS EDE 10-2i;1.0;36
BU02280403;OS EDE 10-2i;1.0;40
BU02280501;OS EDE 10-2i;0.7222222222222222;36
BU02281001;OS EDE 10-1i;0.56;50
BU02281002;OS EDE 10-1i;1.0;49
BU02281003;OS EDE 10-2i;0.8421052631578947;95
BU02281004;OS EDE 10-2i;1.0;39
BU02281101;OS EDE 10-2i;0.7741935483870968;62
BU02281102;OS EDE 10-2i;1.0;33
BU02281103;OS EDE 10-2i;1.0;24
BU02281201;OS FRANKENENG 10-1i;1.0;20
BU02281202;OS FRANKENENG 10-1i;1.0;43
BU02281203;OS FRANKENENG 10-1i;0.9777777777777777;45
BU02281204;OS FRANKENENG 10-1i;1.0;35
BU02281301;OS FRANKENENG 10-1i;1.0;14
BU02281302;OS FRANKENENG 10-1i;1.0;15
BU02281303;OS FRANKENENG 10-1i;1.0;7
BU02281304;OS EDE 10-2i;0.7272727272727273;11
BU02281305;OS EDE 10-2i;0.8571428571428571;7
BU02281306;OS EDE 10-2i;0.75;8
BU02282031;OS FRANKENENG 10-1i;0.9;10
BU02282032;OS EDE 10-2i;0.9333333333333333;30
BU02282051;OS EDE 10-2i;0.7027027027027027;37
BU02283001;OS RENKUM 10-1i;1.0;73
BU02283002;OS RENKUM 10-1i;1.0;78
BU02283003;OS RENKUM 10-1i;1.0;74
BU02283004;OS RENKUM 10-1i;1.0;80
BU02283031;OS RENKUM 10-1i;0.68;25
BU02283051;OS RENKUM 10-1i;0.7647058823529411;17
BU02284001;OS EDE 10-2i;1.0;78
BU02284002;OS EDE 10-2i;1.0;54
BU02284003;OS EDE 10-2i;1.0;26
BU02284031;OS HARSELAAR 20-3i;0.6388888888888888;36
BU02284032;OS EDE 10-2i;1.0;15
BU02284033;OS EDE 10-2i;1.0;36
BU02284034;OS EDE 10-2i;1.0;43
BU02284051;OS EDE 10-2i;1.0;14
BU02285001;OS EDE 10-2i;1.0;31
BU02285031;OS EDE 10-2i;1.0;26
BU02286001;OS EDE 10-2i;1.0;6
BU02286031;OS EDE 10-2i;0.9090909090909091;11
BU02287001;OS EDE 10-2i;1.0;49
BU02287002;OS EDE 10-2i;1.0;3
BU02287031;OS EDE 10-2i;1.0;31
BU02287051;OS EDE 10-2i;1.0;2
BU02288001;OS EDE 10-2i;1.0;38
BU02288031;OS EDE 10-2i;1.0;24
BU02288051;OS EDE 10-2i;1.0;6
BU02289001;OS EDE 10-2i;1.0;43
BU02289031;OS EDE 10-2i;1.0;26
BU02289051;OS EDE 10-2i;0.8181818181818182;11
BU02289052;OS EERBEEK 10-1i + 10-2i;0.6;5
BU02289053;OS EERBEEK 10-1i + 10-2i;0.6666666666666666;3
BU02300100;OS NUNSPEET 10-2i;1.0;51
BU02300101;OS NUNSPEET 10-2i;1.0;12
BU02300102;OS NUNSPEET 10-2i;1.0;77
BU02300103;OS NUNSPEET 10-2i;1.0;53
BU02300104;OS NUNSPEET 10-2i;1.0;43
BU02300105;OS NUNSPEET 10-2i;1.0;28
BU02300106;OS NUNSPEET 10-2i;1.0;27
BU02300107;OS NUNSPEET 10-2i;1.0;41
BU02300108;OS NUNSPEET 10-2i;1.0;10
BU02300109;OS NUNSPEET 10-2i;1.0;10
BU02300110;OS NUNSPEET 10-2i;1.0;8
BU02300201;OS NUNSPEET 10-2i;1.0;62
BU02300202;OS NUNSPEET 10-2i;1.0;61
BU02300203;OS NUNSPEET 10-2i;1.0;30
BU02300204;OS NUNSPEET 10-2i;1.0;10
BU02300205;OS NUNSPEET 10-2i;1.0;18
BU02300207;OS NUNSPEET 10-2i;1.0;19
BU02300209;OS NUNSPEET 10-2i;0.6666666666666666;3
BU02300300;OS NUNSPEET 10-2i;1.0;33
BU02300304;OS NUNSPEET 10-2i;1.0;17
BU02300306;OS NUNSPEET 10-2i;0.8333333333333334;12
BU02300308;OS NUNSPEET 10-1i;0.5714285714285714;28
BU02309997;OS NUNSPEET 10-2i;1.0;1
BU02320000;OS VAASSEN 10-1i;1.0;54
BU02320001;OS VAASSEN 10-1i;1.0;39
BU02320002;OS VAASSEN 10-1i;1.0;33
BU02320003;OS VAASSEN 10-1i;1.0;35
BU02320004;OS VAASSEN 10-1i;1.0;31
BU02320005;OS VAASSEN 10-1i;1.0;57
BU02320006;OS VAASSEN 10-1i;1.0;20
BU02320007;OS VAASSEN 10-1i;1.0;15
BU02320008;OS VAASSEN 10-1i;1.0;69
BU02320009;OS VAASSEN 10-1i;1.0;15
BU02320010;OS VAASSEN 10-1i;1.0;41
BU02320011;OS VAASSEN 10-1i;1.0;38
BU02320012;OS VAASSEN 10-1i;0.9482758620689655;58
BU02320100;OS VAASSEN 10-1i;1.0;21
BU02320101;OS VAASSEN 10-1i;1.0;77
BU02320200;OS VAASSEN 10-1i;1.0;33
BU02320201;OS VAASSEN 10-1i;1.0;45
BU02320202;OS VAASSEN 10-1i;1.0;16
BU02320203;OS VAASSEN 10-1i;1.0;43
BU02320204;OS VAASSEN 10-1i;1.0;49
BU02320205;OS VAASSEN 10-1i;1.0;23
BU02320206;OS VAASSEN 10-1i;1.0;19
BU02320207;OS VAASSEN 10-1i;1.0;30
BU02320208;OS VAASSEN 10-1i;1.0;23
BU02320209;OS VAASSEN 10-1i;1.0;16
BU02320210;OS VAASSEN 10-1i;1.0;8
BU02320211;OS VAASSEN 10-1i;1.0;70
BU02320300;OS VAASSEN 10-1i;1.0;19
BU02320301;OS VAASSEN 10-1i;0.9;40
BU02330001;OS HARDERWIJK 10-2i;1.0;78
BU02330002;OS HARDERWIJK 10-2i;1.0;80
BU02330003;OS HARDERWIJK 10-2i;1.0;150
BU02330004;OS HARDERWIJK 10-2i;1.0;142
BU02330005;OS HARDERWIJK 10-2i;1.0;7
BU02330101;OS HARDERWIJK 10-2i;1.0;75
BU02330201;OS HARDERWIJK 10-2i;0.8695652173913043;23
BU02330202;OS HARDERWIJK 10-2i;1.0;28
BU02330301;OS HARDERWIJK 10-2i;1.0;22
BU02330302;OS HARDERWIJK 10-2i;1.0;12
BU02330303;OS HARDERWIJK 10-2i;1.0;5
BU02330304;OS HARDERWIJK 10-2i;1.0;27
BU02330401;OS HARDERWIJK 10-2i;1.0;42
BU02330402;OS HARDERWIJK 10-2i;1.0;1
BU02330501;OS HARDERWIJK 10-2i;1.0;11
BU02330502;OS HARDERWIJK 10-2i;1.0;7
BU02330503;OS HARDERWIJK 10-2i;1.0;6
BU02330504;OS HARDERWIJK 10-2i;1.0;1
BU02330505;OS HARDERWIJK 10-2i;1.0;5
BU02330506;OS HARDERWIJK 10-2i;1.0;4
BU02430101;OS HARDERWIJK 10-1i;1.0;43
BU02430102;OS HARDERWIJK 10-1i;1.0;39
BU02430201;OS HARDERWIJK 10-1i;1.0;14
BU02430202;OS HARDERWIJK 10-1i;1.0;5
BU02430203;OS HARDERWIJK 10-1i;1.0;8
BU02430204;OS HARDERWIJK 10-1i;1.0;1
BU02430301;OS HARDERWIJK 10-1i;1.0;33
BU02430302;OS HARDERWIJK 10-1i;1.0;22
BU02430401;OS HARDERWIJK 10-1i;1.0;22
BU02430402;OS HARDERWIJK 10-1i;1.0;24
BU02430501;OS HARDERWIJK 10-1i;1.0;45
BU02430502;OS HARDERWIJK 10-1i;1.0;58
BU02430503;OS HARDERWIJK 10-1i;1.0;20
BU02430504;OS HARDERWIJK 10-1i;1.0;26
BU02430601;OS HARDERWIJK 10-1i;1.0;5
BU02430602;OS HARDERWIJK 10-1i;1.0;13
BU02430701;OS HARDERWIJK 10-1i;1.0;5
BU02430702;OS HARDERWIJK 10-1i;1.0;6
BU02430801;OS HARDERWIJK 10-1i;1.0;21
BU02430802;OS HARDERWIJK 10-1i;1.0;15
BU02430803;OS HARDERWIJK 10-1i;1.0;25
BU02430804;OS HARDERWIJK 10-1i;1.0;31
BU02430805;OS HARDERWIJK 10-1i;1.0;28
BU02430806;OS HARDERWIJK 10-1i;1.0;38
BU02430807;OS HARDERWIJK 10-1i;1.0;15
BU02430808;OS HARDERWIJK 10-1i;1.0;33
BU02430901;OS HARDERWIJK 10-1i;1.0;20
BU02430902;OS HARDERWIJK 10-1i;1.0;15
BU02431001;OS HARDERWIJK 10-1i;1.0;34
BU02431002;OS HARDERWIJK 10-1i;1.0;12
BU02431003;OS HARDERWIJK 10-1i;1.0;5
BU02431004;OS HARDERWIJK 10-1i;1.0;31
BU02431005;OS HARDERWIJK 10-1i;1.0;43
BU02431006;OS HARDERWIJK 10-1i;1.0;31
BU02431101;OS HARDERWIJK 10-1i;1.0;20
BU02431102;OS HARDERWIJK 10-1i;1.0;23
BU02431103;OS HARDERWIJK 10-1i;1.0;25
BU02431104;OS HARDERWIJK 10-1i;1.0;5
BU02431201;OS HARDERWIJK 10-2i;0.96875;32
BU02431202;OS HARDERWIJK 10-2i;1.0;12
BU02431203;OS HARDERWIJK 10-2i;1.0;14
BU02431204;OS HARDERWIJK 10-2i;1.0;17
BU02431205;OS HARDERWIJK 10-2i;1.0;23
BU02431206;OS HARDERWIJK 10-2i;1.0;18
BU02431207;OS HARDERWIJK 10-2i;1.0;26
BU02431210;OS HARDERWIJK 10-2i;0.9166666666666666;12
BU02431211;OS HARDERWIJK 10-1i;1.0;2
BU02431212;OS HARDERWIJK 10-1i;1.0;2
BU02431213;OS HARDERWIJK 10-2i;1.0;21
BU02431301;OS HARDERWIJK 10-1i;1.0;26
BU02431302;OS HARDERWIJK 10-1i;1.0;10
BU02431303;OS HARDERWIJK 10-1i;1.0;7
BU02431401;OS HARDERWIJK 10-2i;0.6;5
BU02431402;OS HARDERWIJK 10-2i;1.0;2
BU02431403;OS HARDERWIJK 10-1i;0.7692307692307693;13
BU02431501;OS HARDERWIJK 10-1i;1.0;26
BU02431502;OS HARDERWIJK 10-1i;1.0;6
BU02431503;OS HARDERWIJK 10-1i;0.625;8
BU02431504;OS HARDERWIJK 10-1i;1.0;23
BU02431505;OS HARDERWIJK 10-1i;1.0;13
BU02431506;OS HARDERWIJK 10-1i;0.9375;16
BU02439997;OS HARDERWIJK 10-1i;1.0;1
BU02440000;OS HATTEM 10-1i;1.0;37
BU02440001;OS HATTEM 10-1i;1.0;75
BU02440002;OS HATTEM 10-1i;1.0;54
BU02440003;OS HATTEM 10-1i;1.0;37
BU02440004;OS HATTEM 10-1i;1.0;30
BU02440005;OS HATTEM 10-1i;1.0;71
BU02440008;OS HATTEM 10-1i;1.0;9
BU02440009;OS HATTEM 10-1i;1.0;6
BU02440108;OS HATTEM 10-1i;1.0;21
BU02440109;OS HATTEM 10-1i;0.9444444444444444;18
BU02460000;OS HATTEM 10-1i;1.0;223
BU02460001;OS HATTEM 10-1i;1.0;12
BU02460002;OS HATTEM 10-1i;1.0;1
BU02460003;OS HATTEM 10-1i;1.0;2
BU02460004;OS HATTEM 10-1i;1.0;8
BU02460005;OS HATTEM 10-1i;1.0;47
BU02460006;OS HATTEM 10-1i;1.0;34
BU02460007;OS HATTEM 10-1i;1.0;9
BU02460008;OS HATTEM 10-1i;1.0;15
BU02460009;OS HATTEM 10-1i;0.8571428571428571;7
BU02460100;OS HATTEM 10-1i;1.0;76
BU02460106;OS HATTEM 10-1i;1.0;24
BU02460107;OS HATTEM 10-1i;1.0;36
BU02460108;OS HATTEM 10-1i;1.0;6
BU02460109;OS HATTEM 10-1i;1.0;10
BU02520000;OS TEERSDIJK 10-2i;1.0;31
BU02520001;OS TEERSDIJK 10-2i;0.8805970149253731;67
BU02520002;OS TEERSDIJK 10-1i;0.5847953216374269;171
