gml_id;bronactualiteit;opp_m2;opp_ha;gas_m3;gas_GJ;warmte_m3;warmte_GJ;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
NL.TOP10NL.100838331;2010-01-01;7487.619129;0.749;224629;7110;224628.57387;7109.494363;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96524496625016;4.249149035462402;MULTIPOLYGON (((4.248587 51.964752, 4.248406 51.96494, 4.248509 51.96498, 4.24867 51.965038, 4.248415 51.965313, 4.248338 51.965393, 4.248433 51.965427, 4.249418 51.965776, 4.249451 51.965741, 4.249629 51.965549, 4.249724 51.965447, 4.250014 51.965135, 4.250052 51.965094, 4.249732 51.965007, 4.249116 51.964875, 4.248587 51.964752)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449813;2010-01-01;28923.040419;2.892;867691;27462;867691.212585;27462.426878;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96229829355458;4.25555861992961;MULTIPOLYGON (((4.257354 51.962205, 4.254836 51.961285, 4.253754 51.962399, 4.254361 51.96261, 4.255406 51.962992, 4.256306 51.963304, 4.257354 51.962205)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102436768;2014-01-01;4986.51692;0.499;149596;4735;149595.5076;4734.697816;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.971264965143966;4.259651415211314;MULTIPOLYGON (((4.259457 51.971724, 4.2598 51.971379, 4.260115 51.971504, 4.260436 51.971191, 4.259476 51.97081, 4.259167 51.97113, 4.259323 51.971191, 4.258967 51.971536, 4.259291 51.97166, 4.259457 51.971724)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102435567;2020-06-01;3698.363628;0.37;110951;3512;110950.908855;3511.596265;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96498486501001;4.247249374942691;MULTIPOLYGON (((4.248014 51.965031, 4.247963 51.965016, 4.247993 51.964959, 4.247489 51.964857, 4.247443 51.964799, 4.247107 51.964728, 4.247129 51.964691, 4.247038 51.964671, 4.247015 51.964708, 4.24701 51.964707, 4.246913 51.964866, 4.246879 51.964935, 4.246644 51.964893, 4.246678 51.964817, 4.246392 51.964781, 4.246386 51.964792, 4.246378 51.96479, 4.246296 51.964957, 4.247869 51.965281, 4.248014 51.965031)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100837214;2020-06-01;10108.475828;1.011;303254;9598;303254.274855;9597.997799;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.965606650131434;4.246562765656471;MULTIPOLYGON (((4.247293 51.965837, 4.247212 51.965813, 4.247181 51.965807, 4.246979 51.96575, 4.247052 51.965653, 4.247117 51.965669, 4.247139 51.965639, 4.247137 51.965639, 4.247412 51.965233, 4.24624 51.964998, 4.245631 51.965864, 4.247017 51.966237, 4.247293 51.965837)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.131498521;2020-01-01;78206.915356;7.821;2346207;74257;2346207.46068;74257.466131;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.965846950054015;4.260146519986595;MULTIPOLYGON (((4.258525 51.967406, 4.259508 51.967781, 4.259609 51.96782, 4.259782 51.967886, 4.262931 51.964607, 4.2623 51.964377, 4.262193 51.964489, 4.260912 51.964023, 4.2609 51.96401, 4.260431 51.963844, 4.257436 51.967006, 4.258525 51.967406)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360570;2020-06-01;72222.899485;7.222;2166687;68576;2166686.98455;68575.643061;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97030824631511;4.259427479809336;MULTIPOLYGON (((4.259361 51.97073, 4.258557 51.970419, 4.258627 51.97035, 4.25955 51.970702, 4.260937 51.971223, 4.261161 51.970995, 4.261178 51.971001, 4.261256 51.970923, 4.261336 51.970954, 4.261439 51.97085, 4.261436 51.970823, 4.262066 51.970182, 4.262015 51.970163, 4.262276 51.969902, 4.262337 51.969925, 4.262537 51.969741, 4.26254 51.96972, 4.26256 51.969701, 4.262586 51.969692, 4.262735 51.969542, 4.262707 51.969532, 4.262192 51.969333, 4.262178 51.96932, 4.26178 51.969165, 4.261361 51.96958, 4.259101 51.968719, 4.257018 51.970778, 4.257036 51.970785, 4.25703 51.970791, 4.256276 51.97152, 4.256307 51.971532, 4.257061 51.971819, 4.257086 51.971829, 4.257275 51.971647, 4.258113 51.971969, 4.259361 51.97073)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102436237;2020-01-01;72124.165152;7.212;2163725;68482;2163724.954545;68481.894811;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96326737330133;4.252434250564251;MULTIPOLYGON (((4.248995 51.963162, 4.251989 51.96423, 4.252465 51.963739, 4.252896 51.963915, 4.254563 51.964502, 4.255018 51.964663, 4.256092 51.963529, 4.255201 51.963213, 4.254625 51.963009, 4.253531 51.962622, 4.253304 51.962867, 4.252674 51.962635, 4.252134 51.962436, 4.251137 51.96207, 4.250318 51.961769, 4.248995 51.963162)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.126695218;2012-01-01;20093.415226;2.009;602802;19079;602802.45678;19078.697757;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96678173671562;4.264952447696241;MULTIPOLYGON (((4.26462 51.967866, 4.266366 51.966108, 4.266335 51.966097, 4.265872 51.965929, 4.265936 51.965868, 4.265846 51.965829, 4.265768 51.965892, 4.265254 51.965705, 4.264934 51.966038, 4.263539 51.967477, 4.263813 51.967586, 4.263824 51.967575, 4.264225 51.967722, 4.26462 51.967866)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102437130;2017-01-01;49731.406032;4.973;1491942;47220;1491942.18096;47219.970027;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.966250500306565;4.2631389730339375;MULTIPOLYGON (((4.262972 51.964808, 4.260964 51.966832, 4.263318 51.967706, 4.263539 51.967477, 4.264934 51.966038, 4.265254 51.965705, 4.265302 51.965655, 4.264593 51.965397, 4.263739 51.965087, 4.263432 51.964975, 4.263495 51.964905, 4.263351 51.964851, 4.263282 51.964921, 4.262972 51.964808)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360225;2010-01-01;18287.342596;1.829;548620;17364;548620.27788;17363.831795;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97139355513152;4.265241213446696;MULTIPOLYGON (((4.265372 51.970721, 4.264879 51.970523, 4.263862 51.971485, 4.265673 51.972233, 4.26617 51.971781, 4.26614 51.971767, 4.266621 51.971325, 4.265775 51.970974, 4.265308 51.97078, 4.265372 51.970721)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102439075;2010-01-01;52545.625241;5.255;1576369;49892;1576368.757215;49892.071166;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.969050682753945;4.266387804931907;MULTIPOLYGON (((4.267602 51.970441, 4.268899 51.969159, 4.267223 51.968512, 4.26717 51.968508, 4.266126 51.968108, 4.266222 51.968012, 4.265068 51.96757, 4.263956 51.968677, 4.265064 51.969101, 4.26476 51.969404, 4.26585 51.969822, 4.265883 51.969835, 4.265857 51.969861, 4.266308 51.970035, 4.26628 51.970063, 4.266784 51.970254, 4.266777 51.970262, 4.266781 51.970263, 4.26682 51.970225, 4.267035 51.970308, 4.267041 51.970303, 4.267098 51.970247, 4.267602 51.970441)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449914;2014-01-01;86461.979041;8.646;2593859;82096;2593859.371215;82095.649099;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96790198497422;4.26885964093405;MULTIPOLYGON (((4.27183 51.969403, 4.272709 51.968529, 4.27234 51.968364, 4.271107 51.967903, 4.271112 51.967897, 4.271038 51.967869, 4.271099 51.967809, 4.271156 51.967752, 4.269849 51.96726, 4.269815 51.967247, 4.269722 51.967329, 4.267787 51.966584, 4.267746 51.96662, 4.267226 51.966424, 4.26678 51.966256, 4.26645 51.966138, 4.265345 51.96723, 4.265117 51.96747, 4.266374 51.967958, 4.266342 51.967989, 4.268255 51.96872, 4.268393 51.96863, 4.26883 51.968798, 4.268995 51.968664, 4.269527 51.968862, 4.269909 51.969005, 4.26996 51.969023, 4.269925 51.969057, 4.271542 51.969685, 4.27183 51.969403)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360114;2020-06-01;5378.763386;0.538;161363;5107;161362.90158;5107.135835;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.969790895476024;4.263460876426314;MULTIPOLYGON (((4.263994 51.970055, 4.26426 51.969792, 4.263113 51.96935, 4.262717 51.969743, 4.262689 51.969732, 4.262655 51.969768, 4.262626 51.969778, 4.26266 51.969789, 4.263811 51.97023, 4.263994 51.970055)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100841240;2012-01-01;5566.564383;0.557;166997;5285;166996.931505;5285.452882;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.974493805648954;4.260233969498656;MULTIPOLYGON (((4.259745 51.974367, 4.260044 51.974481, 4.260073 51.974497, 4.259546 51.974972, 4.25996 51.975135, 4.260989 51.974165, 4.260563 51.973996, 4.260437 51.974112, 4.260142 51.974001, 4.259745 51.974367)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102436745;2006-01-01;2963.897664;0.296;88917;2814;88916.92992;2814.220832;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97216851081446;4.259386813555732;MULTIPOLYGON (((4.258761 51.972124, 4.259712 51.972501, 4.260012 51.972213, 4.259062 51.971836, 4.258761 51.972124)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100840799;2002-01-01;294.231961;0.029;8827;279;8826.95883;279.373247;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97231949452341;4.252954810835455;MULTIPOLYGON (((4.252679 51.972255, 4.253174 51.972441, 4.25323 51.972384, 4.252735 51.972198, 4.252679 51.972255)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.129241417;2015-01-01;14188.327239;1.419;425650;13472;425649.817155;13471.816713;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97401335507609;4.25915346227243;MULTIPOLYGON (((4.259044 51.974781, 4.259112 51.974717, 4.259165 51.974738, 4.259666 51.974254, 4.259679 51.974259, 4.259686 51.974261, 4.260319 51.973649, 4.25928 51.973239, 4.259189 51.973203, 4.258113 51.974226, 4.258299 51.974301, 4.258266 51.974333, 4.258342 51.974363, 4.258182 51.974515, 4.258202 51.974523, 4.258986 51.974837, 4.259044 51.974781)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102435324;2012-01-01;29956.030537;2.996;898681;28443;898680.916125;28443.250995;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96534532285553;4.243531612465015;MULTIPOLYGON (((4.245178 51.96481, 4.244404 51.96461, 4.244399 51.964617, 4.244304 51.964745, 4.243709 51.964594, 4.243733 51.964551, 4.242794 51.964358, 4.242753 51.964423, 4.242715 51.964411, 4.241971 51.965832, 4.242915 51.96602, 4.242882 51.96608, 4.24409 51.966408, 4.245178 51.96481)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100839890;2012-01-01;2101.905086;0.21;63057;1996;63057.15258;1995.758879;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97024537574806;4.239251217037921;MULTIPOLYGON (((4.239674 51.970057, 4.239244 51.969923, 4.238828 51.970434, 4.239258 51.970567, 4.239674 51.970057)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102435326;2012-01-01;9817.509338;0.982;294525;9322;294525.28014;9321.725116;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97066350553642;4.243614256800365;MULTIPOLYGON (((4.244166 51.970193, 4.243972 51.970122, 4.243595 51.969986, 4.242811 51.970757, 4.242849 51.970772, 4.242752 51.970868, 4.243263 51.971065, 4.243031 51.971305, 4.243183 51.97136, 4.243231 51.971309, 4.24351 51.971419, 4.244551 51.970333, 4.244497 51.970313, 4.244166 51.970193)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100839612;2012-01-01;18058.767566;1.806;541763;17147;541763.02698;17146.799804;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96988480945569;4.242411770450727;MULTIPOLYGON (((4.241572 51.970796, 4.241715 51.970643, 4.241967 51.970746, 4.242049 51.970768, 4.242168 51.970647, 4.24245 51.97075, 4.242804 51.97038, 4.242532 51.970274, 4.242826 51.969964, 4.242495 51.969843, 4.242569 51.969767, 4.2429 51.969888, 4.24301 51.969767, 4.243366 51.9699, 4.24388 51.969377, 4.242634 51.968896, 4.241002 51.970576, 4.241572 51.970796)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102435566;2012-01-01;31064.461494;3.106;931934;29496;931933.84482;29495.706189;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.967012010999134;4.243651221131869;MULTIPOLYGON (((4.242532 51.966633, 4.242046 51.967256, 4.244665 51.968041, 4.244719 51.968057, 4.244882 51.967851, 4.244803 51.967829, 4.244996 51.96758, 4.245131 51.967622, 4.245251 51.96746, 4.245222 51.967451, 4.245362 51.967265, 4.245511 51.967066, 4.245259 51.966992, 4.245326 51.966904, 4.245335 51.966881, 4.244938 51.966771, 4.244954 51.966749, 4.244437 51.966595, 4.242206 51.965925, 4.241844 51.966413, 4.242532 51.966633)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.126695223;2012-01-01;385.575471;0.039;11567;366;11567.26413;366.10391;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96387727764804;4.24492039600355;MULTIPOLYGON (((4.245129 51.963723, 4.245019 51.963683, 4.244711 51.964033, 4.244755 51.964048, 4.24482 51.96407, 4.244821 51.964071, 4.245049 51.963815, 4.245129 51.963723)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102451363;2010-01-01;12022.67473;1.202;360680;11416;360680.241885;11415.529656;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96502966269953;4.240502444528386;MULTIPOLYGON (((4.239598 51.965776, 4.240085 51.965871, 4.240222 51.965603, 4.240233 51.965605, 4.240613 51.965683, 4.24073 51.965707, 4.241392 51.964438, 4.241327 51.964425, 4.241342 51.964396, 4.241333 51.964395, 4.240842 51.964299, 4.24041 51.964215, 4.240326 51.964379, 4.240309 51.964375, 4.23995 51.965066, 4.239721 51.9655, 4.239738 51.965503, 4.239598 51.965776), (4.240766 51.964473, 4.24062 51.964442, 4.240653 51.964384, 4.240799 51.964415, 4.240766 51.964473)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100842701;2002-01-01;2618.663576;0.262;78560;2486;78559.90728;2486.421065;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97131287876222;4.244058859624305;MULTIPOLYGON (((4.243561 51.971438, 4.244144 51.971643, 4.244543 51.971178, 4.243997 51.970984, 4.243561 51.971438)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360027;2010-01-01;45936.044533;4.594;1378081;43616;1378081.335975;43616.274284;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96856568462691;4.2419180725784456;MULTIPOLYGON (((4.242046 51.968699, 4.242121 51.968621, 4.243566 51.96917, 4.243746 51.968987, 4.243796 51.968937, 4.243878 51.968853, 4.243915 51.968816, 4.243985 51.968745, 4.243835 51.96869, 4.244253 51.968256, 4.244348 51.968286, 4.244572 51.96807, 4.244154 51.967925, 4.244083 51.967973, 4.242995 51.96757, 4.242955 51.967596, 4.242447 51.967409, 4.242428 51.967432, 4.242022 51.967286, 4.241832 51.96723, 4.241738 51.967202, 4.241743 51.96723, 4.241746 51.967251, 4.2417 51.967303, 4.241377 51.96763, 4.241273 51.967739, 4.240867 51.968146, 4.242017 51.968582, 4.241935 51.968657, 4.240806 51.968228, 4.240209 51.968824, 4.239704 51.969325, 4.239752 51.969344, 4.239539 51.969604, 4.240005 51.969781, 4.240081 51.969809, 4.239964 51.969928, 4.240599 51.970167, 4.242046 51.968699)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360520;2010-01-01;401.426932;0.04;12043;381;12042.807945;381.154871;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.961341247432664;4.243416443873383;MULTIPOLYGON (((4.243609 51.961211, 4.243478 51.961167, 4.243224 51.961454, 4.243384 51.961508, 4.24347 51.961411, 4.24347 51.961411, 4.243441 51.961401, 4.243597 51.961225, 4.243609 51.961211)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100841059;2010-01-01;14360.467684;1.436;430814;13635;430814.030505;13635.264065;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.965229631347356;4.241602466147021;MULTIPOLYGON (((4.24145 51.964318, 4.241392 51.964438, 4.24073 51.965707, 4.240717 51.965732, 4.240811 51.965752, 4.241223 51.96583, 4.241065 51.966154, 4.241622 51.966264, 4.241861 51.965822, 4.242527 51.964532, 4.24145 51.964318)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102435290;2010-01-01;15029.663297;1.503;450890;14271;450889.898895;14270.6653;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.962734965149544;4.243187086164387;MULTIPOLYGON (((4.243373 51.963031, 4.2438 51.962561, 4.24455 51.961733, 4.243841 51.961488, 4.242967 51.962437, 4.243289 51.962547, 4.242968 51.9629, 4.242639 51.962786, 4.241792 51.963715, 4.242527 51.963962, 4.243373 51.963031)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102435294;2010-01-01;20366.523787;2.037;610996;19338;610995.71361;19338.014336;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96291256624785;4.244525479622092;MULTIPOLYGON (((4.244034 51.963816, 4.244289 51.963522, 4.244784 51.963685, 4.245922 51.962413, 4.245811 51.962376, 4.244591 51.961963, 4.244534 51.961943, 4.243137 51.963521, 4.243068 51.963603, 4.243359 51.963697, 4.243427 51.963616, 4.243436 51.963619, 4.243446 51.963607, 4.243947 51.963775, 4.243939 51.963785, 4.244034 51.963816)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102434574;2010-01-01;3113.228586;0.311;93397;2956;93396.857595;2956.010543;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96268229760256;4.23883198275684;MULTIPOLYGON (((4.238187 51.962663, 4.23825 51.962685, 4.239127 51.962983, 4.239204 51.963009, 4.239477 51.962701, 4.238461 51.962356, 4.238187 51.962663)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102434744;2010-01-01;720.119772;0.072;21604;684;21603.59316;683.753724;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97116978086635;4.241439189362179;MULTIPOLYGON (((4.241026 51.971089, 4.241763 51.971347, 4.241852 51.97125, 4.241594 51.97116, 4.241327 51.971067, 4.241115 51.970993, 4.241026 51.971089)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102434745;2010-01-01;1001.724859;0.1;30052;951;30051.745785;951.137754;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.970931827593944;4.240617943757358;MULTIPOLYGON (((4.240081 51.970844, 4.240925 51.971113, 4.241062 51.970948, 4.240821 51.970871, 4.24077 51.970855, 4.240739 51.970892, 4.240603 51.970848, 4.240572 51.970885, 4.240471 51.970853, 4.240157 51.970753, 4.240081 51.970844)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360475;2010-01-01;1426.523406;0.143;42796;1354;42795.702165;1354.483974;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.96325397900224;4.239462853080453;MULTIPOLYGON (((4.239862 51.963227, 4.239274 51.963033, 4.239065 51.963276, 4.239138 51.963302, 4.239644 51.963478, 4.239862 51.963227)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360318;2010-01-01;1016.308766;0.102;30489;965;30489.262995;964.985174;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.963441380573194;4.240046040033361;MULTIPOLYGON (((4.240371 51.963402, 4.239922 51.963252, 4.239721 51.963482, 4.23975 51.963491, 4.240172 51.96363, 4.240371 51.963402)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360181;2010-01-01;1146.876572;0.115;34406;1089;34406.29716;1088.959305;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.9636223403331;4.240614797737945;MULTIPOLYGON (((4.240966 51.9636, 4.240457 51.963418, 4.240269 51.963628, 4.240455 51.963693, 4.24043 51.963725, 4.24076 51.963823, 4.240966 51.9636)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100837081;2010-01-01;233.618865;0.023;7009;222;7008.56595;221.821112;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97208376093082;4.242217575073076;MULTIPOLYGON (((4.242115 51.971998, 4.242044 51.972087, 4.24232 51.97217, 4.242391 51.97208, 4.242196 51.972022, 4.242115 51.971998)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100838768;2012-01-01;1727.779031;0.173;51833;1641;51833.370915;1640.526189;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97692218104331;4.262938908541048;MULTIPOLYGON (((4.262766 51.97678, 4.262591 51.976941, 4.262792 51.97702, 4.262629 51.977178, 4.262823 51.977248, 4.262971 51.977091, 4.263034 51.977115, 4.263336 51.976806, 4.262923 51.976637, 4.262766 51.97678)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102445235;2018-01-01;15691.259029;1.569;470738;14899;470737.77087;14898.850448;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.9760230619788;4.264356898385844;MULTIPOLYGON (((4.263017 51.976069, 4.263683 51.976343, 4.264312 51.976602, 4.264391 51.976635, 4.264494 51.976534, 4.264933 51.976716, 4.265728 51.976034, 4.263901 51.975263, 4.263017 51.976069)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449851;2010-01-01;597.079996;0.06;17912;567;17912.399865;566.927456;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.976599695745726;4.266087776166466;MULTIPOLYGON (((4.266001 51.97679, 4.266344 51.976485, 4.266173 51.976408, 4.26583 51.97672, 4.266001 51.97679)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100843677;2010-01-01;430.978677;0.043;12929;409;12929.360325;409.214254;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.976181110912016;4.266485413012698;MULTIPOLYGON (((4.266265 51.976145, 4.26648 51.976239, 4.266422 51.976284, 4.266534 51.976333, 4.2667 51.976182, 4.266374 51.976044, 4.266265 51.976145)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.129241458;2015-01-01;658.691642;0.066;19761;625;19760.749245;625.427714;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97537222740628;4.261963430751309;MULTIPOLYGON (((4.261713 51.975403, 4.262018 51.975529, 4.262024 51.975531, 4.262224 51.975347, 4.261901 51.975213, 4.261735 51.975366, 4.261713 51.975403)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360414;2015-01-01;62325.258359;6.233;1869758;59178;1869757.75077;59177.832812;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97300064840856;4.261819401230884;MULTIPOLYGON (((4.261001 51.974282, 4.260528 51.974722, 4.261356 51.975054, 4.262492 51.973977, 4.263653 51.972863, 4.264284 51.972268, 4.263395 51.971927, 4.262753 51.971663, 4.262663 51.971749, 4.262457 51.97167, 4.26238 51.971744, 4.261731 51.971485, 4.260987 51.97219, 4.260941 51.972233, 4.260911 51.972262, 4.260314 51.972021, 4.260235 51.972099, 4.260069 51.972262, 4.259524 51.972783, 4.259961 51.972959, 4.259899 51.973018, 4.260067 51.973077, 4.259968 51.973175, 4.259937 51.973206, 4.260534 51.973442, 4.260319 51.973649, 4.261168 51.973984, 4.261154 51.973997, 4.261129 51.974021, 4.261236 51.974064, 4.261001 51.974282)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
