buurtcode;gemeentecode;scenario;modality;jaar;ev_aantal
BU00140705;GM0014;middle;car_phev;2048;0.05676672462747348
BU00140705;GM0014;middle;car_phev;2049;0.028385763819620977
BU00140705;GM0014;middle;car_phev;2050;0.0
BU00140800;GM0014;middle;car_phev;2025;41.63520673973543
BU00140800;GM0014;middle;car_phev;2026;53.49525447761214
BU00140800;GM0014;middle;car_phev;2027;66.5302644485463
BU00140800;GM0014;middle;car_phev;2028;80.72260691490517
BU00140800;GM0014;middle;car_phev;2029;90.02698997143106
BU00140800;GM0014;middle;car_phev;2030;96.12373375124714
BU00140800;GM0014;middle;car_phev;2031;100.44310895532556
BU00140800;GM0014;middle;car_phev;2032;103.39597948242924
BU00140800;GM0014;middle;car_phev;2033;105.45573444407596
BU00140800;GM0014;middle;car_phev;2034;106.92414841378852
BU00140800;GM0014;middle;car_phev;2035;108.00160584474045
BU00140800;GM0014;middle;car_phev;2036;108.50509437474297
BU00140800;GM0014;middle;car_phev;2037;100.92920879416387
BU00140800;GM0014;middle;car_phev;2038;93.33107745280212
BU00140800;GM0014;middle;car_phev;2039;85.71075204036056
BU00140800;GM0014;middle;car_phev;2040;78.05242718753861
BU00140800;GM0014;middle;car_phev;2041;70.20594096788963
BU00140800;GM0014;middle;car_phev;2042;62.372397032949
BU00140800;GM0014;middle;car_phev;2043;54.54435579199049
BU00140800;GM0014;middle;car_phev;2044;46.72556509988825
BU00140800;GM0014;middle;car_phev;2045;38.91503881683541
BU00140800;GM0014;middle;car_phev;2046;31.1342863763329
BU00140800;GM0014;middle;car_phev;2047;23.352399906663756
BU00140800;GM0014;middle;car_phev;2048;15.569370797108355
BU00140800;GM0014;middle;car_phev;2049;7.785344057933039
BU00140800;GM0014;middle;car_phev;2050;0.0
BU00140801;GM0014;middle;car_phev;2025;106.38807047373633
BU00140801;GM0014;middle;car_phev;2026;136.6933744066915
BU00140801;GM0014;middle;car_phev;2027;170.000992358066
BU00140801;GM0014;middle;car_phev;2028;206.26587606422478
BU00140801;GM0014;middle;car_phev;2029;230.04083571604298
BU00140801;GM0014;middle;car_phev;2030;245.61949756734498
BU00140801;GM0014;middle;car_phev;2031;256.65655081140727
BU00140801;GM0014;middle;car_phev;2032;264.20185254849474
BU00140801;GM0014;middle;car_phev;2033;269.4650269909353
BU00140801;GM0014;middle;car_phev;2034;273.21718150456485
BU00140801;GM0014;middle;car_phev;2035;275.97034706017547
BU00140801;GM0014;middle;car_phev;2036;277.25688260081694
BU00140801;GM0014;middle;car_phev;2037;257.89865402071473
BU00140801;GM0014;middle;car_phev;2038;238.48358211614715
BU00140801;GM0014;middle;car_phev;2039;219.01179896686554
BU00140801;GM0014;middle;car_phev;2040;199.44291801364062
BU00140801;GM0014;middle;car_phev;2041;179.3932390454194
BU00140801;GM0014;middle;car_phev;2042;159.3766307595717
BU00140801;GM0014;middle;car_phev;2043;139.3740831939894
BU00140801;GM0014;middle;car_phev;2044;119.39517302859574
BU00140801;GM0014;middle;car_phev;2045;99.43738043655455
BU00140801;GM0014;middle;car_phev;2046;79.55566724720059
BU00140801;GM0014;middle;car_phev;2047;59.67105633775953
BU00140801;GM0014;middle;car_phev;2048;39.78352570575039
BU00140801;GM0014;middle;car_phev;2049;19.893445887640805
BU00140801;GM0014;middle;car_phev;2050;0.0
BU00140802;GM0014;middle;car_phev;2025;0.10852401701395731
BU00140802;GM0014;middle;car_phev;2026;0.13943775861100113
BU00140802;GM0014;middle;car_phev;2027;0.1734140914945052
BU00140802;GM0014;middle;car_phev;2028;0.210407062969704
BU00140802;GM0014;middle;car_phev;2029;0.2346593509778507
BU00140802;GM0014;middle;car_phev;2030;0.2505507846346228
BU00140802;GM0014;middle;car_phev;2031;0.26180942809632807
BU00140802;GM0014;middle;car_phev;2032;0.2695062163776165
BU00140802;GM0014;middle;car_phev;2033;0.2748750592393717
BU00140802;GM0014;middle;car_phev;2034;0.2787025455210846
BU00140802;GM0014;middle;car_phev;2035;0.28151098620685766
BU00140802;GM0014;middle;car_phev;2036;0.2828233514399135
BU00140802;GM0014;middle;car_phev;2037;0.2630764689329531
BU00140802;GM0014;middle;car_phev;2038;0.24327160186170912
BU00140802;GM0014;middle;car_phev;2039;0.2234088849576894
BU00140802;GM0014;middle;car_phev;2040;0.20344712082327784
BU00140802;GM0014;middle;car_phev;2041;0.18299490572263102
BU00140802;GM0014;middle;car_phev;2042;0.16257642526234928
BU00140802;GM0014;middle;car_phev;2043;0.14217228781852168
BU00140802;GM0014;middle;car_phev;2044;0.12179226234146624
BU00140802;GM0014;middle;car_phev;2045;0.10143377841394363
BU00140802;GM0014;middle;car_phev;2046;0.08115290133044847
BU00140802;GM0014;middle;car_phev;2047;0.06086906834952389
BU00140802;GM0014;middle;car_phev;2048;0.040582257026946476
BU00140802;GM0014;middle;car_phev;2049;0.020292845338421045
BU00140802;GM0014;middle;car_phev;2050;0.0
BU00140803;GM0014;middle;car_phev;2025;6.279772434842546
BU00140803;GM0014;middle;car_phev;2026;8.068604692258837
BU00140803;GM0014;middle;car_phev;2027;10.034654646449367
BU00140803;GM0014;middle;car_phev;2028;12.17526323194794
BU00140803;GM0014;middle;car_phev;2029;13.578628624290863
BU00140803;GM0014;middle;car_phev;2030;14.498190853682829
BU00140803;GM0014;middle;car_phev;2031;15.149675389639917
BU00140803;GM0014;middle;car_phev;2032;15.595052184708589
BU00140803;GM0014;middle;car_phev;2033;15.905721770464112
BU00140803;GM0014;middle;car_phev;2034;16.12720032892502
BU00140803;GM0014;middle;car_phev;2035;16.289711530488262
BU00140803;GM0014;middle;car_phev;2036;16.365651909786333
BU00140803;GM0014;middle;car_phev;2037;15.22299306012971
BU00140803;GM0014;middle;car_phev;2038;14.07697891753007
BU00140803;GM0014;middle;car_phev;2039;12.927617278263602
BU00140803;GM0014;middle;car_phev;2040;11.772524243456527
BU00140803;GM0014;middle;car_phev;2041;10.589051127049546
BU00140803;GM0014;middle;car_phev;2042;9.407530074991941
BU00140803;GM0014;middle;car_phev;2043;8.226838985571538
BU00140803;GM0014;middle;car_phev;2044;7.047543141816131
BU00140803;GM0014;middle;car_phev;2045;5.869493805817083
BU00140803;GM0014;middle;car_phev;2046;4.695935211437156
BU00140803;GM0014;middle;car_phev;2047;3.5222055732301767
BU00140803;GM0014;middle;car_phev;2048;2.3483035924549096
BU00140803;GM0014;middle;car_phev;2049;1.1742511407806637
BU00140803;GM0014;middle;car_phev;2050;0.0
BU00140804;GM0014;middle;car_phev;2025;0.8428078885096407
BU00140804;GM0014;middle;car_phev;2026;1.0828869603890598
BU00140804;GM0014;middle;car_phev;2027;1.3467504089118312
BU00140804;GM0014;middle;car_phev;2028;1.6340413610583953
BU00140804;GM0014;middle;car_phev;2029;1.822386947685962
BU00140804;GM0014;middle;car_phev;2030;1.9458013403169738
BU00140804;GM0014;middle;car_phev;2031;2.0332370415057928
BU00140804;GM0014;middle;car_phev;2032;2.093011034932742
BU00140804;GM0014;middle;car_phev;2033;2.134705981734003
BU00140804;GM0014;middle;car_phev;2034;2.16443060601671
BU00140804;GM0014;middle;car_phev;2035;2.1862412248042213
BU00140804;GM0014;middle;car_phev;2036;2.1964331786358153
BU00140804;GM0014;middle;car_phev;2037;2.0430770017427435
BU00140804;GM0014;middle;car_phev;2038;1.8892705111814647
BU00140804;GM0014;middle;car_phev;2039;1.7350147532897475
BU00140804;GM0014;middle;car_phev;2040;1.579989785140188
BU00140804;GM0014;middle;car_phev;2041;1.4211559279111086
BU00140804;GM0014;middle;car_phev;2042;1.262584057123353
BU00140804;GM0014;middle;car_phev;2043;1.1041235755722403
BU00140804;GM0014;middle;car_phev;2044;0.9458503498596252
BU00140804;GM0014;middle;car_phev;2045;0.787744417879554
BU00140804;GM0014;middle;car_phev;2046;0.6302411880676148
BU00140804;GM0014;middle;car_phev;2047;0.47271500247372333
BU00140804;GM0014;middle;car_phev;2048;0.3151656867938958
BU00140804;GM0014;middle;car_phev;2049;0.15759617642358123
BU00140804;GM0014;middle;car_phev;2050;0.0
BU00140805;GM0014;middle;car_phev;2025;1.7100556874762367
BU00140805;GM0014;middle;car_phev;2026;2.1971756918195755
BU00140805;GM0014;middle;car_phev;2027;2.732554153524965
BU00140805;GM0014;middle;car_phev;2028;3.315466977878619
BU00140805;GM0014;middle;car_phev;2029;3.6976198338432966
BU00140805;GM0014;middle;car_phev;2030;3.948027414161849
BU00140805;GM0014;middle;car_phev;2031;4.1254342943594375
BU00140805;GM0014;middle;car_phev;2032;4.246715619340477
BU00140805;GM0014;middle;car_phev;2033;4.331314591287213
BU00140805;GM0014;middle;car_phev;2034;4.391625800408218
BU00140805;GM0014;middle;car_phev;2035;4.435879506636473
BU00140805;GM0014;middle;car_phev;2036;4.456558962600076
BU00140805;GM0014;middle;car_phev;2037;4.145399555953623
BU00140805;GM0014;middle;car_phev;2038;3.833326463685612
BU00140805;GM0014;middle;car_phev;2039;3.5203418088134955
BU00140805;GM0014;middle;car_phev;2040;3.20579642771394
BU00140805;GM0014;middle;car_phev;2041;2.8835228175337146
BU00140805;GM0014;middle;car_phev;2042;2.561780777370968
BU00140805;GM0014;middle;car_phev;2043;2.240264745768703
BU00140805;GM0014;middle;car_phev;2044;1.9191286559254104
BU00140805;GM0014;middle;car_phev;2045;1.5983320047640721
BU00140805;GM0014;middle;car_phev;2046;1.2787582352161109
BU00140805;GM0014;middle;car_phev;2047;0.9591378884279236
BU00140805;GM0014;middle;car_phev;2048;0.6394706107370406
BU00140805;GM0014;middle;car_phev;2049;0.3197623580555401
BU00140805;GM0014;middle;car_phev;2050;0.0
BU00140806;GM0014;middle;car_phev;2025;92.03282580917576
BU00140806;GM0014;middle;car_phev;2026;118.24894896599453
BU00140806;GM0014;middle;car_phev;2027;147.0622753792616
BU00140806;GM0014;middle;car_phev;2028;178.43383527556466
BU00140806;GM0014;middle;car_phev;2029;199.00077206192293
BU00140806;GM0014;middle;car_phev;2030;212.47736080083487
BU00140806;GM0014;middle;car_phev;2031;222.02515308745353
BU00140806;GM0014;middle;car_phev;2032;228.5523458201996
BU00140806;GM0014;middle;car_phev;2033;233.1053451791269
BU00140806;GM0014;middle;car_phev;2034;236.3512108219973
BU00140806;GM0014;middle;car_phev;2035;238.73288392571138
BU00140806;GM0014;middle;car_phev;2036;239.84582356999599
BU00140806;GM0014;middle;car_phev;2037;223.09965578113125
BU00140806;GM0014;middle;car_phev;2038;206.30431469909902
BU00140806;GM0014;middle;car_phev;2039;189.4599145817544
BU00140806;GM0014;middle;car_phev;2040;172.5315183430685
BU00140806;GM0014;middle;car_phev;2041;155.18719953179988
BU00140806;GM0014;middle;car_phev;2042;137.87148908175743
BU00140806;GM0014;middle;car_phev;2043;120.5679420990397
BU00140806;GM0014;middle;car_phev;2044;103.28484305493429
BU00140806;GM0014;middle;car_phev;2045;86.02001213000064
BU00140806;GM0014;middle;car_phev;2046;68.8209949977601
BU00140806;GM0014;middle;car_phev;2047;51.61947114303808
BU00140806;GM0014;middle;car_phev;2048;34.41542153221085
BU00140806;GM0014;middle;car_phev;2049;17.20916670420755
BU00140806;GM0014;middle;car_phev;2050;0.0
BU00140809;GM0014;middle;car_phev;2025;11.020042425685798
BU00140809;GM0014;middle;car_phev;2026;14.15917008894117
BU00140809;GM0014;middle;car_phev;2027;17.609287769318627
BU00140809;GM0014;middle;car_phev;2028;21.365729212657808
BU00140809;GM0014;middle;car_phev;2029;23.828421344071955
BU00140809;GM0014;middle;car_phev;2030;25.442112745488444
BU00140809;GM0014;middle;car_phev;2031;26.58536869949267
BU00140809;GM0014;middle;car_phev;2032;27.36693701713438
BU00140809;GM0014;middle;car_phev;2033;27.912114736696434
BU00140809;GM0014;middle;car_phev;2034;28.300775812546416
BU00140809;GM0014;middle;car_phev;2035;28.585958174559988
BU00140809;GM0014;middle;car_phev;2036;28.71922195288484
BU00140809;GM0014;middle;car_phev;2037;26.714030024044344
BU00140809;GM0014;middle;car_phev;2038;24.702950068055365
BU00140809;GM0014;middle;car_phev;2039;22.685995766193017
BU00140809;GM0014;middle;car_phev;2040;20.658983739680416
BU00140809;GM0014;middle;car_phev;2041;18.582169000327447
BU00140809;GM0014;middle;car_phev;2042;16.508779836052394
BU00140809;GM0014;middle;car_phev;2043;14.436847129565992
BU00140809;GM0014;middle;car_phev;2044;12.36736286632845
BU00140809;GM0014;middle;car_phev;2045;10.300066034005264
BU00140809;GM0014;middle;car_phev;2046;8.240649768004973
BU00140809;GM0014;middle;car_phev;2047;6.180933346186885
BU00140809;GM0014;middle;car_phev;2048;4.120914489458299
BU00140809;GM0014;middle;car_phev;2049;2.060631579261568
BU00140809;GM0014;middle;car_phev;2050;0.0
BU00140810;GM0014;middle;car_phev;2025;58.244946434216565
BU00140810;GM0014;middle;car_phev;2026;74.83638188734265
BU00140810;GM0014;middle;car_phev;2027;93.0715130894644
BU00140810;GM0014;middle;car_phev;2028;112.92567718420432
BU00140810;GM0014;middle;car_phev;2029;125.94190395878113
BU00140810;GM0014;middle;car_phev;2030;134.47085199783643
BU00140810;GM0014;middle;car_phev;2031;140.51337699269197
BU00140810;GM0014;middle;car_phev;2032;144.64425081669992
BU00140810;GM0014;middle;car_phev;2033;147.52571404945553
BU00140810;GM0014;middle;car_phev;2034;149.5799296930526
BU00140810;GM0014;middle;car_phev;2035;151.0872225652422
BU00140810;GM0014;middle;car_phev;2036;151.7915702737466
BU00140810;GM0014;middle;car_phev;2037;141.19339905315172
BU00140810;GM0014;middle;car_phev;2038;130.56410746000105
BU00140810;GM0014;middle;car_phev;2039;119.90376780482738
BU00140810;GM0014;middle;car_phev;2040;109.19026940389976
BU00140810;GM0014;middle;car_phev;2041;98.21354548807714
BU00140810;GM0014;middle;car_phev;2042;87.2549269868448
BU00140810;GM0014;middle;car_phev;2043;76.30400639661926
BU00140810;GM0014;middle;car_phev;2044;65.36602672262326
BU00140810;GM0014;middle;car_phev;2045;54.43960841940184
BU00140810;GM0014;middle;car_phev;2046;43.55484178553144
BU00140810;GM0014;middle;car_phev;2047;32.66848871860983
BU00140810;GM0014;middle;car_phev;2048;21.780537172800273
BU00140810;GM0014;middle;car_phev;2049;10.891190008034473
BU00140810;GM0014;middle;car_phev;2050;0.0
BU00140811;GM0014;middle;car_phev;2025;0.11786550482803708
BU00140811;GM0014;middle;car_phev;2026;0.15144022736148743
BU00140811;GM0014;middle;car_phev;2027;0.1883411617141534
BU00140811;GM0014;middle;car_phev;2028;0.22851839969321489
BU00140811;GM0014;middle;car_phev;2029;0.25485826664586864
BU00140811;GM0014;middle;car_phev;2030;0.2721175969022838
BU00140811;GM0014;middle;car_phev;2031;0.2843453574644651
BU00140811;GM0014;middle;car_phev;2032;0.2927046668716344
BU00140811;GM0014;middle;car_phev;2033;0.2985356468855958
BU00140811;GM0014;middle;car_phev;2034;0.30269259403176024
BU00140811;GM0014;middle;car_phev;2035;0.3057427785744653
BU00140811;GM0014;middle;car_phev;2036;0.3071681090678344
BU00140811;GM0014;middle;car_phev;2037;0.28572146214576666
BU00140811;GM0014;middle;car_phev;2038;0.2642118394868106
BU00140811;GM0014;middle;car_phev;2039;0.24263938741984029
BU00140811;GM0014;middle;car_phev;2040;0.22095936237378952
BU00140811;GM0014;middle;car_phev;2041;0.19874666951540307
BU00140811;GM0014;middle;car_phev;2042;0.176570615094537
BU00140811;GM0014;middle;car_phev;2043;0.1544101383026754
BU00140811;GM0014;middle;car_phev;2044;0.13227584897801414
BU00140811;GM0014;middle;car_phev;2045;0.1101649554479458
BU00140811;GM0014;middle;car_phev;2046;0.08813834897341678
BU00140811;GM0014;middle;car_phev;2047;0.06610853216487765
BU00140811;GM0014;middle;car_phev;2048;0.04407548064615988
BU00140811;GM0014;middle;car_phev;2049;0.02203960492821291
BU00140811;GM0014;middle;car_phev;2050;0.0
BU00140812;GM0014;middle;car_phev;2025;3.005301023417436
BU00140812;GM0014;middle;car_phev;2026;3.8613797220829076
BU00140812;GM0014;middle;car_phev;2027;4.802269220981883
BU00140812;GM0014;middle;car_phev;2028;5.826696975249113
BU00140812;GM0014;middle;car_phev;2029;6.49830338990776
BU00140812;GM0014;middle;car_phev;2030;6.938376869920257
BU00140812;GM0014;middle;car_phev;2031;7.250156821019959
BU00140812;GM0014;middle;car_phev;2032;7.463300107964529
BU00140812;GM0014;middle;car_phev;2033;7.611976773194543
BU00140812;GM0014;middle;car_phev;2034;7.717969425844586
BU00140812;GM0014;middle;car_phev;2035;7.795742161312675
BU00140812;GM0014;middle;car_phev;2036;7.8320848316866725
BU00140812;GM0014;middle;car_phev;2037;7.285244345678498
BU00140812;GM0014;middle;car_phev;2038;6.736798122293668
BU00140812;GM0014;middle;car_phev;2039;6.186749892584072
BU00140812;GM0014;middle;car_phev;2040;5.633958797736843
BU00140812;GM0014;middle;car_phev;2041;5.067585890943113
BU00140812;GM0014;middle;car_phev;2042;4.5021471805789215
BU00140812;GM0014;middle;car_phev;2043;3.9371056641558906
BU00140812;GM0014;middle;car_phev;2044;3.3727318683021044
BU00140812;GM0014;middle;car_phev;2045;2.808954611745683
BU00140812;GM0014;middle;car_phev;2046;2.2473264824902706
BU00140812;GM0014;middle;car_phev;2047;1.6856164970539504
BU00140812;GM0014;middle;car_phev;2048;1.1238240339001286
BU00140812;GM0014;middle;car_phev;2049;0.5619595601199048
BU00140812;GM0014;middle;car_phev;2050;0.0
BU00140900;GM0014;middle;car_phev;2025;34.199747138016036
BU00140900;GM0014;middle;car_phev;2026;43.941757937090074
BU00140900;GM0014;middle;car_phev;2027;54.648899317080236
BU00140900;GM0014;middle;car_phev;2028;66.30668996237975
BU00140900;GM0014;middle;car_phev;2029;73.94944167963591
BU00140900;GM0014;middle;car_phev;2030;78.9573931697864
BU00140900;GM0014;middle;car_phev;2031;82.50538899690248
BU00140900;GM0014;middle;car_phev;2032;84.93091857309807
BU00140900;GM0014;middle;car_phev;2033;86.6228304037499
BU00140900;GM0014;middle;car_phev;2034;87.82900638774403
BU00140900;GM0014;middle;car_phev;2035;88.7140451464291
BU00140900;GM0014;middle;car_phev;2036;89.12761773946595
BU00140900;GM0014;middle;car_phev;2037;82.90467827330797
BU00140900;GM0014;middle;car_phev;2038;76.66346582490168
BU00140900;GM0014;middle;car_phev;2039;70.40402285289939
BU00140900;GM0014;middle;car_phev;2040;64.11336660362144
BU00140900;GM0014;middle;car_phev;2041;57.66815194883702
BU00140900;GM0014;middle;car_phev;2042;51.233568269591665
BU00140900;GM0014;middle;car_phev;2043;44.80350458093845
BU00140900;GM0014;middle;car_phev;2044;38.38103942382969
BU00140900;GM0014;middle;car_phev;2045;31.96536276909351
BU00140900;GM0014;middle;car_phev;2046;25.574142769344373
BU00140900;GM0014;middle;car_phev;2047;19.181991262013483
BU00140900;GM0014;middle;car_phev;2048;12.788901174134065
BU00140900;GM0014;middle;car_phev;2049;6.394991619187946
BU00140900;GM0014;middle;car_phev;2050;0.0
BU00140901;GM0014;middle;car_phev;2025;50.12963547197564
BU00140901;GM0014;middle;car_phev;2026;64.40937409550403
BU00140901;GM0014;middle;car_phev;2027;80.10379113782108
BU00140901;GM0014;middle;car_phev;2028;97.1916600363563
BU00140901;GM0014;middle;car_phev;2029;108.39432641990352
BU00140901;GM0014;middle;car_phev;2030;115.73492989423507
BU00140901;GM0014;middle;car_phev;2031;120.9355454646266
BU00140901;GM0014;middle;car_phev;2032;124.49086161917273
BU00140901;GM0014;middle;car_phev;2033;126.9708484734328
BU00140901;GM0014;middle;car_phev;2034;128.73884874982855
BU00140901;GM0014;middle;car_phev;2035;130.03612940434357
BU00140901;GM0014;middle;car_phev;2036;130.64233983176192
BU00140901;GM0014;middle;car_phev;2037;121.5208195543238
BU00140901;GM0014;middle;car_phev;2038;112.37251492858631
BU00140901;GM0014;middle;car_phev;2039;103.19748819000272
BU00140901;GM0014;middle;car_phev;2040;93.97670935256885
BU00140901;GM0014;middle;car_phev;2041;84.52938040364135
BU00140901;GM0014;middle;car_phev;2042;75.09763422865467
BU00140901;GM0014;middle;car_phev;2043;65.67251340910725
BU00140901;GM0014;middle;car_phev;2044;56.25853043847164
BU00140901;GM0014;middle;car_phev;2045;46.85449798436952
BU00140901;GM0014;middle;car_phev;2046;37.48631384208143
BU00140901;GM0014;middle;car_phev;2047;28.1167643056188
BU00140901;GM0014;middle;car_phev;2048;18.745839007500134
BU00140901;GM0014;middle;car_phev;2049;9.373712543034557
BU00140901;GM0014;middle;car_phev;2050;0.0
BU00140902;GM0014;middle;car_phev;2025;0.5897288302108026
BU00140902;GM0014;middle;car_phev;2026;0.7577167574096182
BU00140902;GM0014;middle;car_phev;2027;0.9423470687227786
BU00140902;GM0014;middle;car_phev;2028;1.1433700532597848
BU00140902;GM0014;middle;car_phev;2029;1.2751590694656674
BU00140902;GM0014;middle;car_phev;2030;1.36151448496393
BU00140902;GM0014;middle;car_phev;2031;1.4226949206049917
BU00140902;GM0014;middle;car_phev;2032;1.4645199292472784
BU00140902;GM0014;middle;car_phev;2033;1.4936946825190942
BU00140902;GM0014;middle;car_phev;2034;1.5144935717389074
BU00140902;GM0014;middle;car_phev;2035;1.5297548796586498
BU00140902;GM0014;middle;car_phev;2036;1.5368863850617331
BU00140902;GM0014;middle;car_phev;2037;1.4295801293446957
BU00140902;GM0014;middle;car_phev;2038;1.3219587805247093
BU00140902;GM0014;middle;car_phev;2039;1.214023070744363
BU00140902;GM0014;middle;car_phev;2040;1.1055491298063258
BU00140902;GM0014;middle;car_phev;2041;0.9944100361900904
BU00140902;GM0014;middle;car_phev;2042;0.8834542595072624
BU00140902;GM0014;middle;car_phev;2043;0.7725764240078506
BU00140902;GM0014;middle;car_phev;2044;0.6618296150069963
BU00140902;GM0014;middle;car_phev;2045;0.5511998646366312
BU00140902;GM0014;middle;car_phev;2046;0.44099183652281304
BU00140902;GM0014;middle;car_phev;2047;0.3307677458084644
BU00140902;GM0014;middle;car_phev;2048;0.22052747052974728
BU00140902;GM0014;middle;car_phev;2049;0.11027306463910808
BU00140902;GM0014;middle;car_phev;2050;0.0
BU00140903;GM0014;middle;car_phev;2025;20.411155388783236
BU00140903;GM0014;middle;car_phev;2026;26.225400020962688
BU00140903;GM0014;middle;car_phev;2027;32.615655644628326
BU00140903;GM0014;middle;car_phev;2028;39.57327949461906
BU00140903;GM0014;middle;car_phev;2029;44.134640497355825
BU00140903;GM0014;middle;car_phev;2030;47.123495228720955
BU00140903;GM0014;middle;car_phev;2031;49.24101656166442
BU00140903;GM0014;middle;car_phev;2032;50.68862554193039
BU00140903;GM0014;middle;car_phev;2033;51.69839544286535
BU00140903;GM0014;middle;car_phev;2034;52.41826759093033
BU00140903;GM0014;middle;car_phev;2035;52.94647803516886
BU00140903;GM0014;middle;car_phev;2036;53.19330718355264
BU00140903;GM0014;middle;car_phev;2037;49.47932111499625
BU00140903;GM0014;middle;car_phev;2038;45.75442933188644
BU00140903;GM0014;middle;car_phev;2039;42.01865717447344
BU00140903;GM0014;middle;car_phev;2040;38.26425625205537
BU00140903;GM0014;middle;car_phev;2041;34.417611500503
BU00140903;GM0014;middle;car_phev;2042;30.577311547138347
BU00140903;GM0014;middle;car_phev;2043;26.739709222793003
BU00140903;GM0014;middle;car_phev;2044;22.906641867886307
BU00140903;GM0014;middle;car_phev;2045;19.077626039332266
BU00140903;GM0014;middle;car_phev;2046;15.263206476160418
BU00140903;GM0014;middle;car_phev;2047;11.448230968936695
BU00140903;GM0014;middle;car_phev;2048;7.632695296360184
BU00140903;GM0014;middle;car_phev;2049;3.8166705479560976
BU00140903;GM0014;middle;car_phev;2050;0.0
BU00140904;GM0014;middle;car_phev;2025;95.03479537892454
BU00140904;GM0014;middle;car_phev;2026;122.1060482490995
BU00140904;GM0014;middle;car_phev;2027;151.8592211609975
BU00140904;GM0014;middle;car_phev;2028;184.2540732069899
BU00140904;GM0014;middle;car_phev;2029;205.4918719149805
BU00140904;GM0014;middle;car_phev;2030;219.40804630110608
BU00140904;GM0014;middle;car_phev;2031;229.2672729227102
BU00140904;GM0014;middle;car_phev;2032;236.00737266757196
BU00140904;GM0014;middle;car_phev;2033;240.70888387981256
BU00140904;GM0014;middle;car_phev;2034;244.06062467974488
BU00140904;GM0014;middle;car_phev;2035;246.51998430584453
BU00140904;GM0014;middle;car_phev;2036;247.669226333716
BU00140904;GM0014;middle;car_phev;2037;230.37682424562078
BU00140904;GM0014;middle;car_phev;2038;213.03364490698263
BU00140904;GM0014;middle;car_phev;2039;195.63980630257262
BU00140904;GM0014;middle;car_phev;2040;178.1592317522205
BU00140904;GM0014;middle;car_phev;2041;160.2491678731278
BU00140904;GM0014;middle;car_phev;2042;142.3686455161101
BU00140904;GM0014;middle;car_phev;2043;124.50068338005842
BU00140904;GM0014;middle;car_phev;2044;106.65383616300291
BU00140904;GM0014;middle;car_phev;2045;88.82585294313736
BU00140904;GM0014;middle;car_phev;2046;71.06583026090284
BU00140904;GM0014;middle;car_phev;2047;53.30321909074564
BU00140904;GM0014;middle;car_phev;2048;35.53799977819441
BU00140904;GM0014;middle;car_phev;2049;17.77050331766634
BU00140904;GM0014;middle;car_phev;2050;0.0
BU00140905;GM0014;middle;car_phev;2025;2.2579106631568466
BU00140905;GM0014;middle;car_phev;2026;2.9010905666528957
BU00140905;GM0014;middle;car_phev;2027;3.607989614655919
BU00140905;GM0014;middle;car_phev;2028;4.377651732350715
BU00140905;GM0014;middle;car_phev;2029;4.882235889906389
BU00140905;GM0014;middle;car_phev;2030;5.212867196171626
BU00140905;GM0014;middle;car_phev;2031;5.447110378688508
BU00140905;GM0014;middle;car_phev;2032;5.607246916300697
BU00140905;GM0014;middle;car_phev;2033;5.718949080300134
BU00140905;GM0014;middle;car_phev;2034;5.798582347906276
BU00140905;GM0014;middle;car_phev;2035;5.857013728772274
BU00140905;GM0014;middle;car_phev;2036;5.8843183156757615
BU00140905;GM0014;middle;car_phev;2037;5.473471962920162
BU00140905;GM0014;middle;car_phev;2038;5.061419204710753
BU00140905;GM0014;middle;car_phev;2039;4.648162844221592
BU00140905;GM0014;middle;car_phev;2040;4.232845743595716
BU00140905;GM0014;middle;car_phev;2041;3.8073245010951853
BU00140905;GM0014;middle;car_phev;2042;3.38250512907728
BU00140905;GM0014;middle;car_phev;2043;2.957984172568537
BU00140905;GM0014;middle;car_phev;2044;2.5339648807454798
BU00140905;GM0014;middle;car_phev;2045;2.110393774455259
BU00140905;GM0014;middle;car_phev;2046;1.6884373275324758
BU00140905;GM0014;middle;car_phev;2047;1.2664193812982163
BU00140905;GM0014;middle;car_phev;2048;0.8443394687862468
BU00140905;GM0014;middle;car_phev;2049;0.42220545401964554
BU00140905;GM0014;middle;car_phev;2050;0.0
BU00140906;GM0014;middle;car_phev;2025;77.28839071488946
BU00140906;GM0014;middle;car_phev;2026;99.30446977971219
BU00140906;GM0014;middle;car_phev;2027;123.5016582289905
BU00140906;GM0014;middle;car_phev;2028;149.84722957576628
BU00140906;GM0014;middle;car_phev;2029;167.11916958387167
BU00140906;GM0014;middle;car_phev;2030;178.43669511673494
BU00140906;GM0014;middle;car_phev;2031;186.4548505327475
BU00140906;GM0014;middle;car_phev;2032;191.9363319255483
BU00140906;GM0014;middle;car_phev;2033;195.75990237754158
BU00140906;GM0014;middle;car_phev;2034;198.48575296192294
BU00140906;GM0014;middle;car_phev;2035;200.48586194234977
BU00140906;GM0014;middle;car_phev;2036;201.42049926673133
BU00140906;GM0014;middle;car_phev;2037;187.35720883026806
BU00140906;GM0014;middle;car_phev;2038;173.25262307703434
BU00140906;GM0014;middle;car_phev;2039;159.10683795981294
BU00140906;GM0014;middle;car_phev;2040;144.89051360849032
BU00140906;GM0014;middle;car_phev;2041;130.32490098948398
BU00140906;GM0014;middle;car_phev;2042;115.783313430892
BU00140906;GM0014;middle;car_phev;2043;101.25194064954685
