PK_UID;type_leid0;jaar;diameter;materiaal;soort_lei0;effluent_z;effluent_w;Shape_Leng;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;waterschap;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
268;drukleiding (persleiding);1988;1400;Gewapend beton;Effluentleiding;262800;262800;446.168097;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02643037353208;4.32306394871495;WarmteAtlas:AquathermieEffluent;;;
269;drukleiding (persleiding);1971;1400;Gewapend beton;Effluentleiding;262800;262800;92.489388;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02431030701098;4.324784866382453;WarmteAtlas:AquathermieEffluent;;;
270;drukleiding (persleiding);2006;1400;Gewapend beton;Effluentleiding;262800;262800;8.645931;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.023923346115936;4.325171244511354;WarmteAtlas:AquathermieEffluent;;;
271;drukleiding (persleiding);2006;1400;Staal;Effluentleiding;262800;262800;12.187655;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.023848830330806;4.32515697689042;WarmteAtlas:AquathermieEffluent;;;
272;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;7.793897;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02379780761904;4.3250394115945054;WarmteAtlas:AquathermieEffluent;;;
273;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;282.63985;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.023184284074766;4.32317218967081;WarmteAtlas:AquathermieEffluent;;;
274;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;15.215446;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02255646103635;4.321255973290982;WarmteAtlas:AquathermieEffluent;;;
275;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;13.488632;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02248958190759;4.321081242388032;WarmteAtlas:AquathermieEffluent;;;
276;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;15.044868;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02238206479291;4.32097433707284;WarmteAtlas:AquathermieEffluent;;;
277;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;60.133699;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02208295631633;4.320719728836569;WarmteAtlas:AquathermieEffluent;;;
278;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;2.530425;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.021833860890176;4.320506812438819;WarmteAtlas:AquathermieEffluent;;;
279;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;156.190167;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02120393550245;4.319964464467893;WarmteAtlas:AquathermieEffluent;;;
280;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;5.399998;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02056176946907;4.319414924856908;WarmteAtlas:AquathermieEffluent;;;
281;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;15.248746;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.020482570410046;4.3193379071183475;WarmteAtlas:AquathermieEffluent;;;
282;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;12.01437;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.020387171730114;4.319213797755648;WarmteAtlas:AquathermieEffluent;;;
283;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;76.036485;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.02008256843696;4.318804425124725;WarmteAtlas:AquathermieEffluent;;;
284;drukleiding (persleiding);2004;1400;Staal;Effluentleiding;262800;262800;2.499743;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;;GM0603;2286.0;;;GM0603;2286.0;;;GM0603;2286.0;;False;False;False;52.019809574584265;4.31844187564877;WarmteAtlas:AquathermieEffluent;;;
362;Vrijvervalleiding;1999;400;PVC;Effluentleiding;4500;4500;293.804319;94.05;94.05;Hoogheemraadschap van Rijnland;34328.3;26493.9;Bodegraven-Reeuwijk;Midden-Holland;272;544;109;218;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1901;2411.0;;;GM1901;2411.0;;;GM1901;2411.0;;False;False;False;52.082965285589914;4.735818030761498;WarmteAtlas:AquathermieEffluent;;;
363;Vrijvervalleiding;1989;1000;Onbekend;Effluentleiding;13000;13000;257.514305;271.7;271.7;Hoogheemraadschap van Rijnland;99170.5;76537.9;Bodegraven-Reeuwijk;Midden-Holland;786;1572;314;629;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1901;2811.0;;;GM1901;2811.0;;;GM1901;2811.0;;False;False;False;52.05813083591251;4.665405343694271;WarmteAtlas:AquathermieEffluent;;;
364;Vrijvervalleiding;1989;1000;Onbekend;Effluentleiding;13000;13000;41.807085;271.7;271.7;Hoogheemraadschap van Rijnland;99170.5;76537.9;Bodegraven-Reeuwijk;Midden-Holland;786;1572;314;629;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1901;2811.0;;;GM1901;2811.0;;;GM1901;2811.0;;False;False;False;52.05879134804876;4.663693173570163;WarmteAtlas:AquathermieEffluent;;;
371;Vrijvervalleiding;1989;1000;Onbekend;Effluentleiding;13000;13000;16.240947;271.7;271.7;Hoogheemraadschap van Rijnland;99170.5;76537.9;Waddinxveen;Midden-Holland;786;1572;314;629;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM0627;2741.0;;;GM0627;2741.0;;;GM0627;2741.0;;False;False;False;52.05869191741777;4.66330195363417;WarmteAtlas:AquathermieEffluent;;;
388;Vrijvervalleiding;1992;400;Onbekend;Effluentleiding;1558;1558;21.693576;32.5622;32.5622;Hoogheemraadschap van Rijnland;11885.2;9172.77;Kaag en Braassem;Holland Rijnland;94;188;38;75;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1884;2451.0;;;GM1884;2451.0;;;GM1884;2451.0;;False;False;False;52.21883481603007;4.65445104472047;WarmteAtlas:AquathermieEffluent;;;
389;Vrijvervalleiding;1992;400;Onbekend;Effluentleiding;1558;1558;87.573548;32.5622;32.5622;Hoogheemraadschap van Rijnland;11885.2;9172.77;Kaag en Braassem;Holland Rijnland;94;188;38;75;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1884;2451.0;;;GM1884;2451.0;;;GM1884;2451.0;;False;False;False;52.219311613768866;4.654261222044725;WarmteAtlas:AquathermieEffluent;;;
390;Vrijvervalleiding;1992;400;Onbekend;Effluentleiding;1558;1558;35.908567;32.5622;32.5622;Hoogheemraadschap van Rijnland;11885.2;9172.77;Kaag en Braassem;Holland Rijnland;94;188;38;75;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1884;2451.0;;;GM1884;2451.0;;;GM1884;2451.0;;False;False;False;52.220060013626465;4.653955638960048;WarmteAtlas:AquathermieEffluent;;;
391;Vrijvervalleiding;1997;200;Onbekend;Effluentleiding;272;272;30.354427;5.6848;5.6848;Hoogheemraadschap van Rijnland;2074.95;1601.41;Kaag en Braassem;Holland Rijnland;16;33;7;13;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1884;2465.0;;;GM1884;2465.0;;;GM1884;2465.0;;False;False;False;52.18968564995054;4.6660202585340675;WarmteAtlas:AquathermieEffluent;;;
392;Vrijvervalleiding;1990;999;Onbekend;Effluentleiding;2700;2700;121.41231;56.43;56.43;Hoogheemraadschap van Rijnland;20596.9;15896.3;Kaag en Braassem;Holland Rijnland;163;326;65;131;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1884;2376.0;;;GM1884;2376.0;;;GM1884;2376.0;;False;False;False;52.213965545294464;4.6111477400824645;WarmteAtlas:AquathermieEffluent;;;
393;Vrijvervalleiding;1997;200;Onbekend;Effluentleiding;272;272;51.810526;5.6848;5.6848;Hoogheemraadschap van Rijnland;2074.95;1601.41;Kaag en Braassem;Holland Rijnland;16;33;7;13;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1884;2465.0;;;GM1884;2465.0;;;GM1884;2465.0;;False;False;False;52.18933745315763;4.666184925687799;WarmteAtlas:AquathermieEffluent;;;
394;Vrijvervalleiding;1992;400;Onbekend;Effluentleiding;1558;1558;24.117842;32.5622;32.5622;Hoogheemraadschap van Rijnland;11885.2;9172.77;Kaag en Braassem;Holland Rijnland;94;188;38;75;Zuid-Holland;Hoogheemraadschap van Rijnland;;GM1884;2451.0;;;GM1884;2451.0;;;GM1884;2451.0;;False;False;False;52.21979809485791;4.65406055152068;WarmteAtlas:AquathermieEffluent;;;
648;Persleiding;1996;700;Gietijzer;Effluentleiding;7407;7407;3.284174;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82995451885685;4.424494186108419;WarmteAtlas:AquathermieEffluent;;;
649;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;14.290314;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82992130437935;4.424609756294889;WarmteAtlas:AquathermieEffluent;;;
650;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;141.190146;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.829614756582025;4.425623011859099;WarmteAtlas:AquathermieEffluent;;;
651;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;40.297126;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.829262641587164;4.426810328386144;WarmteAtlas:AquathermieEffluent;;;
652;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;12.478667;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82916379472369;4.427157958340364;WarmteAtlas:AquathermieEffluent;;;
653;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;11.288589;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82911866750819;4.427314150798468;WarmteAtlas:AquathermieEffluent;;;
654;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;18.164753;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.829059707461056;4.427505341593679;WarmteAtlas:AquathermieEffluent;;;
655;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;18.729673;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82898397541024;4.427743156737537;WarmteAtlas:AquathermieEffluent;;;
656;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;2.841185;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82894180425767;4.427884005213263;WarmteAtlas:AquathermieEffluent;;;
657;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;24.589883;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82888736181088;4.428062462848742;WarmteAtlas:AquathermieEffluent;;;
658;Persleiding;1974;762;Glad Staal;Effluentleiding;7407;7407;23.169628;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82879231132016;4.428372989792838;WarmteAtlas:AquathermieEffluent;;;
659;Persleiding;1996;752;Asbestcement;Effluentleiding;7407;7407;51.348961;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.828642342684226;4.428856210895853;WarmteAtlas:AquathermieEffluent;;;
660;Persleiding;1996;0;Beton met stalen kern;Effluentleiding;7407;7407;15.685785;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82822051418155;4.429759763905132;WarmteAtlas:AquathermieEffluent;;;
661;Persleiding;1996;0;Beton met stalen kern;Effluentleiding;7407;7407;45.288899;154.806;154.806;Waterschap Hollandse Delta;56504.2;43608.9;Oud-Beijerland;Hoeksewaard;448;896;179;358;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82840551272048;4.429433795085901;WarmteAtlas:AquathermieEffluent;;;
662;Persleiding;1976;610;Glad Staal;Effluentleiding;2930;2930;570.548664;61.237;61.237;Waterschap Hollandse Delta;22351.5;17250.5;Westvoorne;Rotterdam-Den Haag;177;354;71;142;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.917928575712445;4.114322871989649;WarmteAtlas:AquathermieEffluent;;;
663;Persleiding;1976;610;Glad Staal;Effluentleiding;2930;2930;1067.188689;61.237;61.237;Waterschap Hollandse Delta;22351.5;17250.5;Westvoorne;Rotterdam-Den Haag;177;354;71;142;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3233.0;;;GM1992;3233.0;;;GM1992;3233.0;;False;False;False;51.92157624857951;4.105551092578832;WarmteAtlas:AquathermieEffluent;;;
664;Persleiding;1981;324;Glad Staal;Effluentleiding;833;833;1142.720641;17.4097;17.4097;Waterschap Hollandse Delta;6354.54;4904.31;Korendijk;Hoeksewaard;50;101;20;40;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3264.0;;;GM1963;;;;GM1963;;;False;False;False;51.81203396493185;4.343691930257521;WarmteAtlas:AquathermieEffluent;;;
665;Persleiding;1981;315;PVC;Effluentleiding;833;833;4.040495;17.4097;17.4097;Waterschap Hollandse Delta;6354.54;4904.31;Korendijk;Hoeksewaard;50;101;20;40;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3264.0;;;GM1963;;;;GM1963;;;False;False;False;51.80801179788803;4.347429697499537;WarmteAtlas:AquathermieEffluent;;;
666;Persleiding;1981;315;PVC;Effluentleiding;833;833;7.527953;17.4097;17.4097;Waterschap Hollandse Delta;6354.54;4904.31;Korendijk;Hoeksewaard;50;101;20;40;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3264.0;;;GM1963;;;;GM1963;;;False;False;False;51.80796251296968;4.3474552599677665;WarmteAtlas:AquathermieEffluent;;;
667;Persleiding;1981;315;PVC;Effluentleiding;833;833;1311.81858;17.4097;17.4097;Waterschap Hollandse Delta;6354.54;4904.31;Korendijk;Hoeksewaard;50;101;20;40;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3265.0;;;GM1963;;;;GM1963;;;False;False;False;51.803448013658794;4.3444318766056815;WarmteAtlas:AquathermieEffluent;;;
668;Persleiding;1981;315;PVC;Effluentleiding;833;833;12.454103;17.4097;17.4097;Waterschap Hollandse Delta;6354.54;4904.31;Korendijk;Hoeksewaard;50;101;20;40;Zuid-Holland;Waterschap Hollandse Delta;;GM1963;3264.0;;;GM1963;;;;GM1963;;;False;False;False;51.80787575465121;4.347492645831517;WarmteAtlas:AquathermieEffluent;;;
669;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;7.699999;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3224.0;;;GM1992;3224.0;;;GM1992;3224.0;;False;False;False;51.84454347487385;4.173923932292928;WarmteAtlas:AquathermieEffluent;;;
670;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;3.699732;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3224.0;;;GM1992;3224.0;;;GM1992;3224.0;;False;False;False;51.84450071202179;4.173969479085803;WarmteAtlas:AquathermieEffluent;;;
671;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;37.005287;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3224.0;;;GM1992;3224.0;;;GM1992;3224.0;;False;False;False;51.84434801654393;4.174132107391384;WarmteAtlas:AquathermieEffluent;;;
672;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;3.450346;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3224.0;;;GM1992;3224.0;;;GM1992;3224.0;;False;False;False;51.8441962552782;4.174293735605207;WarmteAtlas:AquathermieEffluent;;;
673;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;1.999846;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3224.0;;;GM1992;3224.0;;;GM1992;3224.0;;False;False;False;51.84417581048997;4.174315511428076;WarmteAtlas:AquathermieEffluent;;;
674;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;5.050166;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3224.0;;;GM1992;3224.0;;;GM1992;3224.0;;False;False;False;51.84414936447483;4.174343679260108;WarmteAtlas:AquathermieEffluent;;;
675;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;5.299889;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.8440730266944;4.174424978580439;WarmteAtlas:AquathermieEffluent;;;
676;Persleiding;1981;0;Beton met stalen kern;Effluentleiding;3871;3871;4.999761;80.9039;80.9039;Waterschap Hollandse Delta;29529.9;22790.6;Hellevoetsluis;Rotterdam-Den Haag;234;468;94;187;Zuid-Holland;Waterschap Hollandse Delta;;GM1992;3224.0;;;GM1992;3224.0;;;GM1992;3224.0;;False;False;False;51.84411166371277;4.174383829439231;WarmteAtlas:AquathermieEffluent;;;
677;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;9.353272;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86607286686101;4.2239711328697975;WarmteAtlas:AquathermieEffluent;;;
678;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;3.299995;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86602606767026;4.224023306497066;WarmteAtlas:AquathermieEffluent;;;
679;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;1.699851;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86600757542134;4.224043922766183;WarmteAtlas:AquathermieEffluent;;;
680;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;3.899958;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86598686398537;4.224067012476679;WarmteAtlas:AquathermieEffluent;;;
681;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;2.000193;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.865965042539464;4.224091342534481;WarmteAtlas:AquathermieEffluent;;;
682;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;2.09979;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86594987860532;4.224108248578234;WarmteAtlas:AquathermieEffluent;;;
683;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;2.300148;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86593360369241;4.224126387742581;WarmteAtlas:AquathermieEffluent;;;
684;Persleiding;1988;406;Glad Staal;Effluentleiding;1497;1497;1.700045;31.2873;31.2873;Waterschap Hollandse Delta;11419.9;8813.63;Nissewaard;Rotterdam-Den Haag;90;181;36;72;Zuid-Holland;Waterschap Hollandse Delta;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86591880872336;4.224142882027981;WarmteAtlas:AquathermieEffluent;;;
