gml_id;bronactualiteit;type;opp_m2;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
nl.top10nl.129614245;2014-01-01;windturbinepark;2979892;BU00500007;GM0050;3897.0;3897LH;BU00500007;GM0050;3897.0;3897LH;BU00500007;GM0050;3897.0;3897LH;False;False;False;52.405489164770536;5.421133755403226;MULTIPOLYGON (((5.432705 52.39101, 5.43209 52.39101, 5.431481 52.391063, 5.43089 52.391167, 5.430328 52.39132, 5.429807 52.39152, 5.429336 52.391762, 5.428925 52.392041, 5.425 52.395477, 5.423787 52.39654, 5.42124 52.398769, 5.419418 52.400363, 5.416739 52.402707, 5.415061 52.404175, 5.41248 52.406433, 5.410886 52.407828, 5.407796 52.41053, 5.406742 52.411452, 5.403325 52.414441, 5.402981 52.414752, 5.402711 52.415091, 5.402521 52.415448, 5.403524 52.417905, 5.403966 52.418166, 5.404464 52.418387, 5.407133 52.419263, 5.409288 52.41997, 5.409901 52.419996, 5.410515 52.41997, 5.411117 52.419892, 5.411695 52.419763, 5.412238 52.419586, 5.412736 52.419365, 5.413178 52.419103, 5.413754 52.418598, 5.438677 52.396703, 5.439056 52.396406, 5.439363 52.39608, 5.439593 52.395731, 5.439741 52.395366, 5.439805 52.394992, 5.439783 52.394616, 5.439676 52.394246, 5.439485 52.393888, 5.439215 52.39355, 5.438871 52.393239, 5.43669 52.392328, 5.435672 52.391903, 5.433905 52.391166, 5.433314 52.391062, 5.432705 52.39101)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614246;2014-01-01;windturbinepark;1512747;BU03030720;GM0303;8255.0;8255PK;BU03030720;GM0303;8255.0;8255PK;BU03030720;GM0303;8255.0;8255PK;False;False;False;52.582744823567175;5.609909879225679;MULTIPOLYGON (((5.609985 52.592875, 5.610215 52.592525, 5.611403 52.589795, 5.611678 52.589162, 5.612719 52.58677, 5.612975 52.586183, 5.614035 52.583745, 5.614271 52.583203, 5.61535 52.580721, 5.615567 52.580223, 5.616665 52.577698, 5.616864 52.577242, 5.617979 52.574676, 5.61816 52.57426, 5.618223 52.573886, 5.6182 52.57351, 5.61809 52.573139, 5.617898 52.572782, 5.617625 52.572445, 5.617278 52.572133, 5.616864 52.571855, 5.61639 52.571614, 5.615865 52.571415, 5.6153 52.571264, 5.614706 52.571161, 5.614095 52.57111, 5.613477 52.571111, 5.612866 52.571165, 5.612273 52.571269, 5.61171 52.571423, 5.611188 52.571624, 5.610716 52.571866, 5.610304 52.572147, 5.609961 52.572459, 5.609692 52.572798, 5.609503 52.573156, 5.608216 52.57613, 5.608198 52.576172, 5.606928 52.579107, 5.606893 52.579187, 5.605639 52.582085, 5.605589 52.582201, 5.604349 52.585066, 5.604285 52.585213, 5.603058 52.588048, 5.602982 52.588225, 5.601936 52.59064, 5.601596 52.591426, 5.601576 52.591802, 5.601642 52.592176, 5.601794 52.592541, 5.602027 52.592889, 5.602337 52.593214, 5.602719 52.59351, 5.603164 52.593771, 5.603665 52.593991, 5.604211 52.594166, 5.604792 52.594294, 5.605397 52.594371, 5.606013 52.594396, 5.606629 52.594369, 5.607233 52.594289, 5.607813 52.59416, 5.608357 52.593982, 5.608856 52.59376, 5.609299 52.593498, 5.609678 52.593201, 5.609985 52.592875)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614247;2014-01-01;windturbinepark;760874;BU16761208;GM1676;n.a.;n.a.;BU16761208;GM1676;n.a.;n.a.;BU16761208;GM1676;n.a.;n.a.;False;False;False;51.6532087537149;3.725667067406978;MULTIPOLYGON (((3.731102 51.650405, 3.730775 51.650089, 3.730381 51.649804, 3.729927 51.649555, 3.729422 51.649349, 3.728875 51.649188, 3.728298 51.649076, 3.727701 51.649015, 3.72382 51.648948, 3.722619 51.648927, 3.722296 51.64895, 3.721711 51.649046, 3.721153 51.649191, 3.720633 51.649383, 3.720161 51.649618, 3.719746 51.649892, 3.719397 51.650199, 3.719119 51.650533, 3.718919 51.650888, 3.718801 51.651257, 3.718766 51.651632, 3.719075 51.652584, 3.719906 51.655138, 3.720048 51.655574, 3.720261 51.655926, 3.720552 51.656256, 3.720913 51.656558, 3.721338 51.656825, 3.721819 51.657053, 3.722347 51.657238, 3.72291 51.657374, 3.723499 51.657461, 3.723736 51.657475, 3.724728 51.657475, 3.727784 51.657477, 3.728705 51.657478, 3.7293 51.657408, 3.729873 51.657288, 3.730413 51.657119, 3.73091 51.656904, 3.731355 51.656649, 3.731738 51.656358, 3.732052 51.656037, 3.732291 51.655691, 3.732451 51.655329, 3.732528 51.654955, 3.732523 51.654742, 3.732272 51.653882, 3.731624 51.651666, 3.731355 51.650747, 3.731102 51.650405)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614248;2014-01-01;windturbinepark;988518;BU16740309;GM1674;4703.0;4703RA;BU16740309;GM1674;4703.0;4703RA;BU16740309;GM1674;4703.0;4703RA;False;False;False;51.558698317548284;4.443004074884274;MULTIPOLYGON (((4.440445 51.552785, 4.439988 51.552539, 4.43948 51.552336, 4.438932 51.552178, 4.438354 51.55207, 4.437758 51.552013, 4.437154 51.552008, 4.436556 51.552055, 4.435974 51.552154, 4.435419 51.552303, 4.434903 51.552498, 4.434436 51.552736, 4.434026 51.553012, 4.433682 51.553321, 4.433411 51.553657, 4.433217 51.554014, 4.433104 51.554383, 4.433075 51.554759, 4.433131 51.555134, 4.433269 51.5555, 4.433488 51.55585, 4.433783 51.556179, 4.434148 51.556478, 4.438671 51.559843, 4.439862 51.560729, 4.445548 51.564378, 4.445976 51.564643, 4.44646 51.564868, 4.446989 51.565049, 4.447554 51.565182, 4.448143 51.565265, 4.448744 51.565296, 4.449347 51.565275, 4.449939 51.565201, 4.450509 51.565077, 4.451045 51.564905, 4.451538 51.564688, 4.451978 51.56443, 4.452355 51.564136, 4.452664 51.563813, 4.452897 51.563466, 4.453051 51.563102, 4.453121 51.562729, 4.453108 51.562353, 4.453011 51.561981, 4.452832 51.561622, 4.452574 51.561282, 4.452243 51.560967, 4.451845 51.560685, 4.451538 51.56052, 4.446654 51.557419, 4.440843 51.553068, 4.440445 51.552785)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614249;2014-01-01;windturbinepark;1848576;BU03030720;GM0303;8255.0;8255PT;BU03030720;GM0303;8255.0;8255PT;BU03030720;GM0303;8255.0;8255PT;False;False;False;52.53361175596925;5.609769481237839;MULTIPOLYGON (((5.586797 52.53536, 5.589497 52.535471, 5.595608 52.535721, 5.597008 52.535779, 5.602176 52.53599, 5.604047 52.536066, 5.615362 52.536528, 5.616656 52.536581, 5.621651 52.536784, 5.623575 52.536863, 5.628699 52.537071, 5.629315 52.537096, 5.62993 52.537069, 5.630533 52.536989, 5.631112 52.536859, 5.631237 52.536818, 5.633407 52.536202, 5.631631 52.531415, 5.627993 52.531671, 5.610749 52.530969, 5.609434 52.530915, 5.592876 52.530238, 5.591715 52.530209, 5.587061 52.530093, 5.586797 52.53536)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614250;2018-01-01;windturbinepark;1192203;BU05992308;GM0599;3199.0;3199LV;BU05992308;GM0599;3199.0;3199KW;BU05992308;GM0599;3199.0;3199KW;False;False;False;51.93131326129247;4.01174278886396;MULTIPOLYGON (((4.020866 51.931302, 4.020946 51.931172, 4.021022 51.930913, 4.021186 51.930355, 4.021361 51.928416, 4.021326 51.926121, 4.021291 51.925984, 4.021245 51.925848, 4.021188 51.925714, 4.02112 51.925582, 4.02104 51.925452, 4.02095 51.925324, 4.02085 51.9252, 4.020739 51.925079, 4.020619 51.924962, 4.020489 51.924849, 4.020349 51.92474, 4.020201 51.924636, 4.020044 51.924537, 4.01988 51.924442, 4.019707 51.924353, 4.019528 51.92427, 4.019341 51.924192, 4.019149 51.924121, 4.01895 51.924056, 4.018747 51.923997, 4.018539 51.923945, 4.018327 51.923899, 4.018111 51.92386, 4.017893 51.923828, 4.017672 51.923803, 4.017449 51.923786, 4.017225 51.923775, 4.017001 51.923771, 4.016776 51.923775, 4.016552 51.923786, 4.01633 51.923803, 4.016109 51.923828, 4.01589 51.92386, 4.015675 51.923899, 4.015462 51.923945, 4.015254 51.923997, 4.015051 51.924056, 4.014853 51.924121, 4.01466 51.924193, 4.014474 51.92427, 4.014294 51.924353, 4.014122 51.924442, 4.013957 51.924537, 4.0138 51.924636, 4.013652 51.92474, 4.013513 51.924849, 4.013383 51.924962, 4.013262 51.925079, 4.013151 51.9252, 4.013051 51.925325, 4.012961 51.925452, 4.012882 51.925582, 4.012814 51.925714, 4.012756 51.925848, 4.01271 51.925984, 4.012676 51.926121, 4.012676 51.926815, 4.012676 51.928001, 4.012677 51.928692, 4.012337 51.929635, 4.011061 51.930071, 4.010843 51.930103, 4.010627 51.930142, 4.002798 51.931674, 4.000662 51.932092, 4.000476 51.93217, 4.000296 51.932253, 4.000123 51.932342, 3.999959 51.932436, 3.999802 51.932536, 3.999654 51.93264, 3.999514 51.932749, 3.999384 51.932862, 3.999263 51.932979, 3.999153 51.9331, 3.999052 51.933224, 3.998962 51.933351, 3.998883 51.933481, 3.998815 51.933614, 3.998758 51.933748, 3.998712 51.933884, 3.998677 51.934021, 3.998654 51.934159, 3.998642 51.934298, 3.998642 51.934437, 3.998654 51.934575, 3.998677 51.934713, 3.998712 51.93485, 3.998758 51.934986, 3.998815 51.935121, 3.998883 51.935253, 3.998962 51.935383, 3.999052 51.93551, 3.999153 51.935634, 3.999263 51.935755, 3.999384 51.935872, 3.999514 51.935985, 3.999653 51.936094, 3.999802 51.936199, 3.999958 51.936298, 4.000123 51.936392, 4.000296 51.936481, 4.000475 51.936565, 4.000662 51.936642, 4.000854 51.936714, 4.001053 51.936779, 4.001256 51.936838, 4.001464 51.93689, 4.001676 51.936936, 4.001892 51.936975, 4.002111 51.937006, 4.002332 51.937031, 4.002554 51.937049, 4.002778 51.93706, 4.003003 51.937063, 4.003227 51.93706, 4.003708 51.936998, 4.007108 51.93656, 4.010338 51.935901, 4.013064 51.935318, 4.016193 51.934639, 4.017394 51.934268, 4.017574 51.934184, 4.017746 51.934095, 4.017911 51.934001, 4.018068 51.933901, 4.019346 51.932762, 4.020254 51.931952, 4.020565 51.931674, 4.020676 51.931553, 4.020776 51.931429, 4.020866 51.931302)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614251;2018-01-01;windturbinepark;2458919;BU00500008;GM0050;3898.0;3898LH;BU00500008;GM0050;3898.0;3898LH;BU00500008;GM0050;3898.0;3898LH;False;False;False;52.381929900996376;5.571328054134663;MULTIPOLYGON (((5.571498 52.382571, 5.571588 52.382593, 5.571684 52.382546, 5.577686 52.383122, 5.58307 52.384139, 5.588518 52.385766, 5.59428 52.388173, 5.594288 52.388181, 5.594797 52.388294, 5.595399 52.388371, 5.596013 52.388396, 5.596626 52.388369, 5.597227 52.38829, 5.597804 52.38816, 5.598346 52.387982, 5.598842 52.38776, 5.599283 52.387498, 5.59966 52.387201, 5.599966 52.386875, 5.600195 52.386526, 5.600342 52.38616, 5.600404 52.385786, 5.600381 52.38541, 5.600272 52.38504, 5.600081 52.384683, 5.59981 52.384345, 5.599464 52.384034, 5.597644 52.383204, 5.59328 52.381214, 5.59195 52.380821, 5.586858 52.379316, 5.58547 52.379041, 5.580292 52.378017, 5.579505 52.377861, 5.573059 52.377271, 5.572396 52.37721, 5.571751 52.377213, 5.568019 52.377234, 5.563182 52.377311, 5.562293 52.377414, 5.556674 52.378064, 5.555687 52.378277, 5.551149 52.379257, 5.549923 52.379522, 5.545564 52.380983, 5.543532 52.381665, 5.543122 52.381945, 5.542779 52.382257, 5.542511 52.382595, 5.542322 52.382953, 5.542217 52.383324, 5.542197 52.3837, 5.542262 52.384074, 5.542412 52.384439, 5.542644 52.384787, 5.542952 52.385113, 5.543332 52.385409, 5.543775 52.385669, 5.544273 52.38589, 5.544816 52.386066, 5.545395 52.386193, 5.545996 52.386271, 5.54661 52.386296, 5.547223 52.386269, 5.547824 52.38619, 5.548401 52.386061, 5.564124 52.382669, 5.571498 52.382571)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614252;2016-01-01;windturbinepark;725992;BU07180701;GM0718;4382.0;4382NP;BU07180701;GM0718;4382.0;4382NP;BU07180701;GM0718;4382.0;4382NP;False;False;False;51.44228359838224;3.6097368340659903;MULTIPOLYGON (((3.609706 51.438716, 3.609104 51.438706, 3.608506 51.43875, 3.607924 51.438845, 3.607368 51.438989, 3.606738 51.439236, 3.606343 51.439392, 3.604937 51.439944, 3.604536 51.440101, 3.603945 51.440333, 3.60255 51.440881, 3.60208 51.441115, 3.601666 51.441388, 3.601317 51.441695, 3.60104 51.442029, 3.60084 51.442384, 3.600721 51.442753, 3.600685 51.443128, 3.600734 51.443503, 3.600865 51.44387, 3.601077 51.444222, 3.601365 51.444553, 3.601724 51.444855, 3.602146 51.445123, 3.602625 51.445351, 3.603149 51.445536, 3.60371 51.445673, 3.604295 51.44576, 3.604894 51.445796, 3.605496 51.445778, 3.606088 51.445709, 3.606658 51.445589, 3.607196 51.445421, 3.609934 51.444508, 3.613775 51.444827, 3.614595 51.444896, 3.615196 51.444878, 3.615788 51.444809, 3.616359 51.444689, 3.616897 51.444521, 3.617392 51.444307, 3.617835 51.444052, 3.618217 51.443762, 3.618531 51.443441, 3.61877 51.443095, 3.61893 51.442733, 3.619007 51.44236, 3.619001 51.441983, 3.61891 51.441611, 3.618738 51.441251, 3.618488 51.440909, 3.618163 51.440592, 3.617772 51.440306, 3.61732 51.440058, 3.616817 51.439851, 3.612927 51.43921, 3.612619 51.439159, 3.611987 51.439055, 3.6103 51.438777, 3.609706 51.438716)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614253;2018-01-01;windturbinepark;3980916;BU00500007;GM0050;3897.0;3897LW;BU00500007;GM0050;3897.0;3897LW;BU00500007;GM0050;3897.0;3897LW;False;False;False;52.37135573687391;5.34357029204995;MULTIPOLYGON (((5.338737 52.378307, 5.342235 52.375111, 5.342358 52.375151, 5.342563 52.37521, 5.342773 52.375262, 5.342987 52.375308, 5.343205 52.375347, 5.343426 52.375379, 5.343649 52.375404, 5.343874 52.375421, 5.3441 52.375432, 5.344327 52.375436, 5.344554 52.375432, 5.34478 52.375421, 5.345005 52.375404, 5.345228 52.375379, 5.345449 52.375347, 5.345667 52.375308, 5.345881 52.375262, 5.346091 52.37521, 5.346297 52.375151, 5.346497 52.375086, 5.346691 52.375015, 5.346879 52.374937, 5.347061 52.374854, 5.347235 52.374765, 5.352644 52.370399, 5.35304 52.37006, 5.356301 52.367265, 5.357316 52.366395, 5.36115 52.363109, 5.361458 52.362783, 5.361688 52.362434, 5.361837 52.362069, 5.361901 52.361695, 5.36188 52.361319, 5.361898 52.360496, 5.354717 52.357493, 5.352434 52.357919, 5.351913 52.358118, 5.351442 52.35836, 5.35053 52.359147, 5.346849 52.362326, 5.346752 52.36241, 5.342919 52.36572, 5.341861 52.366633, 5.338782 52.369291, 5.337065 52.370773, 5.334714 52.372803, 5.332698 52.374542, 5.330308 52.376605, 5.328299 52.378338, 5.325568 52.380694, 5.324416 52.381688, 5.324225 52.382046, 5.324118 52.382416, 5.324096 52.382792, 5.32416 52.383166, 5.324308 52.383531, 5.324538 52.38388, 5.324845 52.384206, 5.325223 52.384502, 5.326939 52.385215, 5.328477 52.385853, 5.329705 52.386362, 5.330282 52.386491, 5.330883 52.38657, 5.331497 52.386596, 5.33211 52.38657, 5.332711 52.386492, 5.333289 52.386364, 5.333832 52.386188, 5.33433 52.385967, 5.334772 52.385706, 5.33529 52.385262, 5.339339 52.381796, 5.339663 52.381203, 5.339743 52.381073, 5.339812 52.38094, 5.339869 52.380806, 5.339916 52.38067, 5.339951 52.380533, 5.339974 52.380395, 5.339986 52.380256, 5.339986 52.380117, 5.339974 52.379979, 5.339951 52.379841, 5.339916 52.379703, 5.339869 52.379568, 5.339811 52.379433, 5.339742 52.379301, 5.339662 52.379171, 5.339571 52.379044, 5.33947 52.37892, 5.339358 52.378799, 5.339237 52.378682, 5.339105 52.378569, 5.338964 52.37846, 5.338814 52.378356, 5.338737 52.378307)), ((5.33321 52.35941, 5.332596 52.35941, 5.331988 52.359462, 5.331397 52.359566, 5.330835 52.359718, 5.330314 52.359917, 5.329843 52.360159, 5.329432 52.360438, 5.325271 52.364112, 5.324887 52.36445, 5.324617 52.364788, 5.324427 52.365146, 5.32432 52.365516, 5.324298 52.365892, 5.324362 52.366266, 5.32451 52.366631, 5.324739 52.36698, 5.325046 52.367306, 5.325424 52.367602, 5.325866 52.367864, 5.326363 52.368085, 5.326905 52.368262, 5.327482 52.368391, 5.328083 52.36847, 5.328696 52.368496, 5.329309 52.36847, 5.329911 52.368392, 5.330488 52.368264, 5.331031 52.368088, 5.331529 52.367867, 5.331971 52.367606, 5.33235 52.367309, 5.336549 52.363609, 5.336857 52.363284, 5.337088 52.362935, 5.337237 52.36257, 5.337301 52.362196, 5.33728 52.36182, 5.337174 52.36145, 5.336985 52.361092, 5.336716 52.360754, 5.336372 52.360442, 5.335962 52.360162, 5.335491 52.35992, 5.33497 52.35972, 5.334409 52.359567, 5.333819 52.359463, 5.33321 52.35941)), ((5.361309 52.37181, 5.360694 52.37181, 5.360086 52.371862, 5.359495 52.371966, 5.358933 52.372119, 5.358412 52.372318, 5.357941 52.37256, 5.357529 52.372839, 5.353369 52.376512, 5.352985 52.376851, 5.352716 52.377189, 5.352525 52.377547, 5.352418 52.377917, 5.352397 52.378293, 5.352461 52.378667, 5.352609 52.379032, 5.352839 52.379381, 5.353146 52.379707, 5.353524 52.380003, 5.353966 52.380265, 5.354464 52.380486, 5.355006 52.380663, 5.355584 52.380792, 5.356185 52.38087, 5.356798 52.380896, 5.357411 52.38087, 5.358013 52.380792, 5.35859 52.380664, 5.359133 52.380487, 5.359631 52.380266, 5.360073 52.380005, 5.360635 52.379515, 5.364651 52.376008, 5.364959 52.375683, 5.365189 52.375334, 5.365338 52.374969, 5.365403 52.374595, 5.365381 52.374219, 5.365275 52.373849, 5.365085 52.373491, 5.364816 52.373153, 5.364472 52.372841, 5.364061 52.372561, 5.363591 52.372319, 5.363069 52.37212, 5.362508 52.371967, 5.361917 52.371863, 5.361309 52.37181)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614254;2014-01-01;windturbinepark;2052147;BU03030620;GM0303;8256.0;8256PD;BU03030620;GM0303;8256.0;8256PD;BU03030620;GM0303;8256.0;8256PD;False;False;False;52.47988699342143;5.63882410059889;MULTIPOLYGON (((5.622596 52.469463, 5.622004 52.469361, 5.621394 52.46931, 5.620778 52.469311, 5.620168 52.469365, 5.619577 52.469469, 5.619015 52.469623, 5.618493 52.469824, 5.618023 52.470067, 5.617612 52.470347, 5.617269 52.470659, 5.617001 52.470998, 5.616813 52.471356, 5.616708 52.471727, 5.616688 52.472103, 5.616754 52.472477, 5.616905 52.472841, 5.617138 52.47319, 5.617447 52.473515, 5.617828 52.473811, 5.618273 52.474071, 5.618772 52.474291, 5.629611 52.479097, 5.631125 52.479768, 5.637516 52.482601, 5.639018 52.483267, 5.641597 52.48441, 5.642685 52.484892, 5.645417 52.486103, 5.646914 52.486766, 5.6491 52.487734, 5.65114 52.488638, 5.653316 52.489602, 5.654818 52.490267, 5.655398 52.490394, 5.656001 52.490471, 5.656616 52.490496, 5.657231 52.490469, 5.657833 52.490389, 5.658411 52.490259, 5.658954 52.490081, 5.659452 52.489859, 5.659893 52.489597, 5.660271 52.489299, 5.660577 52.488973, 5.660806 52.488624, 5.660952 52.488258, 5.661015 52.487884, 5.660991 52.487508, 5.660881 52.487138, 5.660689 52.486781, 5.660417 52.486443, 5.66007 52.486132, 5.659656 52.485854, 5.658728 52.485441, 5.65155 52.482249, 5.651026 52.482016, 5.64779 52.480576, 5.646742 52.48011, 5.643427 52.478636, 5.64334 52.478597, 5.64012 52.477164, 5.638773 52.476565, 5.632151 52.473618, 5.630963 52.473089, 5.62853 52.472006, 5.6267 52.471191, 5.624177 52.470068, 5.62316 52.469615, 5.622596 52.469463)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614260;2014-01-01;windturbinepark;820503;BU08510309;GM0851;4671.0;4671TH;BU08510309;GM0851;4671.0;4671TH;BU08510309;GM0851;4671.0;4671TH;False;False;False;51.649996025002515;4.35708548636006;MULTIPOLYGON (((4.352436 51.64525, 4.352112 51.645247, 4.351789 51.645258, 4.351468 51.645283, 4.35115 51.645322, 4.350838 51.645375, 4.350532 51.645441, 4.350235 51.645521, 4.349947 51.645613, 4.34967 51.645717, 4.349405 51.645833, 4.349154 51.64596, 4.348918 51.646098, 4.348698 51.646246, 4.348495 51.646403, 4.348311 51.646568, 4.348145 51.646741, 4.347999 51.646921, 4.347873 51.647106, 4.347769 51.647297, 4.347686 51.647491, 4.347625 51.647689, 4.347587 51.647889, 4.347571 51.64809, 4.347578 51.648292, 4.347607 51.648492, 4.347658 51.648691, 4.347732 51.648887, 4.347828 51.64908, 4.347945 51.649267, 4.348083 51.64945, 4.34824 51.649625, 4.348418 51.649794, 4.348613 51.649954, 4.348826 51.650106, 4.349056 51.650248, 4.349158 51.650303, 4.349301 51.650379, 4.34956 51.6505, 4.349832 51.650609, 4.359686 51.654222, 4.359948 51.654327, 4.360221 51.654421, 4.360304 51.654445, 4.360504 51.654502, 4.360795 51.654571, 4.361093 51.654627, 4.361397 51.65467, 4.361705 51.654699, 4.362016 51.654716, 4.362327 51.654718, 4.362638 51.654708, 4.362948 51.654683, 4.363253 51.654646, 4.363554 51.654595, 4.363848 51.654531, 4.364135 51.654455, 4.364412 51.654366, 4.364679 51.654266, 4.364933 51.654154, 4.365175 51.654032, 4.365402 51.653899, 4.365614 51.653757, 4.365809 51.653606, 4.365987 51.653446, 4.366146 51.65328, 4.366287 51.653107, 4.366408 51.652928, 4.366508 51.652745, 4.366588 51.652557, 4.366646 51.652367, 4.366683 51.652174, 4.366698 51.651981, 4.366692 51.651787, 4.366664 51.651594, 4.366614 51.651403, 4.366543 51.651214, 4.36645 51.651029, 4.366338 51.650848, 4.366205 51.650673, 4.366053 51.650503, 4.365883 51.650341, 4.365694 51.650187, 4.365489 51.650041, 4.365268 51.649904, 4.365032 51.649778, 4.364155 51.649436, 4.35536 51.646015, 4.355115 51.645883, 4.354856 51.645763, 4.354584 51.645654, 4.3543 51.645556, 4.354006 51.645472, 4.353704 51.6454, 4.353394 51.645342, 4.353078 51.645298, 4.352758 51.645267, 4.352436 51.64525)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614261;2014-01-01;windturbinepark;893668;BU06270205;GM0627;2742.0;2742RH;BU06270205;GM0627;2742.0;2742RG;BU06270205;GM0627;2742.0;2742RG;False;False;False;52.01940219385356;4.633063673113278;MULTIPOLYGON (((4.626012 52.016579, 4.625711 52.016564, 4.625409 52.016562, 4.625108 52.016573, 4.624808 52.016597, 4.624513 52.016634, 4.624222 52.016683, 4.623937 52.016745, 4.62366 52.016819, 4.623392 52.016905, 4.623134 52.017002, 4.622888 52.01711, 4.622655 52.017228, 4.622436 52.017356, 4.622231 52.017493, 4.622043 52.017638, 4.621871 52.017792, 4.621718 52.017952, 4.621583 52.018118, 4.621467 52.01829, 4.62137 52.018467, 4.621294 52.018647, 4.621239 52.01883, 4.621204 52.019015, 4.62119 52.019201, 4.621198 52.019387, 4.621226 52.019573, 4.621275 52.019757, 4.621345 52.019938, 4.621435 52.020115, 4.621546 52.020289, 4.621675 52.020457, 4.621823 52.020619, 4.621989 52.020775, 4.622173 52.020923, 4.622372 52.021062, 4.622587 52.021193, 4.622816 52.021314, 4.623059 52.021426, 4.623313 52.021526, 4.623578 52.021615, 4.623853 52.021693, 4.624135 52.021758, 4.624424 52.021811, 4.624719 52.021852, 4.625018 52.02188, 4.625318 52.021895, 4.625493 52.021896, 4.62562 52.021897, 4.63047 52.022016, 4.63108 52.022031, 4.640151 52.022252, 4.640672 52.022265, 4.640974 52.022254, 4.641274 52.02223, 4.641571 52.022193, 4.641863 52.022143, 4.642149 52.022081, 4.642427 52.022007, 4.642695 52.021921, 4.642954 52.021824, 4.643201 52.021715, 4.643434 52.021597, 4.643654 52.021468, 4.643859 52.021331, 4.644048 52.021185, 4.64422 52.021031, 4.644374 52.02087, 4.64451 52.020703, 4.644626 52.020531, 4.644722 52.020354, 4.644799 52.020173, 4.644854 52.019989, 4.644889 52.019804, 4.644903 52.019617, 4.644895 52.01943, 4.644867 52.019244, 4.644817 52.01906, 4.644747 52.018878, 4.644656 52.0187, 4.644546 52.018526, 4.644416 52.018357, 4.644267 52.018195, 4.6441 52.018039, 4.643916 52.01789, 4.643716 52.01775, 4.6435 52.017619, 4.643271 52.017498, 4.643027 52.017386, 4.642772 52.017286, 4.642506 52.017196, 4.642231 52.017119, 4.641948 52.017053, 4.641658 52.017, 4.641362 52.016959, 4.641063 52.016931, 4.640936 52.016925, 4.640902 52.016868, 4.636888 52.016792, 4.634514 52.016747, 4.626111 52.016588, 4.626012 52.016579)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614262;2014-01-01;windturbinepark;386826;BU07189998;GM0718;4389.0;4389PD;BU07189998;GM0718;4389.0;4389PD;BU07189998;GM0718;4389.0;4389PD;False;False;False;51.439864482905634;3.7001297707523233;MULTIPOLYGON (((3.696059 51.444979, 3.691683 51.442077, 3.689801 51.443184, 3.694175 51.446087, 3.695751 51.44516, 3.696059 51.444979)), ((3.711065 51.436157, 3.70673 51.433621, 3.706388 51.433421, 3.705301 51.434061, 3.709661 51.436983, 3.711065 51.436157)), ((3.700475 51.442384, 3.696143 51.439452, 3.694964 51.440146, 3.699389 51.443022, 3.700475 51.442384)), ((3.704441 51.440052, 3.700096 51.437125, 3.699012 51.437763, 3.703356 51.44069, 3.704441 51.440052)), ((3.698282 51.443673, 3.69392 51.44076, 3.692937 51.441338, 3.697171 51.444325, 3.698282 51.443673)), ((3.706492 51.438846, 3.702146 51.435918, 3.701113 51.436527, 3.705458 51.439454, 3.706492 51.438846)), ((3.708475 51.43768, 3.704129 51.434752, 3.703129 51.43534, 3.707475 51.438268, 3.708475 51.43768)), ((3.702254 51.441338, 3.69791 51.438412, 3.697216 51.438821, 3.701558 51.441747, 3.702254 51.441338)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.129614263;2016-01-01;windturbinepark;323009;BU07180800;GM0718;4389.0;4389PD;BU07180800;GM0718;4389.0;4389PD;BU07180800;GM0718;4389.0;4389PD;False;False;False;51.43953572485139;3.700652740690602;MULTIPOLYGON (((3.697171 51.444325, 3.692937 51.441338, 3.691683 51.442077, 3.696059 51.444979, 3.697171 51.444325)), ((3.709661 51.436983, 3.705301 51.434061, 3.704129 51.434752, 3.708475 51.43768, 3.70909 51.437319, 3.709661 51.436983)), ((3.703356 51.44069, 3.699012 51.437763, 3.69791 51.438412, 3.702254 51.441338, 3.703356 51.44069)), ((3.701558 51.441747, 3.697216 51.438821, 3.696143 51.439452, 3.700475 51.442384, 3.701558 51.441747)), ((3.699389 51.443022, 3.694964 51.440146, 3.69392 51.44076, 3.698282 51.443673, 3.699389 51.443022)), ((3.705458 51.439454, 3.701113 51.436527, 3.700096 51.437125, 3.704441 51.440052, 3.705458 51.439454)), ((3.707475 51.438268, 3.703129 51.43534, 3.702146 51.435918, 3.706492 51.438846, 3.707475 51.438268)));WarmteAtlas:EnergieTopo;;;
