waterschap;res_gebied;naamgeving;min_uur;med_uur;gj_exwko;min_gj_ex;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Waterschap Hollandse Delta;Hoeksewaard;Piershil;4.5325;9.25;256.14;0.0;;;GM1963;3265.0;;;GM1963;;;;GM1963;;;False;False;False;51.79453577825065;4.318180618402201;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Oudenhoorn;3.28708333333;6.70833333333;185.76;0.0;;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.82632810751996;4.1866211716910735;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Hellevoetsluis Influentgemaal;0.0;0.0;0.0;0.0;;;GM1992;3225.0;;;GM1992;3225.0;;;GM1992;3225.0;;False;False;False;51.842871958463626;4.175836854717816;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Geervliet;5.92083333332;12.0833333333;334.6;0.0;;;GM1930;3211.0;;;GM1930;3211.0;;;GM1930;3211.0;;False;False;False;51.861597930610095;4.26272565542392;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Zuidland;14.63875;29.875;827.28;0.0;;;GM1930;3214.0;;;GM1930;3214.0;;;GM1930;3214.0;;False;False;False;51.8213634079291;4.255671559955998;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Spijkenisse Brabant;236.425;482.5;27267.81;13361.22;;;GM1930;3203.0;;;GM1930;3203.0;;;GM1930;3203.0;;False;False;False;51.84223609693762;4.345081968201011;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Boostergemaal Zuidland;0.0;0.0;0.0;0.0;;;GM1930;3214.0;;;GM1930;3214.0;;;GM1930;3214.0;;False;False;False;51.807877857149215;4.26637331440886;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Heenvliet;15.5370833333;31.7083333333;878.05;0.0;;;GM1930;3218.0;;;GM1930;3218.0;;;GM1930;3218.0;;False;False;False;51.86576017880927;4.2466357227303595;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Abbenbroek;3.47083333333;7.08333333333;196.14;0.0;;;GM1930;3216.0;;;GM1930;3216.0;;;GM1930;3216.0;;False;False;False;51.84833047986059;4.245116116111447;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Simonshaven;1.36791666667;2.79166666667;77.3;0.0;;;GM1930;3212.0;;;GM1930;3212.0;;;GM1930;3212.0;;False;False;False;51.82434179707327;4.290710334796354;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Klaaswaal;13.8629166667;28.2916666667;783.44;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.76519786357894;4.444046254927273;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Numansdorp Zijplaan;20.2533333333;41.3333333333;2335.89;1144.58;;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.73828086067903;4.436528175651883;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Numansdorp Molendijk;23.0095833333;46.9583333333;1326.89;650.17;;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.726587879261736;4.435003366984506;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Brielle;45.7333333333;93.3333333333;5274.6;2584.55;;;GM1992;3232.0;;;GM1992;3232.0;;;GM1992;3232.0;;False;False;False;51.897236825614655;4.159109781656792;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Zwartewaal;5.65541666668;11.5416666667;319.6;0.0;;;GM1992;3238.0;;;GM1992;;;;GM1992;;;False;False;False;51.881995822201326;4.216484188506513;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Rotterdam-Den Haag;Vierpolders;8.06458333332;16.4583333333;455.75;0.0;;;GM1992;3237.0;;;GM1992;;;;GM1992;;;False;False;False;51.87640602669551;4.185442127477133;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Westmaas;8.06458333332;16.4583333333;455.75;0.0;;;GM1963;3271.0;;;GM1963;;;;GM1963;;;False;False;False;51.79244591332639;4.473419985470481;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Blaaksedijk;15.19;31.0;858.44;0.0;;;GM1963;3274.0;;;GM1963;;;;GM1963;;;False;False;False;51.811830045635155;4.518697147768313;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Mijnsheerenland;20.15125;41.125;2324.12;1138.81;;;GM1963;3271.0;;;GM1963;;;;GM1963;;;False;False;False;51.799476567114716;4.485408688140313;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Maasdam Hoeksedijk;16.9866666667;34.6666666667;959.97;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.78897747930471;4.557205532763304;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Puttershoek Nassaulaan;16.7620833333;34.2083333333;947.28;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.80335027089156;4.5719279082249065;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Maasdam Boezemkade;55.67625;113.625;6421.35;3146.46;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.78955738629904;4.555596698867308;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Schenkeldijk;2.14375;4.375;121.15;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.74189605840635;4.602221158686882;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Heinenoord Marijkestraat;8.59541666668;17.5416666667;485.75;0.0;;;GM1963;3274.0;;;GM1963;;;;GM1963;;;False;False;False;51.828642213905525;4.47842799339502;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Mijlpolder;35.1370833333;71.7083333333;4052.49;1985.72;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.79201682864126;4.61649691043395;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Heinenoord Nieuweweg;29.1754166667;59.5416666667;3364.91;1648.8;;;GM1963;3274.0;;;GM1963;;;;GM1963;;;False;False;False;51.820575464004456;4.4778515726291825;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Putterhoek Simonsdijkje;88.0366666668;179.666666667;5076.8;2487.63;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.804825974289784;4.581428035965127;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;Achthuizen;4.41;9.0;249.22;0.0;;;GM1924;3256.0;;;GM1924;;;;GM1924;;;False;False;False;51.68937854864957;4.2766369814898315;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Goeree-Overflakkee;Stad aan 't Haringvliet;5.145;10.5;290.76;0.0;;;GM1924;3243.0;;;GM1924;;;;GM1924;;;False;False;False;51.73945252807867;4.240589135799653;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Mookhoek Zweedsestraat;4.41;9.0;249.22;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75188978419131;4.593641598847322;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Strijensas;1.79666666667;3.66666666667;101.53;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.7183462193505;4.582789623908966;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Mookhoek Strijensedijk;3.08291666667;6.29166666667;174.22;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75127163550581;4.594227812632937;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Hollandse Delta;Hoeksewaard;Strijen;0.0;0.0;0.0;0.0;;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.7452707351658;4.561061861597197;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Meerweijde;4.29166666666;8.58333333333;485.07;242.53;;;GM1598;1713.0;;;GM1598;1713.0;;;GM1598;1713.0;;False;False;False;52.67480117192699;4.910728805696011;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Overdorpstraat;2.70833333334;5.41666666667;306.11;153.05;;;GM1598;1648.0;;;GM1598;1648.0;;;GM1598;1648.0;;False;False;False;52.63091180991186;4.9417185471990805;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Dwingel;7.70833333335;15.4166666667;871.25;435.62;;;GM1598;1648.0;;;GM1598;1648.0;;;GM1598;1648.0;;False;False;False;52.6254344336628;4.949136556779226;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Wieder;1.20833333333;2.41666666667;136.57;68.28;;;GM1598;1648.0;;;GM1598;1648.0;;;GM1598;1648.0;;False;False;False;52.62361452614456;4.961277239502674;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Koningsspil;3.79166666666;7.58333333333;428.56;214.28;;;GM1598;1633.0;;;GM1598;1633.0;;;GM1598;1633.0;;False;False;False;52.61937517524026;4.95259333413199;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Kathoek;4.58333333334;9.16666666667;518.04;259.02;;;GM1598;1633.0;;;GM1598;1633.0;;;GM1598;1633.0;;False;False;False;52.615351230527686;4.958243917006145;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Bg. Booster Ursemmerplas;34.21;88.7;5012.75;1933.33;;;GM1598;1648.0;;;GM1598;1648.0;;;GM1598;1648.0;;False;False;False;52.62781705392637;4.927074144318231;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Berkhout;6.91666666665;13.8333333333;781.77;390.88;;;GM1598;1647.0;;;GM1598;1647.0;;;GM1598;1647.0;;False;False;False;52.63815791485677;4.983627798234344;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Spierdijk;5.91666666665;11.8333333333;668.74;334.37;;;GM1598;1641.0;;;GM1598;1641.0;;;GM1598;1641.0;;False;False;False;52.650178770256154;4.9398973207910295;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Avenhorn;2.5;5.0;282.56;141.28;;;GM1598;1633.0;;;GM1598;1633.0;;;GM1598;1633.0;;False;False;False;52.622242263154206;4.941590124860677;WarmteAtlas:TEA_assets_zonder_wko;;;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Winkel;47.29;141.4;7991.02;2672.52;;;GM1911;1731.0;;;GM1911;1731.0;;;GM1911;1731.0;;False;False;False;52.750934918441146;4.905786629623778;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;U10/U16;RWZI Leerdam;76.7908333332;178.583333333;25230.96;10849.31;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.88986939260394;5.088170445811102;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Arnhem/Nijmegen;RWZI Zetten;17.4329166667;40.5416666667;5727.88;2462.99;;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.93825993047861;5.711814107374244;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Alblasserwaard;RWZI Schelluinen;205.772916667;478.541666667;67610.28;29072.42;;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.843041954818986;4.934857316530554;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Geldermalsen;117.837916667;274.041666667;38717.7;16648.61;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.8868520373863;5.276563064887225;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Dodewaard;186.0825;432.75;61140.65;26290.47;;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.920538699705524;5.634275052422716;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;West-Brabant;RWZI Sleeuwijk;244.5625;568.75;80355.27;34552.76;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.816284476527876;4.930853155281809;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Alblasserwaard;RWZI Groot-Ammers;121.564583333;282.708333333;39942.16;17175.13;;;GM1978;2964.0;;;GM1978;2964.0;;;GM1978;2964.0;;False;False;False;51.93484949200546;4.858454186922756;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Asperen;19.636666666700002;45.6666666667;6451.96;2774.34;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88379982458272;5.111042191198324;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Beesd;24.0979166667;56.0416666667;7917.79;3404.65;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.89725674400552;5.16975168610872;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;U10/U16;RWZI Vianen;111.137083333;258.458333333;36516.02;15701.89;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.99854583539245;5.0979548454127555;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Haaften;40.04375;93.125;13157.07;5657.54;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.8228511140695;5.223553849110067;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Arkel;13.0254166667;30.2916666667;1711.89;736.11;;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.86426054780672;4.992322849913137;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Ochten De Heuning;3.67291666667;8.54166666667;482.72;207.56;;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.9086178779141;5.549828585470158;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG IJzendoorn;2.41875;5.625;317.88;136.69;;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.907501575359454;5.532537393115738;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Andelst;22.36;52.0;2938.7;1263.64;;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.90432064994913;5.730286779761774;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Deil;8.85083333332;20.5833333333;1163.23;500.19;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88561078273767;5.2424343702102565;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Heteren;18.2033333333;42.3333333333;2392.4;1028.73;;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.96062997071479;5.762969987966906;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Vianen de Hagen;29.9208333333;69.5833333333;1966.2;845.46;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.99639412075331;5.098723278646765;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Ameide;14.9425;34.75;1963.84;844.45;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.956524131751365;4.959886524753639;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Woudrichem;13.7420833333;31.9583333333;1806.08;776.61;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.810521093371925;4.996578563351806;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Dodewaard;19.0275;44.25;2500.72;1075.31;;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.9092923839766;5.65357139835403;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Haaften;9.46;22.0;1243.29;534.61;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.81623239402468;5.208186836109264;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Gellicum;0.9675;2.25;127.15;54.67;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.877453710710654;5.154842223225693;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Vuren;11.12625;25.875;1462.28;628.78;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.824715482153145;5.056437274810578;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Sleeuwijk;22.0375;51.25;2896.32;1245.41;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.81988175206533;4.9481879096419386;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Almkerk;12.255;28.5;1610.63;692.57;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.77415615622146;4.958499946604429;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Hellouw;3.5475;8.25;466.23;200.48;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.82456735180032;5.1762103653589016;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Herwijnen;8.76125;20.375;1151.46;495.12;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.823169215991946;5.1238870760476365;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Meeuwen;3.49375;8.125;459.17;197.44;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.72801698978617;5.017369862718155;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Randwijk;3.47583333333;8.08333333333;456.81;196.43;;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.952479748365846;5.7033312187784455;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Slijk-Ewijk;0.91375;2.125;120.09;51.63;;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.88383809882338;5.785205685647547;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Varik;4.69416666668;10.9166666667;616.94;265.28;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.82921499286738;5.371183574719132;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Drongelen;1.72;4.0;226.05;97.2;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.717751860334616;5.055266254101821;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Eethen Nieuwe Steeg;1.98875;4.625;261.37;112.39;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.73022446995297;5.056790824552472;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Genderen;5.50041666668;12.7916666667;722.9;310.84;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.73358452591827;5.087377953669074;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Veen;10.9291666667;25.4166666667;1436.38;617.64;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.774834725295115;5.102293517910083;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Acquoy;1.45125;3.375;190.73;82.01;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88098380176184;5.133389147010142;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Uitwijk;2.06041666667;4.79166666667;270.79;116.44;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.78832215018334;5.006304494224518;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Opijnen;4.15666666667;9.66666666667;546.29;234.9;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.82782393120855;5.303236230825092;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Rumpt;2.99208333333;6.95833333333;393.24;169.09;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88547632531812;5.175535542373587;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Tricht;7.75791666668;18.0416666667;509.79;219.21;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88728338289035;5.263742498619409;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Rhenoy;4.26416666667;9.91666666667;560.42;240.98;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.882095368866295;5.154439904504351;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Echteld;2.54416666667;5.91666666667;334.37;143.78;;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.91158132488015;5.496313980762787;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Ophemert;9.69291666668;22.5416666667;1273.91;547.78;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.84444660675373;5.386233570091734;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Spijk;4.67625;10.875;614.58;264.27;;;GM1960;;;;GM1960;4211.0;;;GM1960;4211.0;;False;False;False;51.85643778461471;5.008775523685396;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Rijswijk (NB);8.18791666668;19.0416666667;1076.11;462.72;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.79827759717333;5.021292676175788;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Heukelum;7.99083333332;18.5833333333;1050.21;451.59;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.87217751749449;5.0748787492763565;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Kedichem;2.97416666667;6.91666666667;390.88;168.08;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.86244098743453;5.045721761616025;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Langerak;9.5675;22.25;1257.42;540.69;;;GM1978;2967.0;;;GM1978;2967.0;;;GM1978;2967.0;;False;False;False;51.92042612253314;4.878684453613431;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Groot-Ammers;14.9066666667;34.6666666667;1959.13;842.42;;;GM1978;2964.0;;;GM1978;2964.0;;;GM1978;2964.0;;False;False;False;51.92563855205779;4.8232659478164575;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Nieuwpoort Sporthal;36.0841666667;83.9166666667;4742.43;2039.24;;;GM1978;2965.0;;;GM1978;2965.0;;;GM1978;2965.0;;False;False;False;51.93008677768612;4.874352714915477;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Nieuwpoort Vesting;2.18583333333;5.08333333333;143.63;61.76;;;GM1978;2965.0;;;GM1978;2965.0;;;GM1978;2965.0;;False;False;False;51.93336789566296;4.871300455879624;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Lexmond;10.4633333333;24.3333333333;1375.16;591.32;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.96127210261632;5.035400615168944;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Streefkerk;8.29541666668;19.2916666667;1090.24;468.8;;;GM1978;2959.0;;;GM1978;2959.0;;;GM1978;2959.0;;False;False;False;51.900079944143755;4.742998168637535;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Nieuwendijk;11.87875;27.625;1561.18;671.31;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.77819477522089;4.924054097701175;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Zijderveld;2.32916666667;5.41666666667;306.11;131.62;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.94242644642525;5.1378647588694;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Hagestein;31.5602083333;73.3958333333;4147.86;1783.58;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.97673756225309;5.123990747688915;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Ochten Houtkoperlaan;39.6227083333;92.1458333333;5207.49;2239.22;;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.91066354082582;5.568603933209315;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Werkendam;45.6516666668;106.166666667;5999.86;2579.94;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.808683349453474;4.894277439110827;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Meteren;7.72208333332;17.9583333333;1014.89;436.4;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.86923083749148;5.2769055320033145;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Andel;10.9291666667;25.4166666667;1436.38;617.64;;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.7802027874192;5.059873837830221;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Heesselt;1.87229166667;4.35416666667;246.06;105.8;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.81508603581652;5.351943506897383;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Beesd;7.91916666668;18.4166666667;1040.79;447.54;;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.882791002107375;5.187510007636136;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Opheusden Dalwagenseweg;18.2105;42.35;1196.67;514.57;;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.92685860263868;5.6358895503729975;WarmteAtlas:TEA_assets_zonder_wko;;;
Waterschap Rivierenland;;RG Hei en Beicop;3.0616;7.12;402.37;173.02;;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.94284210542003;5.081391414893643;WarmteAtlas:TEA_assets_zonder_wko;;;
