X;Y;BronNaam;BronTemp;TypeBron;MWth;Status;CapFactor;VolFactor;ProdKost;UitMin;UitMax;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
173329;388200;Nedschroef Helmond BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU07941007;GM0794;5707.0;5707LC;BU07941007;GM0794;5707.0;5707LC;BU07941007;GM0794;5707.0;5707LC;False;False;False;51.482545879612125;5.651067684610998;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
104300;429200;Dyflex Polymers;80;Industrie;0.06;Optie B;0.0;0.0;2;200;200;BU05310501;GM0531;3341.0;3341LJ;BU05310501;GM0531;3341.0;3341LJ;BU05310501;GM0531;3341.0;3341LJ;False;False;False;51.84906819145527;4.65137754117221;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
251088;474121;Akzo Nobel Chemicals BV Hengelo;0;Industrie;86.5;Optie B;0.0;0.0;0;0;0;BU01640500;GM0164;7554.0;7554RS;BU01640500;GM0164;7554.0;7554RS;BU01640500;GM0164;7554.0;7554RS;False;False;False;52.24674463997487;6.794247122124258;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
250428;472719;locatie Boeldershoek Twence;0;AVI;200.0;Optie B;0.0;0.0;0;0;0;BU01530908;GM0153;7547.0;7547PB;BU01530908;GM0153;7547.0;7547PB;BU01530908;GM0153;7547.0;7547PB;False;False;False;52.23426151532617;6.784189818220211;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
249236;474213;Galvano Hengelo BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU01640600;GM0164;7554.0;7554PA;BU01640600;GM0164;7554.0;7554PA;BU01640600;GM0164;7554.0;7554PA;False;False;False;52.24789121494429;6.767161020357472;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
202300;352150;Akzo Nobel Functional Chemicals BV;0;Industrie;0.0;Optie B;0.0;0.0;0;0;0;BU16690509;GM1669;6075.0;6075CE;BU16690509;GM1669;6075.0;6075CE;BU16690509;GM1669;6075.0;6075CE;False;False;False;51.15683229506766;6.063308872320695;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
194887;353181;Solvay Chemie BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU09570702;GM0957;6049.0;6049CD;BU09570702;GM0957;6049.0;6049CD;BU09570702;GM0957;6049.0;6049CD;False;False;False;51.166667897472465;5.957467540358264;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
179550;442300;Wienerberger Steenfabriek Heteren;0;;0.0;Optie B;0.0;0.0;0;0;0;BU17341601;GM1734;6666.0;6666LG;BU17341601;GM1734;6666.0;6666LG;BU17341601;GM1734;6666.0;6666LG;False;False;False;51.968576361063356;5.744449921949804;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
142565;416517;HUWA Vandersanden BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU07970700;GM0797;5257.0;5257NC;BU07970700;GM0797;5257.0;5257NC;BU07970700;GM0797;5257.0;5257NC;False;False;False;51.737235419277425;5.207177903794944;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
99700;478740;Draka Interfoam;80;Industrie;0.09;Optie B;0.0;0.0;2;200;200;BU05340401;GM0534;2182.0;2182ES;BU05340401;GM0534;2182.0;2182ES;BU05340401;GM0534;2182.0;2182ES;False;False;False;52.293862557364164;4.576596200772698;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
138750;466750;Vliegveld Hilversum;0;Industrie;0.0;Optie B;0.0;0.0;0;0;0;BU04020905;GM0402;1213.0;1213PW;BU04020905;GM0402;1213.0;1213PW;BU04020905;GM0402;1213.0;1213PW;False;False;False;52.18863803266273;5.149570687550052;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
43772;372916;Trinseo Netherlands;0;Industrie;100.0;Optie B;0.0;0.0;0;0;0;BU07150601;GM0715;4542.0;4542NM;BU07150601;GM0715;4542.0;4542NM;BU07150601;GM0715;4542.0;4542NM;False;False;False;51.334526737269435;3.791051348756556;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
43193;373788;Dow Benelux BV Hoek;0;Industrie;462.5;Optie B;0.0;0.0;0;0;0;BU07150601;GM0715;4542.0;4542NM;BU07150601;GM0715;4542.0;4542NM;BU07150601;GM0715;4542.0;4542NM;False;False;False;51.34224829456351;3.7824704921625405;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
42898;372783;Elsta BV en Co CV;0;STEG;569.25;Optie B;0.0;0.0;0;0;0;BU07150601;GM0715;4542.0;4542NM;BU07150601;GM0715;4542.0;4542NM;BU07150601;GM0715;4542.0;4542NM;False;False;False;51.333159116116086;3.7785559798783455;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
70183;442535;DSM Resins BV;80;Industrie;0.83;Optie B;0.0;0.0;2;200;200;BU05991703;GM0599;3151.0;3151XN;BU05991703;GM0599;3151.0;3151XN;BU05991703;GM0599;3151.0;3151XN;False;False;False;51.964757640910726;4.153028610349005;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
193920;324330;Componenta BV Hoensbroek;0;;0.0;Optie B;0.0;0.0;0;0;0;BU09171400;GM0917;6433.0;6433KD;BU09171400;GM0917;6433.0;6433KD;BU09171400;GM0917;6433.0;6433KD;False;False;False;50.90740922126514;5.940520190323279;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
231671;525745;DOC Kaas Zuivelpark;0;;0.0;Optie B;0.0;0.0;0;0;0;BU01186204;GM0118;7905.0;7905TC;BU01186204;GM0118;7905.0;7905TC;BU01186204;GM0118;7905.0;7905TC;False;False;False;52.71367853814219;6.521826439602712;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
231250;527750;Vliegveld Hoogeveen;0;Industrie;0.0;Optie B;0.0;0.0;0;0;0;BU01186203;GM0118;7903.0;7903BG;BU01186203;GM0118;7903.0;7903BG;BU01186203;GM0118;7903.0;7903BG;False;False;False;52.731753538240966;6.5160608508572055;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
