PK_UID;ID;GRIDCODE;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
3318;3318;4000;BU06270406;GM0513;BU06270406;GM0513;BU06270406;GM0513;False;False;52.01672959645487;4.668933835166101;MULTIPOLYGON (((4.685229 52.016822, 4.672976 52.014637, 4.680087 52.011318, 4.681729 52.007812, 4.665249 52.013463, 4.661767 52.012148, 4.679356 52.002981, 4.662534 51.997667, 4.656253 52.028722, 4.668614 52.032215, 4.679508 52.024569, 4.683454 52.022512, 4.685229 52.016822)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3319;3319;3500;BU03561200;GM0356;BU03561200;GM0356;BU03561200;GM0356;False;False;52.00169834300335;5.076765753005598;MULTIPOLYGON (((5.078669 52.000534, 5.074225 52.001291, 5.077404 52.00327, 5.078669 52.000534)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3320;3320;4000;BU03214182;GM0321;BU03214182;GM0321;BU03214182;GM0321;False;False;52.00193186470291;5.124167550241259;MULTIPOLYGON (((5.122342 52.002887, 5.125982 52.002895, 5.124179 52.000013, 5.122342 52.002887)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3321;3321;4500;BU03214182;GM0321;BU03214182;GM0321;BU03214182;GM0321;False;False;52.006562633342625;5.14312810278981;MULTIPOLYGON (((5.136879 52.007413, 5.136867 52.00966, 5.144149 52.009675, 5.144137 52.011922, 5.14901 52.010414, 5.146513 52.001079, 5.138123 52.003676, 5.136879 52.007413)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3322;3322;1500;BU15810308;GM1581;BU15810308;GM1581;BU15810308;GM1581;False;False;52.00197155619672;5.488307851232223;MULTIPOLYGON (((5.486415 52.003143, 5.490853 52.00237, 5.487656 52.000402, 5.486415 52.003143)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3323;3323;2500;BU02282051;GM0228;BU02282051;GM0228;BU02282051;GM0228;False;False;52.107959860676694;5.502417587706957;POLYGON ((5.853699 52.006464, 5.847694 52.011329, 5.849507 52.018581, 5.844978 52.025822, 5.845588 52.028261, 5.828643 52.032614, 5.813614 52.035255, 5.80616 52.034603, 5.800799 52.026655, 5.789805 52.02148, 5.791332 52.014849, 5.789333 52.006813, 5.78039 52.002601, 5.775376 52.006655, 5.760722 52.010412, 5.765248 52.012544, 5.76845 52.016066, 5.748641 52.014324, 5.737724 52.015353, 5.728216 52.014515, 5.728935 52.017423, 5.720593 52.01942, 5.721867 52.013925, 5.710653 52.016492, 5.719592 52.025542, 5.701359 52.022988, 5.7036 52.026703, 5.703057 52.03111, 5.687401 52.030376, 5.692691 52.033163, 5.681251 52.03532, 5.681569 52.037645, 5.681291 52.039893, 5.682175 52.046346, 5.678482 52.048805, 5.674213 52.037426, 5.670642 52.040003, 5.666741 52.042092, 5.661027 52.046213, 5.637627 52.048899, 5.626431 52.05146, 5.627307 52.057919, 5.623109 52.060164, 5.614793 52.068405, 5.60734 52.07143, 5.597883 52.064706, 5.590018 52.06264, 5.591682 52.074966, 5.585665 52.081654, 5.579471 52.08496, 5.567061 52.093879, 5.554227 52.089493, 5.543727 52.087427, 5.511082 52.095942, 5.525306 52.098562, 5.520561 52.101089, 5.513868 52.100765, 5.510504 52.10769, 5.50565 52.11587, 5.484181 52.111039, 5.473977 52.107544, 5.470226 52.107732, 5.460046 52.107235, 5.434441 52.097411, 5.430216 52.103253, 5.425716 52.108225, 5.409519 52.11268, 5.392899 52.11186, 5.393738 52.105424, 5.393436 52.103114, 5.397906 52.098179, 5.396959 52.090935, 5.389504 52.082705, 5.379051 52.083222, 5.371842 52.076129, 5.361284 52.073223, 5.368198 52.069554, 5.371575 52.066196, 5.358951 52.063851, 5.35895 52.066098, 5.363685 52.067403, 5.355302 52.068344, 5.355301 52.070591, 5.351654 52.07059, 5.356171 52.077225, 5.35164 52.088566, 5.355288 52.088567, 5.355281 52.097555, 5.347985 52.097553, 5.347989 52.093059, 5.342382 52.092017, 5.338 52.083031, 5.333404 52.086312, 5.318382 52.079519, 5.312967 52.083384, 5.313488 52.087425, 5.313191 52.089672, 5.313741 52.093946, 5.309263 52.098878, 5.309958 52.104275, 5.309372 52.108701, 5.291267 52.112043, 5.28405 52.114514, 5.278773 52.110732, 5.242031 52.118994, 5.233344 52.118553, 5.225813 52.121126, 5.207272 52.125427, 5.194301 52.134644, 5.186177 52.134228, 5.181992 52.124619, 5.190156 52.11567, 5.176435 52.1131, 5.172807 52.1086, 5.169157 52.108593, 5.167462 52.109797, 5.160691 52.113367, 5.15097 52.097323, 5.14151 52.098222, 5.132715 52.099532, 5.132703 52.101779, 5.129054 52.101771, 5.125405 52.101763, 5.125392 52.10401, 5.121743 52.104002, 5.118094 52.103994, 5.11808 52.106241, 5.114431 52.106232, 5.108354 52.106973, 5.098585 52.109934, 5.088858 52.110664, 5.088843 52.112911, 5.085193 52.112902, 5.070579 52.115111, 5.070563 52.117358, 5.066913 52.117348, 5.053292 52.118734, 5.028758 52.125247, 5.008838 52.12965, 5.004728 52.132892, 5.00698 52.133756, 5.010636 52.140471, 5.021512 52.14279, 5.022893 52.144184, 5.034544 52.139673, 5.041511 52.145079, 5.050126 52.138524, 5.05921 52.136551, 5.057201 52.146136, 5.078673 52.144552, 5.081313 52.146597, 5.093823 52.152391, 5.114248 52.155094, 5.121798 52.161156, 5.13697 52.157884, 5.1413 52.154457, 5.15274 52.152523, 5.160561 52.14633, 5.190019 52.151434, 5.210566 52.16124, 5.215094 52.175913, 5.213168 52.183796, 5.230331 52.181743, 5.236858 52.176568, 5.24595 52.18384, 5.258597 52.179649, 5.261788 52.177117, 5.269283 52.173573, 5.272782 52.165893, 5.280098 52.162431, 5.276675 52.154025, 5.269169 52.15045, 5.267587 52.146933, 5.277136 52.143591, 5.272644 52.141288, 5.280825 52.139114, 5.272352 52.13477, 5.276923 52.132441, 5.280242 52.129989, 5.284998 52.127565, 5.291369 52.12797, 5.29502 52.127744, 5.318975 52.129263, 5.313067 52.132277, 5.314039 52.138207, 5.306899 52.149861, 5.328517 52.154856, 5.316711 52.15698, 5.313388 52.16168, 5.309361 52.163733, 5.309758 52.166155, 5.299294 52.171487, 5.306056 52.174949, 5.309368 52.177635, 5.302073 52.177173, 5.298732 52.182122, 5.306835 52.18162, 5.30411 52.197872, 5.28422 52.207997, 5.305313 52.218788, 5.310448 52.211538, 5.34891 52.201873, 5.354092 52.202199, 5.360526 52.197443, 5.375604 52.194727, 5.389778 52.179471, 5.406395 52.17845, 5.40423 52.173038, 5.402736 52.167215, 5.408969 52.165741, 5.407576 52.172643, 5.42022 52.173607, 5.43684 52.167392, 5.443735 52.157308, 5.455917 52.15637, 5.472662 52.160697, 5.496574 52.172424, 5.510359 52.177388, 5.518079 52.179378, 5.527931 52.182923, 5.529062 52.177242, 5.52858 52.174894, 5.534704 52.171866, 5.539567 52.168117, 5.556131 52.16518, 5.571274 52.149761, 5.598322 52.143558, 5.60521 52.14105, 5.612908 52.139037, 5.623238 52.135273, 5.639831 52.13093, 5.63049 52.123116, 5.63674 52.120014, 5.641589 52.11626, 5.649974 52.112096, 5.645201 52.10976, 5.641941 52.107271, 5.634824 52.103787, 5.633612 52.097946, 5.653253 52.104999, 5.670696 52.101656, 5.667429 52.098225, 5.660312 52.094742, 5.659143 52.089126, 5.669003 52.090481, 5.671002 52.092007, 5.688902 52.09059, 5.698812 52.098146, 5.703899 52.096134, 5.710742 52.089126, 5.722363 52.086071, 5.721586 52.082363, 5.735801 52.079815, 5.737254 52.072322, 5.735564 52.064267, 5.754318 52.065647, 5.769261 52.059988, 5.789799 52.049749, 5.810899 52.051292, 5.820004 52.05056, 5.828455 52.051176, 5.836349 52.045021, 5.849772 52.043909, 5.856528 52.034132, 5.863694 52.030412, 5.866963 52.025676, 5.871605 52.025949, 5.878462 52.035523, 5.892858 52.034557, 5.898018 52.038334, 5.91572 52.041217, 5.921746 52.036676, 5.929181 52.037109, 5.940102 52.036371, 5.949518 52.036918, 5.940492 52.046811, 5.958663 52.050005, 5.972626 52.056096, 5.962085 52.058976, 5.958501 52.061679, 5.951187 52.061255, 5.947968 52.069105, 5.956201 52.072487, 5.962509 52.067732, 5.969806 52.068154, 5.973109 52.065663, 5.977437 52.063602, 5.976426 52.070245, 5.984506 52.072356, 5.98415 52.0747, 5.984569 52.07704, 5.975693 52.079465, 5.986295 52.084801, 5.991694 52.079508, 5.997236 52.084745, 6.003068 52.083481, 6.020892 52.08361, 6.017253 52.078999, 6.002687 52.065999, 6.024409 52.063266, 6.013205 52.058824, 6.016975 52.056552, 6.012949 52.054209, 6.027767 52.054315, 6.02413 52.04975, 6.020307 52.047524, 6.020392 52.043031, 6.016611 52.0386, 6.012868 52.027293, 5.998541 52.027549, 5.994568 52.025233, 5.992737 52.02185, 5.965076 52.021071, 5.954792 52.019149, 5.965685 52.016574, 5.969763 52.012866, 5.967039 52.00625, 5.959303 52.008299, 5.948806 52.004091, 5.947241 52.009074, 5.9392 52.011633, 5.936235 52.018155, 5.933112 52.011661, 5.917334 52.010223, 5.909064 52.006229, 5.905196 52.011032, 5.900413 52.009311, 5.892653 52.000521, 5.885069 52.002165, 5.877463 52.000588, 5.873262 52.005029, 5.877109 52.011792, 5.861815 52.008621, 5.857788 52.00449, 5.853699 52.006464), (5.337851 52.087084, 5.33465 52.089053, 5.333404 52.086312, 5.337851 52.087084), (5.175202 52.11459, 5.166967 52.117136, 5.164255 52.114023, 5.176435 52.1131, 5.175202 52.11459), (5.262953 52.145707, 5.266121 52.141764, 5.267587 52.146933, 5.262953 52.145707), (5.39828 52.166447, 5.401484 52.164476, 5.402736 52.167215, 5.39828 52.166447), (5.670234 52.087739, 5.673445 52.089701, 5.669003 52.090481, 5.670234 52.087739), (5.831898 52.044269, 5.835074 52.042286, 5.836349 52.045021, 5.831898 52.044269), (5.909644 52.011782, 5.906474 52.013766, 5.905196 52.011032, 5.909644 52.011782));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3324;3324;1000;BU02750101;GM0275;BU02750101;GM0275;BU02750101;GM0275;False;False;52.00044569966842;6.012396592251058;MULTIPOLYGON (((6.014275 51.999266, 6.009847 52.000059, 6.013067 52.002012, 6.014275 51.999266)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3325;3325;1000;BU02750100;GM0275;BU02750100;GM0275;BU02750100;GM0275;False;False;52.000307514091105;6.037878979600488;MULTIPOLYGON (((6.039757 51.999127, 6.03533 51.999921, 6.03855 52.001874, 6.039757 51.999127)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3326;3326;2000;BU02750108;GM0275;BU02750108;GM0275;BU02750108;GM0275;False;False;52.00000965023674;6.081902681765128;MULTIPOLYGON (((6.083439 51.998877, 6.078794 52.000028, 6.083474 52.001124, 6.083439 51.998877)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3327;3327;2500;BU02750108;GM0275;BU02750108;GM0275;BU02750108;GM0275;False;False;51.99998967604232;6.085276928196117;MULTIPOLYGON (((6.083439 51.998877, 6.083474 52.001124, 6.087115 52.001102, 6.08708 51.998855, 6.083439 51.998877)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3328;3328;500;BU02210104;GM0221;BU02210104;GM0221;BU02210104;GM0221;False;False;52.0047764861518;6.132651257266643;MULTIPOLYGON (((6.134402 51.998564, 6.125593 52.000098, 6.131953 52.013021, 6.139556 52.006248, 6.134402 51.998564)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3329;3329;4500;BU16211231;GM1621;BU16211231;GM1621;BU16211231;GM1621;False;False;51.99832848902428;4.497700588015874;MULTIPOLYGON (((4.499911 51.995346, 4.494984 51.996901, 4.498206 52.002738, 4.499911 51.995346)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3330;3330;4000;BU18920399;GM1892;BU18920399;GM1892;BU18920399;GM1892;False;False;51.998319617939416;4.621567015171258;MULTIPOLYGON (((4.623666 51.996214, 4.618914 51.997433, 4.622121 52.001311, 4.623666 51.996214)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3331;3331;4000;BU05130204;GM0513;BU05130204;GM0513;BU05130204;GM0513;False;False;51.99931066824424;4.695362159501708;MULTIPOLYGON (((4.700105 51.996686, 4.691586 51.997695, 4.694395 52.003551, 4.700105 51.996686)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3332;3332;1500;BU03401101;GM0340;BU03401101;GM0340;BU03401101;GM0340;False;False;51.999803491872136;5.502715411317713;MULTIPOLYGON (((5.504607 51.998632, 5.500171 51.999406, 5.503368 52.001373, 5.504607 51.998632)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3333;3333;1500;BU02021269;GM0202;BU02021269;GM0202;BU02021269;GM0202;False;False;52.00015337763466;5.900804592086867;MULTIPOLYGON (((5.9014 51.997566, 5.896202 52.000079, 5.904812 52.002814, 5.9014 51.997566)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3334;3334;2000;BU02021159;GM0202;BU02021159;GM0202;BU02021159;GM0202;False;False;51.99864653661125;5.921509342216211;MULTIPOLYGON (((5.919601 51.997486, 5.920879 52.000219, 5.924048 51.998235, 5.919601 51.997486)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3335;3335;1000;BU02990301;GM0299;BU02990301;GM0299;BU02990301;GM0299;False;False;51.999341014527474;6.046232030413128;MULTIPOLYGON (((6.047004 51.99684, 6.043364 51.99686, 6.04343 52.001354, 6.050711 52.001313, 6.047004 51.99684)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3336;3336;1500;BU02750108;GM0275;BU02750108;GM0275;BU02750108;GM0275;False;False;51.997702051255025;6.099728273931732;MULTIPOLYGON (((6.101604 51.996521, 6.097179 51.997317, 6.100402 51.999268, 6.101604 51.996521)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3337;3337;3500;BU17830420;GM1783;BU17830420;GM1783;BU17830420;GM1783;False;False;52.00834521145286;4.181010210878426;POLYGON ((4.132011 52.003234, 4.135651 52.003272, 4.135714 52.001026, 4.142993 52.001103, 4.143056 51.998856, 4.152608 51.997514, 4.159022 52.001914, 4.147894 52.004352, 4.15064 52.012564, 4.15348 52.016944, 4.158275 52.018504, 4.162054 52.023313, 4.173791 52.019865, 4.177586 52.024691, 4.184867 52.023256, 4.186131 52.021776, 4.196242 52.0178, 4.202149 52.023268, 4.20428 52.024207, 4.20138 52.031526, 4.214731 52.036547, 4.221078 52.03445, 4.220281 52.029904, 4.227806 52.022289, 4.22454 52.020888, 4.217227 52.021376, 4.203206 52.008633, 4.18145 52.000172, 4.185551 51.997521, 4.195858 51.998419, 4.199637 51.998167, 4.206587 52.000784, 4.212885 52.000365, 4.219783 52.003888, 4.227083 52.009703, 4.230008 52.005841, 4.225165 51.998418, 4.221205 51.998683, 4.210424 51.994625, 4.165136 51.990662, 4.156007 51.991267, 4.137295 51.989629, 4.126251 51.994898, 4.128497 51.998701, 4.132011 52.003234), (4.138468 51.997587, 4.141724 51.993674, 4.143056 51.998856, 4.138468 51.997587), (4.181711 52.020962, 4.184958 52.019024, 4.186131 52.021776, 4.181711 52.020962), (4.20616 52.019212, 4.212929 52.021394, 4.20428 52.024207, 4.20616 52.019212));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3338;3338;4500;BU03214182;GM0321;BU03214182;GM0321;BU03214182;GM0321;False;False;51.99939223724495;5.125396711011844;MULTIPOLYGON (((5.122342 52.002887, 5.124179 52.000013, 5.125982 52.002895, 5.136851 51.999387, 5.117357 51.995592, 5.120094 52.002025, 5.122342 52.002887)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3339;3339;4500;BU03120209;GM0312;BU03120209;GM0312;BU03120209;GM0312;False;False;52.04864386597387;5.172686262539131;MULTIPOLYGON (((5.180489 52.025474, 5.182821 52.02757, 5.198248 52.03116, 5.180797 52.033891, 5.162708 52.031355, 5.154992 52.024414, 5.134454 52.019972, 5.122222 52.02311, 5.117347 52.024591, 5.111281 52.025332, 5.116913 52.030839, 5.120125 52.035588, 5.128292 52.044228, 5.126895 52.050958, 5.102391 52.054167, 5.106064 52.072963, 5.113696 52.081034, 5.134824 52.084807, 5.139024 52.091005, 5.132715 52.099532, 5.14151 52.098222, 5.15097 52.097323, 5.155852 52.095841, 5.165575 52.095105, 5.165586 52.092858, 5.163566 52.085134, 5.163453 52.073899, 5.17086 52.085147, 5.174957 52.08936, 5.17653 52.092878, 5.180178 52.092884, 5.180188 52.090637, 5.183836 52.090643, 5.187484 52.09065, 5.187494 52.088403, 5.191142 52.088409, 5.193567 52.087658, 5.198466 52.08168, 5.198475 52.079433, 5.202122 52.079438, 5.202131 52.077191, 5.205778 52.077197, 5.205787 52.07495, 5.205796 52.072703, 5.205805 52.070456, 5.209452 52.070462, 5.20946 52.068215, 5.202113 52.066421, 5.181004 52.068308, 5.182456 52.062367, 5.212392 52.049605, 5.227763 52.048018, 5.231423 52.043528, 5.23143 52.041281, 5.229411 52.04028, 5.226216 52.027387, 5.246412 52.022167, 5.251347 52.016046, 5.240107 51.997895, 5.22672 51.995335, 5.211686 52.002081, 5.207079 52.001721, 5.190165 52.014686, 5.199054 52.024073, 5.180489 52.025474)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3340;3340;2000;BU03520201;GM0352;BU03520201;GM0352;BU03520201;GM0352;False;False;51.99754852379552;5.320769551745027;MULTIPOLYGON (((5.322591 51.996426, 5.318951 51.996424, 5.318948 51.998671, 5.322588 51.998673, 5.322591 51.996426)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3341;3341;1000;BU02990301;GM0299;BU02990301;GM0299;BU02990301;GM0299;False;False;51.99583374977045;6.034173779118381;MULTIPOLYGON (((6.036052 51.994654, 6.031625 51.995447, 6.034845 51.9974, 6.036052 51.994654)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3342;3342;4000;BU05991701;GM0599;BU05991701;GM0599;BU05991701;GM0599;False;False;51.98833636455633;4.1051282633792585;MULTIPOLYGON (((4.103341 51.987193, 4.103277 51.98944, 4.106916 51.989479, 4.10698 51.987233, 4.103341 51.987193)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3343;3343;4500;BU16212144;GM1621;BU16212144;GM1621;BU16212144;GM1621;False;False;51.99338125373031;4.485590977721653;MULTIPOLYGON (((4.489082 51.99077, 4.480456 51.993603, 4.487235 51.99577, 4.489082 51.99077)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3344;3344;4000;BU19310300;GM1931;BU19310300;GM1931;BU19310300;GM1931;False;False;51.99436170529984;4.708998451918767;MULTIPOLYGON (((4.711093 51.992255, 4.706344 51.993477, 4.709558 51.997353, 4.711093 51.992255)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3345;3345;3500;BU19612301;GM1961;BU19612301;GM1961;BU19612301;GM1961;False;False;51.99496685103118;5.080452443873528;MULTIPOLYGON (((5.082355 51.993802, 5.077912 51.99456, 5.08109 51.996539, 5.082355 51.993802)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3346;3346;1500;BU03450225;GM0345;BU03450225;GM0345;BU03450225;GM0345;False;False;52.00507592871621;5.574720261135939;MULTIPOLYGON (((5.581036 51.994037, 5.571418 51.994988, 5.56139 52.004545, 5.567276 52.017447, 5.576164 52.015563, 5.590807 52.001808, 5.586188 51.999851, 5.581036 51.994037)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3347;3347;2500;BU02021579;GM0202;BU02021579;GM0202;BU02021579;GM0202;False;False;51.99438854981587;5.866707638699037;MULTIPOLYGON (((5.86859 51.993211, 5.86416 51.993999, 5.867373 51.995956, 5.86859 51.993211)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3348;3348;1500;BU02021159;GM0202;BU02021159;GM0202;BU02021159;GM0202;False;False;52.00041090187648;5.923372473347154;POLYGON ((5.917338 51.996639, 5.91453 51.993871, 5.899964 51.993413, 5.907276 51.99615, 5.910084 51.998919, 5.914609 52.000612, 5.917444 52.005627, 5.934824 52.007261, 5.941096 52.00087, 5.933402 51.997993, 5.928426 51.998975, 5.921551 51.9922, 5.919601 51.997486, 5.917338 51.996639), (5.924048 51.998235, 5.920879 52.000219, 5.919601 51.997486, 5.924048 51.998235));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3349;3349;1000;BU02750209;GM0275;BU02750209;GM0275;BU02750209;GM0275;False;False;51.993799446901036;5.994252934763475;MULTIPOLYGON (((5.992343 51.99264, 5.993626 51.995373, 5.996791 51.993386, 5.992343 51.99264)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3350;3350;1000;BU02990301;GM0299;BU02990301;GM0299;BU02990301;GM0299;False;False;51.99462348454507;6.041511354747708;MULTIPOLYGON (((6.043298 51.992366, 6.039659 51.992387, 6.039724 51.996881, 6.043364 51.99686, 6.043298 51.992366)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3351;3351;2000;BU02990301;GM0299;BU02990301;GM0299;BU02990301;GM0299;False;False;51.99854490910852;6.055866788422797;MULTIPOLYGON (((6.047004 51.99684, 6.050711 52.001313, 6.054351 52.001293, 6.054385 52.00354, 6.058025 52.003519, 6.062526 52.001563, 6.063862 51.997717, 6.059397 51.995852, 6.056173 51.993025, 6.047004 51.99684)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3352;3352;4500;BU05991701;GM0599;BU05991701;GM0599;BU05991701;GM0599;False;False;51.98707309016105;4.10758863224598;MULTIPOLYGON (((4.103341 51.987193, 4.10698 51.987233, 4.106916 51.989479, 4.110555 51.989519, 4.108016 51.98396, 4.103341 51.987193)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3353;3353;4000;BU18920399;GM1892;BU18920399;GM1892;BU18920399;GM1892;False;False;51.99416507068049;4.683006785004366;MULTIPOLYGON (((4.696569 51.989924, 4.68251 51.990682, 4.669722 51.99491, 4.684478 51.999595, 4.690532 51.992931, 4.695258 51.991367, 4.696569 51.989924)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3354;3354;1500;BU03520301;GM1581;BU03520301;GM1581;BU03520301;GM1581;False;False;52.03043351042793;5.346594991685892;POLYGON ((5.286186 52.041837, 5.291748 52.044592, 5.294984 52.04709, 5.299028 52.049092, 5.302256 52.056084, 5.306301 52.058085, 5.315867 52.065464, 5.324395 52.064816, 5.344364 52.068341, 5.345917 52.077981, 5.349331 52.071405, 5.351654 52.07059, 5.355301 52.070591, 5.355302 52.068344, 5.355304 52.066097, 5.35895 52.066098, 5.358951 52.063851, 5.370428 52.050679, 5.382449 52.040136, 5.389536 52.036637, 5.390164 52.03352, 5.389362 52.029546, 5.406064 52.035599, 5.403182 52.021336, 5.407945 52.017664, 5.409967 52.016665, 5.409965 52.014418, 5.405126 52.011197, 5.397219 52.011004, 5.39331 52.0111, 5.385197 52.000492, 5.375305 51.997609, 5.354671 51.990864, 5.333349 51.998607, 5.328113 52.002089, 5.322624 52.005224, 5.293995 52.032511, 5.280556 52.04017, 5.278795 52.043582, 5.286186 52.041837), (5.344366 52.066094, 5.349035 52.067219, 5.344364 52.068341, 5.344366 52.066094), (5.339922 52.065323, 5.343121 52.063354, 5.344366 52.066094, 5.339922 52.065323));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3355;3355;2000;BU02750209;GM0275;BU02750209;GM0275;BU02750209;GM0275;False;False;51.9914797519728;5.990432191992099;MULTIPOLYGON (((5.992343 51.99264, 5.99106 51.989906, 5.987895 51.991893, 5.992343 51.99264)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3356;3356;4000;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False;51.98309046251711;4.037946792912418;MULTIPOLYGON (((4.045257 51.98205, 4.030704 51.981884, 4.030636 51.98413, 4.04519 51.984297, 4.045257 51.98205)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
3357;3357;4000;BU03310009;GM0331;BU03310009;GM0331;BU03310009;GM0331;False;False;51.99080166443908;4.960295761636039;MULTIPOLYGON (((4.96228 51.988936, 4.958641 51.988923, 4.958619 51.99117, 4.960704 51.994096, 4.96228 51.988936)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
