P50;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1.927953;BU19409997;GM1940;BU19409997;GM1940;BU19409997;GM1940;False;False;52.77979369437701;5.394616078913954;MULTIPOLYGON (((5.387206 52.775301, 5.387206 52.784287, 5.402028 52.784286, 5.402025 52.7753, 5.387206 52.775301)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.923413;BU19409997;GM1940;BU19409997;GM1940;BU19409997;GM1940;False;False;52.77979183027268;5.4094365434590195;MULTIPOLYGON (((5.402025 52.7753, 5.402028 52.784286, 5.41685 52.784284, 5.416844 52.775297, 5.402025 52.7753)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.833179;BU19409997;GM1940;BU19409997;GM1940;BU19409997;GM1940;False;False;52.77978812272932;5.424257005843625;MULTIPOLYGON (((5.416844 52.775297, 5.41685 52.784284, 5.431672 52.784279, 5.431663 52.775292, 5.416844 52.775297)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.030898;BU19409997;GM1940;BU19409997;GM1940;BU19409997;GM1940;False;False;52.77978257174757;5.439077464636068;MULTIPOLYGON (((5.431663 52.775292, 5.431672 52.784279, 5.446494 52.784272, 5.446482 52.775286, 5.431663 52.775292)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.957598;BU19409997;GM1940;BU19409997;GM1940;BU19409997;GM1940;False;False;52.77977517732862;5.453897918404647;MULTIPOLYGON (((5.446482 52.775286, 5.446494 52.784272, 5.461316 52.784264, 5.461301 52.775277, 5.446482 52.775286)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.047016;BU19409997;GM1940;BU19409997;GM1940;BU19409997;GM1940;False;False;52.77976593947385;5.4687183657176694;MULTIPOLYGON (((5.461301 52.775277, 5.461316 52.784264, 5.476138 52.784254, 5.476119 52.775267, 5.461301 52.775277)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.076617;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.77975485818526;5.483538805143441;MULTIPOLYGON (((5.476119 52.775267, 5.476138 52.784254, 5.49096 52.784242, 5.490938 52.775255, 5.476119 52.775267)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.150937;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.779741933464884;5.498359235250279;MULTIPOLYGON (((5.490938 52.775255, 5.49096 52.784242, 5.505782 52.784228, 5.505757 52.775241, 5.490938 52.775255)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.182925;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.77972716531539;5.513179654606502;MULTIPOLYGON (((5.505757 52.775241, 5.505782 52.784228, 5.520604 52.784212, 5.520576 52.775226, 5.505757 52.775241)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.266711;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.779710553739704;5.528000061780436;MULTIPOLYGON (((5.520576 52.775226, 5.520604 52.784212, 5.535425 52.784195, 5.535395 52.775208, 5.520576 52.775226)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.307393;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.77969209874115;5.5428204553404194;MULTIPOLYGON (((5.535395 52.775208, 5.535425 52.784195, 5.550247 52.784176, 5.550214 52.775189, 5.535395 52.775208)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.412805;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.779671800323435;5.5576408338547925;MULTIPOLYGON (((5.550214 52.775189, 5.550247 52.784176, 5.565069 52.784154, 5.565033 52.775168, 5.550214 52.775189)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.378756;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.77964965849055;5.572461195891909;MULTIPOLYGON (((5.565033 52.775168, 5.565069 52.784154, 5.579891 52.784131, 5.579852 52.775145, 5.565033 52.775168)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.207418;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.7796256732469;5.5872815400201326;MULTIPOLYGON (((5.579852 52.775145, 5.579891 52.784131, 5.594713 52.784106, 5.59467 52.77512, 5.579852 52.775145)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.162078;BU01719997;GM0171;BU01719997;GM0171;BU01719997;GM0171;False;False;52.779599844597314;5.60210186480784;MULTIPOLYGON (((5.59467 52.77512, 5.594713 52.784106, 5.609535 52.78408, 5.609489 52.775093, 5.59467 52.77512)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.086762;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False;52.779572172546956;5.616922168823418;MULTIPOLYGON (((5.609489 52.775093, 5.609535 52.78408, 5.624357 52.784051, 5.624308 52.775064, 5.609489 52.775093)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.088921;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False;52.77954265710131;5.631742450635267;MULTIPOLYGON (((5.624308 52.775064, 5.624357 52.784051, 5.639178 52.784021, 5.639127 52.775034, 5.624308 52.775064)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.972621;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False;52.77951129826621;5.646562708811805;MULTIPOLYGON (((5.639127 52.775034, 5.639178 52.784021, 5.654 52.783988, 5.653945 52.775002, 5.639127 52.775034)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.976645;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False;52.77947809604801;5.661382941921463;MULTIPOLYGON (((5.653945 52.775002, 5.654 52.783988, 5.668822 52.783954, 5.668764 52.774967, 5.653945 52.775002)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.805634;BU01711047;GM0171;BU01711047;GM0171;BU01711047;GM0171;False;False;52.77944305045329;5.676203148532685;MULTIPOLYGON (((5.668764 52.774967, 5.668822 52.783954, 5.683644 52.783918, 5.683583 52.774932, 5.668764 52.774967)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.760648;BU01711151;GM0171;BU01711151;GM0171;BU01711151;GM0171;False;False;52.77940616148901;5.6910233272139354;MULTIPOLYGON (((5.683583 52.774932, 5.683644 52.783918, 5.698465 52.78388, 5.698401 52.774894, 5.683583 52.774932)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
19.711504;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False;52.779367429162576;5.7058434765337;MULTIPOLYGON (((5.698401 52.774894, 5.698465 52.78388, 5.713287 52.783841, 5.71322 52.774854, 5.698401 52.774894)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
18.256054;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False;52.77932685348168;5.720663595060476;MULTIPOLYGON (((5.71322 52.774854, 5.713287 52.783841, 5.728109 52.783799, 5.728039 52.774813, 5.71322 52.774854)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
16.930876;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False;52.779284434454404;5.735483681362786;MULTIPOLYGON (((5.728039 52.774813, 5.728109 52.783799, 5.74293 52.783756, 5.742857 52.774769, 5.728039 52.774813)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
15.371481;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False;52.77924017208924;5.7503037340091705;MULTIPOLYGON (((5.742857 52.774769, 5.74293 52.783756, 5.757752 52.783711, 5.757676 52.774724, 5.742857 52.774769)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
14.675496;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False;52.779194066395014;5.765123751568194;MULTIPOLYGON (((5.757676 52.774724, 5.757752 52.783711, 5.772573 52.783664, 5.772494 52.774677, 5.757676 52.774724)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
13.675089;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False;52.779146117380876;5.779943732608444;MULTIPOLYGON (((5.772494 52.774677, 5.772573 52.783664, 5.787395 52.783615, 5.787313 52.774628, 5.772494 52.774677)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
12.858418;BU01710221;GM0171;BU01710221;GM0171;BU01710221;GM0171;False;False;52.77909632505643;5.794763675698525;MULTIPOLYGON (((5.787313 52.774628, 5.787395 52.783615, 5.802216 52.783564, 5.802131 52.774577, 5.787313 52.774628)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
11.789631;BU01710323;GM0171;BU01710323;GM0171;BU01710323;GM0171;False;False;52.779044689431586;5.809583579407074;MULTIPOLYGON (((5.802131 52.774577, 5.802216 52.783564, 5.817038 52.783511, 5.816949 52.774525, 5.802131 52.774577)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
10.842108;BU01710323;GM0171;BU01710323;GM0171;BU01710323;GM0171;False;False;52.77899121051663;5.824403442302753;MULTIPOLYGON (((5.816949 52.774525, 5.817038 52.783511, 5.831859 52.783457, 5.831768 52.774471, 5.816949 52.774525)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
9.308599;BU01710323;GM0171;BU01710323;GM0171;BU01710323;GM0171;False;False;52.778935888322295;5.83922326295424;MULTIPOLYGON (((5.831768 52.774471, 5.831859 52.783457, 5.84668 52.783401, 5.846586 52.774414, 5.831768 52.774471)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
7.217489;BU01710323;GM0171;BU01710323;GM0171;BU01710323;GM0171;False;False;52.77887872285954;5.8540430399302545;MULTIPOLYGON (((5.846586 52.774414, 5.84668 52.783401, 5.861502 52.783343, 5.861404 52.774356, 5.846586 52.774414)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
4.876305;BU17080501;GM1708;BU17080501;GM1708;BU17080501;GM1708;False;False;52.77881971413977;5.868862771799539;MULTIPOLYGON (((5.861404 52.774356, 5.861502 52.783343, 5.876323 52.783283, 5.876222 52.774296, 5.861404 52.774356)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.068175;BU17080501;GM1708;BU17080501;GM1708;BU17080501;GM1708;False;False;52.778758862174776;5.883682457130858;MULTIPOLYGON (((5.876222 52.774296, 5.876323 52.783283, 5.891144 52.783221, 5.891041 52.774235, 5.876222 52.774296)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.753867;BU17080509;GM1708;BU17080509;GM1708;BU17080509;GM1708;False;False;52.7786961669767;5.898502094493014;MULTIPOLYGON (((5.891041 52.774235, 5.891144 52.783221, 5.905965 52.783157, 5.905859 52.774171, 5.891041 52.774235)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.237998;BU17083301;GM1708;BU17083301;GM1708;BU17083301;GM1708;False;False;52.778631628557996;5.913321682454837;MULTIPOLYGON (((5.905859 52.774171, 5.905965 52.783157, 5.920786 52.783092, 5.920677 52.774105, 5.905859 52.774171)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.619204;BU17083301;GM1708;BU17083301;GM1708;BU17083301;GM1708;False;False;52.778565246931585;5.92814121958519;MULTIPOLYGON (((5.920677 52.774105, 5.920786 52.783092, 5.935607 52.783025, 5.935495 52.774038, 5.920677 52.774105)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.604548;BU17080309;GM1708;BU17080309;GM1708;BU17080309;GM1708;False;False;52.7784970221107;5.9429607044529735;MULTIPOLYGON (((5.935495 52.774038, 5.935607 52.783025, 5.950428 52.782955, 5.950313 52.773969, 5.935495 52.774038)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.584188;BU17080309;GM1708;BU17080309;GM1708;BU17080309;GM1708;False;False;52.7784269541089;5.957780135627109;MULTIPOLYGON (((5.950313 52.773969, 5.950428 52.782955, 5.965249 52.782884, 5.965131 52.773898, 5.950313 52.773969)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.495206;BU17080309;GM1708;BU17080309;GM1708;BU17080309;GM1708;False;False;52.77835504294024;5.972599511676563;MULTIPOLYGON (((5.965131 52.773898, 5.965249 52.782884, 5.98007 52.782812, 5.979948 52.773825, 5.965131 52.773898)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.442889;BU17080609;GM1708;BU17080609;GM1708;BU17080609;GM1708;False;False;52.77828128861896;5.987418831170336;MULTIPOLYGON (((5.979948 52.773825, 5.98007 52.782812, 5.994891 52.782737, 5.994766 52.773751, 5.979948 52.773825)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.42125;BU17080609;GM1708;BU17080609;GM1708;BU17080609;GM1708;False;False;52.778205691159826;6.0022380926774686;MULTIPOLYGON (((5.994766 52.773751, 5.994891 52.782737, 6.009712 52.78266, 6.009584 52.773674, 5.994766 52.773751)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.381182;BU17080609;GM1708;BU17080609;GM1708;BU17080609;GM1708;False;False;52.77812825057794;6.017057294767027;MULTIPOLYGON (((6.009584 52.773674, 6.009712 52.78266, 6.024532 52.782582, 6.024402 52.773596, 6.009584 52.773674)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.358952;BU17080608;GM1708;BU17080608;GM1708;BU17080608;GM1708;False;False;52.77804896688868;6.031876436008122;MULTIPOLYGON (((6.024402 52.773596, 6.024532 52.782582, 6.039353 52.782502, 6.039219 52.773516, 6.024402 52.773596)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.329804;BU17082901;GM1708;BU17082901;GM1708;BU17082901;GM1708;False;False;52.77796784010787;6.046695514969912;MULTIPOLYGON (((6.039219 52.773516, 6.039353 52.782502, 6.054173 52.78242, 6.054037 52.773433, 6.039219 52.773516)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.277096;BU17082901;GM1708;BU17082901;GM1708;BU17082901;GM1708;False;False;52.77788487025173;6.061514530221582;MULTIPOLYGON (((6.054037 52.773433, 6.054173 52.78242, 6.068994 52.782336, 6.068854 52.77335, 6.054037 52.773433)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.182232;BU17082901;GM1708;BU17082901;GM1708;BU17082901;GM1708;False;False;52.77780005733675;6.076333480332363;MULTIPOLYGON (((6.068854 52.77335, 6.068994 52.782336, 6.083814 52.78225, 6.083671 52.773264, 6.068854 52.77335)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.007975;BU16900809;GM1690;BU16900809;GM1690;BU16900809;GM1690;False;False;52.77583845546817;6.357879253078617;MULTIPOLYGON (((6.350372 52.771406, 6.350569 52.780391, 6.365388 52.780271, 6.365188 52.771285, 6.350372 52.771406)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.029036;BU16900809;GM1690;BU16900809;GM1690;BU16900809;GM1690;False;False;52.77571678541682;6.37269659998177;MULTIPOLYGON (((6.365188 52.771285, 6.365388 52.780271, 6.380207 52.780148, 6.380003 52.771162, 6.365188 52.771285)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.103496;BU01186001;GM0118;BU01186001;GM0118;BU01186001;GM0118;False;False;52.77494807082612;6.46159863267187;MULTIPOLYGON (((6.454081 52.770522, 6.4543 52.779507, 6.469118 52.779374, 6.468896 52.770388, 6.454081 52.770522)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.580045;BU01186001;GM0118;BU01186001;GM0118;BU01186001;GM0118;False;False;52.774813502918924;6.476415283323667;MULTIPOLYGON (((6.468896 52.770388, 6.469118 52.779374, 6.483936 52.779238, 6.483711 52.770253, 6.468896 52.770388)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.180428;BU01186001;GM0118;BU01186001;GM0118;BU01186001;GM0118;False;False;52.77467709256529;6.491231828793484;MULTIPOLYGON (((6.483711 52.770253, 6.483936 52.779238, 6.498754 52.779101, 6.498526 52.770116, 6.483711 52.770253)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.772885;BU17310309;GM1731;BU17310309;GM1731;BU17310309;GM1731;False;False;52.77453883979232;6.50604826765214;MULTIPOLYGON (((6.498526 52.770116, 6.498754 52.779101, 6.513572 52.778962, 6.513341 52.769976, 6.498526 52.770116)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.215085;BU17310509;GM1731;BU17310509;GM1731;BU17310509;GM1731;False;False;52.77439874462765;6.520864598470529;MULTIPOLYGON (((6.513341 52.769976, 6.513572 52.778962, 6.52839 52.778821, 6.528156 52.769835, 6.513341 52.769976)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.661797;BU17310509;GM1731;BU17310509;GM1731;BU17310509;GM1731;False;False;52.774256807099206;6.535680819819612;MULTIPOLYGON (((6.528156 52.769835, 6.52839 52.778821, 6.543207 52.778678, 6.54297 52.769693, 6.528156 52.769835)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.983671;BU17310509;GM1731;BU17310509;GM1731;BU17310509;GM1731;False;False;52.774113027235224;6.550496930270422;MULTIPOLYGON (((6.54297 52.769693, 6.543207 52.778678, 6.558025 52.778533, 6.557785 52.769548, 6.54297 52.769693)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.25938;BU17310509;GM1731;BU17310509;GM1731;BU17310509;GM1731;False;False;52.77396740506441;6.5653129283940626;MULTIPOLYGON (((6.557785 52.769548, 6.558025 52.778533, 6.572842 52.778386, 6.572599 52.769401, 6.557785 52.769548)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.456621;BU17311209;GM1731;BU17311209;GM1731;BU17311209;GM1731;False;False;52.7738199406158;6.580128812761707;MULTIPOLYGON (((6.572599 52.769401, 6.572842 52.778386, 6.58766 52.778238, 6.587414 52.769253, 6.572599 52.769401)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.614723;BU17311209;GM1731;BU17311209;GM1731;BU17311209;GM1731;False;False;52.773670633918755;6.594944581944606;MULTIPOLYGON (((6.587414 52.769253, 6.58766 52.778238, 6.602477 52.778088, 6.602228 52.769103, 6.587414 52.769253)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.374306;BU17311209;GM1731;BU17311209;GM1731;BU17311209;GM1731;False;False;52.77351948500306;6.6097602345140825;MULTIPOLYGON (((6.602228 52.769103, 6.602477 52.778088, 6.617294 52.777936, 6.617042 52.768951, 6.602228 52.769103)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.892118;BU17311209;GM1731;BU17311209;GM1731;BU17311209;GM1731;False;False;52.773366493898806;6.624575769041537;MULTIPOLYGON (((6.617042 52.768951, 6.617294 52.777936, 6.632111 52.777782, 6.631856 52.768797, 6.617042 52.768951)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.291418;BU01095062;GM0109;BU01095062;GM0109;BU01095062;GM0109;False;False;52.77321166063649;6.6393911840984385;MULTIPOLYGON (((6.631856 52.768797, 6.632111 52.777782, 6.646928 52.777626, 6.64667 52.768641, 6.631856 52.768797)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.932773;BU01095062;GM0109;BU01095062;GM0109;BU01095062;GM0109;False;False;52.77305498524701;6.654206478256341;MULTIPOLYGON (((6.64667 52.768641, 6.646928 52.777626, 6.661745 52.777468, 6.661483 52.768483, 6.64667 52.768641)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.468273;BU01095062;GM0109;BU01095062;GM0109;BU01095062;GM0109;False;False;52.77289646776159;6.669021650086876;MULTIPOLYGON (((6.661483 52.768483, 6.661745 52.777468, 6.676561 52.777309, 6.676297 52.768324, 6.661483 52.768483)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.142588;BU01095062;GM0109;BU01095062;GM0109;BU01095062;GM0109;False;False;52.77273610821178;6.683836698161747;MULTIPOLYGON (((6.676297 52.768324, 6.676561 52.777309, 6.691378 52.777148, 6.69111 52.768163, 6.676297 52.768324)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.677131;BU01095062;GM0109;BU01095062;GM0109;BU01095062;GM0109;False;False;52.772573906629574;6.698651621052745;MULTIPOLYGON (((6.69111 52.768163, 6.691378 52.777148, 6.706194 52.776985, 6.705924 52.768, 6.69111 52.768163)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.272865;BU01093033;GM0109;BU01093033;GM0109;BU01093033;GM0109;False;False;52.77240986304731;6.713466417331741;MULTIPOLYGON (((6.705924 52.768, 6.706194 52.776985, 6.721011 52.77682, 6.720737 52.767835, 6.705924 52.768)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.503605;BU01094040;GM0109;BU01094040;GM0109;BU01094040;GM0109;False;False;52.771386921408386;6.802352456188571;MULTIPOLYGON (((6.794801 52.766982, 6.79509 52.775967, 6.809905 52.775791, 6.809614 52.766806, 6.794801 52.766982)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.282656;BU01094042;GM0109;BU01094042;GM0109;BU01094042;GM0109;False;False;52.77120998476148;6.817166326202794;MULTIPOLYGON (((6.809614 52.766806, 6.809905 52.775791, 6.824721 52.775613, 6.824426 52.766629, 6.809614 52.766806)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
4.526647;BU01094042;GM0109;BU01094042;GM0109;BU01094042;GM0109;False;False;52.771031206386326;6.831980058182965;MULTIPOLYGON (((6.824426 52.766629, 6.824721 52.775613, 6.839536 52.775433, 6.839238 52.766449, 6.824426 52.766629)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
7.248554;BU01145109;GM0114;BU01145109;GM0114;BU01145109;GM0114;False;False;52.770850586318495;6.846793650701723;MULTIPOLYGON (((6.839238 52.766449, 6.839536 52.775433, 6.854351 52.775252, 6.85405 52.766267, 6.839238 52.766449)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
