X;Y;BronNaam;BronTemp;TypeBron;MWth;Status;CapFactor;VolFactor;ProdKost;UitMin;UitMax;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
123127;455304;W_Gemaal_67;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU06320503;GM0632;3446.0;3446HB;BU06320503;GM0632;3446.0;3446HB;BU06320503;GM0632;3446.0;3446HB;False;False;False;52.08508385898138;4.922184409292909;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
111952;495600;W_Gemaal_684;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU04797110;GM0479;1566.0;1566PL;BU04797110;GM0479;1566.0;1566PL;BU04797110;GM0479;1566.0;1566PL;False;False;False;52.44648014468946;4.754019280953907;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
111652;494900;W_Gemaal_688;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU04797110;GM0479;1566.0;1566PC;BU04797110;GM0479;1566.0;1566PC;BU04797110;GM0479;1566.0;1566PC;False;False;False;52.440165608356246;4.749697513799045;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
116852;494700;W_Gemaal_689;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU04792140;GM0479;1506.0;1506BB;BU04791132;GM0479;1506.0;1506BB;BU04791132;GM0479;1506.0;1506BB;True;False;False;52.438754829319855;4.826191500179262;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
116652;494500;W_Gemaal_691;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU04792140;GM0479;1506.0;1506RM;BU04792140;GM0479;1506.0;1506RM;BU04792140;GM0479;1506.0;1506RM;False;False;False;52.43694345448321;4.8232732887218575;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
200673;445609;W_Gemaal_79;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU02990301;GM0299;6988.0;6988BL;BU02990301;GM0299;6988.0;6988BL;BU02990301;GM0299;6988.0;6988BL;False;False;False;51.99698091691633;6.052253680232106;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
94635;455435;W_Gemaal_68;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU06370906;GM0637;2725.0;2725KE;BU06370906;GM0637;2725.0;2725KE;BU06371408;GM0637;2725.0;2725KE;True;False;False;52.08388811076998;4.506506180826091;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
94675;455368;W_Gemaal_72;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU06370906;GM0637;2725.0;2725KE;BU06370906;GM0637;2725.0;2725KE;BU06371408;GM0637;2725.0;2725KE;True;False;False;52.083290329629115;4.507101544724815;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
101552;445400;W_Gemaal_1038;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU18920292;GM1892;2761.0;2761JH;BU18920292;GM1892;2761.0;2761JH;BU18920292;GM1892;2761.0;2761JH;False;False;False;51.99441024433993;4.608981178811559;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
102552;444200;W_Gemaal_1057;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU18920491;GM1892;2914.0;2914LM;BU18920491;GM1892;2914.0;2914LM;BU18920491;GM1892;2914.0;2914LM;False;False;False;51.98372060304865;4.623723887548056;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
211383;459283;W_Gemaal_61;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU03010303;GM0301;7207.0;7207AD;BU03010303;GM0301;7207.0;7207AD;BU03010303;GM0301;7207.0;7207AD;False;False;False;52.1188885731551;6.210447573766695;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
201875;516926;W_Gemaal_1583;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU18960407;GM1896;8064.0;8064PL;BU18960407;GM1896;8064.0;8064PL;BU18960407;GM1896;8064.0;8064PL;False;False;False;52.63781455247227;6.079679034663164;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
200684;506816;W_Gemaal_28;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU01932240;GM0193;8043.0;8043ND;BU01932240;GM0193;8043.0;8043ND;BU01932240;GM0193;8043.0;8043ND;False;False;False;52.547061015579274;6.060695084612093;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
206302;499584;W_Gemaal_32;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU01934120;GM0193;8013.0;8013PC;BU01934120;GM0193;8013.0;8013PC;BU01934120;GM0193;8013.0;8013PC;False;False;False;52.48157061826844;6.1423985145250395;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
199252;503900;W_Gemaal_636;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU01932120;GM0193;8042.0;8042PN;BU01932120;GM0193;8042.0;8042PN;BU01932120;GM0193;8042.0;8042PN;False;False;False;52.520973504571614;6.039197973985836;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
200952;503600;W_Gemaal_638;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU01932130;GM0193;8042.0;8042PB;BU01932130;GM0193;8042.0;8042PB;BU01932130;GM0193;8042.0;8042PB;False;False;False;52.51813716407254;6.06420216212319;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
205152;502000;W_Gemaal_652;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU01931210;GM0193;8025.0;8025AP;BU01931210;GM0193;8025.0;8025AP;BU01931210;GM0193;8025.0;8025AP;False;False;False;52.50338917735449;6.125834198240904;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
206452;500500;W_Gemaal_659;0.0;GemaalWarmte;3.0;Optie B;0.0;0.0;;;;BU01934110;GM0193;8013.0;8013RK;BU01934110;GM0193;8013.0;8013RK;BU01934110;GM0193;8013.0;8013RK;False;False;False;52.489788357328635;6.144747538220443;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
112752;513500;W_Gemaal_591;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU03610309;GM0361;1812.0;1812RG;BU03610309;GM0361;1812.0;1812RG;BU03610309;GM0361;1812.0;1812RG;False;False;False;52.60740670586685;4.7635173948675105;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
106552;451700;W_Gemaal_969;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU19010402;GM1901;2811.0;2811PL;BU19010402;GM1901;2811.0;2811PL;BU19010402;GM1901;2811.0;2811PL;False;False;False;52.051490768884875;4.680885447368527;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
247352;521500;W_Gemaal_545;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU01091001;GM0109;7741.0;7741CT;BU01091001;GM0109;7741.0;7741CT;BU01091001;GM0109;7741.0;7741CT;False;False;False;52.67309956292475;6.752638173414821;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
248652;521300;W_Gemaal_546;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU01092031;GM0109;7756.0;7756PA;BU01092031;GM0109;7756.0;7756PA;BU01092031;GM0109;7756.0;7756PA;False;False;False;52.67108040378995;6.771796805152933;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
247152;520300;W_Gemaal_555;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU01091003;GM0109;7742.0;7742BB;BU01091003;GM0109;7742.0;7742BB;BU01091003;GM0109;7742.0;7742BB;False;False;False;52.6623515957304;6.749347719305718;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
125252;483500;W_Gemaal_742;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU03840302;GM0384;1112.0;1112BG;BU03840302;GM0384;1112.0;1112BG;BU03840302;GM0384;1112.0;1112BG;False;False;False;52.33861714270886;4.950711930500325;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
66552;420700;W_Gemaal_1252;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU19240705;GM1924;3247.0;3247LL;BU19240705;GM1924;3247.0;3247LL;BU19240705;GM1924;3247.0;3247LL;False;False;False;51.76797166805809;4.105805150254962;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
66652;420500;W_Gemaal_1254;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU19240705;GM1924;3247.0;3247LL;BU19240705;GM1924;3247.0;3247LL;BU19240705;GM1924;3247.0;3247LL;False;False;False;51.766190168149215;4.107304528696014;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
66352;419300;W_Gemaal_1269;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU19240705;GM1924;3247.0;3247LR;BU19240705;GM1924;3247.0;3247LR;BU19240705;GM1924;3247.0;3247LR;False;False;False;51.75535873986528;4.103266202920343;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
237852;579300;W_Gemaal_254;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU00140509;GM0014;9723.0;9723CG;BU00140509;GM0014;9723.0;9723CG;BU00140509;GM0014;9723.0;9723CG;False;False;False;53.19393979650465;6.626891709813948;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
107552;489200;W_Gemaal_714;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU03942120;GM0394;2065.0;2065AJ;BU03942120;GM0394;2065.0;2065AJ;BU03942120;GM0394;2065.0;2065AJ;False;False;False;52.38860038349869;4.690210528113177;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
108652;488500;W_Gemaal_718;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU03941571;GM0394;2065.0;2065AE;BU03941571;GM0394;2065.0;2065AE;BU03941571;GM0394;2065.0;2065AE;False;False;False;52.38240346166669;4.706464621443002;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
103852;474500;W_Gemaal_806;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU03940234;GM0394;2153.0;2153CA;BU03940234;GM0394;2153.0;2153CA;BU03940234;GM0394;2153.0;2153CA;False;False;False;52.25615876009825;4.638094608006189;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
231425;468004;W_Gemaal_1549;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU17350207;GM1735;7475.0;7475PB;BU17350207;GM1735;7475.0;7475PB;BU17350207;GM1735;7475.0;7475PB;False;False;False;52.19485336849745;6.504995010378233;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
137352;448500;W_Gemaal_999;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU03215192;GM0321;3991.0;3991LM;BU03215192;GM0321;3991.0;3991LM;BU03215192;GM0321;3991.0;3991LM;False;False;False;52.02456549723554;5.130072016605857;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
97252;444800;W_Gemaal_1045;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU16211514;GM1621;2661.0;2661JM;BU16211514;GM1621;2661.0;2661JM;BU16211514;GM1621;2661.0;2661JM;False;False;False;51.98858717120059;4.546478955214369;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
190096;353662;W_Gemaal_1522;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU16410700;GM1641;6019.0;6019RC;BU16410700;GM1641;6019.0;6019RC;BU16410700;GM1641;6019.0;6019RC;False;False;False;51.17130748119896;5.88902015660381;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
82152;429900;W_Gemaal_1194;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU19300102;GM1930;3201.0;3201AK;BU19300102;GM1930;3201.0;3201AK;BU19300102;GM1930;3201.0;3201AK;False;False;False;51.85290498755607;4.329833317861201;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
153052;411400;W_Gemaal_1330;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU07960212;GM0796;5215.0;5215MJ;BU07960212;GM0796;5215.0;5215MJ;BU07960212;GM0796;5215.0;5215MJ;False;False;False;51.69137608497972;5.359028825628197;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
152692;410475;W_Gemaal_1570;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU07960212;GM0796;5216.0;5216VZ;BU07960212;GM0796;5216.0;5216VZ;BU07960212;GM0796;5216.0;5216VZ;False;False;False;51.683060366790784;5.353828423586501;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
109352;505600;W_Gemaal_629;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU04500006;GM0450;1911.0;1911NB;BU04500006;GM0450;1911.0;1911NB;BU04500006;GM0450;1911.0;1911NB;False;False;False;52.53613803976073;4.714412149671342;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
133693;456474;W_Gemaal_1579;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03440934;GM0344;3541.0;3541BE;BU03440934;GM0344;3541.0;3541BE;BU03440934;GM0344;3541.0;3541BE;False;False;False;52.096107038659184;5.0762638310167665;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
105052;450000;W_Gemaal_983;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU06270407;GM0627;2741.0;2741KA;BU06270407;GM0627;2741.0;2741KA;BU06270407;GM0627;2741.0;2741KA;False;False;False;52.036078866905676;4.659267188113129;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
97752;446300;W_Gemaal_1026;0.0;GemaalWarmte;4.0;Optie B;0.0;0.0;;;;BU18920293;GM1892;2761.0;2761EA;BU18920293;GM1892;2761.0;2761EA;BU18920293;GM1892;2761.0;2761EA;False;False;False;52.002120024132665;4.553506870646922;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
110452;506600;W_Gemaal_625;0.0;GemaalWarmte;5.0;Optie B;0.0;0.0;;;;BU03830501;GM0383;1921.0;1921HA;BU03830501;GM0383;1921.0;1921HA;BU03830501;GM0383;1921.0;1921HA;False;False;False;52.5452155723262;4.730489984974675;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
159652;434600;W_Gemaal_1147;0.0;GemaalWarmte;5.0;Optie B;0.0;0.0;;;;BU02810009;GM0281;4005.0;4005EM;BU02810009;GM0281;4005.0;4005EM;BU02810009;GM0281;4005.0;4005EM;False;False;False;51.89989049422066;5.454794000118264;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
160052;434000;W_Gemaal_1152;0.0;GemaalWarmte;5.0;Optie B;0.0;0.0;;;;BU02810009;GM0281;4005.0;4005MA;BU02810009;GM0281;4005.0;4005MA;BU02810009;GM0281;4005.0;4005MA;False;False;False;51.89449403604906;5.460596989725217;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
247452;565000;W_Gemaal_356;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU16800809;GM1680;9657.0;9657PD;BU16800809;GM1680;9657.0;9657PD;BU16800809;GM1680;9657.0;9657PD;False;False;False;53.06390308993932;6.766400776410554;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
258152;557200;W_Gemaal_384;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU16801609;GM1680;9515.0;9515PJ;BU16801609;GM1680;9515.0;9515PJ;BU16801609;GM1680;9515.0;9515PJ;False;False;False;52.99188691501612;6.923491990475639;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
109976;473180;W_Gemaal_59;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03580005;GM0358;1431.0;1431AM;BU03580005;GM0358;1431.0;1431AM;BU03580005;GM0358;1431.0;1431AM;False;False;False;52.24483002630027;4.727955842404696;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
207852;585600;W_Gemaal_212;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU00590005;GM0059;9285.0;9285XH;BU00590005;GM0059;9285.0;9285XH;BU00590005;GM0059;9285.0;9285XH;False;False;False;53.25434327034311;6.17910224424717;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
208252;583300;W_Gemaal_222;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU00590009;GM0059;9873.0;9873TJ;BU00590009;GM0059;9873.0;9873TJ;BU00590009;GM0059;9873.0;9873TJ;False;False;False;53.233638670623236;6.184713334920575;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
205052;582000;W_Gemaal_234;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU00590109;GM0059;9284.0;9284XG;BU00590109;GM0059;9284.0;9284XG;BU00590109;GM0059;9284.0;9284XG;False;False;False;53.22226718158482;6.13659141403481;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
206152;577600;W_Gemaal_264;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU00590206;GM0059;9231.0;9231AP;BU00590206;GM0059;9231.0;9231AR;BU00590206;GM0059;9231.0;9231AR;False;False;False;53.18262951883912;6.152359542555472;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
85852;429700;W_Gemaal_1196;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU06130312;GM0613;3172.0;3172AB;BU06130312;GM0613;3172.0;3172AB;BU06130312;GM0613;3172.0;3172AB;False;False;False;51.85157883268496;4.38356980997033;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
87352;429200;W_Gemaal_1199;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU06130313;GM0613;3172.0;3172VA;BU06130313;GM0613;3172.0;3172VA;BU06130313;GM0613;3172.0;3172VA;False;False;False;51.84726925868131;4.405436098771737;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
120852;513400;W_Gemaal_592;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03610903;GM0361;1636.0;1636VK;BU03610903;GM0361;1636.0;1636VK;BU03610903;GM0361;1636.0;1636VK;False;False;False;52.60707535347251;4.883099282796256;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
114652;510000;W_Gemaal_615;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03610905;GM0361;1844.0;1844LP;BU03610905;GM0361;1844.0;1844LP;BU03610905;GM0361;1844.0;1844LP;False;False;False;52.576097011178284;4.791989729298721;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
119452;509100;W_Gemaal_617;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03611003;GM0361;1483.0;1483AA;BU03611003;GM0361;1483.0;1483AA;BU03611003;GM0361;1483.0;1483AA;False;False;False;52.568342519977044;4.8628926686767775;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
119352;508500;W_Gemaal_619;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03611003;GM0361;1483.0;1483AA;BU03611003;GM0361;1483.0;1483AA;BU03611003;GM0361;1483.0;1483AA;False;False;False;52.5629438737305;4.861482066168048;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
115852;506500;W_Gemaal_627;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03611005;GM0361;1488.0;1488AG;BU03611005;GM0361;1488.0;1488AG;BU03611005;GM0361;1488.0;1488AG;False;False;False;52.54473050331553;4.8101029827437385;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
117452;506100;W_Gemaal_628;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU03611004;GM0361;1487.0;1487MA;BU03611004;GM0361;1487.0;1487MA;BU03611004;GM0361;1487.0;1487MA;False;False;False;52.54124804549514;4.833733459379089;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
244152;489600;W_Gemaal_713;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU01411309;GM0141;7608.0;7608RB;BU01411309;GM0141;7608.0;7608RB;BU01411309;GM0141;7608.0;7608RB;False;False;False;52.38700124501025;6.696803381510071;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
240952;481400;W_Gemaal_749;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU01412109;GM0141;7627.0;7627PS;BU01412109;GM0141;7627.0;7627PS;BU01412109;GM0141;7627.0;7627PS;False;False;False;52.31382805654004;6.647712630125152;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
143952;492200;W_Gemaal_702;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU00345901;GM0034;1332.0;1332CP;BU00345901;GM0034;1332.0;1332CP;BU00345901;GM0034;1332.0;1332CP;False;False;False;52.41750237425554;5.224809132748798;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
140352;488900;W_Gemaal_717;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU00343105;GM0034;1319.0;1319EB;BU00343105;GM0034;1319.0;1319EB;BU00343105;GM0034;1319.0;1319EB;False;False;False;52.387759477709636;5.172036767220277;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
103952;463700;W_Gemaal_877;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU04840101;GM0484;2401.0;2401LV;BU04840101;GM0484;2401.0;2401LV;BU04840101;GM0484;2401.0;2401LV;False;False;False;52.15910600897847;4.641185607952399;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
104152;463700;W_Gemaal_878;0.0;GemaalWarmte;0.0;Optie B;0.0;0.0;;;;BU04840102;GM0484;2401.0;2401LT;BU04840102;GM0484;2401.0;2401LT;BU04840102;GM0484;2401.0;2401LT;False;False;False;52.159124451541565;4.644108181843902;WarmteAtlas:LT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
