codering;categorie;scenario;jaar;ev_aantal;totaal
BU05050113;bestelauto;middle;2040;57.80019592070656;30.0
BU05050114;bestelauto;middle;2040;26.91060861559338;12.0
BU05050200;bestelauto;middle;2040;67.65261455381338;36.0
BU05050201;bestelauto;middle;2040;47.353559038185786;3.0
BU05050202;bestelauto;middle;2040;38.168486483221486;18.0
BU05050203;bestelauto;middle;2040;30.09382782958094;6.0
BU05050204;bestelauto;middle;2040;29.258482569209377;12.0
BU05050205;bestelauto;middle;2040;58.88228778493741;18.0
BU05050206;bestelauto;middle;2040;28.06089893506825;18.0
BU05050300;bestelauto;middle;2040;19.124079857567796;0.0
BU05050301;bestelauto;middle;2040;99.12540612824972;1.0
BU05050302;bestelauto;middle;2040;28.707007084420397;0.0
BU05050303;bestelauto;middle;2040;49.24839781705673;1.0
BU05050304;bestelauto;middle;2040;60.14473096346494;1.0
BU05050305;bestelauto;middle;2040;68.80975689919568;1.0
BU05050306;bestelauto;middle;2040;81.51315426310683;1.0
BU05050307;bestelauto;middle;2040;50.19246295258348;1.0
BU05050400;bestelauto;middle;2040;47.64210969101032;1.0
BU05050401;bestelauto;middle;2040;32.55491555903391;0.0
BU05050402;bestelauto;middle;2040;27.43718799458192;0.0
BU05050403;bestelauto;middle;2040;32.56352826140673;0.0
BU05050404;bestelauto;middle;2040;36.63758710631332;0.0
BU05050405;bestelauto;middle;2040;10.753423610694714;6.0
BU05050501;bestelauto;middle;2040;37.86043689087671;25.0
BU05050502;bestelauto;middle;2040;55.798949234829664;25.0
BU05050505;bestelauto;middle;2040;61.48338318866848;38.0
BU05050506;bestelauto;middle;2040;17.41408000174929;13.0
BU05050507;bestelauto;middle;2040;45.38172712428454;38.0
BU05050508;bestelauto;middle;2040;48.45070763417499;25.0
BU05050509;bestelauto;middle;2040;79.72669094189428;25.0
BU05050600;bestelauto;middle;2040;10.047122101172643;0.0
BU05050601;bestelauto;middle;2040;21.733475933557344;0.0
BU05050602;bestelauto;middle;2040;17.902819533278684;0.0
BU05050603;bestelauto;middle;2040;34.3704801854004;5.0
BU05050604;bestelauto;middle;2040;48.1244563677172;0.0
BU05050605;bestelauto;middle;2040;58.32428753947265;0.0
BU05050606;bestelauto;middle;2040;0.0431719238731143;0.0
BU05050607;bestelauto;middle;2040;108.3697478732928;0.0
BU05050608;bestelauto;middle;2040;107.8204104631876;0.0
BU05050700;bestelauto;middle;2040;32.746679580360016;0.0
BU05050701;bestelauto;middle;2040;57.603954881447;0.0
BU05050702;bestelauto;middle;2040;24.814578331377884;0.0
BU05050703;bestelauto;middle;2040;25.509947166508148;0.0
BU05050704;bestelauto;middle;2040;30.79271522725576;0.0
BU05050705;bestelauto;middle;2040;34.72351424489426;0.0
BU05050707;bestelauto;middle;2040;32.0613556485808;0.0
BU05050708;bestelauto;middle;2040;91.63101703348488;0.0
BU05050800;bestelauto;middle;2040;147.8786775978473;0.0
BU05050801;bestelauto;middle;2040;71.96683849601321;0.0
BU05050802;bestelauto;middle;2040;35.920947862199704;0.0
BU05050900;bestelauto;middle;2040;60.200542167450806;24.0
BU05050901;bestelauto;middle;2040;63.288692084820624;53.0
BU05050902;bestelauto;middle;2040;67.54801971754054;1.0
BU05050903;bestelauto;middle;2040;41.08345266062709;0.0
BU05050904;bestelauto;middle;2040;34.99383268155309;1.0
BU05050905;bestelauto;middle;2040;41.6370252407941;0.0
BU05050906;bestelauto;middle;2040;61.05389058897683;0.0
BU05050907;bestelauto;middle;2040;62.01730518718775;0.0
BU05050908;bestelauto;middle;2040;108.2894055776912;0.0
BU05050909;bestelauto;middle;2040;105.36232680610053;0.0
BU05050910;bestelauto;middle;2040;57.7782238137901;0.0
BU05051001;bestelauto;middle;2040;104.52296661685192;0.0
BU05051002;bestelauto;middle;2040;27.10097755527756;0.0
BU05051003;bestelauto;middle;2040;54.49793867815679;0.0
BU05051004;bestelauto;middle;2040;20.67163236988989;0.0
BU05051005;bestelauto;middle;2040;8.394050264220011;0.0
BU05051006;bestelauto;middle;2040;242.77940054049864;0.0
BU05051007;bestelauto;middle;2040;212.58771524417608;3.0
BU05051010;bestelauto;middle;2040;25.08699144044413;13.0
BU05051011;bestelauto;middle;2040;61.899684587743465;0.0
BU05051012;bestelauto;middle;2040;16.73287693176571;1.0
BU05051013;bestelauto;middle;2040;39.41174959659504;1.0
BU05051100;bestelauto;middle;2040;49.7352463509021;0.0
BU05051101;bestelauto;middle;2040;74.71315188831358;0.0
BU05051102;bestelauto;middle;2040;41.24346902723789;0.0
BU05051103;bestelauto;middle;2040;34.0399884364037;0.0
BU05051104;bestelauto;middle;2040;39.90493070889392;0.0
BU05051105;bestelauto;middle;2040;87.1203964684928;0.0
BU05051106;bestelauto;middle;2040;62.857989638999896;0.0
BU05051107;bestelauto;middle;2040;22.02789853386618;0.0
BU05051108;bestelauto;middle;2040;30.46738113020857;0.0
BU05051109;bestelauto;middle;2040;103.49646788328826;0.0
BU05051110;bestelauto;middle;2040;61.857736665541424;0.0
BU05051111;bestelauto;middle;2040;49.6419732999983;0.0
BU05051900;bestelauto;middle;2040;40.52903122553035;1.0
BU05051901;bestelauto;middle;2040;207.51796231737887;6.0
BU05051902;bestelauto;middle;2040;23.98519984126273;3.0
BU05051903;bestelauto;middle;2040;111.23294127397992;25.0
BU05051905;bestelauto;middle;2040;109.44165856060997;3.0
BU05051907;bestelauto;middle;2040;98.67388768644275;5.0
BU05051909;bestelauto;middle;2040;36.05389046343325;9.0
BU05051910;bestelauto;middle;2040;234.9447688182016;18.0
BU05051911;bestelauto;middle;2040;38.83184299787552;15.0
BU05051914;bestelauto;middle;2040;64.74149657016761;0.0
BU05051915;bestelauto;middle;2040;43.02897181470821;1.0
BU05051916;bestelauto;middle;2040;226.59256405459465;16.0
BU05051917;bestelauto;middle;2040;254.3946748521968;68.0
BU05051918;bestelauto;middle;2040;29.88840462791664;4.0
BU05051919;bestelauto;middle;2040;8.120813060756369;3.0
BU05059800;bestelauto;middle;2040;0.409323084174704;0.0
BU05059804;bestelauto;middle;2040;87.04792275654628;0.0
BU05059805;bestelauto;middle;2040;11.111059504473678;1.0
BU00140000;bestelauto;middle;2040;293.5552133229894;1.0
BU00140001;bestelauto;middle;2040;138.8647774681511;133.0
BU00140002;bestelauto;middle;2040;76.11054052150503;53.0
BU00140003;bestelauto;middle;2040;21.29657151239085;2.0
BU00140005;bestelauto;middle;2040;142.43171453036075;8.0
BU00140008;bestelauto;middle;2040;12.546867884690696;12.0
BU00140100;bestelauto;middle;2040;111.01791482003397;0.0
BU00140101;bestelauto;middle;2040;85.327462624093;81.0
BU00140102;bestelauto;middle;2040;23.89711050153161;17.0
BU00140103;bestelauto;middle;2040;58.63763005771799;52.0
BU00140104;bestelauto;middle;2040;32.644929891878675;29.0
BU00140105;bestelauto;middle;2040;18.311642267764118;12.0
BU00140106;bestelauto;middle;2040;30.695024277607224;29.0
BU00140110;bestelauto;middle;2040;64.1924914817269;36.0
BU00140200;bestelauto;middle;2040;36.2946622360451;0.0
BU00140201;bestelauto;middle;2040;54.45987773788308;0.0
BU00140202;bestelauto;middle;2040;54.34394709431639;3.0
BU00140203;bestelauto;middle;2040;52.04084815087304;1.0
BU00140301;bestelauto;middle;2040;98.77837792264712;82.0
BU00140302;bestelauto;middle;2040;57.64838827581375;4.0
BU00140401;bestelauto;middle;2040;70.02935514276312;45.0
BU00140402;bestelauto;middle;2040;38.141051779685895;28.0
BU00140403;bestelauto;middle;2040;39.34649724867562;19.0
BU00140404;bestelauto;middle;2040;14.070774652051004;6.0
BU00140500;bestelauto;middle;2040;27.72758767397012;0.0
BU00140501;bestelauto;middle;2040;48.84909031628369;0.0
BU00140502;bestelauto;middle;2040;241.99409825459617;0.0
BU00140503;bestelauto;middle;2040;24.00597499434201;0.0
BU00140504;bestelauto;middle;2040;15.621812921790587;0.0
BU00140505;bestelauto;middle;2040;174.64927899912234;0.0
BU00140506;bestelauto;middle;2040;296.8305092373694;0.0
BU00140507;bestelauto;middle;2040;227.98845933902228;0.0
BU00140508;bestelauto;middle;2040;153.8169601499598;0.0
BU00140510;bestelauto;middle;2040;8.082949248976016;0.0
BU00140600;bestelauto;middle;2040;26.0217082382729;20.0
BU00140601;bestelauto;middle;2040;75.51488125145444;30.0
BU00140602;bestelauto;middle;2040;19.089794987125305;8.0
BU00140603;bestelauto;middle;2040;29.44722525745816;21.0
BU00140604;bestelauto;middle;2040;155.06180286629677;87.0
BU00140605;bestelauto;middle;2040;60.3262188338646;59.0
BU00140606;bestelauto;middle;2040;79.13605138960509;31.0
BU00140700;bestelauto;middle;2040;71.61201091096372;55.0
BU00140701;bestelauto;middle;2040;90.80712660504432;61.0
BU00140702;bestelauto;middle;2040;28.134858829065838;12.0
BU00140703;bestelauto;middle;2040;53.49662921415248;24.0
BU00140704;bestelauto;middle;2040;35.65883523822974;24.0
BU00140800;bestelauto;middle;2040;199.8816550354112;39.0
BU00140806;bestelauto;middle;2040;70.69070645852744;34.0
BU00140809;bestelauto;middle;2040;32.348917390357634;22.0
BU00140810;bestelauto;middle;2040;38.92051456058928;15.0
BU00140901;bestelauto;middle;2040;98.7987774490326;46.0
BU00140902;bestelauto;middle;2040;82.61699090983709;56.0
BU00140904;bestelauto;middle;2040;141.10778558212016;55.0
BU00140906;bestelauto;middle;2040;66.56093946244059;42.0
BU00140907;bestelauto;middle;2040;26.37482022320187;20.0
BU00141000;bestelauto;middle;2040;57.525674363486665;0.0
BU00141002;bestelauto;middle;2040;88.9474063625879;51.0
BU00141003;bestelauto;middle;2040;11.71942374245634;0.0
BU00141005;bestelauto;middle;2040;21.182743401223377;0.0
BU00141100;bestelauto;middle;2040;92.92016848318944;29.0
BU00141101;bestelauto;middle;2040;116.65407039638389;105.0
BU00141102;bestelauto;middle;2040;71.02324088998941;0.0
BU00141103;bestelauto;middle;2040;29.16894102252541;0.0
BU00141104;bestelauto;middle;2040;36.252554503968085;30.0
BU00141105;bestelauto;middle;2040;69.52982715549601;6.0
BU00141106;bestelauto;middle;2040;16.991085567671643;13.0
BU00141200;bestelauto;middle;2040;72.77489633288948;63.0
BU00141201;bestelauto;middle;2040;66.08451367074746;56.0
BU00141202;bestelauto;middle;2040;35.24016604249922;23.0
BU00141203;bestelauto;middle;2040;185.43323028891132;0.0
BU00141204;bestelauto;middle;2040;175.85775111479808;0.0
BU00141205;bestelauto;middle;2040;40.00019168035546;5.0
BU00141206;bestelauto;middle;2040;11.776474288352896;2.0
BU00141208;bestelauto;middle;2040;29.349648935623733;14.0
BU00141210;bestelauto;middle;2040;34.23149543060259;7.0
BU00141211;bestelauto;middle;2040;42.412776127885536;14.0
BU00141300;bestelauto;middle;2040;14.463430671346512;1.0
BU00141301;bestelauto;middle;2040;97.49074175554104;0.0
BU00141302;bestelauto;middle;2040;0.8239042423877827;0.0
BU00141400;bestelauto;middle;2040;48.4755629115392;15.0
BU00141401;bestelauto;middle;2040;26.32256410383596;13.0
BU00141402;bestelauto;middle;2040;21.651091917064317;20.0
BU00141403;bestelauto;middle;2040;26.435555684591726;8.0
BU00141404;bestelauto;middle;2040;30.072906343323957;15.0
BU00141405;bestelauto;middle;2040;16.260076448731223;8.0
BU00141500;bestelauto;middle;2040;198.06271019210996;80.0
BU00141502;bestelauto;middle;2040;51.38158201363645;39.0
BU00141503;bestelauto;middle;2040;53.90470752962313;48.0
BU00141504;bestelauto;middle;2040;31.567809905261303;26.0
BU00141506;bestelauto;middle;2040;51.58343834912717;16.0
BU00141600;bestelauto;middle;2040;66.24898404616022;12.0
BU00141601;bestelauto;middle;2040;16.898561602845344;1.0
BU00141602;bestelauto;middle;2040;56.37059757765459;33.0
BU00141700;bestelauto;middle;2040;69.67530063289423;4.0
BU00141701;bestelauto;middle;2040;119.42535165064156;0.0
BU00141702;bestelauto;middle;2040;136.0459794584355;15.0
BU00141703;bestelauto;middle;2040;109.37405218218656;23.0
BU00141705;bestelauto;middle;2040;8.056031911460593;0.0
BU00141706;bestelauto;middle;2040;8.262120109236067;0.0
BU00141707;bestelauto;middle;2040;25.118992712447984;0.0
BU00141800;bestelauto;middle;2040;121.28728789662212;0.0
BU00141801;bestelauto;middle;2040;29.80147743394824;0.0
BU00141802;bestelauto;middle;2040;76.11654328462116;0.0
BU00141900;bestelauto;middle;2040;76.83746140823848;0.0
BU00141901;bestelauto;middle;2040;45.93734136323679;0.0
BU00141902;bestelauto;middle;2040;27.640423307973613;0.0
BU00141903;bestelauto;middle;2040;21.19018814412675;0.0
BU00141904;bestelauto;middle;2040;34.51547474579431;0.0
BU00141905;bestelauto;middle;2040;26.66256174877608;0.0
BU05230101;bestelauto;middle;2040;36.28116568524824;1.0
BU05230102;bestelauto;middle;2040;125.99926260732124;0.0
BU05230103;bestelauto;middle;2040;81.2609385082777;0.0
BU05230104;bestelauto;middle;2040;0.540896760845842;0.0
BU05230105;bestelauto;middle;2040;47.94300863532703;1.0
BU05230106;bestelauto;middle;2040;226.24635331727177;0.0
BU05230107;bestelauto;middle;2040;162.89170934298562;0.0
BU05230108;bestelauto;middle;2040;42.21384160326716;1.0
BU05230201;bestelauto;middle;2040;150.969469646759;0.0
BU05230202;bestelauto;middle;2040;132.2937396195216;0.0
BU05230301;bestelauto;middle;2040;92.9838144173045;0.0
BU05230302;bestelauto;middle;2040;79.17380072017488;0.0
BU05230303;bestelauto;middle;2040;32.06286919675295;0.0
BU05230305;bestelauto;middle;2040;82.04607556982441;0.0
BU05230306;bestelauto;middle;2040;63.40596995169393;0.0
BU05230307;bestelauto;middle;2040;17.688018234642897;0.0
BU05230309;bestelauto;middle;2040;8.449759469143828;0.0
BU05230310;bestelauto;middle;2040;0.2793155345583748;0.0
BU05230401;bestelauto;middle;2040;216.19575996069685;0.0
BU05230402;bestelauto;middle;2040;115.31775970542182;0.0
BU05230403;bestelauto;middle;2040;63.38037885270643;11.0
BU05230404;bestelauto;middle;2040;11.129649980330028;6.0
BU05310101;bestelauto;middle;2040;207.7519913311835;63.0
BU05310102;bestelauto;middle;2040;164.96823613198058;0.0
BU05310103;bestelauto;middle;2040;134.48964621278702;1.0
BU05310201;bestelauto;middle;2040;87.51730195051168;67.0
BU05310202;bestelauto;middle;2040;118.61776530640807;68.0
BU05310203;bestelauto;middle;2040;94.82263661396183;47.0
BU05310204;bestelauto;middle;2040;106.02999287429752;92.0
BU05310301;bestelauto;middle;2040;259.5544640501241;130.0
BU05310302;bestelauto;middle;2040;167.81846926744436;28.0
BU05310501;bestelauto;middle;2040;254.43194845245583;1.0
BU05310502;bestelauto;middle;2040;9.736852889106428;0.0
BU05900101;bestelauto;middle;2040;29.70883268717752;0.0
BU05900102;bestelauto;middle;2040;131.09356165677673;0.0
BU05900103;bestelauto;middle;2040;93.82682470271467;0.0
BU05900104;bestelauto;middle;2040;12.781840255102464;1.0
BU05900105;bestelauto;middle;2040;54.594059700250085;0.0
BU05900106;bestelauto;middle;2040;48.000753120963154;0.0
BU05900107;bestelauto;middle;2040;52.99394585403421;5.0
BU05900201;bestelauto;middle;2040;63.71416396218743;0.0
BU05900202;bestelauto;middle;2040;37.840038657069776;0.0
BU05900301;bestelauto;middle;2040;91.7618730310246;49.0
BU05900302;bestelauto;middle;2040;53.41190624344982;30.0
BU05900303;bestelauto;middle;2040;21.80782145144096;10.0
BU05900401;bestelauto;middle;2040;63.78623742900673;38.0
BU05900402;bestelauto;middle;2040;36.03495316867552;11.0
BU05900501;bestelauto;middle;2040;73.09512000716293;1.0
BU05900502;bestelauto;middle;2040;65.59887104818415;1.0
BU05900503;bestelauto;middle;2040;57.82085351175834;1.0
BU05900504;bestelauto;middle;2040;7.77058635566133;0.0
BU05900601;bestelauto;middle;2040;74.73831436765519;0.0
BU05900602;bestelauto;middle;2040;231.9763430722426;0.0
BU05900702;bestelauto;middle;2040;61.9449731260211;0.0
BU05900703;bestelauto;middle;2040;66.42540722575954;0.0
BU05900704;bestelauto;middle;2040;25.72703997202805;0.0
BU05900705;bestelauto;middle;2040;19.210462732355246;0.0
BU05900801;bestelauto;middle;2040;0.5810194761628341;0.0
BU05900901;bestelauto;middle;2040;38.78806465973864;3.0
BU05900902;bestelauto;middle;2040;9.69701616493466;0.0
BU06420101;bestelauto;middle;2040;38.27540352043717;0.0
BU06420102;bestelauto;middle;2040;31.68668161811064;0.0
BU06420104;bestelauto;middle;2040;26.030088855232087;0.0
BU06420106;bestelauto;middle;2040;8.702970869297053;0.0
BU06420107;bestelauto;middle;2040;37.33666017673031;0.0
BU06420108;bestelauto;middle;2040;52.7201074050237;0.0
BU06420109;bestelauto;middle;2040;40.86710655816193;0.0
BU06420110;bestelauto;middle;2040;21.485087644545477;0.0
BU06420111;bestelauto;middle;2040;21.29340374704332;0.0
BU06420112;bestelauto;middle;2040;61.090143844783256;0.0
BU06420113;bestelauto;middle;2040;12.001196902212548;0.0
BU06420114;bestelauto;middle;2040;22.624412394707115;1.0
BU06420115;bestelauto;middle;2040;21.571864699339933;0.0
BU06420201;bestelauto;middle;2040;20.268465031658017;0.0
BU06420202;bestelauto;middle;2040;7.742017300188724;0.0
BU06420203;bestelauto;middle;2040;30.13479631672384;1.0
BU06420205;bestelauto;middle;2040;11.223895957721624;0.0
BU06420206;bestelauto;middle;2040;28.93127013594609;0.0
BU06420207;bestelauto;middle;2040;34.1875383388793;0.0
BU06420208;bestelauto;middle;2040;29.913713687640254;0.0
BU06420209;bestelauto;middle;2040;87.45514336214384;0.0
BU06420301;bestelauto;middle;2040;114.66799333273494;0.0
BU06420302;bestelauto;middle;2040;50.27741422364713;0.0
BU06420303;bestelauto;middle;2040;51.10495272456884;0.0
BU06420304;bestelauto;middle;2040;21.909851282734223;0.0
BU06420305;bestelauto;middle;2040;20.644419102596917;0.0
BU06420307;bestelauto;middle;2040;24.74028066020098;0.0
BU06420308;bestelauto;middle;2040;10.828713526245352;0.0
BU06420309;bestelauto;middle;2040;12.121270206168324;0.0
BU06420310;bestelauto;middle;2040;36.90009209472051;0.0
BU06420311;bestelauto;middle;2040;15.573102998392466;0.0
BU06420312;bestelauto;middle;2040;35.202357372525555;0.0
BU06420313;bestelauto;middle;2040;49.91423077641732;0.0
BU06420402;bestelauto;middle;2040;42.03158145821972;0.0
BU06420403;bestelauto;middle;2040;48.557224900372006;0.0
BU06420404;bestelauto;middle;2040;31.93582811294791;0.0
BU06420405;bestelauto;middle;2040;18.57846673231458;0.0
BU06420406;bestelauto;middle;2040;44.67537434778959;0.0
BU06420407;bestelauto;middle;2040;12.40612667772319;0.0
BU06420408;bestelauto;middle;2040;31.9703562776058;0.0
BU06420410;bestelauto;middle;2040;87.22915253633629;0.0
BU06420503;bestelauto;middle;2040;2.532460589793976;0.0
BU06420504;bestelauto;middle;2040;19.669165739543097;0.0
BU06420505;bestelauto;middle;2040;10.878626610725613;0.0
BU06420506;bestelauto;middle;2040;24.76445598724776;0.0
BU06420507;bestelauto;middle;2040;39.30000610593648;0.0
BU06420508;bestelauto;middle;2040;55.4282668563301;0.0
BU06420509;bestelauto;middle;2040;17.868398791883607;0.0
BU06420510;bestelauto;middle;2040;37.20710053260545;0.0
BU06420511;bestelauto;middle;2040;14.385760780635838;0.0
BU06420512;bestelauto;middle;2040;30.764629679389024;0.0
BU06420513;bestelauto;middle;2040;14.410289787435833;0.0
BU06420514;bestelauto;middle;2040;36.68911487756846;1.0
BU06420515;bestelauto;middle;2040;8.520330987623577;0.0
BU06420602;bestelauto;middle;2040;32.07453673778812;17.0
BU06420604;bestelauto;middle;2040;55.03542481638971;17.0
BU06420606;bestelauto;middle;2040;26.71810064235469;17.0
BU06420607;bestelauto;middle;2040;30.954672062070884;17.0
BU04820101;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820102;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820103;vrachtauto;middle;2040;18.14705090937596;0.0
BU04820105;vrachtauto;middle;2040;4.724638271110145;3.0
BU04820201;vrachtauto;middle;2040;4.724638271110145;0.0
BU04820202;vrachtauto;middle;2040;13.193683262510431;0.0
BU04820205;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820301;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820303;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820305;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820306;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820307;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820401;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820402;vrachtauto;middle;2040;4.1291907609996645;0.0
BU04820501;vrachtauto;middle;2040;160.7555639698893;19.0
BU04820502;vrachtauto;middle;2040;14.875235139857542;4.0
BU04820503;vrachtauto;middle;2040;296.26426052143063;19.0
BU04820604;vrachtauto;middle;2040;4.1291907609996645;4.0
BU00340101;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050100;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050101;vrachtauto;middle;2040;2.1931590746185243;1.0
BU05050102;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050103;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050105;vrachtauto;middle;2040;1.9360314716584728;1.0
BU05050106;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050110;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050112;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050200;vrachtauto;middle;2040;4.1291907609996645;2.0
BU05050201;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050202;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050203;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050205;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050206;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050301;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050303;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050304;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050305;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050306;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050307;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050400;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050401;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050403;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050502;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050503;vrachtauto;middle;2040;4.1291907609996645;2.0
BU05050504;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050506;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050507;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050508;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050509;vrachtauto;middle;2040;2.1931590746185243;1.0
BU05050601;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050602;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050604;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050607;vrachtauto;middle;2040;4.724638271110145;0.0
BU05050608;vrachtauto;middle;2040;89.58535399322567;0.0
BU05050700;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050707;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050708;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050800;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050901;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05050904;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050908;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050909;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05050910;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051001;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051002;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051003;vrachtauto;middle;2040;23.119109232489997;0.0
BU05051006;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051007;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051010;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051011;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051013;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051100;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051103;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051104;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051105;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051106;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051108;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051109;vrachtauto;middle;2040;4.1291907609996645;0.0
BU05051900;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051901;vrachtauto;middle;2040;17.157240301191827;0.0
BU05051902;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051903;vrachtauto;middle;2040;4.724638271110145;1.0
BU05051905;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051906;vrachtauto;middle;2040;2.5094222811025104;0.0
BU05051907;vrachtauto;middle;2040;162.81653273873405;0.0
BU05051909;vrachtauto;middle;2040;4.1291907609996645;1.0
BU05051910;vrachtauto;middle;2040;110.26182913319332;1.0
BU05051911;vrachtauto;middle;2040;4.724638271110145;1.0
BU05051914;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051915;vrachtauto;middle;2040;4.724638271110145;0.0
BU05051916;vrachtauto;middle;2040;15.905719524279908;1.0
BU05051917;vrachtauto;middle;2040;53.06994579775192;4.0
BU05051919;vrachtauto;middle;2040;4.724638271110145;0.0
BU05059800;vrachtauto;middle;2040;4.724638271110145;0.0
BU05059804;vrachtauto;middle;2040;4.724638271110145;0.0
BU00140000;vrachtauto;middle;2040;2.1931590746185243;0.0
BU00140001;vrachtauto;middle;2040;4.1291907609996645;3.0
BU00140002;vrachtauto;middle;2040;4.1291907609996645;1.0
BU00140003;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140005;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140008;vrachtauto;middle;2040;4.1291907609996645;1.0
BU00140100;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140101;vrachtauto;middle;2040;4.1291907609996645;1.0
BU00140102;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140103;vrachtauto;middle;2040;4.1291907609996645;1.0
BU00140104;vrachtauto;middle;2040;4.1291907609996645;2.0
BU00140106;vrachtauto;middle;2040;4.1291907609996645;1.0
BU00140108;vrachtauto;middle;2040;4.724638271110145;1.0
BU00140200;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140201;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140202;vrachtauto;middle;2040;4.724638271110145;0.0
BU00140203;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140300;vrachtauto;middle;2040;23.701140841714448;15.0
BU00140301;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140302;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140400;vrachtauto;middle;2040;4.724638271110145;2.0
BU00140401;vrachtauto;middle;2040;4.1291907609996645;2.0
BU00140402;vrachtauto;middle;2040;4.1291907609996645;1.0
BU00140403;vrachtauto;middle;2040;4.724638271110145;1.0
BU00140404;vrachtauto;middle;2040;4.724638271110145;0.0
BU00140500;vrachtauto;middle;2040;4.1291907609996645;0.0
BU00140502;vrachtauto;middle;2040;45.341312914584165;0.0
BU00140503;vrachtauto;middle;2040;4.724638271110145;0.0
BU00140505;vrachtauto;middle;2040;4.724638271110145;0.0
BU00140506;vrachtauto;middle;2040;43.28034414573944;0.0
BU00140507;vrachtauto;middle;2040;90.68262582916832;0.0
BU00140508;vrachtauto;middle;2040;56.67664114323021;0.0
BU00140510;vrachtauto;middle;2040;4.724638271110145;0.0
BU00140600;vrachtauto;middle;2040;4.1291907609996645;0.0
