Provincie;Gemeente;GMcode;RESregio;REScode;BronNaam;TypeBron;bron_temp;MWth;corrfactor;status;Source;X;Y;wkt;MWth_max;bron_vol;bron_cap;T_bron;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Gelderland;Wageningen;GM0289;Foodvalley;ES09;Frieslandcampina Consumer Products Europe BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;172922;442909;POINT(172922 442909);24.0;0.7;0.3;30.0;BU02890104;GM0289;6709.0;6709PA;BU02890104;GM0289;6709.0;6709PA;BU02890104;GM0289;6709.0;6709PA;False;False;False;51.97430366577046;5.648033452296127;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wageningen;GM0289;Foodvalley;ES09;Hoogvliet BV;Supermarkt;n.a.;0.11;;Optie B;LT;173559;441910;POINT(173559 441910);0.11;0.7;0.3;30.0;BU02890801;GM0289;6702.0;6702EC;BU02890801;GM0289;6702.0;6702EC;BU02890801;GM0289;6702.0;6702EC;False;False;False;51.96530361144586;5.657249955395608;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wageningen;GM0289;Foodvalley;ES09;Ocean Fish BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;173666;441699;POINT(173666 441699);24.0;0.7;0.3;30.0;BU02890802;GM0289;6702.0;6702AA;BU02890802;GM0289;6702.0;6702AA;BU02890802;GM0289;6702.0;6702AA;False;False;False;51.96340353223587;5.658795383095665;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wageningen;GM0289;Foodvalley;ES09;VOF Supermarkt Verberne;Supermarkt;n.a.;0.49;;Optie B;LT;173944;443380;POINT(173944 443380);0.49;0.7;0.3;30.0;BU02890401;GM0289;6708.0;6708HZ;BU02890401;GM0289;6708.0;6708HZ;BU02890401;GM0289;6708.0;6708HZ;False;False;False;51.9785031152192;5.662933161499827;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wageningen;GM0289;Foodvalley;ES09;VOF Korblet  Koning h o d n  Bakkerij Bart;Bakkerij;n.a.;0.0;;Optie B;LT;174062;442090;POINT(174062 442090);0.0;0.7;0.3;30.0;BU02890901;GM0289;6701.0;6701BX;BU02890901;GM0289;6701.0;6701BX;BU02890901;GM0289;6701.0;6701BX;False;False;False;51.96690442730866;5.664578901507237;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wageningen;GM0289;Foodvalley;ES09;LIDL Nederland GmbH;Supermarkt;n.a.;0.24;;Optie B;LT;174152;442301;POINT(174152 442301);0.24;0.7;0.3;30.0;BU02890901;GM0289;6701.0;6701AL;BU02890901;GM0289;6701.0;6701AL;BU02890901;GM0289;6701.0;6701AL;False;False;False;51.968797819562525;5.6659002854963;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wageningen;GM0289;Foodvalley;ES09;Albert Heijn BV;Supermarkt;n.a.;0.0;;Optie B;LT;174326;442424;POINT(174326 442424);0.0;0.7;0.3;30.0;BU02890604;GM0289;6707.0;6707AA;BU02890604;GM0289;6707.0;6707AA;BU02890604;GM0289;6707.0;6707AA;False;False;False;51.96989732536374;5.668439215418699;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Westervoort;GM0293;Arnhem/Nij;ES08;W_Gemaal_1542;GemaalWarmte;n.a.;0.0;;Optie B;LT;194020;441947;POINT(194020 441947);0.0;0.7;0.3;30.0;BU02930009;GM0293;6931.0;6931SH;BU02930009;GM0293;6931.0;6931SH;BU02930009;GM0293;6931.0;6931SH;False;False;False;51.96457531921674;5.954966500661562;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Westervoort;GM0293;Arnhem/Nij;ES08;W_Gemaal_1616;GemaalWarmte;n.a.;0.0;;Optie B;LT;194091;440587;POINT(194091 440587);0.0;0.7;0.3;30.0;BU02930009;GM0293;6931.0;6931SE;BU02930009;GM0293;6931.0;6931SE;BU02930009;GM0293;6931.0;6931SE;False;False;False;51.95234685964882;5.95584461710664;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Westervoort;GM0293;Arnhem/Nij;ES08;W_Gemaal_1540;GemaalWarmte;n.a.;0.0;;Optie B;LT;194117;441663;POINT(194117 441663);0.0;0.7;0.3;30.0;BU02930009;GM0293;6931.0;6931SH;BU02930009;GM0293;6931.0;6931SH;BU02930009;GM0293;6931.0;6931SH;False;False;False;51.962015949727565;5.9563454587851785;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Westervoort;GM0293;Arnhem/Nij;ES08;Westervoort Have BV;Supermarkt;n.a.;0.11;;Optie B;LT;194896;441690;POINT(194896 441690);0.11;0.7;0.3;30.0;BU02930000;GM0293;6931.0;6931CZ;BU02930000;GM0293;6931.0;6931CZ;BU02930000;GM0293;6931.0;6931CZ;False;False;False;51.962203207796286;5.967682304754841;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Westervoort;GM0293;Arnhem/Nij;ES08;Coop Supermarkten BV;Supermarkt;n.a.;0.11;;Optie B;LT;195655;440082;POINT(195655 440082);0.11;0.7;0.3;30.0;BU02930004;GM0293;6932.0;6932LK;BU02930004;GM0293;6932.0;6932LK;BU02930004;GM0293;6932.0;6932LK;False;False;False;51.947695754905375;5.978534589153942;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Westervoort;GM0293;Arnhem/Nij;ES08;Warme Bakker Koenen BV;Bakkerij;n.a.;0.0;;Optie B;LT;195895;441464;POINT(195895 441464);0.0;0.7;0.3;30.0;BU02930000;GM0293;6931.0;6931KD;BU02930000;GM0293;6931.0;6931KD;BU02930000;GM0293;6931.0;6931KD;False;False;False;51.960099302183096;5.982189895388854;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;HSF Distri Coldstores Winterswijk BV;KoelVries;n.a.;2.0;;Optie B;LT;244912;442543;POINT(244912 442543);2.0;0.7;0.3;30.0;BU02940120;GM0294;7102.0;7102EN;BU02940120;GM0294;7102.0;7102EN;BU02940120;GM0294;7102.0;7102EN;False;False;False;51.96402471182378;6.695498576332362;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Onbekend slachthuis 704;Slachthuis;n.a.;3.0;;Optie B;LT;245444;447870;POINT(245444 447870);3.0;0.7;0.3;30.0;BU02940100;GM0294;7104.0;7104BD;BU02940100;GM0294;7104.0;7104BD;BU02940100;GM0294;7104.0;7104BD;False;False;False;52.0118080324185;6.704643531140863;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Jumbo Supermarkten BV;Supermarkt;n.a.;0.0;;Optie B;LT;245618;443376;POINT(245618 443376);0.0;0.7;0.3;30.0;BU02940001;GM0294;7102.0;7102AC;BU02940001;GM0294;7102.0;7102AC;BU02940001;GM0294;7102.0;7102AC;False;False;False;51.971395537531166;6.7059889158473345;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Koffiebranderij J W  Hesselink en Zn BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;245704;442343;POINT(245704 442343);24.0;0.7;0.3;30.0;BU02940001;GM0294;7102.0;7102JD;BU02940001;GM0294;7102.0;7102JD;BU02940001;GM0294;7102.0;7102JD;False;False;False;51.9620986951844;6.706967071561936;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Topbakker Sellink BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;245719;448063;POINT(245719 448063);24.0;0.7;0.3;30.0;BU02940100;GM0294;7104.0;7104AM;BU02940100;GM0294;7104.0;7104AM;BU02940100;GM0294;7104.0;7104AM;False;False;False;52.01349745999598;6.708699419602027;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Bakkerijcatering Ter Weme;Bakkerij;n.a.;0.0;;Optie B;LT;245719;448063;POINT(245719 448063);0.0;0.7;0.3;30.0;BU02940100;GM0294;7104.0;7104AM;BU02940100;GM0294;7104.0;7104AM;BU02940100;GM0294;7104.0;7104AM;False;False;False;52.01349745999598;6.708699419602027;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Onbekend slachthuis 706;Slachthuis;n.a.;3.0;;Optie B;LT;245952;443265;POINT(245952 443265);3.0;0.7;0.3;30.0;BU02940001;GM0294;7102.0;7102AL;BU02940001;GM0294;7102.0;7102AL;BU02940001;GM0294;7102.0;7102AL;False;False;False;51.970343464291396;6.710819029809876;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;BV Nettorama Verbruikersmarkten;Supermarkt;n.a.;0.11;;Optie B;LT;246054;443351;POINT(246054 443351);0.11;0.7;0.3;30.0;BU02940000;GM0294;7101.0;7101EK;BU02940000;GM0294;7101.0;7101EK;BU02940000;GM0294;7101.0;7101EK;False;False;False;51.97109956660624;6.712325876493294;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;W_Gemaal_82;GemaalWarmte;n.a.;3.0;;Optie B;LT;246273;445809;POINT(246273 445809);3.0;0.7;0.3;30.0;BU02940105;GM0294;7104.0;7104AA;BU02940105;GM0294;7104.0;7104AA;BU02940105;GM0294;7104.0;7104AA;False;False;False;51.993151722350866;6.716166641816091;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Bruggers Ravenhorsterweg BV;Supermarkt;n.a.;0.11;;Optie B;LT;246389;444325;POINT(246389 444325);0.11;0.7;0.3;30.0;BU02940002;GM0294;7103.0;7103AV;BU02940002;GM0294;7103.0;7103AV;BU02940002;GM0294;7103.0;7103AV;False;False;False;51.97979711309642;6.71745949804813;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;W_Gemaal_75;GemaalWarmte;n.a.;3.0;;Optie B;LT;246405;445965;POINT(246405 445965);3.0;0.7;0.3;30.0;BU02940105;GM0294;7104.0;7104BG;BU02940105;GM0294;7104.0;7104AA;BU02940105;GM0294;7104.0;7104AA;False;False;False;51.99453184374799;6.718129728264572;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Aldi;Supermarkt;n.a.;0.11;;Optie B;LT;246490;443003;POINT(246490 443003);0.11;0.7;0.3;30.0;BU02940000;GM0294;7101.0;7101GX;BU02940000;GM0294;7101.0;7101GX;BU02940000;GM0294;7101.0;7101GX;False;False;False;51.967900705802;6.718576603814577;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Winterswijk Have BV;Supermarkt;n.a.;0.11;;Optie B;LT;246490;443003;POINT(246490 443003);0.11;0.7;0.3;30.0;BU02940000;GM0294;7101.0;7101GX;BU02940000;GM0294;7101.0;7101GX;BU02940000;GM0294;7101.0;7101GX;False;False;False;51.967900705802;6.718576603814577;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Echte Bakker Michel Nales VOF;Bakkerij;n.a.;0.0;;Optie B;LT;246555;444017;POINT(246555 444017);0.0;0.7;0.3;30.0;BU02940000;GM0294;7103.0;7103AT;BU02940000;GM0294;7103.0;7103AT;BU02940000;GM0294;7103.0;7103AT;False;False;False;51.977002013576026;6.719792924310748;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Bruggers Dingstraat BV;Supermarkt;n.a.;0.24;;Optie B;LT;246702;443051;POINT(246702 443051);0.24;0.7;0.3;30.0;BU02940000;GM0294;7101.0;7101GX;BU02940000;GM0294;7101.0;7101GX;BU02940000;GM0294;7101.0;7101GX;False;False;False;51.96829708129093;6.721673685939018;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Aldi;Supermarkt;n.a.;0.05;;Optie B;LT;247571;442155;POINT(247571 442155);0.05;0.7;0.3;30.0;BU02940004;GM0294;7101.0;7101JS;BU02940004;GM0294;7101.0;7101JS;BU02940004;GM0294;7101.0;7101JS;False;False;False;51.9601013037378;6.734074541879179;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Bruggers Pelkwijk BV;Supermarkt;n.a.;0.11;;Optie B;LT;247658;443358;POINT(247658 443358);0.11;0.7;0.3;30.0;BU02940003;GM0294;7101.0;7101VB;BU02940003;GM0294;7101.0;7101VB;BU02940003;GM0294;7101.0;7101VB;False;False;False;51.97089716653915;6.735664903267182;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;W_Gemaal_1231;GemaalWarmte;n.a.;0.0;;Optie B;LT;173852;424700;POINT(173852 424700);0.0;0.7;0.3;30.0;BU02960702;GM0296;6606.0;6606KE;BU02960702;GM0296;6606.0;6606KE;BU02960702;GM0296;6606.0;6606KE;False;False;False;51.81060675785388;5.660570916307396;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;W_Gemaal_118;GemaalWarmte;n.a.;2.0;;Optie B;LT;176082;422894;POINT(176082 422894);2.0;0.7;0.3;30.0;BU02960701;GM0296;6606.0;6606KJ;BU02960701;GM0296;6606.0;6606KJ;BU02960701;GM0296;6606.0;6606KJ;False;False;False;51.79429407995955;5.692797138221129;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;W_Gemaal_1243;GemaalWarmte;n.a.;0.0;;Optie B;LT;176752;422900;POINT(176752 422900);0.0;0.7;0.3;30.0;BU02960701;GM0296;6606.0;6606KB;BU02960701;GM0296;6606.0;6606KB;BU02960701;GM0296;6606.0;6606KB;False;False;False;51.79432229122074;5.702509388283937;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Jan Linders BV;Supermarkt;n.a.;0.11;;Optie B;LT;177402;424858;POINT(177402 424858);0.11;0.7;0.3;30.0;BU02960108;GM0296;6601.0;6601XW;BU02960108;GM0296;6601.0;6601XW;BU02960108;GM0296;6601.0;6601XW;False;False;False;51.81189559537692;5.7120581907541;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Jumbo Supermarkten BV;Supermarkt;n.a.;0.11;;Optie B;LT;178249;423516;POINT(178249 423516);0.11;0.7;0.3;30.0;BU02960124;GM0296;6605.0;6605HN;BU02960124;GM0296;6605.0;6605HN;BU02960124;GM0296;6605.0;6605HN;False;False;False;51.79979869203206;5.724250278660659;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;VOF Fruijt h o d n  Bakkerij Bart;Bakkerij;n.a.;0.0;;Optie B;LT;178262;424351;POINT(178262 424351);0.0;0.7;0.3;30.0;BU02960114;GM0296;6602.0;6602AK;BU02960114;GM0296;6602.0;6602AK;BU02960114;GM0296;6602.0;6602AK;False;False;False;51.807303343564065;5.724494907905912;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Em T0 Supermarkten BV;Supermarkt;n.a.;0.24;;Optie B;LT;178289;424596;POINT(178289 424596);0.24;0.7;0.3;30.0;BU02960114;GM0296;6602.0;6602BA;BU02960114;GM0296;6602.0;6602BA;BU02960114;GM0296;6602.0;6602BA;False;False;False;51.80950433812941;5.724902897505649;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Coop Supermarkten BV;Supermarkt;n.a.;0.24;;Optie B;LT;178474;425108;POINT(178474 425108);0.24;0.7;0.3;30.0;BU02960109;GM0296;6601.0;6601CX;BU02960109;GM0296;6601.0;6601CX;BU02960109;GM0296;6601.0;6601CX;False;False;False;51.81409856352852;5.727620201824154;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Albert Heijn BV;Supermarkt;n.a.;0.24;;Optie B;LT;178504;424307;POINT(178504 424307);0.24;0.7;0.3;30.0;BU02960114;GM0296;6602.0;6602HC;BU02960114;GM0296;6602.0;6602HC;BU02960114;GM0296;6602.0;6602HC;False;False;False;51.80689771517663;5.728000792096029;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Jos Veltmaat De Echte Bakker;Bakkerij;n.a.;0.0;;Optie B;LT;179149;424433;POINT(179149 424433);0.0;0.7;0.3;30.0;BU02960116;GM0296;6602.0;6602EN;BU02960116;GM0296;6602.0;6602EN;BU02960116;GM0296;6602.0;6602EN;False;False;False;51.80800268085438;5.737361668802981;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Pita Bakkerij Cairo BV;Bakkerij;n.a.;0.0;;Optie B;LT;179244;426302;POINT(179244 426302);0.0;0.7;0.3;30.0;BU02960101;GM0296;6604.0;6604LX;BU02960101;GM0296;6604.0;6604LX;BU02960101;GM0296;6604.0;6604LX;False;False;False;51.82479756326081;5.738870251190747;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Extract BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;179641;426994;POINT(179641 426994);24.0;0.7;0.3;30.0;BU02960101;GM0296;6604.0;6604LL;BU02960101;GM0296;6604.0;6604LL;BU02960101;GM0296;6604.0;6604LL;False;False;False;51.83100000125735;5.744678140765692;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;M  Kalkman Beheer BV;Supermarkt;n.a.;0.11;;Optie B;LT;179691;424346;POINT(179691 424346);0.11;0.7;0.3;30.0;BU02960116;GM0296;6603.0;6603AM;BU02960116;GM0296;6603.0;6603AM;BU02960116;GM0296;6603.0;6603AM;False;False;False;51.8071969743066;5.745214287174663;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Rafti BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;180496;425252;POINT(180496 425252);24.0;0.7;0.3;30.0;BU02960117;GM0296;6603.0;6603BM;BU02960117;GM0296;6603.0;6603BM;BU02960117;GM0296;6603.0;6603BM;False;False;False;51.815304087846926;5.756953135353411;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Plaza Food BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;180833;425609;POINT(180833 425609);24.0;0.7;0.3;30.0;BU02960111;GM0296;6604.0;6604CW;BU02960111;GM0296;6604.0;6604CW;BU02960111;GM0296;6604.0;6604CW;False;False;False;51.818497369960426;5.7618669994361555;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Wijchen;GM0296;Arnhem/Nij;ES08;Trucks NL BV;Dienstverlening_Informatie;n.a.;0.0;;Optie B;LT;180873;426043;POINT(180873 426043);5.0;0.7;0.3;50.0;BU02960101;GM0296;6604.0;6604LV;BU02960101;GM0296;6604.0;6604LV;BU02960101;GM0296;6604.0;6604LV;False;False;False;51.822396397453;5.762479617830445;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;W_Gemaal_1245;GemaalWarmte;n.a.;0.0;;Optie B;LT;132252;422600;POINT(132252 422600);0.0;0.7;0.3;30.0;BU02970106;GM0297;5307.0;5307TD;BU02970106;GM0297;5307.0;5307TD;BU02970106;GM0297;5307.0;5307TD;False;False;False;51.791587014071766;5.057477338365154;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;Bakkerij Verba VOF;Bakkerij;n.a.;0.0;;Optie B;LT;134688;425651;POINT(134688 425651);0.0;0.7;0.3;30.0;BU02970100;GM0297;5306.0;5306GE;BU02970100;GM0297;5306.0;5306GE;BU02970100;GM0297;5306.0;5306GE;False;False;False;51.81910416253118;5.0926068597255965;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;W_Gemaal_1242;GemaalWarmte;n.a.;0.0;;Optie B;LT;136552;423000;POINT(136552 423000);0.0;0.7;0.3;30.0;BU02970105;GM0297;5305.0;5305VH;BU02970105;GM0297;5305.0;5305VH;BU02970105;GM0297;5305.0;5305VH;False;False;False;51.7953409028646;5.11978240892591;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;W_Gemaal_1529;GemaalWarmte;n.a.;0.0;;Optie B;LT;137296;417521;POINT(137296 417521);0.0;0.7;0.3;30.0;BU02970309;GM0297;5317.0;5317KX;BU02970309;GM0297;5317.0;5317KX;BU02970309;GM0297;5317.0;5317KX;False;False;False;51.74611784968631;5.130846938003433;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;W_Gemaal_1257;GemaalWarmte;n.a.;0.0;;Optie B;LT;138052;420500;POINT(138052 420500);0.0;0.7;0.3;30.0;BU02970104;GM0297;5308.0;5308JD;BU02970104;GM0297;5308.0;5308JD;BU02970104;GM0297;5308.0;5308JD;False;False;False;51.772917590918745;5.141648270320756;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;Bakkerij G  van Keulen BV;Bakkerij;n.a.;0.0;;Optie B;LT;141523;423881;POINT(141523 423881);0.0;0.7;0.3;30.0;BU02970203;GM0297;5311.0;5311CW;BU02970203;GM0297;5311.0;5311CW;BU02970203;GM0297;5311.0;5311CW;False;False;False;51.803401681027644;5.191806617051277;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;Supermarkt Bommelerwaard BV;Supermarkt;n.a.;0.49;;Optie B;LT;142401;423211;POINT(142401 423211);0.49;0.7;0.3;30.0;BU02970203;GM0297;5311.0;5311PC;BU02970203;GM0297;5311.0;5311PC;BU02970203;GM0297;5311.0;5311PC;False;False;False;51.79739998158372;5.204560563686841;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
