buurtcode;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bedrijfswagens_gewicht_methode;bedrijfswagens_pc4_gelijk_verdeeld;bedrijfswagens_pc4_dekkingsklasse;bedrijfswagens_rdw_peildatum;bedrijfswagens_cbs_split_periode
BU19480406;119;31;119;397;31;101;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480407;220;19;220;282;19;23;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU19480408;96;17;96;185;17;32;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480409;155;7;130;155;6;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19480410;64;5;64;449;5;34;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU19480411;96;17;96;305;17;53;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480412;32;2;32;42;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480413;18;1;18;26;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480414;35;3;28;35;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480415;44;4;31;44;3;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480416;401;77;147;401;30;77;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU19480417;486;125;325;486;83;125;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480418;122;31;62;122;16;31;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480419;67;6;67;73;6;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480420;35;3;20;35;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480421;98;9;34;98;3;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480422;12;0;12;21;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480423;53;4;53;58;4;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480424;46;4;31;46;3;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480425;45;4;11;45;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480426;15;1;15;21;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480427;102;9;44;102;4;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480428;19;2;19;46;2;4;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU19480429;47;2;47;49;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480430;44;4;19;44;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480431;22;2;22;26;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19480432;201;9;16;201;1;9;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19480433;96;17;20;96;3;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19820901;74;8;74;199;8;21;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19821001;40;3;28;40;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19821007;200;13;31;200;2;13;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19821009;40;3;19;40;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19821013;20;1;20;98;1;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19821015;20;1;20;167;1;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19821017;20;1;20;301;1;20;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19821503;133;6;132;133;6;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19821601;14;1;11;14;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19821603;142;14;142;146;14;15;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19821705;66;1;66;326;1;10;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU19822001;76;4;2;76;0;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19822003;76;4;76;151;4;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19822503;84;7;84;178;7;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910101;144;4;97;144;3;4;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19910102;58;2;58;75;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910103;59;2;59;75;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910104;28;1;12;28;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910105;121;4;114;121;4;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910106;60;2;60;90;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910107;30;1;30;48;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910108;156;3;42;156;1;3;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU19910109;27;0;27;62;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910110;55;1;55;92;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910111;59;2;57;59;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910112;66;10;66;139;10;22;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910113;68;2;68;72;2;2;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19910114;67;3;14;67;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910115;1721;313;1638;1721;299;313;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU19910116;268;12;67;268;4;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910117;34;1;34;48;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910196;246;11;150;246;9;11;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19910197;472;19;164;472;6;19;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19910198;34;1;34;353;1;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910199;34;1;34;403;1;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910201;4;1;4;43;1;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910298;719;58;128;719;11;58;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU19910299;0;0;0;304;0;26;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910301;0;0;0;9;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910399;0;0;0;240;0;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910601;194;12;79;194;5;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910603;48;3;48;61;3;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910604;48;3;48;164;3;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910605;48;3;48;195;3;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19910607;335;21;108;335;7;21;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02140004;17;1;8;17;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140006;68;4;50;68;3;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02140007;69;6;69;72;5;6;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU02140009;26;4;26;162;4;27;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02140209;79;3;78;79;3;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02630000;589;64;195;589;21;64;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630001;237;36;22;237;3;36;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630002;76;12;9;76;2;12;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02630003;7;0;2;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630006;69;9;69;139;9;16;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU02630007;108;13;108;180;13;20;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630008;117;18;117;309;18;46;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630009;46;7;46;365;7;47;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU02630010;63;5;63;96;5;8;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU02630100;211;11;103;211;5;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630101;59;1;8;59;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02630102;42;1;16;42;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02630108;66;3;66;109;3;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02630109;125;7;125;270;7;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630200;580;51;110;580;10;51;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630208;64;6;64;407;6;36;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630209;193;17;193;325;17;29;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630309;53;1;53;94;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02630400;99;4;34;99;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630401;29;0;7;29;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02630408;60;2;60;203;2;7;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU02630409;129;5;66;129;3;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02810209;77;5;77;133;5;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970000;182;14;55;182;4;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970001;253;20;166;253;13;20;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970002;182;14;65;182;5;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970007;355;23;159;355;8;23;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU02970008;182;14;182;345;14;27;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970009;36;3;36;222;3;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970100;189;9;52;189;3;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970101;14;0;5;14;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970102;52;0;22;52;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970103;111;6;23;111;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970104;103;1;5;103;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02970105;33;1;33;218;1;5;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU02970106;302;13;134;302;6;13;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02970107;73;4;73;318;4;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970108;14;0;14;77;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02970109;54;3;54;95;3;5;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU02970200;42;1;6;42;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970201;61;5;25;61;2;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970202;51;0;4;51;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02970203;195;13;88;195;6;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970204;39;7;11;39;2;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970207;21;1;21;130;1;8;bedrijfsvestigingen_hj;False;6.0;2026-07-08;2023JJ00
BU02970208;56;4;56;179;4;14;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU02970209;197;23;197;397;23;50;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU02970300;164;27;34;164;6;27;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU02970301;66;11;8;66;1;11;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU02970309;38;6;38;191;6;32;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120101;50;1;45;50;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120102;112;1;112;113;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120200;72;5;35;72;3;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120300;333;33;234;333;23;33;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120403;82;0;34;82;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120404;41;0;29;41;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120500;95;0;40;95;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120600;64;1;51;64;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05120700;42;3;42;42;3;3;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU05120800;33;0;33;44;0;0;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU05120900;17;0;17;57;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121000;54;2;54;70;2;3;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU05121105;48;4;33;48;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121106;96;7;37;96;3;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121107;72;5;35;72;3;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121108;24;2;24;53;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121200;38;2;38;38;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121300;54;0;29;54;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121409;39;3;39;88;3;8;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU05121410;48;4;34;48;3;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121411;25;2;25;54;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121500;121;11;121;195;11;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121600;14;0;14;43;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05121700;27;0;27;37;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05121800;68;0;68;87;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05121900;11;0;11;70;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05122000;15;0;15;38;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU05122100;24;2;24;102;2;8;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07960103;2;0;2;16;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960104;1;0;1;21;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960209;666;25;29;666;1;25;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU07960210;57;2;41;57;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960301;76;0;35;76;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960302;27;0;27;38;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960303;80;0;57;80;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU07960304;78;0;78;151;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960305;259;1;235;259;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960306;171;1;171;193;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960401;55;0;37;55;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960402;77;0;77;96;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960403;25;0;25;25;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960507;94;31;29;94;6;31;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU07960601;70;2;59;70;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960607;87;2;68;87;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960608;35;1;35;76;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07960701;3;0;3;48;0;5;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU07960702;0;0;0;13;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07960706;0;0;0;21;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960707;0;0;0;18;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960798;0;0;0;34;0;4;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU07960799;485;24;57;485;3;24;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU07960801;0;0;0;24;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960802;0;0;0;44;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960803;0;0;0;62;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960804;0;0;0;222;0;9;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07960901;105;3;47;105;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960902;51;0;51;90;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960903;256;1;221;256;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960904;20;0;20;41;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU07960905;18;0;18;24;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960906;91;2;41;91;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960907;53;1;53;77;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960908;73;1;67;73;1;1;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU07960909;26;1;22;26;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960910;52;2;27;52;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960911;52;2;24;52;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960912;78;2;27;78;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960913;52;2;52;57;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960914;26;1;26;37;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07960915;23;1;23;27;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961001;10;0;10;62;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961002;42;1;23;42;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961003;14;0;14;44;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961004;14;0;14;14;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961005;41;1;20;41;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961006;31;0;27;31;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961007;62;1;37;62;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961008;63;1;36;63;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961009;61;1;54;61;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961010;130;4;130;134;4;4;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU07961011;66;2;66;71;2;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07961101;182;26;71;182;10;26;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961106;157;18;151;157;17;18;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU07961107;229;0;225;229;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961108;108;19;108;187;19;33;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU07961109;265;46;265;281;46;50;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU07961110;246;44;124;246;22;44;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961111;26;1;26;197;1;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961201;83;6;40;83;3;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961202;24;2;13;24;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961203;73;5;73;83;5;6;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU07961204;71;5;57;71;4;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07961205;162;12;100;162;7;12;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07961206;12;1;12;136;1;10;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU07970101;51;3;22;51;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07970102;206;12;78;206;4;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07970200;362;35;362;433;35;42;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07970300;179;24;179;290;24;39;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07970501;320;11;185;320;5;11;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU07970502;201;8;134;201;5;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07970600;7;1;5;7;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07970700;33;0;33;33;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07970800;50;9;49;50;9;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07970900;214;22;82;214;5;22;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07971000;67;1;67;67;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07971100;157;2;151;157;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08670002;97;1;97;119;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08670003;97;1;89;97;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08670008;65;1;61;65;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08670010;628;117;613;628;112;117;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08670011;280;52;280;308;52;58;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU08670103;106;5;106;330;5;15;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU08670202;100;4;66;100;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08670203;151;6;151;189;6;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590201;177;11;37;177;2;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19590202;142;9;40;142;2;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19590291;35;2;35;278;2;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19590501;106;2;33;106;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19590591;79;2;79;106;2;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590592;79;2;79;126;2;3;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU19590601;16;0;16;16;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19590602;24;1;21;24;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19590603;119;3;10;119;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590691;55;1;55;165;1;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590701;38;5;17;38;2;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19590791;57;1;57;69;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590801;12;0;1;12;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590891;7;0;7;14;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590901;32;0;4;32;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19590991;3;0;3;30;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19591001;63;19;60;63;18;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19591002;168;51;86;168;25;51;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
