waterschap;res_gebied;min_uur;min_gj_ex;type;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Waterschap Scheldestromen;Zeeland;10.535;595;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;False;False;False;51.691257911309826;3.744538384694134;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.47;83;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16950109;GM1695;4486.0;4486PP;BU16950109;GM1695;4486.0;4486PP;BU16950109;GM1695;4486.0;4486PP;False;False;False;51.5940973043959;3.8483804970743347;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.67375;38;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06770403;GM0677;4569.0;4569PK;BU06770403;GM0677;4569.0;4569PK;BU06770403;GM0677;4569.0;4569PK;False;False;False;51.329877401051725;4.106023693703254;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.79666666667;102;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150601;GM0715;4542.0;4542NK;BU07150601;GM0715;4542.0;4542NK;BU07150601;GM0715;4542.0;4542NK;False;False;False;51.30871861465278;3.7632224131998755;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;21.8254166666;1233;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151501;GM0715;4541.0;4541CX;BU07151501;GM0715;4541.0;4541CX;BU07151501;GM0715;4541.0;4541CX;False;False;False;51.274657049762126;3.8284612887898426;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.3675;21;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06640551;GM0664;4458.0;4458ND;BU06640551;GM0664;4458.0;4458ND;BU06640551;GM0664;4458.0;4458ND;False;False;False;51.499596488259364;3.753476253656128;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;2.77666666667;157;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06540802;GM0654;4456.0;4456RS;BU06540802;GM0654;4456.0;4456RS;BU06540802;GM0654;4456.0;4456RS;False;False;False;51.48869573911746;3.743883244004319;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;12.0254166667;680;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;False;False;False;51.27692673290815;3.869594107435447;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.06375;343;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353AV;BU07170309;GM0717;4353.0;4353AV;BU07170309;GM0717;4353.0;4353AV;False;False;False;51.54413371628887;3.6013526257074497;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;22.6420833333;1280;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353AV;BU07170309;GM0717;4353.0;4353AV;BU07170309;GM0717;4353.0;4353AV;False;False;False;51.54411818895321;3.60132052037135;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;16.2108333333;916;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07160709;GM0716;4675.0;4675CM;BU07160709;GM0716;4675.0;4675CM;BU07160709;GM0716;4675.0;4675CM;False;False;False;51.61922774377603;4.169610082439961;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;77.1137499999;4358;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761208;GM1676;4328.0;4328BA;BU16761208;GM1676;4328.0;4328BA;BU16761208;GM1676;4328.0;4328BA;False;False;False;51.6985366575111;3.7516621645876285;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;10.535;595;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;False;False;False;51.690861183603104;3.743668639646085;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.43125;363;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150201;GM0715;4571.0;4571SL;BU07150201;GM0715;4571.0;4571SL;BU07150201;GM0715;4571.0;4571SL;False;False;False;51.29914949481479;3.882850648303812;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.47;83;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16950100;GM1695;4486.0;4486CR;BU16950100;GM1695;4486.0;4486CR;BU16950100;GM1695;4486.0;4486CR;False;False;False;51.593998258393924;3.8487510715321553;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;18.2320833333;1030;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353AV;BU07170309;GM0717;4353.0;4353AV;BU07170309;GM0717;4353.0;4353AV;False;False;False;51.544239790223486;3.6022597318133185;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.06375;343;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170300;GM0717;4353.0;4353SJ;BU07170300;GM0717;4353.0;4353SJ;BU07170300;GM0717;4353.0;4353SJ;False;False;False;51.54554834142427;3.6030221805742397;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.67375;38;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06770401;GM0677;4569.0;4569AA;BU06770401;GM0677;4569.0;4569AA;BU06770401;GM0677;4569.0;4569AA;False;False;False;51.332247349664435;4.10706634114445;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.79666666667;102;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150601;GM0715;4542.0;4542NW;BU07150601;GM0715;4542.0;4542NW;BU07150601;GM0715;4542.0;4542NW;False;False;False;51.30964119632022;3.758682663835153;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;21.8254166666;1233;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151501;GM0715;4541.0;4541CS;BU07151501;GM0715;4541.0;4541CS;BU07151501;GM0715;4541.0;4541CS;False;False;False;51.27324732977951;3.828361713853498;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;12.0254166667;680;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;False;False;False;51.27638001537147;3.8723528382265227;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;16.2108333333;916;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07160709;GM0716;4675.0;4675CM;BU07160709;GM0716;4675.0;4675CM;BU07160709;GM0716;4675.0;4675CM;False;False;False;51.62016640717161;4.166993718326911;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;77.1137499999;4358;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;False;False;False;51.698980273305224;3.7518431672059407;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.43125;363;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07152801;GM0715;4543.0;4543RP;BU07152801;GM0715;4543.0;4543RP;BU07152801;GM0715;4543.0;4543RP;False;False;False;51.30087404369647;3.8868422774732205;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;10.535;595;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;False;False;False;51.690467198256144;3.7428109169809667;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.47;83;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16950100;GM1695;4486.0;4486CR;BU16950100;GM1695;4486.0;4486CR;BU16950100;GM1695;4486.0;4486CR;False;False;False;51.593813765071616;3.849387664825228;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.06375;343;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353JA;BU07170309;GM0717;4353.0;4353SJ;BU07170309;GM0717;4353.0;4353SJ;False;False;False;51.547374355639235;3.603746558481624;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;18.2320833333;1030;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353JA;BU07170309;GM0717;4353.0;4353JA;BU07170309;GM0717;4353.0;4353JA;False;False;False;51.543943255751785;3.604794978888291;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.67375;38;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06770403;GM0677;4569.0;4569PG;BU06770403;GM0677;4569.0;4569PG;BU06770403;GM0677;4569.0;4569PG;False;False;False;51.332974952883006;4.107616592025074;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.79666666667;102;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;False;False;False;51.310525501830384;3.754388832137442;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;21.8254166666;1233;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;False;False;False;51.27194276398224;3.8270375373005168;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;12.0254166667;680;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;False;False;False;51.27549240801603;3.8737046468289145;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;16.2108333333;916;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07160709;GM0716;4675.0;4675RE;BU07160709;GM0716;4675.0;4675RE;BU07160709;GM0716;4675.0;4675RE;False;False;False;51.621619395484835;4.1619409199506485;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;77.1137499999;4358;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;False;False;False;51.69938289533601;3.752010414026599;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;10.535;595;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;BU16761200;GM1676;4328.0;4328CC;False;False;False;51.69008184355161;3.7419762512313794;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.43125;363;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07152801;GM0715;4543.0;4543RP;BU07152801;GM0715;4543.0;4543RP;BU07152801;GM0715;4543.0;4543RP;False;False;False;51.30608436930135;3.898000789717719;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.47;83;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16950100;GM1695;4486.0;4486CR;BU16950100;GM1695;4486.0;4486CR;BU16950100;GM1695;4486.0;4486CR;False;False;False;51.59343842462765;3.85029085267694;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.06375;343;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353JB;BU07170309;GM0717;4353.0;4353JB;BU07170309;GM0717;4353.0;4353JB;False;False;False;51.54746834315403;3.6042243948349624;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;18.2320833333;1030;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170109;GM0717;4352.0;4352JD;BU07170109;GM0717;4352.0;4352JD;BU07170109;GM0717;4352.0;4352JD;False;False;False;51.54313758243764;3.6146629271714383;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.67375;38;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06770403;GM0677;4569.0;4569PG;BU06770403;GM0677;4569.0;4569PG;BU06770403;GM0677;4569.0;4569PG;False;False;False;51.333696761430645;4.107697433767615;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;21.8254166666;1233;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;False;False;False;51.27041105923825;3.825518845356856;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.79666666667;102;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;False;False;False;51.31079519305465;3.752684999566322;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;12.0254166667;680;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;False;False;False;51.27419898202684;3.8737750398578426;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;16.2108333333;916;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07160709;GM0716;4675.0;4675RX;BU07160709;GM0716;4675.0;4675RX;BU07160709;GM0716;4675.0;4675RX;False;False;False;51.62264363396325;4.158237700988626;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;77.1137499999;4358;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;False;False;False;51.69968620020852;3.7518183693289373;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;10.535;595;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761201;GM1676;4328.0;4328LD;BU16761201;GM1676;4328.0;4328LD;BU16761201;GM1676;4328.0;4328LD;False;False;False;51.689712365259226;3.7411766665864707;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;9.86125;557;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170109;GM0717;4352.0;4352SM;BU07170109;GM0717;4352.0;4352SM;BU07170109;GM0717;4352.0;4352SM;False;False;False;51.54097964250463;3.6369353088128564;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.47;83;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16950100;GM1695;4486.0;4486CH;BU16950100;GM1695;4486.0;4486CH;BU16950100;GM1695;4486.0;4486CH;False;False;False;51.5931088439426;3.8510827290934437;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.06375;343;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353SK;BU07170309;GM0717;4353.0;4353SK;BU07170309;GM0717;4353.0;4353SK;False;False;False;51.55044475177656;3.6036313215606035;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.67375;38;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06770403;GM0677;4569.0;4569PG;BU06770403;GM0677;4569.0;4569PG;BU06770403;GM0677;4569.0;4569PG;False;False;False;51.33490467060469;4.10785100560808;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;21.8254166666;1233;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;False;False;False;51.268895906701495;3.82400782457369;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.79666666667;102;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;False;False;False;51.31173877098702;3.7460473178187716;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;12.0254166667;680;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;False;False;False;51.2722410214172;3.873874450438857;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;8.37083333332;473;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170100;GM0717;4352.0;4352AL;BU07170100;GM0717;4352.0;4352AL;BU07170100;GM0717;4352.0;4352AL;False;False;False;51.54373797339718;3.6219539770864717;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;16.2108333333;916;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07160709;GM0716;4675.0;4675RX;BU07160709;GM0716;4675.0;4675RX;BU07160709;GM0716;4675.0;4675RX;False;False;False;51.623141434772954;4.14936576312007;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;77.1137499999;4358;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;False;False;False;51.69976728509306;3.7510078951580477;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;10.535;595;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761201;GM1676;4328.0;4328LD;BU16761201;GM1676;4328.0;4328LD;BU16761201;GM1676;4328.0;4328LD;False;False;False;51.68932941176477;3.7403486106137906;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.47;83;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16950209;GM1695;4485.0;4485PK;BU16950209;GM1695;4485.0;4485PK;BU16950209;GM1695;4485.0;4485PK;False;False;False;51.58130301085896;3.862006382119349;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;9.86125;557;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170001;GM0717;4351.0;4351NA;BU07170001;GM0717;4351.0;4351NA;BU07170001;GM0717;4351.0;4351NA;False;False;False;51.53941580832693;3.6549450863443482;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.06375;343;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353KA;BU07170309;GM0717;4353.0;4353KA;BU07170309;GM0717;4353.0;4353KA;False;False;False;51.553711734958995;3.603558921393167;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.67375;38;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06770403;GM0677;4569.0;4569PE;BU06770403;GM0677;4569.0;4569PE;BU06770403;GM0677;4569.0;4569PE;False;False;False;51.33657917870698;4.10804738791581;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;21.8254166666;1233;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;BU07151401;GM0715;4551.0;4551LB;False;False;False;51.26744590974345;3.822770912500606;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.79666666667;102;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;False;False;False;51.31245968341064;3.7408358488982714;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;4.32833333333;245;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;False;False;False;51.26999999016606;3.8739866310833153;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;7.69708333333;435;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;BU07151601;GM0715;4541.0;4541HT;False;False;False;51.270948695318594;3.8747208055489173;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;16.2108333333;916;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07160709;GM0716;4675.0;4675RX;BU07160709;GM0716;4675.0;4675RX;BU07160709;GM0716;4675.0;4675RX;False;False;False;51.6179740465549;4.142771443051331;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;10.535;595;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761201;GM1676;4328.0;4328LD;BU16761201;GM1676;4328.0;4328LD;BU16761201;GM1676;4328.0;4328LD;False;False;False;51.688935685494926;3.739480405705199;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;77.1137499999;4358;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;BU16761208;GM1676;4328.0;4328SN;False;False;False;51.69988119716055;3.750024622992987;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;9.86125;557;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170001;GM0717;4351.0;4351NA;BU07170001;GM0717;4351.0;4351NA;BU07170001;GM0717;4351.0;4351NA;False;False;False;51.540462741537546;3.657216598320627;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;6.06375;343;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07170309;GM0717;4353.0;4353KA;BU07170309;GM0717;4353.0;4353KA;BU07170309;GM0717;4353.0;4353KA;False;False;False;51.556032250284495;3.60183879144717;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;0.67375;38;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU06770403;GM0677;4569.0;4569PE;BU06770403;GM0677;4569.0;4569PE;BU06770403;GM0677;4569.0;4569PE;False;False;False;51.338779897414554;4.1082107631069364;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;21.8254166666;1233;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07151401;GM0715;4551.0;4551LH;BU07151401;GM0715;4551.0;4551LH;BU07151401;GM0715;4551.0;4551LH;False;False;False;51.26565056457333;3.821580833557544;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
Waterschap Scheldestromen;Zeeland;1.79666666667;102;Influent;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;BU07150601;GM0715;4542.0;4542NL;False;False;False;51.312541664122676;3.740275546082347;WarmteAtlas:TEA_leidingen_minimale_potentie;;;
