WiO_id;Referentie;Projectnaa;gemeente;wijkdorp;RES_regio;K_n_woning;K_n_utilit;K_Nieuwbou;K_Bew_init;Tn_onbeken;Tn_HT_HT-b;Tn_MT_MT-b;Tn_MT_LT-b;Tn_MT_ZLT-;Tn_LT_LT-b;Tn_LT_ZLT-;Tn_ZLT;Tn_ind_all;Tn_groen_g;Tn_waterst;Tn_hybride;Tn_kan_koe;Tn_beoogd;Br_onbeken;Br_restw_i;Br_aftapw_;Br_biomass;Br_geother;Br_bodemlu;Br_zonth_M;Br_zonth_Z;Br_TEO_e;Br_TEA_e;Br_TED;Br_lucht;Br_uitwiss;Br_groen_g;Br_waterst;Br_WKO;Br_beoogd;Datum_stat;V_planfase;P_ini_grp;P_lev_bedr;V_verw_ger;Lees_meer;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
72;;De Hilversumse Meent - Hilversum;Hilversum;De Hilversumse Meent;Noord-Holland Zuid;623;0;Nee;Ja;-;-;-;-;-;-;-;1;1;-;-;-;1;ZLT-net/bronnet, indiv. all-e warmtepomp, systeem kan koelen;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;bodemlussen (+elektriciteit), lucht;20250101;uitvoeringsfase;;De Warmtemaatschappij;2028;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/de+hilversumse+meent+hilversum/default.aspx;BU04020801;GM0402;BU04020801;GM0402;BU04020801;GM0402;False;False;52.273876460426756;5.137640279544055;MULTIPOLYGON (((5.141938 52.273658, 5.14119 52.273151, 5.141895 52.272548, 5.140632 52.271662, 5.138897 52.271742, 5.13706 52.272281, 5.136813 52.272432, 5.136522 52.271631, 5.132864 52.272182, 5.133241 52.272885, 5.133862 52.274169, 5.13473 52.275153, 5.135476 52.276083, 5.136789 52.276697, 5.13796 52.276473, 5.140069 52.275572, 5.141351 52.275204, 5.141661 52.274805, 5.141938 52.273658)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
112;;Limbrichterveld-Noord - Sittard;Sittard-Geleen;Limbrichterveld-Noord;Zuid-Limburg;832;16;Nee;Nee;-;1;1;1;-;1;-;-;-;-;-;1;-;HT-net met HT-bron, MT-net met MT-bron, MT-net met LT-bron, LT-net met LT-bron, hybride warmtepomp;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;restwarmte industrie/datacenter, biomassa;20250101;uitvoeringsfase;;Ennatuurlijk;;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/limbrichterveld-noord+sittard-geleen/default.aspx;BU18830001;GM1883;BU18830001;GM1883;BU18830001;GM1883;False;False;51.00475954552543;5.851665091715992;MULTIPOLYGON (((5.848215 51.006663, 5.849417 51.006333, 5.852738 51.005935, 5.853877 51.00588, 5.859242 51.005959, 5.859239 51.005591, 5.857436 51.004203, 5.856854 51.004238, 5.855906 51.00222, 5.854809 51.002433, 5.853749 51.002462, 5.853137 51.002609, 5.852536 51.00269, 5.852277 51.002687, 5.851964 51.002627, 5.851501 51.002535, 5.851022 51.002517, 5.848764 51.003327, 5.848648 51.003645, 5.84593 51.004725, 5.846371 51.005066, 5.84439 51.005734, 5.845521 51.007543, 5.848215 51.006663)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
132;;Benedenbuurt -Wageningen;Wageningen;Benedenbuurt;Foodvalley;444;0;Nee;Ja;-;-;-;-;1;-;-;-;-;-;-;-;-;MT-net met ZLT-bron;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;lucht;20251101;ontwikkelfase;Warmtenet Oost Wageningen (WOW);Warmtebedrijf WOW;2028;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/benedenbuurt+wageningen/default.aspx;BU02890702;GM0289;BU02890702;GM0289;BU02890702;GM0289;False;False;51.97271811590953;5.678953490226461;MULTIPOLYGON (((5.681315 51.974853, 5.681313 51.974571, 5.681313 51.974571, 5.68164 51.973723, 5.682193 51.972477, 5.682415 51.97154, 5.682206 51.971271, 5.676112 51.970362, 5.676052 51.97067, 5.676181 51.971376, 5.676187 51.972325, 5.676194 51.973326, 5.676057 51.974674, 5.681315 51.974853)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
76;;Samrtpolder - Katwijk;Katwijk;Kalkoven;Holland Rijnland;263;2;Nee;Nee;-;-;-;-;1;-;-;-;-;-;-;-;-;MT-net met ZLT-bron;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;TEO (+elektriciteit);20250101;realisatie onzeker;;Firan;;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/kalkoven+katwijk/default.aspx;BU05370103;GM0537;BU05370103;GM0537;BU05370103;GM0537;False;False;52.20519270532248;4.414734837787684;MULTIPOLYGON (((4.405761 52.207451, 4.40695 52.208535, 4.408184 52.209298, 4.407334 52.209621, 4.40777 52.210118, 4.408327 52.210343, 4.409091 52.20987, 4.409677 52.209899, 4.410317 52.21043, 4.41166 52.210856, 4.411975 52.210498, 4.412096 52.210186, 4.411872 52.209933, 4.418493 52.207799, 4.41926 52.207743, 4.419512 52.207878, 4.422134 52.20768, 4.422236 52.207681, 4.422886 52.208306, 4.423199 52.208606, 4.424215 52.208246, 4.424994 52.208205, 4.427414 52.2073, 4.427278 52.207079, 4.426929 52.206715, 4.426561 52.206579, 4.426075 52.206065, 4.423333 52.202984, 4.421734 52.201387, 4.422223 52.201195, 4.420378 52.199188, 4.419796 52.198948, 4.419967 52.199294, 4.418295 52.199861, 4.41712 52.20051, 4.416117 52.200847, 4.414545 52.201532, 4.410939 52.201236, 4.408355 52.2021, 4.407987 52.202568, 4.40806 52.203886, 4.406041 52.20401, 4.404518 52.204178, 4.403497 52.204185, 4.403139 52.20419, 4.402715 52.203159, 4.401754 52.203324, 4.402073 52.203938, 4.402598 52.204986, 4.402828 52.205584, 4.402595 52.206319, 4.403445 52.206545, 4.403418 52.207188, 4.403892 52.207679, 4.405409 52.207197, 4.405761 52.207451)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
40;;Bloemenbuurt;Ede;Bloemenbuurt,Indische Buurt, Indische Buurt (wijk) (wijk Ede-West);Foodvalley;NB;NB;NB;Nee;1;-;1;-;-;-;-;-;-;-;-;-;-;techniek onbekend, MT-net met MT-bron;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;1;restwarmte industrie/datacenter, biomassa, geothermie (MT), TEO (+elektriciteit), WKO;20260101;ontwikkelfase;;Warmtebedrijf Ede;2030;"https://warmtebedrijfede.nl/over-ons/het-warmtenet/kaart-slim-groen-warmtenet/; https://warmtenetwerk.nl/warmteproject/bloemenbuurt-wijk-ede-west-ede/ ; https://projecten.rvo.nl/projecten/72649";BU02280204;GM0228;BU02280204;GM0228;BU02280204;GM0228;False;False;52.037858326528614;5.653738608920316;MULTIPOLYGON (((5.64984 52.038761, 5.654659 52.040311, 5.65642 52.03833, 5.65717 52.03823, 5.656568 52.036465, 5.656 52.036508, 5.653287 52.035197, 5.64984 52.038761)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
125;;Venlo-Zuid - Venlo;Venlo;Hagerhof-Oost;Noord- en Midden Limburg;886;46;Deels;Nee;-;-;-;-;1;-;-;-;-;-;-;-;-;MT-net met ZLT-bron;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;bodemlussen (+elektriciteit), TEO (+elektriciteit);20250101;planuitwerkingsfase;;Linthorst Energy;2028;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/hagerhof-oost+venlo/default.aspx;BU09831205;GM0983;BU09831205;GM0983;BU09831205;GM0983;False;False;51.358500751444375;6.164471565687036;MULTIPOLYGON (((6.158019 51.358283, 6.160891 51.361949, 6.161523 51.361911, 6.162423 51.361626, 6.162816 51.362034, 6.167016 51.360398, 6.16728 51.360683, 6.167938 51.360369, 6.168758 51.360032, 6.168561 51.35981, 6.17135 51.358915, 6.170925 51.358382, 6.170697 51.358448, 6.170115 51.357904, 6.170342 51.357793, 6.16984 51.357355, 6.169732 51.357412, 6.168826 51.356614, 6.168731 51.356351, 6.167869 51.355994, 6.165709 51.354495, 6.159714 51.357634, 6.158019 51.358283)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
57;;De Wijert - Groningen;Groningen;De Wijert;Groningen;747;17;Nee;Nee;-;-;-;-;-;1;1;-;-;-;-;-;-;LT-net met LT-bron, LT-net met ZLT-bron;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;bron onbekend;20250101;planuitwerkingsfase;;Nog niet van toepassing;2028;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/de+wijert+groningen/default.aspx;BU00140605;GM0014;BU00140605;GM0014;BU00140605;GM0014;False;False;53.19858008416449;6.568271094404458;MULTIPOLYGON (((6.567434 53.199847, 6.569496 53.200763, 6.573142 53.198039, 6.573456 53.197553, 6.569932 53.197392, 6.564947 53.197154, 6.563594 53.197333, 6.563997 53.19825, 6.564941 53.19969, 6.567434 53.199847)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
109;;Nieuw Dokkum - Schiermonnikoog;Schiermonnikoog;Nieuw Dokkum;Friesland;152;48;Deels;Ja;-;-;-;-;-;-;1;-;-;-;-;-;-;LT-net met ZLT-bron;-;-;-;-;-;-;-;?;-;-;-;1;-;-;-;-;lucht;20250101;uitvoeringsfase;;Provincie Fryslân;2030;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/nieuw+dokkum+schiermonnikoog/default.aspx;BU00880000;GM0088;BU00880000;GM0088;BU00880000;GM0088;False;False;53.47995131928735;6.16174096477576;MULTIPOLYGON (((6.153069 53.479069, 6.156576 53.482669, 6.15799 53.483451, 6.160418 53.4841, 6.162905 53.484176, 6.166733 53.483393, 6.169883 53.482568, 6.171337 53.482017, 6.171692 53.481673, 6.1718 53.480738, 6.170971 53.479939, 6.169271 53.478807, 6.166723 53.477746, 6.166848 53.476982, 6.16266 53.476305, 6.162515 53.476503, 6.159789 53.476058, 6.156791 53.476225, 6.156813 53.475749, 6.155368 53.475546, 6.154578 53.475587, 6.154468 53.476519, 6.153905 53.476758, 6.153171 53.477976, 6.151576 53.478128, 6.15174 53.479227, 6.153069 53.479069)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
67;;Nijverheid - Hengelo;Hengelo;Nijverheid;Twente;2250;40;Nee;Nee;-;-;1;-;-;-;-;-;-;-;-;-;-;MT-net met MT-bron;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;restwarmte industrie/datacenter, aftapwarmte AVI of STEG;20250101;uitvoeringsfase;;Warmtebedrijf Hengelo (Ennatuurlijk en Firan zijn daar bij betrokken);;https://www.nplw.nl/proeftuinen/nijverheid-hengelo;BU01640604;GM0164;BU01640604;GM0164;BU01640604;GM0164;False;False;52.258638907963125;6.7678824495307754;MULTIPOLYGON (((6.756824 52.25475, 6.756395 52.255251, 6.755902 52.256857, 6.755847 52.259476, 6.758637 52.261377, 6.78091 52.261992, 6.780405 52.26158, 6.780939 52.261109, 6.78092 52.26076, 6.78125 52.260886, 6.781278 52.260706, 6.780947 52.260639, 6.781043 52.260465, 6.780679 52.260366, 6.780426 52.260502, 6.780532 52.26035, 6.780098 52.260075, 6.780157 52.259899, 6.779661 52.259874, 6.779669 52.260079, 6.779455 52.259959, 6.779531 52.259777, 6.779063 52.259742, 6.779164 52.259526, 6.778949 52.25934, 6.778579 52.259169, 6.778298 52.259296, 6.777975 52.259055, 6.778286 52.258918, 6.777299 52.258478, 6.777491 52.258152, 6.776871 52.258064, 6.776339 52.257649, 6.776565 52.25744, 6.775782 52.256754, 6.775516 52.256755, 6.775414 52.256558, 6.775137 52.256627, 6.774757 52.256305, 6.775568 52.256189, 6.775434 52.256, 6.775146 52.255784, 6.774386 52.256019, 6.774881 52.255771, 6.773791 52.254853, 6.77362 52.254422, 6.773237 52.254441, 6.773162 52.25426, 6.772601 52.254493, 6.772073 52.254111, 6.771927 52.254259, 6.771426 52.254145, 6.770116 52.254504, 6.769994 52.254376, 6.770025 52.254882, 6.769289 52.254016, 6.768535 52.254407, 6.769026 52.25509, 6.76861 52.254592, 6.768126 52.254725, 6.768303 52.254972, 6.767953 52.2551, 6.768205 52.255379, 6.768011 52.255433, 6.767835 52.255124, 6.766935 52.255316, 6.766726 52.255373, 6.766936 52.255661, 6.766479 52.255851, 6.766204 52.255862, 6.766031 52.255628, 6.764985 52.255906, 6.765331 52.256164, 6.765127 52.25622, 6.764862 52.255948, 6.76395 52.256133, 6.764108 52.256433, 6.763923 52.256218, 6.763174 52.256423, 6.763497 52.256665, 6.763275 52.256726, 6.763025 52.256444, 6.762137 52.256728, 6.762326 52.256919, 6.762119 52.256739, 6.761671 52.256864, 6.761363 52.257022, 6.761575 52.257175, 6.761413 52.257227, 6.759589 52.255882, 6.758354 52.256086, 6.757349 52.255237, 6.756824 52.25475)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
98;;Klapwijk - Pijnacker-Nootdorp;Pijnacker-Nootdorp;Klapwijk;Rotterdam-Den Haag;1431;4;Nee;Nee;-;-;1;-;-;-;-;-;-;-;-;-;-;MT-net met MT-bron;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;geothermie (MT);20250101;realisatie onzeker;;HVC;;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/klapwijk+pijnacker-nootdorp/default.aspx;BU19260104;GM1926;BU19260104;GM1926;BU19260104;GM1926;False;False;52.01373080154093;4.446745696737136;MULTIPOLYGON (((4.43978 52.016198, 4.44891 52.018674, 4.451799 52.014307, 4.451824 52.014163, 4.452254 52.013431, 4.452353 52.013352, 4.452518 52.012975, 4.453173 52.012053, 4.453216 52.011864, 4.453727 52.011112, 4.445006 52.009049, 4.444484 52.008766, 4.43978 52.016198)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
131;;Waddinxveen;Waddinxveen;Waddinxveen, Zuidplas;Midden-Holland;5000;NB;NB;Nee;1;-;-;-;-;-;-;-;-;-;-;-;-;techniek onbekend;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;bron onbekend, groen gas (bron);20250801;planuitwerkingsfase;;;2034;"https://warmtenetwerk.nl/warmteproject/warmtenet-waddinxveen/ ; https://www.waddinxveen.nl/eerste-aardgasvrije-buurten-in-waddinxveen/de-startbuurt-gvhp/; https://warmtenetwerk.nl/nieuws/item/haalbaarheidsonderzoek-warmtenet-waddinxveen/";BU06270303;GM0627;BU06270303;GM0627;BU06270303;GM0627;False;False;52.05199339847102;4.647070857278461;GEOMETRYCOLLECTION (MULTIPOLYGON (((4.649952 52.045413, 4.649947 52.045359, 4.645958 52.045906, 4.645144 52.044858, 4.640798 52.045565, 4.639599 52.04576, 4.640854 52.048416, 4.641263 52.049934, 4.641775 52.049951, 4.641857 52.051288, 4.642024 52.054015, 4.64258 52.053958, 4.644531 52.054269, 4.644218 52.054487, 4.643975 52.054715, 4.643473 52.054728, 4.643349 52.055206, 4.643206 52.055581, 4.643202 52.056094, 4.643329 52.056428, 4.643481 52.05661, 4.644018 52.056755, 4.645017 52.056871, 4.645011 52.057275, 4.645209 52.057347, 4.645266 52.058144, 4.646731 52.058135, 4.647991 52.058055, 4.648531 52.054898, 4.648681 52.054043, 4.648689 52.054, 4.648742 52.053701, 4.649413 52.049848, 4.64989 52.047112, 4.649952 52.045413), (4.647311 52.048355, 4.646829 52.047263, 4.647357 52.048339, 4.647788 52.049073, 4.647311 52.048355), (4.643032 52.048022, 4.643646 52.049434, 4.643418 52.048909, 4.643032 52.048022)), ((4.652001 52.057865, 4.656512 52.057458, 4.657125 52.055893, 4.654137 52.055315, 4.653958 52.054608, 4.653984 52.05336, 4.648742 52.053701, 4.648681 52.054043, 4.647991 52.058055, 4.652001 52.057865))), MULTILINESTRING ((4.645958 52.045906, 4.646252 52.046364), (4.646252 52.046364, 4.646347 52.046512), (4.646347 52.046512, 4.646829 52.047263), (4.647788 52.049073, 4.647543 52.049444), (4.647543 52.049444, 4.646812 52.049608), (4.646812 52.049608, 4.645562 52.049893), (4.645562 52.049893, 4.645644 52.05033), (4.645644 52.05033, 4.647231 52.050437), (4.647231 52.050437, 4.647282 52.051944), (4.647282 52.051944, 4.647168 52.053994), (4.647168 52.053994, 4.647123 52.05424), (4.647123 52.05424, 4.648689 52.054), (4.647123 52.05424, 4.645739 52.054087), (4.645739 52.054087, 4.6448 52.054082), (4.6448 52.054082, 4.644531 52.054269), (4.64258 52.053958, 4.642603 52.05041), (4.642603 52.05041, 4.643066 52.050293), (4.643066 52.050293, 4.643125 52.0499), (4.643125 52.0499, 4.643445 52.049826), (4.643445 52.049826, 4.643646 52.049434), (4.643032 52.048022, 4.643957 52.047788), (4.643957 52.047788, 4.644435 52.046732), (4.644435 52.046732, 4.646252 52.046364)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
39;;Druten-West, Boldershof, west Oud-Druten;Druten;Druten-West, Boldershof, west Oud-Druten;Arnhem Nijmegen;800;NB;Nee;Nee;-;-;-;1;-;-;-;-;-;-;-;-;-;MT-net met LT-bron;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;TEA (+elektriciteit);ju-24;planuitwerkingsfase;;GWIB;;"https://warmtenetwerk.nl/warmteproject/warmtenet-druten/ ; https://www.gwib.nl/warmtenetwerk/druten-onderzoekt-mogelijkheden-duurzaam-warmtenet/";BU02250001;GM0225;BU02250101;GM0225;BU02250101;GM0225;True;False;51.89056622734982;5.600937713088478;MULTIPOLYGON (((5.597896 51.894652, 5.599631 51.894789, 5.600292 51.894861, 5.599904 51.895681, 5.600761 51.895841, 5.60165 51.895931, 5.602231 51.895957, 5.602597 51.895972, 5.602706 51.89569, 5.60281 51.89547, 5.603223 51.895359, 5.603384 51.895001, 5.604149 51.895143, 5.604745 51.895243, 5.604798 51.895135, 5.604788 51.89479, 5.605071 51.893634, 5.60589 51.893689, 5.606515 51.894073, 5.608542 51.893591, 5.608217 51.893307, 5.607849 51.893414, 5.606922 51.89246, 5.606696 51.892574, 5.606395 51.892598, 5.606186 51.892595, 5.605777 51.892413, 5.605532 51.892347, 5.604175 51.892009, 5.597901 51.891209, 5.597175 51.892891, 5.596895 51.894132, 5.596903 51.89427, 5.597896 51.894652)), ((5.60441 51.885493, 5.601621 51.885815, 5.600799 51.885907, 5.594369 51.886, 5.594531 51.887921, 5.597526 51.888164, 5.598699 51.888242, 5.598625 51.888801, 5.598752 51.888817, 5.599838 51.888828, 5.599835 51.888632, 5.600661 51.888642, 5.60062 51.888908, 5.602699 51.8889, 5.60265 51.888344, 5.605233 51.88832, 5.60441 51.885493)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
93;;Anjum - Noardeast-Fryslan;Noardeast-Fryslân;Anjum;Friesland;379;54;Nee;Ja;-;-;-;-;-;-;1;-;-;-;-;-;-;LT-net met ZLT-bron;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;TEO (+elektriciteit);20250101;realisatie onzeker;Cooperatie de Anjumer Eendragt;Cooperatie de Anjumer Eendragt, Energie VanOns;2030;https://www.nplw.nl/proeftuinen/anjum-noardeast-fryslân;BU19700300;GM1970;BU19700300;GM1970;BU19700300;GM1970;False;False;53.37475944245627;6.127364252919348;MULTIPOLYGON (((6.12432 53.377039, 6.124434 53.377052, 6.124493 53.376901, 6.124552 53.376797, 6.125659 53.377204, 6.125568 53.377327, 6.125849 53.377443, 6.125771 53.377555, 6.127882 53.378261, 6.128154 53.378006, 6.12834 53.377844, 6.128545 53.377737, 6.128962 53.37733, 6.129079 53.377321, 6.129369 53.37705, 6.129434 53.37705, 6.129604 53.377295, 6.129757 53.377269, 6.129713 53.377183, 6.13013 53.377113, 6.1304 53.377156, 6.130745 53.377923, 6.131058 53.377819, 6.131515 53.377725, 6.132172 53.377628, 6.132312 53.377621, 6.132391 53.377662, 6.13279 53.377626, 6.133281 53.377564, 6.13362 53.377512, 6.134008 53.377436, 6.134218 53.377383, 6.134538 53.377403, 6.134617 53.377209, 6.134263 53.377198, 6.130808 53.3769, 6.130739 53.376646, 6.130806 53.376379, 6.130987 53.37601, 6.131076 53.375876, 6.131521 53.375467, 6.131967 53.374835, 6.13145 53.374654, 6.131528 53.374572, 6.131589 53.374587, 6.131613 53.374419, 6.131552 53.373912, 6.131865 53.373886, 6.131841 53.37379, 6.131375 53.373808, 6.131198 53.373806, 6.131206 53.37307, 6.13114 53.372673, 6.130881 53.372689, 6.13066 53.37273, 6.129929 53.372911, 6.129509 53.373028, 6.129177 53.372605, 6.128567 53.371814, 6.128609 53.37174, 6.128317 53.371678, 6.128255 53.371763, 6.128192 53.371787, 6.128068 53.371782, 6.127922 53.372086, 6.12758 53.372022, 6.127286 53.371906, 6.12717 53.371741, 6.127094 53.370854, 6.12703 53.370525, 6.126897 53.370183, 6.126275 53.370269, 6.125257 53.370421, 6.125407 53.371052, 6.125448 53.371542, 6.125498 53.372358, 6.124802 53.372547, 6.124999 53.37278, 6.124833 53.372828, 6.12437 53.372307, 6.123987 53.37243, 6.123566 53.372036, 6.123044 53.371893, 6.122767 53.371559, 6.122233 53.371775, 6.124444 53.373048, 6.124532 53.373282, 6.123626 53.373861, 6.123432 53.373938, 6.123173 53.373942, 6.122639 53.373805, 6.122562 53.373934, 6.12303 53.37404, 6.123042 53.374073, 6.122929 53.374155, 6.122832 53.374258, 6.122791 53.374347, 6.122779 53.374508, 6.122859 53.374846, 6.123206 53.376225, 6.123185 53.376344, 6.122696 53.376264, 6.122647 53.376418, 6.12243 53.376388, 6.122387 53.376595, 6.122173 53.376624, 6.122223 53.376905, 6.123317 53.376858, 6.124334 53.376896, 6.124277 53.377034, 6.12432 53.377039)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
24;;Balk;De Fryske Marren;Balk;Friesland;1900;225;NB;Ja;1;-;-;-;-;-;-;-;-;-;-;-;-;techniek onbekend;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;restwarmte industrie/datacenter, TEO (+elektriciteit);20250101;ontwikkelfase;;Energie Coöp. Gaasterland;2030;"https://warmtenetwerk.nl/warmteproject/eigen-warmte-balk/ ; https://eigenwarmtebalk.frl/het-project/";BU19400301;GM1940;BU19400301;GM1940;BU19400301;GM1940;False;False;52.89715586725958;5.581286016547345;MULTIPOLYGON (((5.589341 52.901572, 5.584816 52.899991, 5.584999 52.899829, 5.585084 52.899668, 5.585464 52.899753, 5.586789 52.898605, 5.586324 52.898418, 5.587156 52.897729, 5.586479 52.897083, 5.587156 52.896275, 5.587945 52.896488, 5.589467 52.89568, 5.589397 52.895008, 5.585056 52.893639, 5.585042 52.893512, 5.583308 52.892857, 5.582363 52.893588, 5.579432 52.892517, 5.578191 52.893486, 5.577571 52.893393, 5.574174 52.894677, 5.573808 52.894753, 5.573639 52.894915, 5.574174 52.89534, 5.574104 52.895476, 5.575598 52.89636, 5.574738 52.897193, 5.574146 52.897142, 5.574527 52.897925, 5.575133 52.898001, 5.575711 52.898443, 5.575189 52.898945, 5.574202 52.899192, 5.573512 52.899702, 5.573089 52.899982, 5.573625 52.900271, 5.574527 52.899702, 5.575147 52.899829, 5.575795 52.899336, 5.575866 52.899812, 5.577289 52.900526, 5.577909 52.90039, 5.580531 52.901751, 5.580447 52.90204, 5.581158 52.902154, 5.582683 52.901137, 5.582924 52.900021, 5.583702 52.899914, 5.583956 52.900816, 5.58607 52.901955, 5.58903 52.901768, 5.589341 52.901572)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
42;;Noordoost;Eindhoven;Eindhoven Noordoost: Hondsheuvels, Oude Toren, Oude Gracht-West, Generalenbuurt, Eckart en Vlokhoven (buurten);Metropoolregio Eindhoven;12450;NB;Nee;Nee;1;-;-;-;-;-;-;-;-;-;-;-;-;techniek onbekend;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;bron onbekend;20260101;planuitwerkingsfase;;Eindhoven Energie;2045;"https://warmtenetwerk.nl/warmteproject/noordoost-eindhoven/ ; https://www.eindhovenduurzaam.nl/gebiedsaanpak/aardgasvrij/aardgasvrij-noordoost / https://www.eindhovenduurzaam.nl/zelf-aan-de-slag-met/energie/aardgasvrij/aardgasvrij-noordoost";BU07724310;GM0772;BU07724310;GM0772;BU07724310;GM0772;False;False;51.46436690093557;5.486715200721024;MULTIPOLYGON (((5.496097 51.456218, 5.495523 51.455193, 5.4961 51.454724, 5.495834 51.453603, 5.494072 51.452244, 5.486608 51.452904, 5.477828 51.452872, 5.475105 51.467296, 5.478677 51.467468, 5.479882 51.476115, 5.486155 51.475925, 5.502062 51.474818, 5.501904 51.473958, 5.495417 51.46905, 5.493562 51.467158, 5.490942 51.462478, 5.490787 51.460258, 5.498391 51.458708, 5.498009 51.456922, 5.496097 51.456218)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
105;;Rozenburg/Pendrecht - Rotterdam;Rotterdam;Pendrecht;Rotterdam-Den Haag;600;0;Nee;Nee;-;1;-;-;-;-;-;-;-;-;-;-;-;HT-net met HT-bron;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;restwarmte industrie/datacenter;20250101;uitvoeringsfase;;Vattenfall;2030;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/pendrecht+rotterdam/default.aspx;BU05991577;GM0599;BU05991577;GM0599;BU05991577;GM0599;False;False;51.8721743345768;4.46712558111453;MULTIPOLYGON (((4.462586 51.876638, 4.464531 51.87539, 4.4774 51.874013, 4.477298 51.873663, 4.476964 51.8737, 4.476351 51.871587, 4.476683 51.87155, 4.475709 51.869014, 4.465335 51.868974, 4.465333 51.868545, 4.461549 51.869664, 4.45816 51.871148, 4.45607 51.871705, 4.458826 51.874273, 4.462586 51.876638)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
