Provincie;Gemeente;GMcode;RESregio;REScode;BronNaam;TypeBron;bron_temp;MWth;corrfactor;status;Source;X;Y;wkt;MWth_max;bron_vol;bron_cap;T_bron;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Flevoland;Lelystad;GM0995;Flevoland;ES06;Vliegveld Lelystad;Industrie;n.a.;0.0;;Optie B;MT;163750;496250;POINT(163750 496250);3.0;n.a.;n.a.;n.a.;BU09951058;GM0995;8218.0;8218NX;BU09951058;GM0995;8218.0;8218NX;BU09951058;GM0995;8218.0;8218NX;False;False;False;52.45394253739472;5.515927410292041;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Lelystad;GM0995;Flevoland;ES06;McCain Foods Holland B V;;n.a.;0.0;;Optie B;MT;164370;505842;POINT(164370 505842);3.0;n.a.;n.a.;n.a.;BU09951084;GM0995;8211.0;8211AG;BU09951084;GM0995;8211.0;8211AG;BU09951084;GM0995;8211.0;8211AG;False;False;False;52.540138484691646;5.525317870023424;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Lelystad;GM0995;Flevoland;ES06;Maxima centrale;STEG;n.a.;478.5;;Optie B;MT;164694;509969;POINT(164694 509969);478.5;n.a.;n.a.;n.a.;BU09951018;GM0995;8221.0;8221RC;BU09951018;GM0995;8221.0;8221RC;BU09951018;GM0995;8221.0;8221RC;False;False;False;52.57722290437191;5.530213954115616;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Lelystad;GM0995;Flevoland;ES06;Stichting Dienst Landbouwkundig Onderzoek;;n.a.;0.12;;Optie B;MT;165717;505694;POINT(165717 505694);0.12;n.a.;n.a.;n.a.;BU09951029;GM0995;8219.0;8219PK;BU09951029;GM0995;8219.0;8219PK;BU09951029;GM0995;8219.0;8219PK;False;False;False;52.538783584761745;5.54516768980957;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Lelystad;GM0995;Flevoland;ES06;M A  Siebenga;;n.a.;0.0;;Optie B;MT;166391;510043;POINT(166391 510043);3.0;n.a.;n.a.;n.a.;BU09951019;GM0995;8219.0;8219PC;BU09951019;GM0995;8219.0;8219PC;BU09951019;GM0995;8219.0;8219PC;False;False;False;52.577855131682796;5.5552510628508305;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Achtkarspelen;GM0059;Friesland;ES02;AsfaltNu Asfalt/ Productie Kootstertille;Industrie;n.a.;n.a.;;Optie B;MT;201866;580109;POINT(201866 580109);3.0;n.a.;n.a.;n.a.;BU00590002;GM0059;9288.0;9288CA;BU00590002;GM0059;9288.0;9288CA;BU00590002;GM0059;9288.0;9288CA;False;False;False;53.20556494991116;6.088618134310861;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Achtkarspelen;GM0059;Friesland;ES02;Gasunie Mengstation Kootstertille Fr;;n.a.;0.0;;Optie B;MT;202148;580437;POINT(202148 580437);3.0;n.a.;n.a.;n.a.;BU00590007;GM0059;9288.0;9288CD;BU00590007;GM0059;9288.0;9288CD;BU00590007;GM0059;9288.0;9288CD;False;False;False;53.20848728431795;6.092886417686353;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Achtkarspelen;GM0059;Friesland;ES02;HaiTsma Beton - Kootstertille;;0.0;0.0;;Optie B;MT;202640;581251;POINT(202640 581251);3.0;n.a.;n.a.;n.a.;BU00590002;GM0059;9288.0;9288XH;BU00590002;GM0059;9288.0;9288XH;BU00590002;GM0059;9288.0;9288XH;False;False;False;53.215757523476306;6.100370423248607;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Achtkarspelen;GM0059;Friesland;ES02;Enitor Primo - Buitenpost;;0.0;0.0;;Optie B;MT;205578;585091;POINT(205578 585091);3.0;n.a.;n.a.;n.a.;BU00590000;GM0059;9285.0;9285TV;BU00590000;GM0059;9285.0;9285TV;BU00590000;GM0059;9285.0;9285TV;False;False;False;53.249989892229465;6.144953031052088;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Achtkarspelen;GM0059;Friesland;ES02;Avek - Schuimfabriek Surhuisterveen;;0.0;0.0;;Optie B;MT;207764;577249;POINT(207764 577249);3.0;n.a.;n.a.;n.a.;BU00590200;GM0059;9231.0;9231HS;BU00590200;GM0059;9231.0;9231HS;BU00590200;GM0059;9231.0;9231HS;False;False;False;53.17931953058681;6.176412792091814;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Achtkarspelen;GM0059;Friesland;ES02;FrieslandCampina Cheese Gerkesklooster;Industrie;n.a.;0.0;;Optie B;MT;209300;583850;POINT(209300 583850);3.0;n.a.;n.a.;n.a.;BU00590004;GM0059;9873.0;9873PA;BU00590004;GM0059;9873.0;9873PA;BU00590004;GM0059;9873.0;9873PA;False;False;False;53.238474972630684;6.200499764248989;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Harlingen;GM0072;Friesland;ES02;Reststoffen Energie Centrale REC;;n.a.;0.0;;Optie B;MT;157800;578200;POINT(157800 578200);3.0;n.a.;n.a.;n.a.;BU00720109;GM0072;8861.0;8861NW;BU00720109;GM0072;8861.0;8861NW;BU00720109;GM0072;8861.0;8861NW;False;False;False;53.19045510570694;5.4290979589186765;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Harlingen;GM0072;Friesland;ES02;Sonac BV Harlingen;;n.a.;0.0;;Optie B;MT;158248;577032;POINT(158248 577032);3.0;n.a.;n.a.;n.a.;BU00720001;GM0072;8861.0;8861VH;BU00720001;GM0072;8861.0;8861VH;BU00720001;GM0072;8861.0;8861VH;False;False;False;53.17995735053359;5.435788620789774;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Harlingen;GM0072;Friesland;ES02;Flexoplast;;n.a.;0.0;;Optie B;MT;158330;576500;POINT(158330 576500);3.0;n.a.;n.a.;n.a.;BU00720001;GM0072;8861.0;8861VH;BU00720001;GM0072;8861.0;8861VH;BU00720001;GM0072;8861.0;8861VH;False;False;False;53.17517647780267;5.437009599060993;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Heerenveen;GM0074;Friesland;ES02;BASF Nederland BV Nijehaske;;n.a.;0.0;;Optie B;MT;188750;553750;POINT(188750 553750);3.0;n.a.;n.a.;n.a.;BU00740110;GM0074;8447.0;8447SN;BU00740110;GM0074;8447.0;8447SN;BU00740110;GM0074;8447.0;8447SN;False;False;False;52.96970000948846;5.889579257904059;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Heerenveen;GM0074;Friesland;ES02;Gasunie Compressorstation Oldeboorn Fr;;n.a.;0.0;;Optie B;MT;189021;563517;POINT(189021 563517);3.0;n.a.;n.a.;n.a.;BU00740903;GM0074;8495.0;8495NG;BU00740903;GM0074;8495.0;8495NG;BU00740903;GM0074;8495.0;8495NG;False;False;False;53.057447569033414;5.894635970633613;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Heerenveen;GM0074;Friesland;ES02;Slibontwateringsinstallatie   RWZI Heerenveen;;n.a.;0.0;;Optie B;MT;189070;553727;POINT(189070 553727);3.0;n.a.;n.a.;n.a.;BU00740110;GM0074;8447.0;8447GC;BU00740110;GM0074;8447.0;8447GC;BU00740110;GM0074;8447.0;8447GC;False;False;False;52.96947321087183;5.89433990918126;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Heerenveen;GM0074;Friesland;ES02;Romi Smilfood BV Heerenveen;;n.a.;0.0;;Optie B;MT;193000;549500;POINT(193000 549500);3.0;n.a.;n.a.;n.a.;BU00740401;GM0074;8444.0;8444DC;BU00740401;GM0074;8444.0;8444DC;BU00740401;GM0074;8444.0;8444DC;False;False;False;52.93122709898006;5.952342659360777;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Leeuwarden;GM0080;Friesland;ES02;Geothermie bron;Geothermie;n.a.;8.0;;Optie A;MT;179796;577402;POINT(179796 577402);8.0;n.a.;n.a.;n.a.;BU00804106;GM0080;8912.0;8912BJ;BU00804106;GM0080;8912.0;8912BJ;BU00804106;GM0080;8912.0;8912BJ;False;False;False;53.18271795768779;5.758112888528388;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Leeuwarden;GM0080;Friesland;ES02;Nederlandse Onttinningsfabriek BV;;n.a.;0.0;;Optie B;MT;180500;578200;POINT(180500 578200);3.0;n.a.;n.a.;n.a.;BU00804103;GM0080;8912.0;8912AV;BU00804103;GM0080;8912.0;8912AV;BU00804103;GM0080;8912.0;8912AV;False;False;False;53.189855321534054;5.768706524424014;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Leeuwarden;GM0080;Friesland;ES02;FrieslandCampina Leeuwarden;BioWKK;n.a.;6.0;;Optie B;MT;183850;579150;POINT(183850 579150);6.0;n.a.;n.a.;n.a.;BU00801104;GM0080;8937.0;8937AC;BU00801104;GM0080;8937.0;8937AC;BU00801104;GM0080;8937.0;8937AC;False;False;False;53.19822152725997;5.81890893226181;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Weststellingwerf;GM0098;Friesland;ES02;FrieslandCampina Cheese Wolvega;Industrie;n.a.;0.0;;Optie B;MT;195790;544570;POINT(195790 544570);3.0;n.a.;n.a.;n.a.;BU00980001;GM0098;8471.0;8471ZW;BU00980001;GM0098;8471.0;8471ZW;BU00980001;GM0098;8471.0;8471ZW;False;False;False;52.88672264487576;5.993217720798151;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Tytsjerksteradiel;GM0737;Friesland;ES02;Sonac Burgum BV;;n.a.;0.0;;Optie B;MT;195412;577315;POINT(195412 577315);3.0;n.a.;n.a.;n.a.;BU07370600;GM0737;9262.0;9262NC;BU07370600;GM0737;9262.0;9262NC;BU07370600;GM0737;9262.0;9262NC;False;False;False;53.18098617118937;5.99168032588521;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Nijmegen;GM0268;Arnhem/Nij;ES08;UMC St Radboud en Radboud Universiteit Nijmegen;;n.a.;0.0;;Optie B;MT;187976;425797;POINT(187976 425797);3.0;n.a.;n.a.;n.a.;BU02680517;GM0268;6525.0;6525GG;BU02680517;GM0268;6525.0;6525GG;BU02680517;GM0268;6525.0;6525GG;False;False;False;51.81981048053556;5.865479206509504;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Putten;GM0273;Noord-Velu;ES10;Stichting Mestverwerking Gelderland SMG KGBI Putten;;n.a.;0.0;;Optie B;MT;165512;475595;POINT(165512 475595);3.0;n.a.;n.a.;n.a.;BU02730009;GM0273;3882.0;3882RL;BU02730009;GM0273;3882.0;3882RL;BU02730009;GM0273;3882.0;3882RL;False;False;False;52.26827356246522;5.541201889818815;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Renkum;GM0274;Arnhem/Nij;ES08;Norske Skog Parenco BV;;n.a.;0.0;;Optie B;MT;178450;442450;POINT(178450 442450);3.0;n.a.;n.a.;n.a.;BU02740101;GM0274;6871.0;6871AW;BU02740101;GM0274;6871.0;6871AW;BU02740101;GM0274;6871.0;6871AW;False;False;False;51.969972122802886;5.7284534596915195;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Rheden;GM0275;Arnhem/Nij;ES08;Verzinkerij Dieren BV;;n.a.;0.0;;Optie B;MT;204650;451960;POINT(204650 451960);3.0;n.a.;n.a.;n.a.;BU02750003;GM0275;6956.0;6956AX;BU02750003;GM0275;6956.0;6956AX;BU02750003;GM0275;6956.0;6956AX;False;False;False;52.05371911844545;6.111081084538017;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Scherpenzeel;GM0279;Foodvalley;ES09;Modiform;Industrie;n.a.;n.a.;;Optie B;MT;160915;455250;POINT(160915 455250);3.0;n.a.;n.a.;n.a.;BU02790000;GM0279;3925.0;3925CK;BU02790000;GM0279;3925.0;3925CK;BU02790000;GM0279;3925.0;3925CK;False;False;False;52.08548373581109;5.473501949595067;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Scherpenzeel;GM0279;Foodvalley;ES09;Anox BV;Industrie;n.a.;0.0;;Optie B;MT;161100;455000;POINT(161100 455000);3.0;n.a.;n.a.;n.a.;BU02790000;GM0279;3925.0;3925BD;BU02790000;GM0279;3925.0;3925BD;BU02790000;GM0279;3925.0;3925BD;False;False;False;52.08323471840573;5.4761965805525;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Tiel;GM0281;Fruitdelta;ES11;PPG Coatings;Industrie;n.a.;0.0;;Optie B;MT;156750;432750;POINT(156750 432750);3.0;n.a.;n.a.;n.a.;BU02810010;GM0281;4006.0;4006WC;BU02810010;GM0281;4006.0;4006WC;BU02810010;GM0281;4006.0;4006WC;False;False;False;51.88327892075522;5.412619815937441;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Tiel;GM0281;Fruitdelta;ES11;Wienerberger Steenfabriek Zennewijnen;;n.a.;0.0;;Optie B;MT;157100;430620;POINT(157100 430620);3.0;n.a.;n.a.;n.a.;BU02810305;GM0281;4062.0;4062PR;BU02810305;GM0281;4062.0;4062PR;BU02810305;GM0281;4062.0;4062PR;False;False;False;51.86413261700091;5.417690231924626;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Tiel;GM0281;Fruitdelta;ES11;GMB Slibverwerking Tiel BV;;n.a.;0.0;;Optie B;MT;158236;436521;POINT(158236 436521);3.0;n.a.;n.a.;n.a.;BU02810109;GM0281;4004.0;4004JV;BU02810109;GM0281;4004.0;4004JV;BU02810109;GM0281;4004.0;4004JV;False;False;False;51.91716700769633;5.434238303635074;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Voorst;GM0285;Cleantech;ES12;Vliegveld Teuge;Industrie;n.a.;0.0;;Optie B;MT;200750;472750;POINT(200750 472750);3.0;n.a.;n.a.;n.a.;BU02850206;GM0285;7395.0;7395PG;BU02850206;GM0285;7395.0;7395PG;BU02850401;GM0285;7395.0;7395PG;True;False;False;52.240903833856024;6.0570231621397745;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Westervoort;GM0293;Arnhem/Nij;ES08;Nuon HWC Westervoort;STEG;n.a.;0.0;;Optie B;MT;195956;441103;POINT(195956 441103);10.0;n.a.;n.a.;n.a.;BU02930009;GM0293;6931.0;6931KB;BU02930009;GM0293;6931.0;6931KB;BU02930009;GM0293;6931.0;6931KB;False;False;False;51.956850208857766;5.983034261908037;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Steenfabriek De Vlijt BV;;n.a.;0.0;;Optie B;MT;244590;442300;POINT(244590 442300);3.0;n.a.;n.a.;n.a.;BU02940120;GM0294;7102.0;7102EN;BU02940120;GM0294;7102.0;7102EN;BU02940120;GM0294;7102.0;7102EN;False;False;False;51.961893067312914;6.6907509211383775;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Winterswijk;GM0294;Achterhoek;ES07;Winterswijksche Steen  en Kalkgroeve Ankerpoort BV;;n.a.;0.0;;Optie B;MT;250500;442990;POINT(250500 442990);3.0;n.a.;n.a.;n.a.;BU02940103;GM0294;7101.0;7101PH;BU02940103;GM0294;7101.0;7101PH;BU02940103;GM0294;7101.0;7101PH;False;False;False;51.96710886371605;6.776910938346228;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;Steenfabriek De Rijswaard BV;;n.a.;0.0;;Optie B;MT;138150;420050;POINT(138150 420050);3.0;n.a.;n.a.;n.a.;BU02970105;GM0297;5308.0;5308LV;BU02970105;GM0297;5308.0;5308LV;BU02970105;GM0297;5308.0;5308LV;False;False;False;51.7688757964505;5.143090011078549;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zaltbommel;GM0297;Fruitdelta;ES11;SACHEM Europe BV;;n.a.;0.0;;Optie B;MT;146450;423280;POINT(146450 423280);3.0;n.a.;n.a.;n.a.;BU02970007;GM0297;5301.0;5301KK;BU02970007;GM0297;5301.0;5301KK;BU02970007;GM0297;5301.0;5301KK;False;False;False;51.79809680305131;5.263255101767435;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;Wienerberger Steenfabriek Kijfwaard West;;n.a.;0.0;;Optie B;MT;200098;432128;POINT(200098 432128);3.0;n.a.;n.a.;n.a.;BU02990601;GM0299;6911.0;6911KE;BU02990601;GM0299;6911.0;6911KE;BU02990601;GM0299;6911.0;6911KE;False;False;False;51.875864077617464;6.042111932951602;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;Wienerberger Steenfabriek Kijfwaard Oost;;n.a.;0.0;;Optie B;MT;201171;431942;POINT(201171 431942);3.0;n.a.;n.a.;n.a.;BU02990601;GM0299;6911.0;6911KD;BU02990601;GM0299;6911.0;6911KD;BU02990601;GM0299;6911.0;6911KD;False;False;False;51.874104403325866;6.057668025558739;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;JAZO Zevenaar BV;;n.a.;0.0;;Optie B;MT;201642;437257;POINT(201642 437257);3.0;n.a.;n.a.;n.a.;BU02990013;GM0299;6905.0;6905DJ;BU02990013;GM0299;6905.0;6905DJ;BU02990013;GM0299;6905.0;6905DJ;False;False;False;51.921835126216216;6.065227274545322;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;Waalsteenfabriek De Bylandt BV;;n.a.;0.0;;Optie B;MT;202243;430959;POINT(202243 430959);3.0;n.a.;n.a.;n.a.;BU02991001;GM0299;6916.0;6916KA;BU02991001;GM0299;6916.0;6916KA;BU02991001;GM0299;6916.0;6916KA;False;False;False;51.8651794884187;6.0730991565771815;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;Gasunie Zweekhorst;;n.a.;0.0;;Optie B;MT;202845;441955;POINT(202845 441955);3.0;n.a.;n.a.;n.a.;BU02990017;GM0299;6903.0;6903PC;BU02990017;GM0299;6903.0;6903PC;BU02990017;GM0299;6903.0;6903PC;False;False;False;51.96395705621038;6.083368272506196;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;Compaxo Vlees Zevenaar BV;;n.a.;0.0;;Optie B;MT;203400;438700;POINT(203400 438700);3.0;n.a.;n.a.;n.a.;BU02990012;GM0299;6902.0;6902PC;BU02990012;GM0299;6902.0;6902PC;BU02990012;GM0299;6902.0;6902PC;False;False;False;51.93465412346761;6.090984328787012;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;Scheepswerf De Hoop BV;;n.a.;0.0;;Optie B;MT;203900;429800;POINT(203900 429800);3.0;n.a.;n.a.;n.a.;BU02991000;GM0299;6916.0;6916BM;BU02991000;GM0299;6916.0;6916BM;BU02991000;GM0299;6916.0;6916BM;False;False;False;51.85461966021717;6.096990234371186;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zevenaar;GM0299;Arnhem/Nij;ES08;Steenfabriek Spijk BV;;n.a.;0.0;;Optie B;MT;208038;429053;POINT(208038 429053);3.0;n.a.;n.a.;n.a.;BU02991101;GM0299;6917.0;6917AD;BU02991101;GM0299;6917.0;6917AD;BU02991101;GM0299;6917.0;6917AD;False;False;False;51.84752731932659;6.156933883128;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zutphen;GM0301;Cleantech;ES12;GMB Slibverwerking Zutphen BV;;n.a.;0.0;;Optie B;MT;210294;463909;POINT(210294 463909);3.0;n.a.;n.a.;n.a.;BU03010002;GM0301;7202.0;7202CM;BU03010002;GM0301;7202.0;7202CM;BU03010002;GM0301;7202.0;7202CM;False;False;False;52.160573453865624;6.195301010861863;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Zutphen;GM0301;Cleantech;ES12;Aurubis Netherlands BV;;n.a.;0.0;;Optie B;MT;211100;463650;POINT(211100 463650);3.0;n.a.;n.a.;n.a.;BU03010002;GM0301;7202.0;7202CM;BU03010002;GM0301;7202.0;7202CM;BU03010002;GM0301;7202.0;7202CM;False;False;False;52.158164486960274;6.207036421741486;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Nunspeet;GM0302;Noord-Velu;ES10;Stichting Mestverwerking Gelderland SMG KGBI Elspeet;;n.a.;0.0;;Optie B;MT;180881;475989;POINT(180881 475989);3.0;n.a.;n.a.;n.a.;BU03020108;GM0302;8075.0;8075PC;BU03020108;GM0302;8075.0;8075PC;BU03020108;GM0302;8075.0;8075PC;False;False;False;52.271306461512076;5.766380467911989;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Nunspeet;GM0302;Noord-Velu;ES10;Nestle Nederland BV Nunspeet;;n.a.;0.0;;Optie B;MT;182480;488580;POINT(182480 488580);3.0;n.a.;n.a.;n.a.;BU03020000;GM0302;8071.0;8071JC;BU03020000;GM0302;8071.0;8071JC;BU03020000;GM0302;8071.0;8071JC;False;False;False;52.3843900701476;5.79083432355053;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Oude IJsselstreek;GM1509;Achterhoek;ES07;Ulamo;;n.a.;0.0;;Optie B;MT;222200;435430;POINT(222200 435430);3.0;n.a.;n.a.;n.a.;BU15090009;GM1509;7071.0;7071PV;BU15090009;GM1509;7071.0;7071PV;BU15090009;GM1509;7071.0;7071PV;False;False;False;51.903311247424426;6.363682430220484;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Oude IJsselstreek;GM1509;Achterhoek;ES07;Lovink Technocast BV;;n.a.;0.0;;Optie B;MT;223000;437300;POINT(223000 437300);3.0;n.a.;n.a.;n.a.;BU15090201;GM1509;7061.0;7061DT;BU15090201;GM1509;7061.0;7061DT;BU15090201;GM1509;7061.0;7061DT;False;False;False;51.920020069314674;6.375675167450037;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Oude IJsselstreek;GM1509;Achterhoek;ES07;Exploitatiemaatschappij J ter Horst BV;;n.a.;0.0;;Optie B;MT;229581;439468;POINT(229581 439468);3.0;n.a.;n.a.;n.a.;BU15090300;GM1509;7051.0;7051GV;BU15090300;GM1509;7051.0;7051GV;BU15090300;GM1509;7051.0;7051GV;False;False;False;51.938660146061224;6.471793716405517;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Overbetuwe;GM1734;Arnhem/Nij;ES08;Wienerberger Steenfabriek Heteren;;n.a.;0.0;;Optie B;MT;179550;442300;POINT(179550 442300);3.0;n.a.;n.a.;n.a.;BU17341601;GM1734;6666.0;6666LG;BU17341601;GM1734;6666.0;6666LG;BU17341601;GM1734;6666.0;6666LG;False;False;False;51.968576361063356;5.744449921949804;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
