DN;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
121;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.5459020812397;6.699441391481711;MULTIPOLYGON (((6.697657 53.547081, 6.701422 53.546965, 6.701226 53.544723, 6.697461 53.544839, 6.697657 53.547081)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
131;BU00609998;GM0060;BU00609998;GM0060;BU00609998;GM0060;False;False;53.42004954166036;5.83618518165157;MULTIPOLYGON (((5.828821 53.422472, 5.840091 53.422204, 5.839942 53.41996, 5.843698 53.419871, 5.843548 53.417627, 5.832279 53.417895, 5.832429 53.420139, 5.828672 53.420228, 5.828821 53.422472)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
122;BU19660301;GM1966;BU19660301;GM1966;BU19660301;GM1966;False;False;53.40692950062775;6.382626552249417;MULTIPOLYGON (((6.380839 53.408104, 6.384592 53.407998, 6.384414 53.405755, 6.380661 53.405861, 6.380839 53.408104)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.405643478203146;6.4276662189258795;MULTIPOLYGON (((6.42588 53.406819, 6.429633 53.406711, 6.429452 53.404468, 6.425699 53.404576, 6.42588 53.406819)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.40350845644197;6.4237327352580955;MULTIPOLYGON (((6.421946 53.404684, 6.425699 53.404576, 6.425519 53.402333, 6.421766 53.402441, 6.421946 53.404684)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.39873368052866;6.472245275834668;MULTIPOLYGON (((6.470552 53.401031, 6.474304 53.400922, 6.473939 53.396436, 6.470186 53.396546, 6.470552 53.401031)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
221;BU19660301;GM1966;BU19660301;GM1966;BU19660301;GM1966;False;False;53.39469970324557;6.377894662855243;MULTIPOLYGON (((6.376196 53.396996, 6.379949 53.396889, 6.379593 53.392404, 6.375841 53.39251, 6.376196 53.396996)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.39211467755329;6.4679451334971185;MULTIPOLYGON (((6.466252 53.394412, 6.470004 53.394303, 6.469638 53.389817, 6.465887 53.389926, 6.466252 53.394412)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
231;BU00889998;GM0088;BU00889998;GM0088;BU00889998;GM0088;False;False;53.47541080789235;6.199325519985355;MULTIPOLYGON (((6.196071 53.552565, 6.207372 53.552262, 6.207202 53.550019, 6.210969 53.549917, 6.210799 53.547674, 6.218332 53.547471, 6.218162 53.545228, 6.225694 53.545025, 6.225524 53.542782, 6.233056 53.542578, 6.232885 53.540335, 6.240416 53.540131, 6.240245 53.537888, 6.255307 53.537478, 6.255135 53.535235, 6.262665 53.535029, 6.262492 53.532786, 6.266257 53.532683, 6.26643 53.534927, 6.277726 53.534617, 6.275992 53.512186, 6.272229 53.512289, 6.27171 53.50556, 6.267948 53.505663, 6.267775 53.503419, 6.271537 53.503316, 6.271365 53.501073, 6.275127 53.50097, 6.274954 53.498727, 6.282477 53.49852, 6.282304 53.496277, 6.286066 53.496174, 6.285892 53.493931, 6.293415 53.493723, 6.293241 53.49148, 6.297002 53.491376, 6.296828 53.489133, 6.300589 53.489029, 6.300415 53.486786, 6.296654 53.48689, 6.296132 53.480161, 6.292371 53.480265, 6.29185 53.473535, 6.28809 53.473639, 6.287396 53.464666, 6.283637 53.46477, 6.28329 53.460284, 6.279532 53.460387, 6.279186 53.455901, 6.275428 53.456004, 6.275255 53.453761, 6.271497 53.453864, 6.271152 53.449377, 6.267394 53.44948, 6.267049 53.444994, 6.263292 53.445097, 6.262776 53.438367, 6.259019 53.43847, 6.258504 53.43174, 6.254748 53.431843, 6.254233 53.425113, 6.250477 53.425216, 6.250135 53.420729, 6.24638 53.420831, 6.245695 53.411858, 6.241941 53.411961, 6.240405 53.391771, 6.236652 53.391873, 6.236823 53.394116, 6.23307 53.394218, 6.23324 53.396462, 6.225734 53.396665, 6.225904 53.398908, 6.22215 53.39901, 6.22232 53.401253, 6.214813 53.401455, 6.214982 53.403699, 6.20372 53.404002, 6.204227 53.410732, 6.200472 53.410833, 6.200641 53.413076, 6.178112 53.413678, 6.17828 53.415922, 6.159505 53.41642, 6.159671 53.418664, 6.148405 53.418962, 6.148571 53.421205, 6.137304 53.421502, 6.137469 53.423746, 6.126202 53.424041, 6.126367 53.426285, 6.12261 53.426383, 6.122775 53.428627, 6.119019 53.428725, 6.119841 53.439943, 6.116084 53.440041, 6.116577 53.446771, 6.112819 53.446869, 6.114626 53.471548, 6.110866 53.471646, 6.111195 53.476133, 6.107434 53.476231, 6.107598 53.478475, 6.103838 53.478572, 6.104493 53.487546, 6.108255 53.487449, 6.108419 53.489692, 6.112181 53.489594, 6.112345 53.491838, 6.116107 53.491739, 6.116437 53.496226, 6.120199 53.496128, 6.120529 53.500615, 6.124292 53.500517, 6.124457 53.50276, 6.12822 53.502662, 6.129378 53.518366, 6.125613 53.518464, 6.126109 53.525195, 6.122344 53.525293, 6.12251 53.527537, 6.126275 53.527438, 6.12644 53.529682, 6.130205 53.529583, 6.133971 53.529484, 6.134136 53.531728, 6.137902 53.531629, 6.141667 53.53153, 6.141833 53.533773, 6.145599 53.533674, 6.145765 53.535918, 6.149531 53.535819, 6.153297 53.535719, 6.153464 53.537963, 6.15723 53.537863, 6.160996 53.537763, 6.161163 53.540007, 6.164929 53.539907, 6.165096 53.54215, 6.168863 53.542051, 6.172629 53.541951, 6.172797 53.544194, 6.176563 53.544094, 6.176731 53.546337, 6.180498 53.546237, 6.184264 53.546137, 6.184433 53.54838, 6.1882 53.54828, 6.191966 53.548179, 6.192135 53.550422, 6.195902 53.550322, 6.196071 53.552565), (6.219032 53.506991, 6.222795 53.50689, 6.226558 53.506788, 6.226728 53.509031, 6.238017 53.508726, 6.24178 53.508624, 6.241952 53.510867, 6.226899 53.511275, 6.22707 53.513518, 6.215779 53.513823, 6.216289 53.520552, 6.197468 53.521058, 6.198145 53.530031, 6.183085 53.530433, 6.183759 53.539407, 6.168695 53.539807, 6.167354 53.52186, 6.182411 53.52146, 6.181738 53.512487, 6.196792 53.512085, 6.196116 53.503111, 6.211167 53.502707, 6.211336 53.504951, 6.215099 53.50485, 6.218862 53.504748, 6.219032 53.506991)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
132;BU19709998;GM1970;BU19709998;GM1970;BU19709998;GM1970;False;False;53.429705740759836;6.0727186879235315;MULTIPOLYGON (((6.077024 53.472523, 6.084545 53.472329, 6.084219 53.467842, 6.087979 53.467745, 6.087653 53.463258, 6.091412 53.46316, 6.091086 53.458673, 6.094845 53.458576, 6.094355 53.451845, 6.098114 53.451748, 6.09795 53.449504, 6.101708 53.449406, 6.101381 53.444919, 6.105139 53.444822, 6.104812 53.440335, 6.108569 53.440237, 6.108405 53.437993, 6.112162 53.437895, 6.111834 53.433408, 6.115591 53.43331, 6.115427 53.431067, 6.119183 53.430968, 6.11754 53.408533, 6.113785 53.408631, 6.113621 53.406388, 6.109867 53.406486, 6.109703 53.404242, 6.105949 53.40434, 6.105785 53.402097, 6.102031 53.402194, 6.101868 53.399951, 6.098114 53.400048, 6.09436 53.400146, 6.094197 53.397902, 6.090443 53.397999, 6.082936 53.398194, 6.082773 53.39595, 6.07902 53.396047, 6.075266 53.396144, 6.075104 53.3939, 6.052583 53.394479, 6.053548 53.407941, 6.038529 53.408324, 6.039169 53.417299, 6.024147 53.417681, 6.02606 53.444605, 6.037335 53.444319, 6.041093 53.444223, 6.041895 53.455442, 6.049413 53.45525, 6.053172 53.455154, 6.053333 53.457397, 6.057092 53.457301, 6.057576 53.464032, 6.061336 53.463936, 6.061497 53.466179, 6.065257 53.466083, 6.065419 53.468326, 6.069179 53.46823, 6.069341 53.470473, 6.073101 53.470377, 6.076861 53.47028, 6.077024 53.472523), (6.054513 53.421403, 6.054192 53.416915, 6.061703 53.416723, 6.062025 53.42121, 6.054513 53.421403)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
