gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM1598;Koggenland;52.64468835092327;4.948161113291466;838.69;1041.84;2604.61;26046.1;0.0;1880.53;522.41;Kansrijk;40.0;2822.4;0.0;0.0;2822.4;784.0;5600.0;Noord-Holland;PV27;Noord-HollandNoord;ES15;28686000.0;87141476.94934547;8280000.0;1580000.0;1650615.1832460733;1448034.705600766;4380056.41370047;932000.0;12169000.0;3621541.8326693256;601000.0;38181.81818181818;109000.0;142571.42857142858;519028.20685023506;160000.0;134098183.25189279;17360323.28627281;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;73392183.25189278;509323.2862728074;res+thema;0.5473;0.0293;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2217;164;757;3888;29;312;2211;159;0.27137042062415195;3.1446540880503147
GM1621;Lansingerland;52.00400826777644;4.506107223277432;1637.32;204.99;512.48;5124.78;0.0;1842.31;511.79;Kansrijk;6.0;383.44;0.0;0.0;383.44;106.51;5600.0;Zuid-Holland;PV28;Rotterdam/DenHaag;ES23;128186000.0;24264042.536493488;74350000.0;15416145.199808948;9557043.710377043;14881030.655506033;16081120.824449183;6446000.0;237279000.0;1333356.510052927;2803000.0;210000.0;400087.4207540874;226061.31101206652;1216096.6595593463;1231000.0;289181382.9266347;244698601.9013784;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;791382.9266346933;491601.9013784272;res+thema;0.0027;0.002;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4410;362;1117;7578;82;638;3591;322;22.80701754385965;12.422360248447205
GM1640;Leudal;51.23944287297167;5.8848170754927205;2043.63;1610.58;4026.44;40264.4;0.0;3654.21;1015.14;Kansrijk;77.0;4086.94;0.0;0.0;4086.94;1135.26;5600.0;Limburg;PV31;Noord-enMidden-Limburg;ES29;32718000.0;28468329.270282645;23089136.200716846;6190125.470514429;2262332.327927215;1513063.5222518067;9699000.0;2844066.9485553205;5708000.0;4395000.0;2998000.0;113000.0;156074.3670886076;182386.80533388382;1727000.0;547133.8971106414;106784053.74024825;15826595.069533134;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1256053.7402482622;38595.069533132715;res+thema;0.0118;0.0024;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2870;239;1537;4238;123;358;2570;214;11.673151750972762;11.682242990654206
GM1641;Maasgouw;51.161571340941244;5.882385366974765;833.02;308.56;771.4;7713.97;20.97;1162.55;322.96;Kansrijk;23.0;1202.04;9.0;765.68;1967.72;546.59;5600.0;Limburg;PV31;Noord-enMidden-Limburg;ES29;875000.0;72384088.09648663;12394086.021505376;3707190.715181932;639107.5949367088;716047.926968429;11898000.0;1379052.1494009867;135000.0;6780000.0;1144000.0;72000.0;95053.79746835443;67047.92696842906;1017000.0;204104.29880197323;103992572.50448006;9514206.023238756;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;572.5044800613334;206.02323875671144;res+thema;0.0;0.0;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1366;95;904;1757;60;126;1429;101;-4.408677396780965;-5.9405940594059405
GM1652;Gemert-Bakel;51.54074839952003;5.754290627903681;1829.12;1110.47;2776.18;27761.84;0.0;2939.59;816.62;Kansrijk;36.0;1896.55;0.0;0.0;1896.55;526.82;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;22550000.0;35665275.77032836;13748000.0;2485000.0;2031037.193575655;1873988.1422924902;7057000.0;2570000.0;3741000.0;15094998.813099124;1368071.8085106383;33027.044430135225;124000.0;112000.0;974067.6241771395;645037.6512774541;87980301.1061965;22092202.94149449;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2167301.1061964985;13136202.941494493;res+thema;0.0246;0.5946;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2964;235;1488;4438;121;349;2663;207;11.30304168231318;13.526570048309178
GM1655;Halderberge;51.59054022832264;4.523114299447578;1303.34;819.12;2047.8;20477.98;0.0;2122.46;589.62;Kansrijk;28.0;1625.7;0.0;0.0;1625.7;451.58;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;8171000.0;37496784.67855983;18835084.175084174;9950036.061026352;1805035.3982300884;1496000.0;7083065.827686351;2019000.0;6015000.0;1149186.8220168743;1180000.0;364000.0;147000.0;260000.0;940000.0;328759.0361445783;86856006.14058681;10383945.858161453;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;7130006.140586804;134945.85816145255;res+thema;0.0821;0.013;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2698;160;1629;3805;95;228;1939;115;39.14388860237236;39.130434782608695
GM1658;Heeze-Leende;51.36086348377882;5.567238444212184;802.87;590.98;1477.44;14774.4;0.0;1393.85;387.21;Kansrijk;91.0;4861.58;0.0;0.0;4861.58;1350.44;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;6884000.0;14931397.04792754;6753000.0;1220000.0;1029710.5874894336;566000.0;7687000.0;2464000.0;249000.0;260472.31595468274;695043.085106383;21853.350954448204;87955.10204081633;51000.0;787050.8677438659;247022.8597041685;41535107.63541697;2399397.5815043645;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;6460107.635416973;62397.581504364716;res+thema;0.1555;0.026;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1207;55;377;2186;19;108;1147;55;5.231037489102005;0.0
GM1659;Laarbeek;51.530922364379535;5.611772345101084;1049.42;517.8;1294.49;12944.89;0.0;1567.22;435.37;Kansrijk;22.0;1148.62;0.0;0.0;1148.62;319.06;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;12530000.0;37718956.11285266;8630000.0;8949000.0;2084021.1327134403;873000.0;4422000.0;1637000.0;16989120.0;9726065.796272691;591055.3191489362;33019.31745009658;64632.65306122449;111000.0;438051.46618791146;308027.34199910355;76843977.2455661;28260971.894119963;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;769977.2455661051;26638971.894119963;res+thema;0.01;0.9426;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1848;148;980;2747;67;230;1708;141;8.19672131147541;4.964539007092198
GM1667;Reusel-De Mierden;51.378255331240524;5.14775307823763;925.55;697.54;1743.84;17438.39;0.0;1623.09;450.89;Kansrijk;63.0;3365.71;0.0;0.0;3365.71;934.92;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;14028000.0;7586442.868045769;5323000.0;730000.0;500014.37024513946;334000.0;2254000.0;747000.0;920000.0;292646.01412171946;499032.97872340423;26332.883285212803;37310.204081632655;41000.0;599218.5982061782;251017.92917974002;31502457.23829091;2666558.6075978875;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;509457.2382909083;432558.60759788734;res+thema;0.0162;0.1622;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1475;70;1066;1859;52;85;1258;58;17.24960254372019;20.689655172413794
GM1669;Roerdalen;51.145697735460494;6.041090027145706;791.48;710.26;1775.66;17756.55;0.0;1501.74;417.18;Kansrijk;69.0;3686.26;0.0;0.0;3686.26;1023.96;5600.0;Limburg;PV31;Noord-enMidden-Limburg;ES29;2778000.0;16861127.710966803;8053064.516129032;2254057.7164366376;835127.2745253164;301034.61392164323;4363000.0;2725039.4644115577;177000.0;124300.66815144767;395000.0;143000.0;72028.48101265823;70917.36099031992;420000.0;494078.92882311484;38170451.29639099;1896325.4389775407;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;492451.2963909911;94325.43897754069;res+thema;0.0129;0.0497;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1319;61;538;2118;22;97;1121;51;17.662801070472792;19.607843137254903
GM1674;Roosendaal;51.5131914631092;4.424510620996924;2489.6;1037.98;2594.94;25949.43;0.0;3527.58;979.96;Kansrijk;24.0;1364.43;0.0;0.0;1364.43;379.01;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;12723000.0;109274813.8828998;56450213.243546575;47325091.53952843;7340000.0;5220000.0;29775209.745079055;7429000.0;7483000.0;14440538.770590598;3551000.0;734000.0;573408.4507042253;696000.0;4149000.0;975000.0;275537328.41105384;32601947.22129482;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;12725328.411053868;282947.221294824;res+thema;0.0462;0.0087;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4592;259;3080;6074;176;337;4068;264;12.88102261553589;-1.893939393939394
GM1676;Schouwen-Duiveland;51.687257858642646;3.9010880177339327;1511.68;2476.81;6192.03;61920.26;8.62;3997.11;1110.4;Kansrijk;152.0;10725.12;413.0;35136.06;45861.18;12739.23;5600.0;Zeeland;PV29;Zeeland;ES24;12535000.0;19958661.870503597;46135243.353783235;5428200.680272109;1770112.9326047357;2669235.7850808557;10761089.3081761;4937722.713864307;13609000.0;1464828.4023668638;5975121.676891616;86000.0;106112.93260473589;181000.0;1060089.3081761007;686106.6398390342;104195266.64428492;23168258.95987835;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;934266.6442849359;116258.95987835016;res+thema;0.009;0.005;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2999;105;1609;4385;58;154;2899;115;3.449465332873405;-8.695652173913043
GM1680;Aa en Hunze;52.992997425919846;6.7272621802510235;1225.42;2536.08;6340.19;63401.94;2.6;3764.1;1045.67;Kansrijk;222.0;14187.4;0.0;0.0;14187.4;3940.95;5600.0;Drenthe;PV22;Drenthe;ES03;6530078.042328042;27272165.876777254;18935000.0;2743104.938271605;488000.0;954000.0;6075059.774620284;1667673.0038022813;601000.0;133094.39528023597;2103163.0684625464;33000.0;115000.0;78000.0;1195059.7746202843;249059.32864949259;64665081.635799475;4507376.56701256;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;20269081.635799464;1572376.5670125594;res+thema;0.3134;0.3488;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2128;126;1138;2999;87;159;1835;94;15.967302452316076;34.04255319148936
GM1681;Borger-Odoorn;52.905881835199004;6.8719823553601795;1315.01;3082.61;7706.51;77065.14;6.61;4404.23;1223.5;Kansrijk;188.0;12014.55;0.0;0.0;12014.55;3337.38;5600.0;Drenthe;PV22;Drenthe;ES03;9515084.656084657;40383905.21327014;13590000.0;1568098.7654320989;541000.0;1707000.0;4207051.445369917;2211102.661596958;933000.0;1201686.3938053097;2542049.5436766623;87887.32394366198;62000.0;168000.0;822051.4453699167;302057.7673692428;73723242.74175377;6118732.474164792;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;26338242.741753772;14732.474164793513;res+thema;0.3573;0.0024;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2655;135;934;4084;57;197;2197;118;20.846609012289484;14.40677966101695
GM1690;De Wolden;52.70166683929183;6.373495543363268;1447.77;2486.5;6216.25;62162.46;0.0;3934.27;1092.94;Kansrijk;133.0;8467.7;0.0;0.0;8467.7;2352.14;5600.0;Drenthe;PV22;Drenthe;ES03;11228132.275132274;9189000.0;9226000.0;2664120.3703703703;666000.0;657000.0;5222060.264576188;1246000.0;805000.0;372004.7935103245;1285054.3242068666;64000.0;109000.0;88000.0;727060.2645761882;406378.6254488681;40098312.91007883;3856498.0077422475;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;312.9100788336457;275498.0077422473;res+thema;0.0;0.0714;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2366;129;894;3798;51;202;2216;119;6.768953068592058;8.403361344537815
GM1695;Noord-Beveland;51.57408543808536;3.7720511931133722;434.52;1152.67;2881.67;28816.69;0.0;1587.19;440.92;Kansrijk;62.0;4374.72;50.0;4253.76;8628.48;2396.8;5600.0;Zeeland;PV29;Zeeland;ES24;4229000.0;6965899.28057554;14159050.102249488;1297037.4149659863;390020.0364298725;777058.4246218049;2378022.0125786164;462000.0;104000.0;76627.21893491125;2387025.0511247446;19709.677419354837;39020.036429872496;41000.0;254022.01257861636;22027.162977867203;30658087.27142131;2943431.1594653665;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;6087.271421308466;27431.15946536651;res+thema;0.0002;0.0093;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;784;14;349;1220;4;23;702;13;11.68091168091168;7.6923076923076925
GM1696;Wijdemeren;52.22617925204493;5.084840386848177;652.24;258.68;646.7;6466.97;0.0;910.92;253.05;Kansrijk;23.0;1335.4;38.0;3232.86;4568.26;1268.96;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;1870208.3333333333;10626869.174620999;12316000.0;2359000.0;1826014.8871830658;1701011.8269270812;5526009.897927621;4490018.525592055;210000.0;440000.0;1005000.0;124000.0;250000.0;121000.0;546009.8979276214;1290009.2627960276;40715132.64558415;3986019.160723649;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;3451132.6455841563;19.160723648906178;res+thema;0.0848;0.0;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1799;148;1336;2272;118;180;1767;148;1.8109790605546123;0.0
GM1699;Noordenveld;53.09562480629662;6.4403074061979675;1300.41;1756.56;4391.4;43914.04;0.0;3056.97;849.23;Kansrijk;111.0;7093.7;4.0;340.3;7434.0;2065.0;5600.0;Drenthe;PV22;Drenthe;ES03;6104062.16931217;41959112.73301738;12732149.466192171;2168148.1481481483;786000.0;1097000.0;11956067.123958843;2955000.0;483000.0;1114559.033923304;1540059.9739243807;64830.98591549296;155000.0;113000.0;1980067.1239588438;811063.2318501171;79757539.64062871;6261580.349572139;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;37854539.6406287;18580.349572138297;res+thema;0.4746;0.003;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1730;60;813;2935;31;108;1850;75;-6.486486486486487;-20.0
GM1700;Twenterand;52.447889231344725;6.598081077788335;1390.39;1101.23;2753.09;27530.85;0.0;2491.62;692.17;Kansrijk;44.0;2554.68;0.0;0.0;2554.68;709.63;5600.0;Overijssel;PV23;Twente;ES04;6945074.21875;60050000.0;17888049.469964664;1344066.4523043945;1389047.4576271186;885035.2;6795000.0;2700000.0;447000.0;5165563.933484254;2220000.0;51903.7037037037;172000.0;175000.0;904039.9334442596;363000.0;97996272.79864618;9498507.570632217;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;272.7986461773816;272507.570632217;res+thema;0.0;0.0287;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3160;205;2324;4116;153;271;2766;199;14.244396240057846;3.0150753768844223
GM1701;Westerveld;52.83819246060542;6.295526633190361;1055.11;2007.97;5019.91;50199.14;0.0;3063.08;850.92;Kansrijk;247.0;15785.08;0.0;0.0;15785.08;4384.75;5600.0;Drenthe;PV22;Drenthe;ES03;8279082.01058201;32101227.952660494;11066000.0;2158077.1604938274;377000.0;2259000.0;10487054.875061244;1880000.0;344000.0;177088.49557522126;2215042.5901781833;21161.971830985916;50000.0;88000.0;2323054.8750612447;282052.3028883685;68607441.99879757;5500400.235534004;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;26736441.998797573;6400.235534003503;res+thema;0.3897;0.0012;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1725;69;1052;2518;41;107;1723;67;0.11607661056297155;2.985074626865672
GM1705;Lingewaard;51.90153124892306;5.94222834552434;1318.11;504.21;1260.53;12605.28;0.0;1822.32;506.24;Kansrijk;23.0;1335.4;0.0;0.0;1335.4;370.94;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;19746000.0;26790611.27596439;15670057.413249211;5234000.0;2295071.7488789237;2482000.0;7902000.0;2757696.4285714286;19615000.0;16703273.912149828;1000000.0;664638.7096774194;229000.0;153000.0;1091000.0;464000.0;82877436.86666396;39919912.62182725;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2868436.8666639556;1309912.6218272457;res+thema;0.0346;0.0328;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2490;263;1193;3804;109;401;2217;202;12.313937753721245;30.198019801980198
