Woningtype;Bouwperiode;Eigendomstype;Schillabel;Population;slope_space_heating;constant_space_heating;slope_residents;constant_residents
4;4;1;F;1;7.048044016;253.836707;0.011427974;0.543048209
4;4;1;G;1;7.048044016;253.836707;0.011427974;0.543048209
4;4;2;A;1;5.205056879;246.1830946;0.017699439;0.317157287
4;4;2;B;1;5.205056879;315.1436994;0.017899259;0.289539732
4;4;2;C;1;5.205056879;373.343218;0.015684409;0.517594418
4;4;2;D;1;5.205056879;477.2453819;0.012560339;0.807041287
4;4;2;E;1;5.205056879;583.3480114;0.008043929;1.015485108
4;4;2;F;1;5.205056879;583.3480114;0.008043929;1.015485108
4;4;2;G;1;5.205056879;583.3480114;0.008043929;1.015485108
4;5;0;A;1;7.143448238;66.59160105;0.005249041;1.858882774
4;5;0;B;1;7.143448238;74.48466851;0.010197821;1.507005718
4;5;0;C;1;7.143448238;74.48466851;0.010197821;1.507005718
4;5;0;D;1;7.143448238;74.48466851;0.010197821;1.507005718
4;5;0;E;1;7.143448238;74.48466851;0.010197821;1.507005718
4;5;0;F;1;7.143448238;74.48466851;0.010197821;1.507005718
4;5;0;G;1;7.143448238;74.48466851;0.010197821;1.507005718
4;5;1;A;1;5.745230212;198.484286;0;2
4;5;1;B;1;5.745230212;268.3396759;0.007051329;1.416998897
4;5;1;C;1;5.745230212;316.3564243;0.006364689;1.376714009
4;5;1;D;1;5.745230212;316.3564243;0.006364689;1.376714009
4;5;1;E;1;5.745230212;316.3564243;0.006364689;1.376714009
4;5;1;F;1;5.745230212;316.3564243;0.006364689;1.376714009
4;5;1;G;1;5.745230212;316.3564243;0.006364689;1.376714009
4;5;2;A;1;3.658934414;355.220911;0.016577289;0.435454713
4;5;2;B;1;3.658934414;377.0182974;0.021968286;-0.001855672
4;5;2;C;1;3.658934414;433.8216971;0.013353355;0.844303874
4;5;2;D;1;3.658934414;433.8216971;0.013353355;0.844303874
4;5;2;E;1;3.658934414;433.8216971;0.013353355;0.844303874
4;5;2;F;1;3.658934414;433.8216971;0.013353355;0.844303874
4;5;2;G;1;3.658934414;433.8216971;0.013353355;0.844303874
4;6;0;A;1;7.23299898;-23.62138915;0.012340952;0.921562926
4;6;0;B;1;7.23299898;45.65218894;0.017475448;0.361423984
4;6;0;C;1;7.23299898;45.65218894;0.017475448;0.361423984
4;6;0;D;1;7.23299898;45.65218894;0.017475448;0.361423984
4;6;0;E;1;7.23299898;45.65218894;0.017475448;0.361423984
4;6;0;F;1;7.23299898;45.65218894;0.017475448;0.361423984
4;6;0;G;1;7.23299898;45.65218894;0.017475448;0.361423984
4;6;1;A;1;4.144941142;259.903396;0.005350463;1.993086039
4;6;1;B;1;4.144941142;401.9333494;0.011610156;0.924288877
4;6;1;C;1;4.144941142;401.9333494;0.011610156;0.924288877
4;6;1;D;1;4.144941142;401.9333494;0.011610156;0.924288877
4;6;1;E;1;4.144941142;401.9333494;0.011610156;0.924288877
4;6;1;F;1;4.144941142;401.9333494;0.011610156;0.924288877
4;6;1;G;1;4.144941142;401.9333494;0.011610156;0.924288877
4;6;2;A;1;3.135504704;370.634287;0.015859329;0.554975159
4;6;2;B;1;3.135504704;409.8747877;0.011265672;1.113720663
4;6;2;C;1;3.135504704;506.9863228;0.015180942;0.714117361
4;6;2;D;1;3.135504704;506.9863228;0.015180942;0.714117361
4;6;2;E;1;3.135504704;506.9863228;0.015180942;0.714117361
4;6;2;F;1;3.135504704;506.9863228;0.015180942;0.714117361
4;6;2;G;1;3.135504704;506.9863228;0.015180942;0.714117361
4;7;0;A;1;6.788360784;-56.66510712;0.008384424;1.686091699
4;7;0;B;1;6.788360784;-56.66510712;0.008384424;1.686091699
4;7;0;C;1;6.788360784;-56.66510712;0.008384424;1.686091699
4;7;0;D;1;6.788360784;-56.66510712;0.008384424;1.686091699
4;7;0;E;1;6.788360784;-56.66510712;0.008384424;1.686091699
4;7;0;F;1;6.788360784;-56.66510712;0.008384424;1.686091699
4;7;0;G;1;6.788360784;-56.66510712;0.008384424;1.686091699
4;7;1;A;1;5.195168199;125.7698314;0.004417187;2.095094689
4;7;1;B;1;5.195168199;125.7698314;0.004417187;2.095094689
4;7;1;C;1;5.195168199;125.7698314;0.004417187;2.095094689
4;7;1;D;1;5.195168199;125.7698314;0.004417187;2.095094689
4;7;1;E;1;5.195168199;125.7698314;0.004417187;2.095094689
4;7;1;F;1;5.195168199;125.7698314;0.004417187;2.095094689
4;7;1;G;1;5.195168199;125.7698314;0.004417187;2.095094689
4;7;2;A;1;3.359486831;338.1374183;0.008337428;1.487001617
4;7;2;B;1;3.359486831;375.4489115;0.013064475;0.875129712
4;7;2;C;1;3.359486831;505.9995079;0.003803644;1.636685348
4;7;2;D;1;3.359486831;636.5501042;0;2
4;7;2;E;1;3.359486831;636.5501042;0;2
4;7;2;F;1;3.359486831;636.5501042;0;2
4;7;2;G;1;3.359486831;636.5501042;0;2
4;8;0;A;1;5.009379722;145.4177291;0.010750989;1.347811596
4;8;0;B;1;5.009379722;145.4177291;0.010750989;1.347811596
4;8;0;C;1;5.009379722;145.4177291;0.010750989;1.347811596
4;8;0;D;1;5.009379722;145.4177291;0.010750989;1.347811596
4;8;0;E;1;5.009379722;145.4177291;0.010750989;1.347811596
4;8;0;F;1;5.009379722;145.4177291;0.010750989;1.347811596
4;8;0;G;1;5.009379722;145.4177291;0.010750989;1.347811596
4;8;1;A;1;2.922313248;392.9693861;0.011976821;1.067126312
4;8;1;B;1;2.922313248;392.9693861;0.011976821;1.067126312
4;8;1;C;1;2.922313248;392.9693861;0.011976821;1.067126312
4;8;1;D;1;2.922313248;392.9693861;0.011976821;1.067126312
4;8;1;E;1;2.922313248;392.9693861;0.011976821;1.067126312
4;8;1;F;1;2.922313248;392.9693861;0.011976821;1.067126312
4;8;1;G;1;2.922313248;392.9693861;0.011976821;1.067126312
4;8;2;A;1;2.467498969;446.4448816;0.008579318;1.521125712
4;8;2;B;1;2.467498969;479.9623941;0.025914097;-0.092357491
4;8;2;C;1;2.467498969;479.9623941;0.025914097;-0.092357491
4;8;2;D;1;2.467498969;479.9623941;0.025914097;-0.092357491
4;8;2;E;1;2.467498969;479.9623941;0.025914097;-0.092357491
4;8;2;F;1;2.467498969;479.9623941;0.025914097;-0.092357491
4;8;2;G;1;2.467498969;479.9623941;0.025914097;-0.092357491
4;9;0;A;1;4.298056952;148.6286291;0.01137005;1.369514348
4;9;0;B;1;4.298056952;148.6286291;0.01137005;1.369514348
4;9;0;C;1;4.298056952;148.6286291;0.01137005;1.369514348
4;9;0;D;1;4.298056952;148.6286291;0.01137005;1.369514348
4;9;0;E;1;4.298056952;148.6286291;0.01137005;1.369514348
4;9;0;F;1;4.298056952;148.6286291;0.01137005;1.369514348
4;9;0;G;1;4.298056952;148.6286291;0.01137005;1.369514348
4;9;1;A;1;3.796137491;189.8229655;0.006912143;1.755778892
4;9;1;B;1;3.796137491;189.8229655;0.006912143;1.755778892
4;9;1;C;1;3.796137491;189.8229655;0.006912143;1.755778892
4;9;1;D;1;3.796137491;189.8229655;0.006912143;1.755778892
4;9;1;E;1;3.796137491;189.8229655;0.006912143;1.755778892
4;9;1;F;1;3.796137491;189.8229655;0.006912143;1.755778892
4;9;1;G;1;3.796137491;189.8229655;0.006912143;1.755778892
4;9;2;A;1;2.396733298;359.4024555;0.016093097;0.793614723
4;9;2;B;1;2.396733298;330.061392;0.038252884;-1.466974796
4;9;2;C;1;2.396733298;300.7203285;0.060412671;-3.727564315
4;9;2;D;1;2.396733298;300.7203285;0.060412671;-3.727564315
4;9;2;E;1;2.396733298;300.7203285;0.060412671;-3.727564315
4;9;2;F;1;2.396733298;300.7203285;0.060412671;-3.727564315
4;9;2;G;1;2.396733298;300.7203285;0.060412671;-3.727564315
4;10;0;A;1;4.538699378;51.55025929;0.014314316;1.01794282
4;10;0;B;1;4.538699378;51.55025929;0.014314316;1.01794282
4;10;0;C;1;4.538699378;51.55025929;0.014314316;1.01794282
4;10;0;D;1;4.538699378;51.55025929;0.014314316;1.01794282
4;10;0;E;1;4.538699378;51.55025929;0.014314316;1.01794282
4;10;0;F;1;4.538699378;51.55025929;0.014314316;1.01794282
4;10;0;G;1;4.538699378;51.55025929;0.014314316;1.01794282
4;10;1;A;1;3.063690217;222.6633669;0.015218695;0.824436582
4;10;1;B;1;3.063690217;222.6633669;0.015218695;0.824436582
4;10;1;C;1;3.063690217;222.6633669;0.015218695;0.824436582
4;10;1;D;1;3.063690217;222.6633669;0.015218695;0.824436582
4;10;1;E;1;3.063690217;222.6633669;0.015218695;0.824436582
4;10;1;F;1;3.063690217;222.6633669;0.015218695;0.824436582
4;10;1;G;1;3.063690217;222.6633669;0.015218695;0.824436582
4;10;2;A;1;3.246940443;201.2295555;0.019320821;0.452758658
4;10;2;B;1;3.246940443;201.2295555;0.019320821;0.452758658
4;10;2;C;1;3.246940443;201.2295555;0.019320821;0.452758658
4;10;2;D;1;3.246940443;201.2295555;0.019320821;0.452758658
4;10;2;E;1;3.246940443;201.2295555;0.019320821;0.452758658
4;10;2;F;1;3.246940443;201.2295555;0.019320821;0.452758658
4;10;2;G;1;3.246940443;201.2295555;0.019320821;0.452758658
5;0;0;A;1;6.175923559;150.4863539;0.011708841;0.898051588
5;0;0;B;1;6.175923559;236.0867853;0.011209581;0.946427473
5;0;0;C;1;6.175923559;304.5827085;0.010679693;1.09462811
5;0;0;D;1;6.175923559;370.2510106;0.008384171;1.259285124
5;0;0;E;1;6.175923559;485.6234628;0.010272883;1.229595582
5;0;0;F;1;6.175923559;521.4220121;0.005873865;1.599515916
5;0;0;G;1;6.175923559;459.7611535;0.007707023;1.451530231
5;0;1;A;1;6.056473763;183.7743201;0.011250214;0.971759276
5;0;1;B;1;6.056473763;265.2371238;0.008360759;1.206896433
5;0;1;C;1;6.056473763;316.6547863;0.010620603;1.045830116
5;0;1;D;1;6.056473763;389.3183667;0.011123917;1.017851285
5;0;1;E;1;6.056473763;473.324712;0.011608514;1.018536514
5;0;1;F;1;6.056473763;507.3100388;0.010241785;1.09116504
5;0;1;G;1;6.056473763;489.611001;0.007571628;1.244345409
5;0;2;A;1;5.418905043;281.5818834;0.016423793;0.546816802
5;0;2;B;1;5.418905043;340.6821329;0.016966551;0.574366149
5;0;2;C;1;5.418905043;386.0999842;0.011708207;0.910947889
5;0;2;D;1;5.418905043;456.0247479;0.01241268;0.922720375
5;0;2;E;1;5.418905043;482.2121618;0.013265297;0.92579625
5;0;2;F;1;5.418905043;513.4453763;0.015554048;0.918598028
5;0;2;G;1;5.418905043;495.4958006;0.01023732;1.030827899
5;1;0;A;1;6.918764259;223.2843344;0.012481063;0.921169793
5;1;0;B;1;6.918764259;203.7487063;0.013422031;0.953293365
5;1;0;C;1;6.918764259;292.3453866;0.011718499;1.18598381
5;1;0;D;1;6.918764259;353.6860307;0.014573673;1.035891602
5;1;0;E;1;6.918764259;436.2178435;0.009515154;1.432655319
5;1;0;F;1;6.918764259;489.7817914;0.011096857;1.223434003
5;1;0;G;1;6.918764259;363.2707299;0.005162756;1.499854132
5;1;1;A;1;6.772643124;219.3846049;0.008331733;1.301979547
5;1;1;B;1;6.772643124;275.2412052;0.016401471;1.030659077
5;1;1;C;1;6.772643124;354.0844082;0.008764417;1.335373296
5;1;1;D;1;6.772643124;395.4376166;0.008755221;1.35150507
5;1;1;E;1;6.772643124;491.6437472;0.009548462;1.286090028
5;1;1;F;1;6.772643124;504.1454978;0.008105872;1.346430588
5;1;1;G;1;6.772643124;465.7272264;0.007478309;1.308253001
5;1;2;A;1;4.886591933;330.5378229;0.006566817;1.088949243
5;1;2;B;1;4.886591933;404.0489432;0.014021169;0.685908336
5;1;2;C;1;4.886591933;447.7279792;0.01070469;0.880755385
5;1;2;D;1;4.886591933;519.0986971;0.010829734;0.963864437
5;1;2;E;1;4.886591933;547.4743422;0.014341622;0.786599063
5;1;2;F;1;4.886591933;543.6423768;0.020841628;0.330361842
5;1;2;G;1;4.886591933;578.8440615;0.007917531;1.116347404
5;2;0;A;1;7.090565455;48.24146154;0.007948623;0.962255017
5;2;0;B;1;7.090565455;176.2843517;0.007030455;1.192892148
5;2;0;C;1;7.090565455;228.9649538;0.010123175;1.103098903
5;2;0;D;1;7.090565455;348.5871808;0.012210057;0.911771177
5;2;0;E;1;7.090565455;417.1601979;0.004690612;1.419144515
5;2;0;F;1;7.090565455;374.3468417;0.008375936;1.238477702
5;2;0;G;1;7.090565455;341.0286355;0.010390948;1.00658772
5;2;1;A;1;6.281447112;146.7534195;0.013581014;0.727632845
5;2;1;B;1;6.281447112;277.8067111;0.006960438;1.016794212
5;2;1;C;1;6.281447112;295.6048536;0.007150192;1.212095079
5;2;1;D;1;6.281447112;393.9514997;0.009849735;0.990872735
5;2;1;E;1;6.281447112;487.0648079;0.013527857;0.812674644
5;2;1;F;1;6.281447112;473.7599664;0.009834814;0.975295195
5;2;1;G;1;6.281447112;484.363344;0.005415435;1.318222605
5;2;2;A;1;4.2990809;318.2322467;0.008882696;1.003543474
5;2;2;B;1;4.2990809;384.3212375;0.012500703;0.798207626
5;2;2;C;1;4.2990809;458.8047354;0.011798752;0.861625272
5;2;2;D;1;4.2990809;538.5023401;0.00905214;1.050111701
5;2;2;E;1;4.2990809;551.2288085;0.008468005;1.117334805
5;2;2;F;1;4.2990809;593.9983629;0.003577393;1.407115872
5;2;2;G;1;4.2990809;576.4002647;0.005134774;1.182643502
5;3;0;A;1;5.414410299;237.5578845;0.008391114;1.016518516
5;3;0;B;1;5.414410299;254.7952431;0.018560948;0.283675167
5;3;0;C;1;5.414410299;313.8109478;0.007271901;0.985282064
5;3;0;D;1;5.414410299;512.3542462;0.011302895;0.767612238
5;3;0;E;1;5.414410299;512.3542462;0.011302895;0.767612238
5;3;0;F;1;5.414410299;512.3542462;0.011302895;0.767612238
5;3;0;G;1;5.414410299;512.3542462;0.011302895;0.767612238
5;3;1;A;1;5.966319647;129.8433069;0.002117902;1.170492606
5;3;1;B;1;5.966319647;174.9318231;0.008283642;0.79004795
5;3;1;C;1;5.966319647;330.9849756;0.008820116;0.839036545
5;3;1;D;1;5.966319647;428.9223327;0.010675849;0.644058519
5;3;1;E;1;5.966319647;433.1114246;0.011266432;0.620890046
5;3;1;F;1;5.966319647;433.1114246;0.011266432;0.620890046
5;3;1;G;1;5.966319647;433.1114246;0.011266432;0.620890046
5;3;2;A;1;4.000705297;334.5487489;0.008048875;0.925679737
5;3;2;B;1;4.000705297;407.6269291;0.010639183;0.662131499
5;3;2;C;1;4.000705297;459.9526276;0.011270957;0.702559911
5;3;2;D;1;4.000705297;511.0550065;0.011716441;0.715504907
5;3;2;E;1;4.000705297;625.921793;0.009790433;0.954690598
5;3;2;F;1;4.000705297;619.059296;0.017471249;0.416398881
5;3;2;G;1;4.000705297;541.6872415;0.034818288;-0.589128566
5;4;0;A;1;4.782951108;284.9022389;0.009639011;0.827016979
5;4;0;B;1;4.782951108;311.5974911;0.010158955;0.710635472
5;4;0;C;1;4.782951108;334.0806186;0.008664023;0.87222042
5;4;0;D;1;4.782951108;491.3304642;0.00566084;1.255408017
5;4;0;E;1;4.782951108;491.3304642;0.00566084;1.255408017
5;4;0;F;1;4.782951108;491.3304642;0.00566084;1.255408017
5;4;0;G;1;4.782951108;491.3304642;0.00566084;1.255408017
5;4;1;A;1;5.356267278;146.3940329;0.010113229;0.748335658
5;4;1;B;1;5.356267278;264.9339549;0.0098288;0.729461044
5;4;1;C;1;5.356267278;305.671858;0.009917342;0.71402567
5;4;1;D;1;5.356267278;377.9783518;0.009611349;0.803476305
5;4;1;E;1;5.356267278;439.9689128;0.008709005;0.794953477
5;4;1;F;1;5.356267278;439.9689128;0.008709005;0.794953477
5;4;1;G;1;5.356267278;439.9689128;0.008709005;0.794953477
5;4;2;A;1;5.352281755;244.7760293;0.018338653;0.278664884
5;4;2;B;1;5.352281755;271.6441178;0.0153713;0.438565952
5;4;2;C;1;5.352281755;312.4134727;0.015805318;0.419158159
5;4;2;D;1;5.352281755;427.8771555;0.017691862;0.364470515
5;4;2;E;1;5.352281755;444.8040529;0.014734835;0.48544739
5;4;2;F;1;5.352281755;444.8040529;0.014734835;0.48544739
5;4;2;G;1;5.352281755;444.8040529;0.014734835;0.48544739
5;5;0;A;1;5.553266266;108.886784;0.01600656;0.344905417
5;5;0;B;1;5.553266266;154.6607772;0.006860119;1.002221925
5;5;0;C;1;5.553266266;223.2074813;0.0021164;1.286452732
5;5;0;D;1;5.553266266;223.2074813;0.0021164;1.286452732
5;5;0;E;1;5.553266266;223.2074813;0.0021164;1.286452732
5;5;0;F;1;5.553266266;223.2074813;0.0021164;1.286452732
5;5;0;G;1;5.553266266;223.2074813;0.0021164;1.286452732
5;5;1;A;1;4.65232248;246.9905413;0.006004473;0.996016285
5;5;1;B;1;4.65232248;252.2234375;0.006781766;0.944778767
5;5;1;C;1;4.65232248;269.6272267;0.00532304;1.08516039
5;5;1;D;1;4.65232248;269.6272267;0.00532304;1.08516039
5;5;1;E;1;4.65232248;269.6272267;0.00532304;1.08516039
5;5;1;F;1;4.65232248;269.6272267;0.00532304;1.08516039
5;5;1;G;1;4.65232248;269.6272267;0.00532304;1.08516039
5;5;2;A;1;4.619270157;235.8771881;0.012010919;0.545569823
5;5;2;B;1;4.619270157;269.1535485;0.017390218;0.214215565
5;5;2;C;1;4.619270157;265.0174713;0.018876204;0.142111957
5;5;2;D;1;4.619270157;424.0063356;0.03500314;-0.562840745
5;5;2;E;1;4.619270157;424.0063356;0.03500314;-0.562840745
5;5;2;F;1;4.619270157;424.0063356;0.03500314;-0.562840745
5;5;2;G;1;4.619270157;424.0063356;0.03500314;-0.562840745
5;6;0;A;1;5.380669128;164.2642309;0.006834881;1.012844842
5;6;0;B;1;5.380669128;171.8043811;0.011965412;0.500728662
5;6;0;C;1;5.380669128;141.1287958;0.005030905;1.195974908
5;6;0;D;1;5.380669128;141.1287958;0.005030905;1.195974908
5;6;0;E;1;5.380669128;141.1287958;0.005030905;1.195974908
5;6;0;F;1;5.380669128;141.1287958;0.005030905;1.195974908
5;6;0;G;1;5.380669128;141.1287958;0.005030905;1.195974908
5;6;1;A;1;4.956388814;168.0844433;0.005758457;0.966076237
5;6;1;B;1;4.956388814;197.4252044;0.007512301;0.884600503
5;6;1;C;1;4.956388814;178.6032833;0.003242984;1.110902891
5;6;1;D;1;4.956388814;178.6032833;0.003242984;1.110902891
5;6;1;E;1;4.956388814;178.6032833;0.003242984;1.110902891
5;6;1;F;1;4.956388814;178.6032833;0.003242984;1.110902891
5;6;1;G;1;4.956388814;178.6032833;0.003242984;1.110902891
5;6;2;A;1;3.40880452;292.6380099;0.008630228;0.739059236
5;6;2;B;1;3.40880452;329.0223634;0.010379889;0.630240994
5;6;2;C;1;3.40880452;329.0735468;0.014612196;0.432005998
5;6;2;D;1;3.40880452;329.0735468;0.014612196;0.432005998
5;6;2;E;1;3.40880452;329.0735468;0.014612196;0.432005998
5;6;2;F;1;3.40880452;329.0735468;0.014612196;0.432005998
5;6;2;G;1;3.40880452;329.0735468;0.014612196;0.432005998
5;7;0;A;1;4.314399766;166.5441649;0.00734035;0.87359419
5;7;0;B;1;4.314399766;257.9124407;0.005834317;0.947666438
5;7;0;C;1;4.314399766;257.9124407;0.005834317;0.947666438
5;7;0;D;1;4.314399766;257.9124407;0.005834317;0.947666438
5;7;0;E;1;4.314399766;257.9124407;0.005834317;0.947666438
5;7;0;F;1;4.314399766;257.9124407;0.005834317;0.947666438
5;7;0;G;1;4.314399766;257.9124407;0.005834317;0.947666438
5;7;1;A;1;3.462867748;275.1948591;0.006238121;0.904061246
5;7;1;B;1;3.462867748;272.8465025;0.006487281;0.920930966
5;7;1;C;1;3.462867748;398.8172537;0.007732458;0.906039979
5;7;1;D;1;3.462867748;398.8172537;0.007732458;0.906039979
5;7;1;E;1;3.462867748;398.8172537;0.007732458;0.906039979
5;7;1;F;1;3.462867748;398.8172537;0.007732458;0.906039979
5;7;1;G;1;3.462867748;398.8172537;0.007732458;0.906039979
5;7;2;A;1;3.259757812;278.7597245;0.006624595;0.851435096
5;7;2;B;1;3.259757812;291.9179847;0.005947467;0.890363029
5;7;2;C;1;3.259757812;358.4994567;0.007594797;0.746101326
5;7;2;D;1;3.259757812;575.8175773;0;2
5;7;2;E;1;3.259757812;575.8175773;0;2
5;7;2;F;1;3.259757812;575.8175773;0;2
5;7;2;G;1;3.259757812;575.8175773;0;2
5;8;0;A;1;3.549722219;256.0980001;0.005774601;0.986489033
5;8;0;B;1;3.549722219;261.0088257;0.007577228;0.879348319
5;8;0;C;1;3.549722219;261.0088257;0.007577228;0.879348319
5;8;0;D;1;3.549722219;261.0088257;0.007577228;0.879348319
5;8;0;E;1;3.549722219;261.0088257;0.007577228;0.879348319
5;8;0;F;1;3.549722219;261.0088257;0.007577228;0.879348319
5;8;0;G;1;3.549722219;261.0088257;0.007577228;0.879348319
5;8;1;A;1;3.916015237;208.775586;0.007810538;0.770693515
5;8;1;B;1;3.916015237;236.8717745;0.005738746;0.997142052
5;8;1;C;1;3.916015237;236.8717745;0.005738746;0.997142052
5;8;1;D;1;3.916015237;236.8717745;0.005738746;0.997142052
5;8;1;E;1;3.916015237;236.8717745;0.005738746;0.997142052
5;8;1;F;1;3.916015237;236.8717745;0.005738746;0.997142052
5;8;1;G;1;3.916015237;236.8717745;0.005738746;0.997142052
5;8;2;A;1;2.766369007;312.7004145;0.007264497;0.815575368
5;8;2;B;1;2.766369007;326.5041554;0.006933124;0.821511471
5;8;2;C;1;2.766369007;373.6694211;0.013529147;0.481908095
5;8;2;D;1;2.766369007;373.6694211;0.013529147;0.481908095
5;8;2;E;1;2.766369007;373.6694211;0.013529147;0.481908095
5;8;2;F;1;2.766369007;373.6694211;0.013529147;0.481908095
5;8;2;G;1;2.766369007;373.6694211;0.013529147;0.481908095
5;9;0;A;1;5.24145165;72.94857221;0.005354105;1.023364267
5;9;0;B;1;5.24145165;72.94857221;0.005354105;1.023364267
5;9;0;C;1;5.24145165;72.94857221;0.005354105;1.023364267
5;9;0;D;1;5.24145165;72.94857221;0.005354105;1.023364267
5;9;0;E;1;5.24145165;72.94857221;0.005354105;1.023364267
5;9;0;F;1;5.24145165;72.94857221;0.005354105;1.023364267
5;9;0;G;1;5.24145165;72.94857221;0.005354105;1.023364267
5;9;1;A;1;2.159329737;331.4125211;0.008670139;0.74917392
5;9;1;B;1;2.159329737;464.2139199;0.005731716;1.123049912
5;9;1;C;1;2.159329737;464.2139199;0.005731716;1.123049912
5;9;1;D;1;2.159329737;464.2139199;0.005731716;1.123049912
5;9;1;E;1;2.159329737;464.2139199;0.005731716;1.123049912
5;9;1;F;1;2.159329737;464.2139199;0.005731716;1.123049912
5;9;1;G;1;2.159329737;464.2139199;0.005731716;1.123049912
5;9;2;A;1;2.861443303;269.3983638;0.008445021;0.776486801
5;9;2;B;1;2.861443303;331.3588824;0.010511002;0.603452485
5;9;2;C;1;2.861443303;408.0827414;0.005353747;1.032623813
5;9;2;D;1;2.861443303;408.0827414;0.005353747;1.032623813
5;9;2;E;1;2.861443303;408.0827414;0.005353747;1.032623813
5;9;2;F;1;2.861443303;408.0827414;0.005353747;1.032623813
5;9;2;G;1;2.861443303;408.0827414;0.005353747;1.032623813
5;10;0;A;1;1.925445839;326.1289553;0.009751318;0.837411978
5;10;0;B;1;1.925445839;236.363537;0.012552807;0.594526204
5;10;0;C;1;1.925445839;236.363537;0.012552807;0.594526204
5;10;0;D;1;1.925445839;236.363537;0.012552807;0.594526204
5;10;0;E;1;1.925445839;236.363537;0.012552807;0.594526204
5;10;0;F;1;1.925445839;236.363537;0.012552807;0.594526204
5;10;0;G;1;1.925445839;236.363537;0.012552807;0.594526204
5;10;1;A;1;2.513280842;262.8419223;0.0082301;0.956140483
5;10;1;B;1;2.513280842;197.7576501;0.00352838;1.595157545
5;10;1;C;1;2.513280842;197.7576501;0.00352838;1.595157545
5;10;1;D;1;2.513280842;197.7576501;0.00352838;1.595157545
5;10;1;E;1;2.513280842;197.7576501;0.00352838;1.595157545
5;10;1;F;1;2.513280842;197.7576501;0.00352838;1.595157545
5;10;1;G;1;2.513280842;197.7576501;0.00352838;1.595157545
5;10;2;A;1;1.507625599;320.2493308;0.011280116;0.65633915
5;10;2;B;1;1.507625599;369.4085094;0.016733081;0.632083601
5;10;2;C;1;1.507625599;369.4085094;0.016733081;0.632083601
5;10;2;D;1;1.507625599;369.4085094;0.016733081;0.632083601
5;10;2;E;1;1.507625599;369.4085094;0.016733081;0.632083601
5;10;2;F;1;1.507625599;369.4085094;0.016733081;0.632083601
5;10;2;G;1;1.507625599;369.4085094;0.016733081;0.632083601
6;0;0;A;1;7.273451067;62.14493084;0.009063355;1.060673205
6;0;0;B;1;7.273451067;66.45260935;0.007406991;1.265078475
6;0;0;C;1;7.273451067;119.969478;0.008739498;1.12943626
6;0;0;D;1;7.273451067;237.6866116;0.00928351;1.139207861
6;0;0;E;1;7.273451067;289.4326939;0.01198833;0.972077557
6;0;0;F;1;7.273451067;296.1737242;0.006027522;1.608052823
6;0;0;G;1;7.273451067;412.76636;0.009709337;1.041947069
6;0;1;A;1;6.520472984;112.3769144;0.010952268;1.046968326
6;0;1;B;1;6.520472984;176.6235278;0.008318842;1.249673052
6;0;1;C;1;6.520472984;208.4572043;0.010782738;1.123804431
6;0;1;D;1;6.520472984;274.2910482;0.009205704;1.190147898
6;0;1;E;1;6.520472984;328.0085965;0.01123672;1.029035086
6;0;1;F;1;6.520472984;385.0950566;0.008597391;1.274326413
6;0;1;G;1;6.520472984;358.1627059;0.010224797;0.963010783
6;0;2;A;1;6.257699728;216.0748728;0.019352621;0.536520781
6;0;2;B;1;6.257699728;269.7596785;0.020739635;0.497630276
6;0;2;C;1;6.257699728;309.712587;0.018781003;0.569758149
6;0;2;D;1;6.257699728;351.8936648;0.016341744;0.742258599
6;0;2;E;1;6.257699728;359.318547;0.014729602;0.810170302
6;0;2;F;1;6.257699728;339.7770269;0.012899981;0.873974247
6;0;2;G;1;6.257699728;336.4156966;0.010422001;0.958698641
6;1;0;A;1;7.390837343;10.90817361;0.014630422;0.618409959
6;1;0;B;1;7.390837343;124.964839;0.026969455;0.145179721
6;1;0;C;1;7.390837343;238.5371959;0.016238827;0.789367385
6;1;0;D;1;7.390837343;286.2637812;0.013107864;1.14780544
6;1;0;E;1;7.390837343;363.9332134;0.007672209;1.223822883
6;1;0;F;1;7.390837343;360.2348917;0.01208812;1.15111486
6;1;0;G;1;7.390837343;374.8041989;0.008181587;1.341703125
6;1;1;A;1;7.766155104;93.45099743;0.006820212;1.485406574
6;1;1;B;1;7.766155104;153.6596075;0.008302475;1.303707833
6;1;1;C;1;7.766155104;181.6790937;0.008279661;1.332698911
6;1;1;D;1;7.766155104;228.8576895;0.010475808;1.198001595
6;1;1;E;1;7.766155104;318.5609814;0.008516666;1.277604198
6;1;1;F;1;7.766155104;367.6250027;0.011246339;1.160790565
6;1;1;G;1;7.766155104;366.7329202;0.009508489;1.199765243
6;1;2;A;1;6.052108225;105.4002214;0.016834642;0.572009028
6;1;2;B;1;6.052108225;324.7146256;0.023978126;0.590303784
6;1;2;C;1;6.052108225;381.5371467;0.013080192;0.948245734
6;1;2;D;1;6.052108225;399.3329216;0.009869321;1.20750173
6;1;2;E;1;6.052108225;464.9884866;0.011458165;1.104009392
6;1;2;F;1;6.052108225;458.2443669;0.006213774;1.340402146
6;1;2;G;1;6.052108225;361.5558123;0.008053317;1.138982682
6;2;0;A;1;6.382859757;19.96317322;0.008481707;1.641375103
6;2;0;B;1;6.382859757;60.18605763;0.017272373;0.458045933
6;2;0;C;1;6.382859757;212.2275285;0.005481464;1.554225766
6;2;0;D;1;6.382859757;342.8251579;0.00010966;2.041629043
